,KOSPI 200 콜옵션 1811 260.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43385.37912,18,-2.17,▼  ,1,43412.37912,1,BB ,4500000,0,109,1,-0.4,0,0,109,1,10,1,9,0,0,0,0
43385.3792,18.15,-1.36,▼  ,2,43412.3792,1,S  ,9038000,0,110,2,-0.25,18.15,18.9,110,1,10,1,3,5,140,7,212
43385.37935,18.25,-0.82,▼  ,3,43412.37935,1,S  ,13600000,0,111,3,-0.15,18.25,18.4,111,1,6,1,5,6,32,7,118
43385.37953,18.15,-1.36,▼  ,4,43412.37953,1,S  ,18138000,0,112,4,-0.25,18.15,18.25,112,1,6,1,5,6,66,6,50
43385.38075,17.8,-3.26,▼  ,5,43412.38075,1,SS ,22588000,0,113,5,-0.6,17.75,17.9,113,2,8,1,6,6,66,5,34
43385.3844,17.9,-2.72,▼  ,6,43412.3844,1,S  ,27063000,0,113,6,-0.5,17.9,18.3,113,1,10,1,1,6,82,5,86
43385.38451,17.8,-3.26,▼  ,7,43412.38451,1,S  ,31513000,0,114,7,-0.6,17.8,18.25,114,1,2,1,1,6,82,5,86
43385.38461,17.9,-2.72,▼  ,8,43412.38461,1,S  ,35988000,0,114,8,-0.5,17.9,18.25,114,1,2,1,1,6,82,5,91
43385.38661,17.45,-5.16,▼  ,14,43412.38661,6,SS ,62163000,0,116,9,-0.95,17.4,17.55,116,2,8,2,10,6,66,6,53
43385.3867,17.4,-5.43,▼  ,20,43412.3867,6,SS ,88263000,0,122,10,-1,17.35,17.55,122,1,6,1,6,5,68,6,87
43385.40745,18.3,-0.54,▼  ,21,43412.40745,1,BB ,92838000,5.26,128,11,-0.1,18.15,18.6,128,1,10,1,10,6,110,6,84
43385.41873,18.45,0.27,▲  ,26,43412.41873,5,S  ,115900000,4.17,128,12,0.05,18.45,18.6,128,1,10,1,2,6,82,6,82
43385.41873,18.45,0.27,▲  ,28,43412.41873,2,SS ,125125000,3.85,128,13,0.05,18.2,18.6,128,1,10,1,10,6,82,6,90
43385.45001,19,3.26,▲  ,29,43412.45001,1,S  ,129875000,3.7,126,14,0.6,19,19.2,126,1,2,1,1,5,42,5,71
43385.58532,21.4,16.3,▲  ,30,43412.58532,1,BB ,135225000,7.41,127,15,3,21.35,21.5,127,1,2,1,2,5,87,5,42
43385.6224,20.3,10.33,▲  ,32,43412.6224,2,B  ,145375000,14.81,128,16,1.9,21.35,21.5,128,1,2,1,10,5,42,5,57
