,KOSPI 200 콜옵션 1811 300.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43396.375,0.02,-33.33,▼  ,397,43412.375,397,B  ,1985000,0,46251,1,-0.01,0,0,46251,0,0,0,0,0,0,0,0
43396.3756,0.02,-33.33,▼  ,463,43412.3756,66,S  ,2315000,0,46180,2,-0.01,0.02,0.03,46180,53,27131,48,9207,143,46525,141,54973
43396.37567,0.02,-33.33,▼  ,469,43412.37567,6,S  ,2345000,0,46180,3,-0.01,0.02,0.03,46180,55,27784,48,9201,149,47568,143,55467
43396.37571,0.02,-33.33,▼  ,521,43412.37571,52,S  ,2605000,0,46180,4,-0.01,0.02,0.03,46180,55,27784,48,9149,149,47568,144,55492
43396.37612,0.02,-33.33,▼  ,721,43412.37612,200,S  ,3605000,0,46246,5,-0.01,0.02,0.03,46246,56,27908,48,8949,151,48692,152,55394
43396.37613,0.02,-33.33,▼  ,727,43412.37613,6,S  ,3635000,0,46246,6,-0.01,0.02,0.03,46246,56,28102,48,8943,151,48886,152,55388
43396.37655,0.02,-33.33,▼  ,735,43412.37655,8,S  ,3675000,0,46446,7,-0.01,0.02,0.03,46446,56,28102,49,10435,151,48886,156,57107
43396.37676,0.02,-33.33,▼  ,736,43412.37676,1,S  ,3680000,0,46446,8,-0.01,0.02,0.03,46446,56,28102,49,10434,151,48886,157,57281
43396.37715,0.02,-33.33,▼  ,751,43412.37715,15,S  ,3755000,0,46446,9,-0.01,0.02,0.03,46446,57,28172,47,7490,152,48956,156,54342
43396.37715,0.02,-33.33,▼  ,982,43412.37715,231,S  ,4910000,0,46446,10,-0.01,0.02,0.03,46446,56,27941,47,7259,151,48725,156,54111
43396.37715,0.02,-33.33,▼  ,1182,43412.37715,200,S  ,5910000,0,46446,11,-0.01,0.02,0.03,46446,55,27741,47,7059,150,48525,156,53911
