,KOSPI 200 콜옵션 1811 265.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43397.38329,10.2,6.92,▲  ,2,43412.38329,2,BB ,5100000,0,2094,1,0.66,0,0,2094,1,2,1,2,0,0,0,0
43397.39159,10.55,10.59,▲  ,3,43412.39159,1,BB ,7738000,1,2096,2,1.01,10.45,10.65,2096,1,1,1,2,5,111,5,42
43397.39446,10.2,6.92,▲  ,4,43412.39446,1,BB ,10288000,2,2096,3,0.66,10.05,10.3,2096,1,1,2,3,5,41,6,34
43397.39516,9.98,4.61,▲  ,5,43412.39516,1,SS ,12783000,200,2096,4,0.44,9.91,10.15,2096,2,3,1,2,6,83,5,42
43397.40397,10,4.82,▲  ,6,43412.40397,1,BB ,15283000,300,2095,5,0.46,9.9,10.15,2095,1,10,1,1,6,100,5,33
43397.43352,9.08,-4.82,▼  ,7,43412.43352,1,BB ,17553000,400,2096,6,-0.46,8.96,9.23,2096,1,10,1,10,5,50,5,42
43397.43767,9.01,-5.56,▼  ,11,43412.43767,4,B  ,26563000,800,2097,7,-0.53,8.96,9.23,2097,1,4,1,2,9,41,5,42
43397.43767,9.01,-5.56,▼  ,14,43412.43767,3,BB ,33320000,1100,2097,8,-0.53,8.93,9.02,2097,4,12,1,1,8,44,5,33
43397.43767,9.01,-5.56,▼  ,17,43412.43767,3,BB ,40078000,1400,2097,9,-0.53,8.93,9.02,2097,3,9,1,1,7,41,5,33
43397.43767,9.01,-5.56,▼  ,20,43412.43767,3,BB ,46835000,1700,2097,10,-0.53,8.93,9.02,2097,2,6,1,1,6,38,5,33
43397.43767,9.01,-5.56,▼  ,23,43412.43767,3,BB ,53593000,2000,2097,11,-0.53,8.93,9.02,2097,1,3,1,1,5,35,5,33
43397.43767,9.01,-5.56,▼  ,26,43412.43767,3,BB ,60350000,2300,2097,12,-0.53,8.93,9.08,2097,1,2,1,1,5,42,5,33
43397.43797,9.02,-5.45,▼  ,45,43412.43797,19,BB ,103195000,4200,2116,13,-0.52,8.95,9.23,2116,1,10,1,1,5,50,6,101
43397.4387,8.74,-8.39,▼  ,55,43412.4387,10,B  ,125045000,5200,2135,14,-0.8,8.43,8.74,2135,3,9,1,10,7,80,5,72
43397.4387,8.74,-8.39,▼  ,56,43412.4387,1,B  ,127230000,5300,2135,15,-0.8,8.43,8.74,2135,3,8,1,10,7,79,5,72
43397.43872,8.74,-8.39,▼  ,57,43412.43872,1,B  ,129415000,5400,2135,16,-0.8,8.43,8.74,2135,3,7,1,10,7,78,5,72
