,KOSPI 200 콜옵션 1811 300.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43385.375,0.15,-28.57,▼  ,273,43412.375,273,B  ,10238000,0,22091,1,-0.06,0,0,22091,0,0,0,0,0,0,0,0
43385.375,0.15,-28.57,▼  ,274,43412.375,1,S  ,10275000,0,22091,2,-0.06,0.15,0.16,22091,4,22,1,1,25,2156,23,1227
43385.37509,0.15,-28.57,▼  ,275,43412.37509,1,SS ,10313000,0,22091,3,-0.06,0.14,0.16,22091,4,22,2,2,32,2383,32,2158
43385.3751,0.15,-28.57,▼  ,285,43412.3751,10,B  ,10688000,0,22091,4,-0.06,0.14,0.15,22091,1,120,2,2,25,2576,35,2548
43385.3751,0.15,-28.57,▼  ,286,43412.3751,1,B  ,10725000,0,22091,5,-0.06,0.14,0.15,22091,1,119,2,2,25,2575,39,2644
43385.37513,0.15,-28.57,▼  ,287,43412.37513,1,B  ,10763000,0,22091,6,-0.06,0.14,0.15,22091,1,118,2,2,25,2574,39,2644
43385.37514,0.15,-28.57,▼  ,300,43412.37514,13,B  ,11250000,0,22091,7,-0.06,0.14,0.15,22091,2,106,2,2,26,2562,39,2644
43385.37516,0.15,-28.57,▼  ,311,43412.37516,11,B  ,11663000,0,22091,8,-0.06,0.14,0.15,22091,2,95,2,2,26,2551,39,2644
43385.3752,0.14,-33.33,▼  ,313,43412.3752,2,S  ,11733000,0,22799,9,-0.07,0.14,0.15,22799,4,106,3,165,28,2562,42,2847
43385.37521,0.14,-33.33,▼  ,314,43412.37521,1,S  ,11768000,0,22799,10,-0.07,0.14,0.15,22799,5,107,2,165,29,2563,41,2847
43385.37521,0.14,-33.33,▼  ,316,43412.37521,2,S  ,11838000,0,22799,11,-0.07,0.14,0.15,22799,5,107,1,18,29,2563,40,2700
43385.37522,0.14,-33.33,▼  ,319,43412.37522,3,S  ,11943000,0,22799,12,-0.07,0.14,0.15,22799,5,107,3,64,29,2563,42,2746
43385.37522,0.14,-33.33,▼  ,322,43412.37522,3,S  ,12048000,0,22799,13,-0.07,0.14,0.15,22799,5,107,3,61,29,2563,42,2743
43385.37522,0.14,-33.33,▼  ,327,43412.37522,5,S  ,12223000,0,22799,14,-0.07,0.14,0.15,22799,5,107,3,56,29,2563,42,2738
43385.37522,0.14,-33.33,▼  ,329,43412.37522,2,S  ,12293000,0,22799,15,-0.07,0.14,0.15,22799,5,107,3,54,29,2563,42,2736
43385.37522,0.14,-33.33,▼  ,330,43412.37522,1,S  ,12328000,0,22799,16,-0.07,0.14,0.15,22799,5,107,3,53,29,2563,42,2735
43385.37522,0.14,-33.33,▼  ,331,43412.37522,1,S  ,12363000,0,22799,17,-0.07,0.14,0.15,22799,5,107,3,52,29,2563,42,2734
43385.37522,0.14,-33.33,▼  ,332,43412.37522,1,S  ,12398000,0,22799,18,-0.07,0.14,0.15,22799,5,107,3,51,29,2563,42,2733
43385.37522,0.14,-33.33,▼  ,333,43412.37522,1,S  ,12433000,0,22799,19,-0.07,0.14,0.15,22799,5,107,3,50,29,2563,42,2732
43385.37522,0.14,-33.33,▼  ,334,43412.37522,1,S  ,12468000,0,22799,20,-0.07,0.14,0.15,22799,5,107,2,49,29,2563,41,2731
43385.37522,0.14,-33.33,▼  ,335,43412.37522,1,S  ,12503000,0,22799,21,-0.07,0.14,0.15,22799,5,107,2,48,29,2563,41,2730
43385.37524,0.14,-33.33,▼  ,336,43412.37524,1,S  ,12538000,0,22799,22,-0.07,0.14,0.15,22799,5,107,3,67,29,2563,41,2729
43385.37524,0.14,-33.33,▼  ,337,43412.37524,1,S  ,12573000,0,22799,23,-0.07,0.14,0.15,22799,5,107,3,66,29,2563,41,2728
43385.37524,0.14,-33.33,▼  ,338,43412.37524,1,S  ,12608000,0,22799,24,-0.07,0.14,0.15,22799,5,107,3,65,29,2563,41,2727
43385.37524,0.14,-33.33,▼  ,339,43412.37524,1,S  ,12643000,0,22799,25,-0.07,0.14,0.15,22799,5,107,3,64,29,2563,41,2726
43385.37527,0.14,-33.33,▼  ,341,43412.37527,2,S  ,12713000,0,22799,26,-0.07,0.14,0.15,22799,5,107,4,63,29,2563,41,2705
43385.37527,0.14,-33.33,▼  ,343,43412.37527,2,S  ,12783000,0,22799,27,-0.07,0.14,0.15,22799,5,107,4,61,29,2563,41,2703
43385.37527,0.14,-33.33,▼  ,344,43412.37527,1,S  ,12818000,0,22799,28,-0.07,0.14,0.15,22799,5,107,4,60,29,2563,41,2702
43385.37527,0.14,-33.33,▼  ,346,43412.37527,2,S  ,12888000,0,22799,29,-0.07,0.14,0.15,22799,5,107,4,58,29,2563,41,2700
43385.37527,0.14,-33.33,▼  ,347,43412.37527,1,S  ,12923000,0,22799,30,-0.07,0.14,0.15,22799,5,107,4,57,29,2563,41,2699
43385.3753,0.15,-28.57,▼  ,360,43412.3753,13,BB ,13410000,0,22823,31,-0.06,0.14,0.16,22823,7,377,4,57,37,2813,41,2699
43385.37531,0.15,-28.57,▼  ,391,43412.37531,31,BB ,14573000,0,22823,32,-0.06,0.14,0.16,22823,7,377,4,57,37,2813,41,2699
43385.37531,0.14,-33.33,▼  ,392,43412.37531,1,S  ,14608000,0,22823,33,-0.07,0.14,0.15,22823,1,31,5,106,27,2717,42,2748
43385.37532,0.14,-33.33,▼  ,393,43412.37532,1,S  ,14643000,0,22823,34,-0.07,0.14,0.15,22823,1,31,6,136,27,2717,43,2778
43385.37532,0.15,-28.57,▼  ,413,43412.37532,20,B  ,15393000,0,22823,35,-0.06,0.14,0.15,22823,1,11,7,154,27,2697,44,2796
43385.37535,0.14,-33.33,▼  ,414,43412.37535,1,S  ,15428000,0,22823,36,-0.07,0.14,0.15,22823,1,31,8,155,27,2717,46,2798
43385.37535,0.14,-33.33,▼  ,415,43412.37535,1,S  ,15463000,0,22823,37,-0.07,0.14,0.15,22823,1,31,8,154,27,2717,46,2797
43385.37536,0.14,-33.33,▼  ,416,43412.37536,1,S  ,15498000,0,22823,38,-0.07,0.14,0.15,22823,2,34,8,153,28,2720,46,2796
43385.37539,0.15,-28.57,▼  ,436,43412.37539,20,B  ,16248000,0,22823,39,-0.06,0.14,0.15,22823,5,216,12,189,33,2904,50,2832
43385.37543,0.14,-33.33,▼  ,438,43412.37543,2,S  ,16318000,0,22823,40,-0.07,0.14,0.15,22823,11,277,12,187,46,2992,50,2830
43385.37543,0.14,-33.33,▼  ,439,43412.37543,1,S  ,16353000,0,22823,41,-0.07,0.14,0.15,22823,11,277,12,186,46,2992,50,2829
43385.37544,0.14,-33.33,▼  ,440,43412.37544,1,S  ,16388000,0,22823,42,-0.07,0.14,0.15,22823,12,282,13,205,52,3022,51,2848
43385.37544,0.14,-33.33,▼  ,441,43412.37544,1,S  ,16423000,0,22823,43,-0.07,0.14,0.15,22823,12,282,13,204,52,3022,51,2847
43385.37544,0.14,-33.33,▼  ,444,43412.37544,3,S  ,16528000,0,22823,44,-0.07,0.14,0.15,22823,12,282,12,199,57,3047,50,2842
43385.37545,0.14,-33.33,▼  ,445,43412.37545,1,S  ,16563000,0,22776,45,-0.07,0.14,0.15,22776,12,282,12,198,57,3047,50,2841
43385.37545,0.14,-33.33,▼  ,448,43412.37545,3,S  ,16668000,0,22776,46,-0.07,0.14,0.15,22776,13,287,11,195,58,3052,49,2838
43385.37545,0.14,-33.33,▼  ,450,43412.37545,2,S  ,16738000,0,22776,47,-0.07,0.14,0.15,22776,13,287,11,193,58,3052,49,2836
43385.37546,0.14,-33.33,▼  ,451,43412.37546,1,S  ,16773000,0,22776,48,-0.07,0.14,0.15,22776,13,287,11,192,58,3052,49,2835
43385.37546,0.14,-33.33,▼  ,452,43412.37546,1,S  ,16808000,0,22776,49,-0.07,0.14,0.15,22776,13,287,11,191,58,3052,49,2834
43385.37546,0.14,-33.33,▼  ,453,43412.37546,1,S  ,16843000,0,22776,50,-0.07,0.14,0.15,22776,14,298,11,190,64,3088,50,2834
43385.37547,0.14,-33.33,▼  ,455,43412.37547,2,S  ,16913000,0,22776,51,-0.07,0.14,0.15,22776,15,314,11,188,65,3104,51,2848
43385.3755,0.14,-33.33,▼  ,457,43412.3755,2,S  ,16983000,0,22776,52,-0.07,0.14,0.15,22776,14,306,13,226,64,3096,53,2886
43385.3755,0.14,-33.33,▼  ,459,43412.3755,2,S  ,17053000,0,22776,53,-0.07,0.14,0.15,22776,14,306,13,224,64,3096,53,2884
43385.3755,0.14,-33.33,▼  ,460,43412.3755,1,S  ,17088000,0,22776,54,-0.07,0.14,0.15,22776,15,307,13,223,65,3097,53,2883
43385.3755,0.14,-33.33,▼  ,461,43412.3755,1,S  ,17123000,0,22776,55,-0.07,0.14,0.15,22776,15,307,13,222,65,3097,53,2882
43385.37556,0.15,-28.57,▼  ,543,43412.37556,82,B  ,20198000,0,22776,56,-0.06,0.14,0.15,22776,11,186,14,235,61,2976,54,2895
43385.37556,0.15,-28.57,▼  ,593,43412.37556,50,B  ,22073000,0,22776,57,-0.06,0.14,0.15,22776,11,126,14,235,62,2932,54,2895
43385.37558,0.15,-28.57,▼  ,641,43412.37558,48,B  ,23873000,0,22776,58,-0.06,0.14,0.15,22776,11,78,15,255,62,2884,55,2915
43385.37558,0.15,-28.57,▼  ,663,43412.37558,22,B  ,24698000,0,22776,59,-0.06,0.14,0.15,22776,10,50,16,256,61,2856,56,2916
43385.37559,0.15,-28.57,▼  ,674,43412.37559,11,B  ,25110000,0,22776,60,-0.06,0.14,0.15,22776,8,125,17,372,60,3017,58,3148
43385.37559,0.15,-28.57,▼  ,713,43412.37559,39,B  ,26573000,0,22776,61,-0.06,0.14,0.15,22776,1,86,17,372,53,2978,58,3148
43385.37559,0.15,-28.57,▼  ,716,43412.37559,3,B  ,26685000,0,22847,62,-0.06,0.14,0.15,22847,1,83,17,372,53,2975,59,3203
43385.37559,0.15,-28.57,▼  ,746,43412.37559,30,B  ,27810000,0,22847,63,-0.06,0.14,0.15,22847,1,53,17,372,53,2945,59,3203
43385.3756,0.15,-28.57,▼  ,756,43412.3756,10,B  ,28185000,0,22847,64,-0.06,0.14,0.15,22847,1,43,17,372,53,2935,59,3203
43385.3756,0.15,-28.57,▼  ,769,43412.3756,13,B  ,28673000,0,22847,65,-0.06,0.14,0.15,22847,1,30,17,372,53,2922,59,3203
43385.3756,0.15,-28.57,▼  ,780,43412.3756,11,B  ,29085000,0,22847,66,-0.06,0.14,0.15,22847,1,19,17,372,53,2911,59,3203
43385.3756,0.15,-28.57,▼  ,789,43412.3756,9,B  ,29423000,0,22847,67,-0.06,0.14,0.15,22847,2,11,17,372,54,2903,59,3203
43385.3756,0.15,-28.57,▼  ,792,43412.3756,3,B  ,29535000,0,22847,68,-0.06,0.14,0.15,22847,2,8,17,372,54,2900,59,3203
43385.3756,0.15,-28.57,▼  ,793,43412.3756,1,B  ,29573000,0,22847,69,-0.06,0.14,0.15,22847,2,7,17,372,54,2899,59,3203
43385.3756,0.15,-28.57,▼  ,797,43412.3756,4,B  ,29723000,0,22847,70,-0.06,0.14,0.15,22847,2,3,17,372,54,2895,59,3203
43385.3756,0.15,-28.57,▼  ,798,43412.3756,1,B  ,29760000,0,22847,71,-0.06,0.14,0.15,22847,2,2,17,372,54,2894,59,3203
43385.3756,0.15,-28.57,▼  ,800,43412.3756,2,BB ,29835000,0,22847,72,-0.06,0.14,0.16,22847,15,505,17,372,64,3020,59,3203
43385.3756,0.15,-28.57,▼  ,801,43412.3756,1,S  ,29873000,0,22847,73,-0.06,0.15,0.16,22847,15,505,1,1,64,3020,49,2201
43385.3756,0.15,-28.57,▼  ,802,43412.3756,1,SS ,29910000,0,22847,74,-0.06,0.14,0.16,22847,15,505,18,397,64,3020,61,3273
43385.37561,0.15,-28.57,▼  ,888,43412.37561,86,BB ,33135000,0,22847,75,-0.06,0.14,0.16,22847,15,505,18,397,64,3020,61,3273
43385.37561,0.15,-28.57,▼  ,918,43412.37561,30,B  ,34260000,0,22847,76,-0.06,0.14,0.15,22847,3,67,18,397,55,2959,61,3273
43385.37561,0.15,-28.57,▼  ,931,43412.37561,13,B  ,34748000,0,22847,77,-0.06,0.14,0.15,22847,1,8,18,397,53,2844,61,3273
43385.37561,0.15,-28.57,▼  ,939,43412.37561,8,BB ,35048000,0,22847,78,-0.06,0.14,0.16,22847,15,449,19,399,61,2943,62,3275
43385.37565,0.15,-28.57,▼  ,941,43412.37565,2,B  ,35123000,0,22847,79,-0.06,0.14,0.15,22847,2,206,18,398,54,3042,61,3274
43385.37565,0.15,-28.57,▼  ,944,43412.37565,3,B  ,35235000,0,22847,80,-0.06,0.14,0.15,22847,2,203,18,398,54,3039,61,3274
43385.37565,0.15,-28.57,▼  ,945,43412.37565,1,B  ,35273000,0,22847,81,-0.06,0.14,0.15,22847,2,202,18,398,54,3038,61,3274
43385.37565,0.15,-28.57,▼  ,946,43412.37565,1,B  ,35310000,0,22847,82,-0.06,0.14,0.15,22847,3,207,17,282,55,3043,60,3158
43385.37567,0.15,-28.57,▼  ,951,43412.37567,5,B  ,35498000,0,22847,83,-0.06,0.14,0.15,22847,1,196,17,373,53,3032,60,3249
43385.37567,0.15,-28.57,▼  ,952,43412.37567,1,B  ,35535000,0,22847,84,-0.06,0.14,0.15,22847,1,195,17,373,53,3031,60,3249
43385.37568,0.15,-28.57,▼  ,960,43412.37568,8,B  ,35835000,0,22847,85,-0.06,0.14,0.15,22847,1,187,18,605,53,3023,62,3709
43385.37569,0.15,-28.57,▼  ,1002,43412.37569,42,B  ,37410000,0,22847,86,-0.06,0.14,0.15,22847,1,145,18,605,53,2981,64,4166
43385.37569,0.15,-28.57,▼  ,1044,43412.37569,42,B  ,38985000,0,22847,87,-0.06,0.14,0.15,22847,1,103,18,605,53,2939,65,4406
43385.37569,0.15,-28.57,▼  ,1086,43412.37569,42,B  ,40560000,0,22847,88,-0.06,0.14,0.15,22847,1,61,18,605,53,2897,65,4406
43385.37569,0.15,-28.57,▼  ,1128,43412.37569,42,B  ,42135000,0,22847,89,-0.06,0.14,0.15,22847,1,19,18,605,53,2855,65,4406
43385.37569,0.15,-28.57,▼  ,1148,43412.37569,20,BB ,42885000,0,22847,90,-0.06,0.15,0.16,22847,15,449,1,22,60,2935,54,3185
43385.37569,0.15,-28.57,▼  ,1155,43412.37569,7,S  ,43148000,0,22847,91,-0.06,0.15,0.16,22847,15,449,1,15,60,2935,55,3203
43385.37569,0.15,-28.57,▼  ,1156,43412.37569,1,S  ,43185000,0,22847,92,-0.06,0.15,0.16,22847,15,449,2,56,60,2935,56,3244
43385.37569,0.15,-28.57,▼  ,1157,43412.37569,1,S  ,43223000,0,22847,93,-0.06,0.15,0.16,22847,15,449,2,55,60,2935,56,3243
