,KOSPI 200 콜옵션 1811 312.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43385.375,0.02,-33.33,▼  ,62,43412.375,62,B  ,310000,0,11140,1,-0.01,0,0,11140,0,0,0,0,0,0,0,0
43385.37529,0.02,-33.33,▼  ,63,43412.37529,1,S  ,315000,0,11317,2,-0.01,0.02,0.03,11317,36,6195,16,131,46,8037,81,25954
43385.37534,0.02,-33.33,▼  ,64,43412.37534,1,S  ,320000,0,11317,3,-0.01,0.02,0.03,11317,36,6195,16,130,46,8037,81,25953
43385.37538,0.02,-33.33,▼  ,194,43412.37538,130,SS ,970000,0,11317,4,-0.01,0.01,0.02,11317,1,220,65,25823,46,8256,65,25823
43385.37547,0.02,-33.33,▼  ,424,43412.37547,230,BB ,2120000,0,11194,5,-0.01,0.02,0.03,11194,37,6444,1,20,47,8286,67,26092
43385.37552,0.02,-33.33,▼  ,444,43412.37552,20,SS ,2220000,0,11194,6,-0.01,0.01,0.02,11194,1,13,66,26072,47,8298,66,26072
43385.37589,0.02,-33.33,▼  ,445,43412.37589,1,B  ,2225000,0,10954,7,-0.01,0.01,0.02,10954,2,13,59,25960,49,8299,59,25960
43385.37598,0.02,-33.33,▼  ,446,43412.37598,1,B  ,2230000,0,10954,8,-0.01,0.01,0.02,10954,2,12,59,25960,49,8298,59,25960
43385.37604,0.02,-33.33,▼  ,458,43412.37604,12,B  ,2290000,0,10954,9,-0.01,0.01,0.02,10954,2,12,59,25960,49,8298,59,25960
43385.37604,0.03,0,   ,526,43412.37604,68,BB ,2800000,0,10954,10,0,0.01,0.03,10954,37,6376,59,25960,48,8219,59,25960
43385.37631,0.03,0,   ,527,43412.37631,1,B  ,2808000,0,10943,11,0,0.02,0.03,10943,37,6375,1,68,48,8218,60,26028
43385.37633,0.02,-33.33,▼  ,595,43412.37633,68,SS ,3148000,0,10943,12,-0.01,0.01,0.02,10943,1,1932,59,25960,48,10149,59,25960
43385.37646,0.02,-33.33,▼  ,596,43412.37646,1,B  ,3153000,0,10876,13,-0.01,0.01,0.02,10876,9,11950,60,25970,54,20149,60,25970
43385.3765,0.02,-33.33,▼  ,606,43412.3765,10,B  ,3203000,0,10876,14,-0.01,0.01,0.02,10876,2,9,61,26543,52,17254,61,26543
43385.37652,0.02,-33.33,▼  ,607,43412.37652,1,B  ,3208000,0,10876,15,-0.01,0.01,0.02,10876,2,8,61,26543,52,17253,61,26543
43385.37672,0.02,-33.33,▼  ,615,43412.37672,8,BB ,3248000,0,10875,16,-0.01,0.02,0.03,10875,41,14931,1,12,52,17247,61,26360
43385.37681,0.02,-33.33,▼  ,627,43412.37681,12,SS ,3308000,0,10875,17,-0.01,0.01,0.02,10875,1,1988,60,26348,52,19234,60,26348
43385.37753,0.01,-66.67,↓  ,628,43412.37753,1,S  ,3310000,0,10875,18,-0.02,0.01,0.02,10875,9,12891,60,26347,60,30137,60,26347
43385.37831,0.02,-33.33,▼  ,629,43412.37831,1,B  ,3315000,0,10875,19,-0.01,0.01,0.02,10875,9,12890,63,25750,55,30026,63,25750
43385.37841,0.02,-33.33,▼  ,630,43412.37841,1,B  ,3320000,0,10875,20,-0.01,0.01,0.02,10875,9,12889,63,25750,55,30025,63,25750
43385.3786,0.02,-33.33,▼  ,631,43412.3786,1,B  ,3325000,144.21,10874,21,-0.01,0.01,0.02,10874,9,12888,63,25750,57,30029,63,25750
43385.37949,0.01,-66.67,↓  ,632,43412.37949,1,S  ,3328000,143.59,10874,22,-0.02,0.01,0.02,10874,11,13082,63,23311,58,29265,63,23311
43385.38043,0.01,-66.67,↓  ,633,43412.38043,1,S  ,3330000,142.98,10874,23,-0.02,0.01,0.02,10874,12,13083,63,21721,56,29160,63,21721
43385.38189,0.01,-66.67,↓  ,634,43412.38189,1,S  ,3333000,142.37,10874,24,-0.02,0.01,0.02,10874,12,13083,66,21575,56,28460,66,21575
