,KOSPI 200 콜옵션 1811 307.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43388.375,0.02,0,   ,960,43412.375,960,B  ,4800000,0,24311,1,0,0,0,24311,0,0,0,0,0,0,0,0
43388.3752,0.02,0,   ,967,43412.3752,7,B  ,4835000,0,26212,2,0,0.01,0.02,26212,7,6385,427,57108,49,27607,427,57108
43388.37539,0.02,0,   ,968,43412.37539,1,B  ,4840000,0,26212,3,0,0.01,0.02,26212,12,6904,307,49194,58,28546,307,49194
43388.37545,0.02,0,   ,969,43412.37545,1,B  ,4845000,0,26213,4,0,0.01,0.02,26213,12,6903,299,49170,58,28545,299,49170
43388.37727,0.02,0,   ,988,43412.37727,19,B  ,4940000,0,26214,5,0,0.01,0.02,26214,22,9254,216,49269,72,31065,216,49269
43388.37844,0.02,0,   ,989,43412.37844,1,B  ,4945000,0,26233,6,0,0.01,0.02,26233,23,9254,215,47270,73,31101,215,47270
43388.37938,0.02,0,   ,1118,43412.37938,129,B  ,5590000,158,26234,7,0,0.01,0.02,26234,25,9129,94,47021,75,30976,94,47021
43388.38104,0.02,0,   ,1123,43412.38104,5,B  ,5615000,163,26234,8,0,0.01,0.02,26234,26,12547,94,47021,76,34433,94,47021
43388.38175,0.02,0,   ,1133,43412.38175,10,B  ,5665000,173,26239,9,0,0.01,0.02,26239,26,12537,96,47036,76,34423,96,47036
43388.38301,0.02,0,   ,1138,43412.38301,5,B  ,5690000,178,26249,10,0,0.01,0.02,26249,26,12532,99,47067,77,34454,99,47067
43388.38751,0.02,0,   ,1141,43412.38751,3,B  ,5705000,181,26249,11,0,0.01,0.02,26249,29,13365,103,42393,79,34632,103,42393
43388.38885,0.02,0,   ,1166,43412.38885,25,B  ,5830000,206,26252,12,0,0.01,0.02,26252,29,13340,103,42393,79,34607,103,42393
43388.3914,0.02,0,   ,1167,43412.3914,1,B  ,5835000,207,26277,13,0,0.01,0.02,26277,30,13341,105,42411,82,34628,105,42411
43388.39149,0.02,0,   ,1279,43412.39149,112,B  ,6395000,319,26277,14,0,0.01,0.02,26277,30,13229,105,42411,82,34516,105,42411
43388.39968,0.02,0,   ,1281,43412.39968,2,B  ,6405000,321,26277,15,0,0.01,0.02,26277,33,13275,106,42416,85,34562,106,42416
43388.40193,0.02,0,   ,1283,43412.40193,2,B  ,6415000,323,26277,16,0,0.01,0.02,26277,35,16273,106,42452,87,37560,106,42452
43388.40661,0.02,0,   ,1284,43412.40661,1,B  ,6420000,324,26277,17,0,0.01,0.02,26277,39,16532,105,40952,91,38018,105,40952
43388.40936,0.02,0,   ,1286,43412.40936,2,B  ,6430000,326,26277,18,0,0.01,0.02,26277,39,16528,107,40962,91,38014,107,40962
43388.41267,0.02,0,   ,1288,43412.41267,2,B  ,6440000,328,26277,19,0,0.01,0.02,26277,39,16526,109,40993,91,38012,109,40993
43388.41355,0.02,0,   ,1289,43412.41355,1,B  ,6445000,329,26277,20,0,0.01,0.02,26277,39,16525,109,40993,91,38011,109,40993
43388.41683,0.02,0,   ,1290,43412.41683,1,B  ,6450000,330,26278,21,0,0.01,0.02,26278,39,16526,109,38996,91,38012,109,38996
43388.41719,0.02,0,   ,1292,43412.41719,2,B  ,6460000,332,26279,22,0,0.01,0.02,26279,39,16524,109,38996,91,38010,109,38996
43388.42009,0.02,0,   ,1294,43412.42009,2,B  ,6470000,334,26279,23,0,0.01,0.02,26279,41,16663,110,38998,93,38009,110,38998
43388.42323,0.02,0,   ,1295,43412.42323,1,B  ,6475000,335,26279,24,0,0.01,0.02,26279,41,16662,110,38998,93,38008,110,38998
43388.43279,0.02,0,   ,1345,43412.43279,50,B  ,6725000,385,26279,25,0,0.01,0.02,26279,40,16411,112,39071,91,37937,112,39071
43388.4328,0.02,0,   ,1395,43412.4328,50,B  ,6975000,435,26279,26,0,0.01,0.02,26279,40,16361,112,39071,91,37887,112,39071
43388.43296,0.02,0,   ,1405,43412.43296,10,B  ,7025000,445,26379,27,0,0.01,0.02,26379,40,16351,112,39071,91,37877,112,39071
43388.43356,0.02,0,   ,1407,43412.43356,2,B  ,7035000,447,26389,28,0,0.01,0.02,26389,40,16349,112,39071,91,37875,112,39071
43388.43456,0.02,0,   ,1822,43412.43456,415,B  ,9110000,862,26391,29,0,0.01,0.02,26391,40,15934,111,38656,91,37460,111,38656
43388.43462,0.02,0,   ,2102,43412.43462,280,B  ,10510000,1142,26391,30,0,0.01,0.02,26391,39,15654,110,38376,90,37180,110,38376
43388.43462,0.02,0,   ,2517,43412.43462,415,B  ,12585000,1557,26391,31,0,0.01,0.02,26391,39,15239,109,37961,90,36765,109,37961
43388.43466,0.02,0,   ,2837,43412.43466,320,B  ,14185000,1877,26391,32,0,0.01,0.02,26391,38,14919,108,37641,89,36445,108,37641
43388.4347,0.02,0,   ,2891,43412.4347,54,B  ,14455000,1931,26136,33,0,0.01,0.02,26136,38,14865,107,37587,89,36391,107,37587
43388.44769,0.02,0,   ,2894,43412.44769,3,B  ,14470000,1934,26082,34,0,0.01,0.02,26082,43,15612,111,37605,93,36138,111,37605
43388.45041,0.02,0,   ,2914,43412.45041,20,B  ,14570000,1954,26082,35,0,0.01,0.02,26082,43,15592,110,35405,91,32118,110,35405
43388.45679,0.02,0,   ,3554,43412.45679,640,B  ,17770000,2594,26082,36,0,0.01,0.02,26082,39,8294,110,34766,87,24820,110,34766
43388.45733,0.02,0,   ,3555,43412.45733,1,B  ,17775000,2595,25814,37,0,0.01,0.02,25814,34,4877,90,34785,84,22042,90,34785
43388.4584,0.02,0,   ,3556,43412.4584,1,B  ,17780000,2596,25814,38,0,0.01,0.02,25814,38,6361,90,34785,88,23526,90,34785
43388.45862,0.02,0,   ,3557,43412.45862,1,B  ,17785000,2597,25814,39,0,0.01,0.02,25814,36,5840,90,34785,87,23405,90,34785
43388.4614,0.02,0,   ,3580,43412.4614,23,B  ,17900000,2620,25814,40,0,0.01,0.02,25814,35,6502,105,34800,88,24382,105,34800
43388.47984,0.02,0,   ,3593,43412.47984,13,B  ,17965000,2633,25814,41,0,0.01,0.02,25814,39,7020,114,35204,91,22067,114,35204
43388.47986,0.02,0,   ,3606,43412.47986,13,B  ,18030000,2646,25814,42,0,0.01,0.02,25814,38,6887,114,35204,90,21934,114,35204
43388.48002,0.02,0,   ,3619,43412.48002,13,B  ,18095000,2659,25788,43,0,0.01,0.02,25788,38,6874,114,35204,90,21921,114,35204
43388.48016,0.02,0,   ,3632,43412.48016,13,B  ,18160000,2672,25775,44,0,0.01,0.02,25775,38,6861,114,35204,90,21908,114,35204
43388.48032,0.02,0,   ,3645,43412.48032,13,B  ,18225000,2685,25762,45,0,0.01,0.02,25762,38,6848,114,35204,90,21895,114,35204
43388.48034,0.02,0,   ,3658,43412.48034,13,B  ,18290000,2698,25762,46,0,0.01,0.02,25762,38,6835,114,35204,90,21882,114,35204
43388.48058,0.02,0,   ,3671,43412.48058,13,B  ,18355000,2711,25736,47,0,0.01,0.02,25736,38,6822,114,35204,90,21869,114,35204
43388.48241,0.01,-50,↓  ,3672,43412.48241,1,S  ,18358000,271100,25723,48,-0.01,0.01,0.02,25723,38,6822,115,35210,90,21869,115,35210
43388.48429,0.02,0,   ,3772,43412.48429,100,B  ,18858000,281100,25723,49,0,0.01,0.02,25723,39,8843,116,36210,91,23890,116,36210
43388.49509,0.02,0,   ,3773,43412.49509,1,B  ,18863000,281200,25724,50,0,0.01,0.02,25724,40,9727,123,36249,91,24769,123,36249
43388.49814,0.01,-50,↓  ,3774,43412.49814,1,S  ,18865000,140600,25724,51,-0.01,0.01,0.02,25724,39,9726,123,36248,90,24768,123,36248
43388.50076,0.01,-50,↓  ,3777,43412.50076,3,S  ,18873000,56240,25724,52,-0.01,0.01,0.02,25724,40,9844,124,36246,92,25086,124,36246
43388.52053,0.01,-50,↓  ,3778,43412.52053,1,S  ,18875000,46866.67,25724,53,-0.01,0.01,0.02,25724,42,11046,135,38508,94,26288,135,38508
43388.52164,0.02,0,   ,3779,43412.52164,1,B  ,18880000,46883.33,25724,54,0,0.01,0.02,25724,43,11046,135,38508,95,26288,135,38508
43388.52263,0.02,0,   ,3780,43412.52263,1,B  ,18885000,46900,25724,55,0,0.01,0.02,25724,42,10845,135,38508,94,26087,135,38508
43388.53093,0.01,-50,↓  ,3781,43412.53093,1,S  ,18888000,40200,25724,56,-0.01,0.01,0.02,25724,43,10870,136,38508,95,26112,136,38508
43388.53098,0.01,-50,↓  ,3782,43412.53098,1,S  ,18890000,35175,25724,57,-0.01,0.01,0.02,25724,44,10871,136,38507,96,26113,136,38507
43388.53103,0.01,-50,↓  ,3783,43412.53103,1,S  ,18893000,31266.67,25724,58,-0.01,0.01,0.02,25724,45,10872,136,38506,97,26114,136,38506
43388.53108,0.01,-50,↓  ,3784,43412.53108,1,S  ,18895000,28140,25724,59,-0.01,0.01,0.02,25724,46,10873,136,38505,98,26115,136,38505
43388.53112,0.01,-50,↓  ,3785,43412.53112,1,S  ,18898000,25581.82,25724,60,-0.01,0.01,0.02,25724,47,10874,136,38504,99,26116,136,38504
43388.53117,0.01,-50,↓  ,3786,43412.53117,1,S  ,18900000,23450,25724,61,-0.01,0.01,0.02,25724,48,10875,136,38503,100,26117,136,38503
43388.53122,0.01,-50,↓  ,3787,43412.53122,1,S  ,18903000,21646.15,25724,62,-0.01,0.01,0.02,25724,49,10876,136,38502,101,26118,136,38502
43388.53142,0.01,-50,↓  ,3788,43412.53142,1,S  ,18905000,20100,25724,63,-0.01,0.01,0.02,25724,50,10877,136,38501,102,26119,136,38501
43388.53148,0.01,-50,↓  ,3789,43412.53148,1,S  ,18908000,18760,25724,64,-0.01,0.01,0.02,25724,51,10878,136,38500,103,26120,136,38500
43388.53152,0.01,-50,↓  ,3790,43412.53152,1,S  ,18910000,17587.5,25724,65,-0.01,0.01,0.02,25724,52,10879,136,38499,104,26121,136,38499
43388.53198,0.01,-50,↓  ,3794,43412.53198,4,S  ,18920000,14070,25724,66,-0.01,0.01,0.02,25724,53,10880,136,38495,105,26122,136,38495
43388.53243,0.01,-50,↓  ,3797,43412.53243,3,S  ,18928000,12234.78,25724,67,-0.01,0.01,0.02,25724,53,10881,136,38492,105,26123,136,38492
43388.53266,0.01,-50,↓  ,3807,43412.53266,10,S  ,18953000,8527.27,25724,68,-0.01,0.01,0.02,25724,54,10884,136,38482,106,26126,136,38482
43388.53271,0.01,-50,↓  ,3813,43412.53271,6,S  ,18968000,7215.38,25724,69,-0.01,0.01,0.02,25724,55,10894,136,38476,107,26136,136,38476
43388.53293,0.01,-50,↓  ,3823,43412.53293,10,S  ,18993000,5742.86,25724,70,-0.01,0.01,0.02,25724,56,10900,136,38466,108,26142,136,38466
43388.53668,0.01,-50,↓  ,3824,43412.53668,1,S  ,18995000,5628,25724,71,-0.01,0.01,0.02,25724,62,16120,137,38509,113,31359,137,38509
43388.54288,0.01,-50,↓  ,3825,43412.54288,1,S  ,18998000,5517.65,25724,72,-0.01,0.01,0.02,25724,61,15494,136,37949,111,30138,136,37949
43388.5459,0.01,-50,↓  ,3826,43412.5459,1,S  ,19000000,5411.54,25724,73,-0.01,0.01,0.02,25724,61,15295,136,37948,111,29939,136,37948
43388.57188,0.01,-50,↓  ,3827,43412.57188,1,S  ,19003000,5309.43,25724,74,-0.01,0.01,0.02,25724,66,15981,138,38642,117,31280,138,38642
43388.59444,0.01,-50,↓  ,3837,43412.59444,10,S  ,19028000,4466.67,25724,75,-0.01,0.01,0.02,25724,70,16582,139,38792,121,31881,139,38792
