,KOSPI 200 콜옵션 1811 272.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43396.375,7.45,-11.2,▼  ,1,43412.375,1,BB ,1863000,0,2287,1,-0.94,0,0,2287,1,50,1,1,0,0,0,0
43396.375,7.2,-14.18,▼  ,2,43412.375,1,SS ,3663000,0,2287,2,-1.19,7,7.45,2287,18,18,1,1,22,158,5,103
43396.375,7,-16.57,▼  ,3,43412.375,1,SS ,5413000,0,2287,3,-1.39,6.21,7.45,2287,18,18,1,50,22,158,5,103
43396.37541,7.05,-15.97,▼  ,4,43412.37541,1,SS ,7175000,0,2298,4,-1.34,7.01,7.12,2298,1,12,1,12,6,168,5,50
43396.37569,6.99,-16.69,▼  ,5,43412.37569,1,SS ,8923000,0,2298,5,-1.4,6.96,7.07,2298,1,12,1,12,6,68,6,68
43396.37792,7.12,-15.14,▼  ,7,43412.37792,2,BB ,12483000,0,2298,6,-1.27,7.06,7.17,2298,2,16,2,16,6,68,7,70
43396.37814,7.05,-15.97,▼  ,8,43412.37814,1,SS ,14245000,0,2300,7,-1.34,7,7.1,2300,1,4,1,1,5,42,5,41
43396.37816,7.07,-15.73,▼  ,12,43412.37816,4,BB ,21315000,0,2300,8,-1.32,7,7.08,2300,2,14,1,1,6,66,7,55
43396.37846,7,-16.57,▼  ,13,43412.37846,1,SS ,23065000,0,2299,9,-1.39,6.97,7.07,2299,1,2,1,4,6,54,5,52
43396.37903,6.99,-16.69,▼  ,14,43412.37903,1,BB ,24813000,116.67,2300,10,-1.4,6.93,7.04,2300,1,4,1,4,6,152,5,33
43396.37997,7.08,-15.61,▼  ,15,43412.37997,1,BB ,26583000,133.33,2301,11,-1.31,7.01,7.14,2301,1,4,1,4,7,153,5,68
43396.38008,7.1,-15.38,▼  ,16,43412.38008,1,BB ,28358000,150,2301,12,-1.29,7.04,7.15,2301,1,1,1,4,7,153,5,68
43396.38036,7.06,-15.85,▼  ,17,43412.38036,1,BB ,30123000,166.67,2300,13,-1.33,6.98,7.1,2300,1,4,1,4,7,162,5,68
43396.38039,7.05,-15.97,▼  ,18,43412.38039,1,S  ,31885000,142.86,2301,14,-1.34,7.05,7.14,2301,1,4,1,1,6,44,5,41
43396.38041,7.05,-15.97,▼  ,19,43412.38041,1,SS ,33648000,125,2301,15,-1.34,6.98,7.09,2301,1,5,1,4,6,38,5,68
43396.38064,7.01,-16.45,▼  ,20,43412.38064,1,S  ,35400000,111.11,2300,16,-1.38,7.01,7.07,2300,1,5,1,1,7,49,5,33
43396.38065,7.01,-16.45,▼  ,21,43412.38065,1,SS ,37153000,100,2300,17,-1.38,6.95,7.06,2300,1,4,1,2,6,47,5,60
43396.38094,7.02,-16.33,▼  ,23,43412.38094,2,S  ,40663000,83.33,2300,18,-1.37,6.95,7.06,2300,1,4,2,2,6,43,6,10
43396.38098,6.98,-16.81,▼  ,24,43412.38098,1,SS ,42408000,76.92,2300,19,-1.41,6.95,7.04,2300,1,4,1,1,6,35,6,78
43396.38252,6.87,-18.12,▼  ,47,43412.38252,23,SS ,81910000,27.78,2300,20,-1.52,6.85,6.94,2300,1,4,1,12,6,53,6,54
