,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
43388.37525,5.2,-15.45,▼  ,110,43412.37525,1,SS ,152760000,0,5374,17,-0.95,5.19,5.32,5374,1,12,1,1,5,49,6,28
43388.37525,5.19,-15.61,▼  ,111,43412.37525,1,SS ,154058000,0,5374,18,-0.96,5.17,5.32,5374,1,12,2,2,5,49,6,39
43388.37535,5.17,-15.93,▼  ,113,43412.37535,2,SS ,156643000,0,5377,19,-0.98,5.15,5.29,5377,1,12,1,1,5,108,5,49
43388.37535,5.15,-16.26,▼  ,114,43412.37535,1,SS ,157930000,0,5377,20,-1,5.11,5.29,5377,1,12,1,12,5,108,6,128
43388.37535,5.18,-15.77,▼  ,115,43412.37535,1,SS ,159225000,0,5377,21,-0.97,5.13,5.29,5377,1,12,1,1,5,88,5,38
43388.37545,5.2,-15.45,▼  ,118,43412.37545,3,B  ,163125000,0,5376,22,-0.95,5.14,5.2,5376,1,5,1,4,5,35,5,41
43388.37545,5.2,-15.45,▼  ,123,43412.37545,5,BB ,169625000,0,5376,23,-0.95,5.14,5.22,5376,1,4,1,4,5,42,5,41
43388.37547,5.2,-15.45,▼  ,125,43412.37547,2,BB ,172225000,0,5376,24,-0.95,5.16,5.24,5376,1,12,2,5,5,88,6,34
43388.3755,5.26,-14.47,▼  ,129,43412.3755,4,BB ,177485000,0,5376,25,-0.89,5.2,5.28,5376,1,1,1,4,5,49,6,45
43388.37554,5.26,-14.47,▼  ,130,43412.37554,1,BB ,178800000,0,5376,26,-0.89,5.22,5.3,5376,1,4,1,4,6,34,6,53
43388.37554,5.24,-14.8,▼  ,131,43412.37554,1,BB ,180110000,0,5376,27,-0.91,5.19,5.3,5376,1,4,1,12,6,34,6,89
43388.37559,5.2,-15.45,▼  ,132,43412.37559,1,SS ,181410000,0,5384,28,-0.95,5.16,5.23,5384,1,2,1,1,7,36,5,49
43388.37559,5.16,-16.1,▼  ,133,43412.37559,1,SS ,182700000,0,5384,29,-0.99,5.09,5.22,5384,2,3,1,12,8,37,5,49
43388.37569,5.01,-18.54,▼  ,134,43412.37569,1,SS ,183953000,0,5384,30,-1.14,5,5.11,5384,1,1,1,1,6,50,5,49
43388.37569,5,-18.7,▼  ,135,43412.37569,1,SS ,185203000,0,5384,31,-1.15,4.92,5.09,5384,1,1,1,12,6,28,5,88
43388.37575,4.95,-19.51,▼  ,136,43412.37575,1,S  ,186440000,0,5383,32,-1.2,4.95,5.03,5383,1,12,1,1,6,50,5,7
43388.37586,4.99,-18.86,▼  ,137,43412.37586,1,S  ,187688000,0,5384,33,-1.16,4.99,5.04,5384,1,4,1,3,5,14,6,38
43388.37587,4.97,-19.19,▼  ,138,43412.37587,1,SS ,188930000,0,5384,34,-1.18,4.95,5.02,5384,1,4,1,6,7,36,5,44
43388.37587,4.95,-19.51,▼  ,139,43412.37587,1,S  ,190168000,0,5384,35,-1.2,4.95,5.01,5384,2,3,1,5,7,25,5,53
43388.37587,4.95,-19.51,▼  ,144,43412.37587,5,SS ,196355000,0,5384,36,-1.2,4.89,5,5384,1,4,1,12,6,24,5,49
43388.37603,4.99,-18.86,▼  ,145,43412.37603,1,S  ,197603000,0,5379,37,-1.16,4.99,5.04,5379,2,18,1,5,8,58,5,21
43388.37604,4.97,-19.19,▼  ,148,43412.37604,3,SS ,201330000,0,5379,38,-1.18,4.95,5.03,5379,1,1,1,1,6,34,5,49
43388.37606,4.95,-19.51,▼  ,149,43412.37606,1,SS ,202568000,0,5379,39,-1.2,4.93,5.01,5379,1,1,1,2,9,59,5,50
43388.37617,4.9,-20.33,▼  ,150,43412.37617,1,S  ,203793000,0,5378,40,-1.25,4.9,4.94,5378,1,6,1,1,5,44,6,29
43388.37617,4.9,-20.33,▼  ,151,43412.37617,1,S  ,205018000,0,5378,41,-1.25,4.9,4.94,5378,1,6,1,1,5,44,6,29
43388.3763,4.87,-20.81,▼  ,153,43412.3763,2,S  ,207453000,0,5380,42,-1.28,4.87,4.89,5380,1,6,1,3,7,62,7,16
43388.3763,4.87,-20.81,▼  ,156,43412.3763,3,S  ,211105000,0,5380,43,-1.28,4.87,4.89,5380,1,6,1,3,7,62,8,28
43388.37634,4.87,-20.81,▼  ,157,43412.37634,1,SS ,212323000,0,5380,44,-1.28,4.84,4.89,5380,1,6,2,3,6,39,7,36
43388.37637,4.9,-20.33,▼  ,158,43412.37637,1,B  ,213548000,0,5380,45,-1.25,4.84,4.89,5380,1,1,2,8,6,54,9,47
43388.37648,4.83,-21.46,▼  ,161,43412.37648,3,S  ,217170000,0,5381,46,-1.32,4.83,4.88,5381,1,5,1,3,6,44,8,31
43388.37662,4.83,-21.46,▼  ,162,43412.37662,1,SS ,218378000,0,5381,47,-1.32,4.82,4.83,5381,1,3,2,3,7,36,10,19
43388.37674,4.84,-21.3,▼  ,163,43412.37674,1,SS ,219588000,0,5382,48,-1.31,4.83,4.87,5382,2,8,2,3,11,47,9,25
43388.37674,4.83,-21.46,▼  ,164,43412.37674,1,SS ,220795000,0,5382,49,-1.32,4.82,4.85,5382,1,8,1,2,8,26,10,37
43388.37676,4.86,-20.98,▼  ,176,43412.37676,12,BB ,235375000,0,5382,50,-1.29,4.84,4.87,5382,1,2,1,1,10,41,9,27
43388.37676,4.87,-20.81,▼  ,177,43412.37676,1,B  ,236593000,0,5382,51,-1.28,4.84,4.87,5382,1,1,1,1,10,40,9,27
43388.37676,4.84,-21.3,▼  ,178,43412.37676,1,S  ,237803000,0,5382,52,-1.31,4.84,4.87,5382,1,8,1,1,11,51,8,18
43388.37682,4.85,-21.14,▼  ,179,43412.37682,1,S  ,239015000,0,5395,53,-1.3,4.85,4.89,5395,2,7,2,2,9,51,9,16
43388.37684,4.86,-20.98,▼  ,180,43412.37684,1,SS ,240230000,0,5395,54,-1.29,4.85,4.88,5395,1,8,1,1,9,46,7,14
43388.3769,4.85,-21.14,▼  ,181,43412.3769,1,S  ,241443000,0,5395,55,-1.3,4.85,4.89,5395,2,7,2,8,10,52,9,24
43388.37699,4.88,-20.65,▼  ,193,43412.37699,12,B  ,256083000,0,5395,56,-1.27,4.85,4.89,5395,2,12,3,9,10,50,10,29
43388.37699,4.89,-20.49,▼  ,195,43412.37699,2,B  ,258528000,0,5395,57,-1.26,4.85,4.89,5395,1,2,3,9,7,27,10,29
43388.37704,4.87,-20.81,▼  ,198,43412.37704,3,S  ,262180000,0,5395,58,-1.28,4.85,4.89,5395,1,2,2,3,9,51,9,23
43388.37704,4.86,-20.98,▼  ,200,43412.37704,2,S  ,264610000,0,5395,59,-1.29,4.85,4.89,5395,1,2,2,3,9,51,9,23
43388.37704,4.85,-21.14,▼  ,202,43412.37704,2,S  ,267035000,0,5395,60,-1.3,4.85,4.89,5395,1,2,2,3,9,51,9,23
43388.37706,4.8,-21.95,▼  ,203,43412.37706,1,SS ,268235000,0,5395,61,-1.35,4.79,4.82,5395,2,5,1,1,9,21,8,16
43388.37706,4.79,-22.11,▼  ,204,43412.37706,1,SS ,269433000,0,5395,62,-1.36,4.78,4.82,5395,2,5,2,3,9,21,8,28
43388.37707,4.78,-22.28,▼  ,205,43412.37707,1,SS ,270628000,0,5395,63,-1.37,4.77,4.82,5395,2,5,2,3,9,21,9,40
43388.37708,4.79,-22.11,▼  ,206,43412.37708,1,B  ,271825000,0,5395,64,-1.36,4.75,4.79,5395,1,1,2,3,8,23,9,40
43388.37709,4.73,-23.09,▼  ,207,43412.37709,1,S  ,273008000,0,5395,65,-1.42,4.73,4.76,5395,2,5,1,1,12,58,6,14
43388.37709,4.72,-23.25,▼  ,208,43412.37709,1,S  ,274188000,0,5395,66,-1.43,4.72,4.76,5395,4,12,2,5,14,65,7,18
43388.37716,4.67,-24.07,▼  ,209,43412.37716,1,SS ,275355000,0,5403,67,-1.48,4.66,4.69,5403,1,1,1,2,11,34,7,16
43388.37718,4.66,-24.23,▼  ,210,43412.37718,1,BB ,276520000,0,5403,68,-1.49,4.65,4.69,5403,2,12,2,3,14,69,8,28
43388.37719,4.65,-24.39,▼  ,212,43412.37719,2,S  ,278845000,0,5403,69,-1.5,4.65,4.69,5403,2,12,1,2,12,67,7,27
43388.37722,4.6,-25.2,▼  ,213,43412.37722,1,SS ,279995000,0,5403,70,-1.55,4.59,4.63,5403,2,8,2,3,12,49,8,28
43388.37725,4.6,-25.2,▼  ,215,43412.37725,2,B  ,282295000,0,5403,71,-1.55,4.59,4.63,5403,1,2,3,9,10,41,10,25
43388.37726,4.62,-24.88,▼  ,216,43412.37726,1,BB ,283450000,0,5403,72,-1.53,4.58,4.63,5403,1,2,4,11,10,52,12,37
43388.37726,4.65,-24.39,▼  ,218,43412.37726,2,BB ,285775000,0,5403,73,-1.5,4.62,4.66,5403,3,8,1,10,11,64,9,26
43388.37726,4.66,-24.23,▼  ,219,43412.37726,1,B  ,286940000,0,5403,74,-1.49,4.62,4.66,5403,1,5,1,2,9,43,8,17
43388.37729,4.66,-24.23,▼  ,221,43412.37729,2,BB ,289270000,0,5403,75,-1.49,4.62,4.67,5403,1,2,3,9,10,63,9,22
43388.37733,4.67,-24.07,▼  ,223,43412.37733,2,B  ,291605000,0,5403,76,-1.48,4.62,4.67,5403,1,2,2,8,9,41,11,38
43388.37733,4.67,-24.07,▼  ,224,43412.37733,1,B  ,292773000,0,5403,77,-1.48,4.64,4.67,5403,1,1,2,3,8,38,11,30
43388.37737,4.66,-24.23,▼  ,226,43412.37737,2,S  ,295103000,0,5403,78,-1.49,4.64,4.67,5403,4,8,1,2,10,33,8,28
43388.37737,4.65,-24.39,▼  ,227,43412.37737,1,SS ,296265000,0,5403,79,-1.5,4.65,4.7,5403,4,8,2,2,10,33,9,39
43388.37742,4.65,-24.39,▼  ,228,43412.37742,1,SS ,297428000,0,5404,80,-1.5,4.64,4.68,5404,1,2,1,2,11,41,8,28
43388.37748,4.6,-25.2,▼  ,229,43412.37748,1,B  ,298578000,0,5404,81,-1.55,4.57,4.6,5404,1,4,2,6,10,47,9,25
43388.37748,4.6,-25.2,▼  ,233,43412.37748,4,BB ,303178000,0,5404,82,-1.55,4.57,4.61,5404,1,2,2,6,10,53,9,25
43388.37749,4.6,-25.2,▼  ,238,43412.37749,5,BB ,308928000,0,5404,83,-1.55,4.58,4.62,5404,1,2,2,6,9,52,10,26
43388.3775,4.6,-25.2,▼  ,239,43412.3775,1,BB ,310078000,0,5404,84,-1.55,4.58,4.62,5404,1,2,2,6,9,52,10,26
43388.37756,4.64,-24.55,▼  ,240,43412.37756,1,BB ,311238000,0,5409,85,-1.51,4.61,4.65,5409,1,2,2,3,7,15,8,29
43388.37758,4.64,-24.55,▼  ,241,43412.37758,1,BB ,312398000,0,5409,86,-1.51,4.61,4.65,5409,1,2,2,3,9,39,9,30
43388.37759,4.65,-24.39,▼  ,243,43412.37759,2,BB ,314723000,0,5409,87,-1.5,4.62,4.66,5409,2,6,1,4,12,58,8,20
43388.37764,4.64,-24.55,▼  ,248,43412.37764,5,BB ,320523000,0,5409,88,-1.51,4.63,4.67,5409,1,2,3,7,8,40,10,23
43388.37767,4.67,-24.07,▼  ,250,43412.37767,2,SS ,322858000,0,5415,89,-1.48,4.66,4.7,5415,1,2,1,2,10,53,8,16
43388.37773,4.66,-24.23,▼  ,253,43412.37773,3,S  ,326353000,0,5415,90,-1.49,4.66,4.7,5415,2,4,2,3,9,31,9,30
43388.37778,4.66,-24.23,▼  ,254,43412.37778,1,S  ,327518000,0,5415,91,-1.49,4.66,4.68,5415,2,8,1,2,12,42,8,29
43388.37778,4.66,-24.23,▼  ,255,43412.37778,1,S  ,328683000,0,5415,92,-1.49,4.66,4.68,5415,2,8,1,1,12,42,9,40
43388.37778,4.66,-24.23,▼  ,256,43412.37778,1,S  ,329848000,0,5415,93,-1.49,4.66,4.68,5415,2,8,1,1,12,42,8,28
43388.3778,4.59,-25.37,▼  ,258,43412.3778,2,S  ,332143000,0,5419,94,-1.56,4.59,4.62,5419,1,2,1,2,11,32,8,29
43388.3778,4.62,-24.88,▼  ,260,43412.3778,2,BB ,334453000,0,5419,95,-1.53,4.59,4.63,5419,3,9,1,2,11,32,8,29
43388.3778,4.6,-25.2,▼  ,261,43412.3778,1,S  ,335603000,0,5419,96,-1.55,4.6,4.63,5419,2,3,1,5,10,26,8,22
43388.3778,4.59,-25.37,▼  ,262,43412.3778,1,S  ,336750000,0,5419,97,-1.56,4.59,4.62,5419,1,6,1,1,9,29,8,28
43388.3778,4.59,-25.37,▼  ,263,43412.3778,1,SS ,337898000,0,5419,98,-1.56,4.58,4.62,5419,2,3,1,2,9,24,8,40
43388.37782,4.59,-25.37,▼  ,265,43412.37782,2,SS ,340193000,0,5419,99,-1.56,4.55,4.6,5419,2,8,1,2,13,61,8,29
43388.37782,4.58,-25.53,▼  ,267,43412.37782,2,S  ,342483000,0,5419,100,-1.57,4.55,4.6,5419,1,6,1,2,11,47,7,17
43388.37786,4.59,-25.37,▼  ,270,43412.37786,3,B  ,345925000,0,5419,101,-1.56,4.55,4.59,5419,3,8,1,2,13,49,9,30
43388.37789,4.58,-25.53,▼  ,271,43412.37789,1,S  ,347070000,0,5419,102,-1.57,4.58,4.61,5419,2,3,1,1,12,55,8,17
43388.37789,4.61,-25.04,▼  ,272,43412.37789,1,B  ,348223000,0,5419,103,-1.54,4.58,4.61,5419,2,2,1,4,12,54,8,20
43388.37791,4.61,-25.04,▼  ,274,43412.37791,2,BB ,350528000,0,5419,104,-1.54,4.57,4.62,5419,2,3,2,3,12,66,9,30
43388.37791,4.62,-24.88,▼  ,276,43412.37791,2,B  ,352838000,0,5419,105,-1.53,4.57,4.62,5419,1,2,1,1,8,29,7,14
43388.37791,4.63,-24.72,▼  ,277,43412.37791,1,B  ,353995000,0,5419,106,-1.52,4.57,4.62,5419,1,1,1,4,9,40,10,24
43388.37806,4.66,-24.23,▼  ,278,43412.37806,1,BB ,355160000,0,5420,107,-1.49,4.63,4.67,5420,1,2,2,3,8,40,11,27
43388.37807,4.68,-23.9,▼  ,280,43412.37807,2,BB ,357500000,0,5420,108,-1.47,4.64,4.69,5420,2,3,2,6,10,53,10,21
43388.37809,4.7,-23.58,▼  ,281,43412.37809,1,SS ,358675000,0,5422,109,-1.45,4.69,4.72,5422,3,9,2,2,11,65,12,27
43388.37811,4.72,-23.25,▼  ,283,43412.37811,2,S  ,361035000,0,5422,110,-1.43,4.69,4.72,5422,1,4,1,2,10,44,9,17
43388.37811,4.71,-23.41,▼  ,284,43412.37811,1,SS ,362213000,0,5422,111,-1.44,4.71,4.75,5422,1,4,2,5,10,44,11,32
43388.37814,4.73,-23.09,▼  ,285,43412.37814,1,SS ,363395000,0,5422,112,-1.42,4.7,4.74,5422,2,3,1,2,13,59,8,21
43388.37815,4.73,-23.09,▼  ,286,43412.37815,1,BB ,364578000,0,5422,113,-1.42,4.7,4.74,5422,2,3,1,2,13,59,8,21
43388.37819,4.69,-23.74,▼  ,287,43412.37819,1,SS ,365750000,0,5422,114,-1.46,4.68,4.71,5422,1,4,1,2,9,30,8,32
43388.37822,4.67,-24.07,▼  ,288,43412.37822,1,B  ,366918000,0,5422,115,-1.48,4.68,4.71,5422,1,1,2,5,10,31,8,20
43388.37823,4.67,-24.07,▼  ,290,43412.37823,2,B  ,369253000,0,5422,116,-1.48,4.65,4.67,5422,1,3,1,2,8,30,9,20
43388.37824,4.67,-24.07,▼  ,292,43412.37824,2,B  ,371588000,0,5422,117,-1.48,4.65,4.67,5422,1,1,1,4,8,26,9,22
43388.37824,4.67,-24.07,▼  ,293,43412.37824,1,B  ,372755000,0,5422,118,-1.48,4.65,4.67,5422,1,1,1,4,10,44,9,22
43388.37828,4.67,-24.07,▼  ,295,43412.37828,2,SS ,375090000,0,5422,119,-1.48,4.66,4.69,5422,2,6,1,6,11,57,6,15
43388.37829,4.66,-24.23,▼  ,301,43412.37829,6,SS ,382080000,0,5422,120,-1.49,4.65,4.68,5422,1,4,1,2,10,47,7,17
43388.37831,4.62,-24.88,▼  ,302,43412.37831,1,S  ,383235000,0,5422,121,-1.53,4.62,4.66,5422,1,4,2,2,10,42,8,28
43388.37831,4.62,-24.88,▼  ,303,43412.37831,1,SS ,384390000,0,5422,122,-1.53,4.61,4.65,5422,1,1,1,2,11,38,6,16
43388.37838,4.64,-24.55,▼  ,304,43412.37838,1,BB ,385550000,0,5429,123,-1.51,4.62,4.66,5429,1,2,2,5,11,65,9,23
43388.3784,4.65,-24.39,▼  ,305,43412.3784,1,BB ,386713000,0,5429,124,-1.5,4.62,4.67,5429,1,2,3,7,11,65,10,25
43388.3784,4.67,-24.07,▼  ,307,43412.3784,2,BB ,389048000,0,5429,125,-1.48,4.62,4.68,5429,3,20,3,7,11,65,10,25
43388.3784,4.7,-23.58,▼  ,308,43412.3784,1,B  ,390223000,0,5429,126,-1.45,4.66,4.7,5429,2,2,2,5,10,41,11,29
43388.3784,4.67,-24.07,▼  ,309,43412.3784,1,BB ,391390000,0,5429,127,-1.48,4.66,4.7,5429,1,1,3,7,9,40,12,31
43388.3784,4.7,-23.58,▼  ,310,43412.3784,1,BB ,392565000,0,5429,128,-1.45,4.68,4.71,5429,1,2,2,2,11,54,12,30
43388.3784,4.68,-23.9,▼  ,311,43412.3784,1,S  ,393735000,0,5429,129,-1.47,4.68,4.72,5429,1,2,2,3,9,41,12,29
43388.37841,4.71,-23.41,▼  ,313,43412.37841,2,BB ,396090000,0,5429,130,-1.44,4.68,4.72,5429,2,3,2,5,10,42,12,31
43388.37847,4.65,-24.39,▼  ,314,43412.37847,1,S  ,397253000,94.87,5429,131,-1.5,4.65,4.68,5429,1,4,1,1,12,42,6,15
43388.37847,4.65,-24.39,▼  ,315,43412.37847,1,S  ,398415000,94.07,5429,132,-1.5,4.65,4.68,5429,1,4,1,1,12,42,6,15
43388.37852,4.63,-24.72,▼  ,316,43412.37852,1,S  ,399573000,93.28,5431,133,-1.52,4.63,4.65,5431,1,1,1,1,9,37,8,19
43388.37852,4.63,-24.72,▼  ,317,43412.37852,1,S  ,400730000,92.5,5431,134,-1.52,4.63,4.65,5431,1,1,1,1,9,37,8,19
43388.37852,4.61,-25.04,▼  ,319,43412.37852,2,SS ,403035000,90.98,5431,135,-1.54,4.6,4.65,5431,3,7,2,5,12,45,9,43
43388.37853,4.6,-25.2,▼  ,322,43412.37853,3,SS ,406485000,88.8,5431,136,-1.55,4.58,4.62,5431,1,4,1,2,12,52,7,28
43388.37854,4.61,-25.04,▼  ,325,43412.37854,3,B  ,409943000,91.2,5431,137,-1.54,4.57,4.61,5431,3,4,1,2,12,36,7,28
43388.37867,4.57,-25.69,▼  ,326,43412.37867,1,B  ,411085000,92,5427,138,-1.58,4.54,4.57,5427,1,1,3,7,10,41,11,35
43388.37867,4.57,-25.69,▼  ,327,43412.37867,1,B  ,412228000,92.8,5427,139,-1.58,4.54,4.57,5427,1,1,3,7,10,41,11,35
43388.3787,4.58,-25.53,▼  ,328,43412.3787,1,BB ,413373000,93.6,5427,140,-1.57,4.56,4.6,5427,2,3,2,3,11,54,10,18
43388.37875,4.65,-24.39,▼  ,330,43412.37875,2,BB ,415698000,95.2,5427,141,-1.5,4.62,4.66,5427,1,2,2,5,11,56,9,19
43388.37898,4.64,-24.55,▼  ,331,43412.37898,1,B  ,416858000,96,5428,142,-1.51,4.62,4.64,5428,1,1,1,1,11,43,8,15
43388.37898,4.64,-24.55,▼  ,332,43412.37898,1,BB ,418018000,96.8,5428,143,-1.51,4.62,4.66,5428,1,2,2,3,14,71,9,17
43388.37899,4.68,-23.9,▼  ,333,43412.37899,1,B  ,419188000,97.6,5428,144,-1.47,4.64,4.68,5428,1,2,3,5,10,44,11,25
43388.37899,4.68,-23.9,▼  ,335,43412.37899,2,BB ,421528000,99.2,5428,145,-1.47,4.64,4.69,5428,1,2,3,5,11,56,11,25
43388.37899,4.66,-24.23,▼  ,340,43412.37899,5,S  ,427353000,95.38,5428,146,-1.49,4.66,4.7,5428,1,3,1,2,9,42,10,24
43388.37903,4.67,-24.07,▼  ,341,43412.37903,1,BB ,428520000,96.15,5428,147,-1.48,4.65,4.69,5428,2,6,2,6,12,60,9,33
43388.37906,4.68,-23.9,▼  ,343,43412.37906,2,BB ,430860000,97.69,5428,148,-1.47,4.65,4.69,5428,2,6,1,2,12,60,8,29
43388.37907,4.68,-23.9,▼  ,344,43412.37907,1,BB ,432030000,98.46,5428,149,-1.47,4.65,4.69,5428,2,6,2,4,13,61,9,31
43388.37911,4.67,-24.07,▼  ,345,43412.37911,1,BB ,433198000,99.23,5428,150,-1.48,4.64,4.68,5428,2,6,1,2,14,65,10,42
43388.37914,4.63,-24.72,▼  ,346,43412.37914,1,BB ,434355000,100,5428,151,-1.52,4.62,4.66,5428,1,2,2,6,13,72,9,22
43388.37918,4.6,-25.2,▼  ,347,43412.37918,1,S  ,435505000,99.24,5427,152,-1.55,4.6,4.65,5427,2,3,2,2,11,46,8,28
43388.37918,4.6,-25.2,▼  ,348,43412.37918,1,S  ,436655000,98.48,5427,153,-1.55,4.6,4.65,5427,2,3,1,1,11,46,6,15
43388.37918,4.6,-25.2,▼  ,349,43412.37918,1,SS ,437805000,97.74,5427,154,-1.55,4.59,4.65,5427,2,3,1,2,11,46,6,16
43388.37925,4.63,-24.72,▼  ,351,43412.37925,2,B  ,440120000,99.25,5427,155,-1.52,4.59,4.65,5427,1,2,1,2,11,46,8,29
43388.37926,4.65,-24.39,▼  ,353,43412.37926,2,BB ,442445000,100.75,5427,156,-1.5,4.61,4.66,5427,1,2,2,3,12,60,10,32
43388.37926,4.66,-24.23,▼  ,355,43412.37926,2,BB ,444775000,102.26,5427,157,-1.49,4.62,4.67,5427,2,3,1,2,13,69,8,14
43388.37929,4.66,-24.23,▼  ,358,43412.37929,3,S  ,448270000,100,5427,158,-1.49,4.66,4.7,5427,2,5,1,1,13,58,11,33
43388.37934,4.7,-23.58,▼  ,361,43412.37934,3,BB ,451795000,102.21,5429,159,-1.45,4.67,4.71,5429,2,3,2,4,13,67,11,24
43388.37934,4.71,-23.41,▼  ,362,43412.37934,1,BB ,452973000,102.94,5429,160,-1.44,4.68,4.72,5429,2,2,3,9,10,52,11,24
43388.37936,4.72,-23.25,▼  ,364,43412.37936,2,B  ,455333000,104.41,5429,161,-1.43,4.68,4.72,5429,2,2,1,2,9,40,7,13
43388.37941,4.73,-23.09,▼  ,366,43412.37941,2,B  ,457698000,105.88,5429,162,-1.42,4.69,4.73,5429,2,4,1,2,13,47,8,25
43388.37941,4.73,-23.09,▼  ,368,43412.37941,2,B  ,460063000,107.35,5429,163,-1.42,4.69,4.73,5429,1,2,1,2,12,45,8,25
43388.37941,4.73,-23.09,▼  ,370,43412.37941,2,BB ,462428000,108.82,5429,164,-1.42,4.69,4.74,5429,2,3,1,2,13,57,8,25
43388.37941,4.74,-22.93,▼  ,371,43412.37941,1,B  ,463613000,109.56,5429,165,-1.41,4.69,4.74,5429,1,1,2,4,12,55,8,15
43388.37941,4.75,-22.76,▼  ,382,43412.37941,11,BB ,476675000,117.65,5429,166,-1.4,4.71,4.76,5429,2,14,1,2,10,59,9,21
43388.37941,4.75,-22.76,▼  ,386,43412.37941,4,BB ,481425000,120.59,5429,167,-1.4,4.72,4.76,5429,2,18,2,4,10,63,8,19
43388.37941,4.76,-22.6,▼  ,404,43412.37941,18,B  ,502845000,133.82,5429,168,-1.39,4.72,4.76,5429,2,18,2,4,10,63,8,19
43388.37941,4.77,-22.44,▼  ,405,43412.37941,1,BB ,504038000,134.56,5429,169,-1.38,4.74,4.79,5429,3,9,1,2,11,54,8,25
43388.37942,4.74,-22.93,▼  ,407,43412.37942,2,SS ,506408000,132.61,5429,170,-1.41,4.73,4.77,5429,1,1,1,2,8,28,9,42
43388.37942,4.73,-23.09,▼  ,409,43412.37942,2,SS ,508773000,130.71,5429,171,-1.42,4.72,4.77,5429,3,4,1,2,10,31,7,28
43388.3797,4.77,-22.44,▼  ,410,43412.3797,1,B  ,509965000,131.43,5444,172,-1.38,4.73,4.77,5444,1,2,2,6,12,45,11,50
43388.37977,4.77,-22.44,▼  ,413,43412.37977,3,BB ,513543000,133.57,5444,173,-1.38,4.74,4.78,5444,1,2,1,2,11,54,8,28
43388.37977,4.78,-22.28,▼  ,415,43412.37977,2,SS ,515933000,131.69,5444,174,-1.37,4.76,4.81,5444,2,3,3,5,11,42,11,25
43388.37978,4.79,-22.11,▼  ,416,43412.37978,1,S  ,517130000,130.77,5444,175,-1.36,4.79,4.81,5444,1,1,2,3,10,39,10,21
43388.37978,4.8,-21.95,▼  ,418,43412.37978,2,SS ,519530000,128.97,5444,176,-1.35,4.79,4.81,5444,1,1,2,3,9,27,10,21
43388.37978,4.81,-21.79,▼  ,419,43412.37978,1,BB ,520733000,129.66,5444,177,-1.34,4.79,4.82,5444,1,1,2,3,11,41,10,21
