,KOSPI 200 콜옵션 1811 297.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43395.375,0.03,-50,▼  ,1416,43412.375,1416,B  ,10620000,0,44768,1,-0.03,0,0,44768,0,0,0,0,0,0,0,0
43395.37591,0.03,-50,▼  ,1541,43412.37591,125,S  ,11558000,0,46395,2,-0.03,0.03,0.04,46395,45,19592,71,23707,94,34181,172,83506
43395.37608,0.03,-50,▼  ,1542,43412.37608,1,S  ,11565000,0,46395,3,-0.03,0.03,0.04,46395,46,19779,71,23706,99,34527,172,83505
43395.37644,0.03,-50,▼  ,1543,43412.37644,1,S  ,11573000,0,46395,4,-0.03,0.03,0.04,46395,46,19788,72,23284,100,34546,177,83755
43395.37668,0.03,-50,▼  ,1568,43412.37668,25,S  ,11760000,0,46395,5,-0.03,0.03,0.04,46395,49,19791,73,23830,102,34524,177,83730
43395.3773,0.04,-33.33,▼  ,2068,43412.3773,500,B  ,16760000,0,46395,6,-0.02,0.03,0.04,46395,51,20508,76,23441,102,33241,180,83341
43395.37751,0.04,-33.33,▼  ,2098,43412.37751,30,B  ,17060000,0,46395,7,-0.02,0.03,0.04,46395,54,22515,79,24065,106,35250,183,83965
43395.37878,0.04,-33.33,▼  ,2103,43412.37878,5,B  ,17110000,351.97,46425,8,-0.02,0.03,0.04,46425,57,23497,75,21416,114,37642,175,81904
43395.37889,0.04,-33.33,▼  ,2108,43412.37889,5,B  ,17160000,355.26,46425,9,-0.02,0.03,0.04,46425,57,23492,75,20416,115,37638,175,80904
43395.37977,0.04,-33.33,▼  ,2608,43412.37977,500,B  ,22160000,684.21,46435,10,-0.02,0.03,0.04,46435,55,19689,76,20041,113,32835,175,79922
43395.37999,0.03,-50,▼  ,2613,43412.37999,5,S  ,22198000,662.42,46435,11,-0.03,0.03,0.04,46435,61,19719,77,20416,119,32865,176,80297
43395.38104,0.03,-50,▼  ,2614,43412.38104,1,S  ,22205000,658.23,46435,12,-0.03,0.03,0.04,46435,62,19920,82,19965,122,33466,190,80918
43395.38132,0.03,-50,▼  ,2633,43412.38132,19,S  ,22348000,587.57,46435,13,-0.03,0.03,0.04,46435,62,19916,82,19946,123,33503,191,80900
