,KOSPI 200 콜옵션 1811 300.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43391.375,0.05,-16.67,▼  ,196,43412.375,196,B  ,2450000,0,45931,1,-0.01,0,0,45931,0,0,0,0,0,0,0,0
43391.37532,0.04,-33.33,▼  ,216,43412.37532,20,S  ,2650000,0,45488,2,-0.02,0.04,0.05,45488,28,9397,47,18150,119,23508,151,87298
43391.37544,0.04,-33.33,▼  ,466,43412.37544,250,S  ,5150000,0,45488,3,-0.02,0.04,0.05,45488,30,10151,48,17701,123,24394,156,86966
43391.37625,0.04,-33.33,▼  ,468,43412.37625,2,S  ,5170000,0,45738,4,-0.02,0.04,0.05,45738,38,10317,53,17736,126,23612,164,87067
43391.37655,0.04,-33.33,▼  ,470,43412.37655,2,S  ,5190000,0,45738,5,-0.02,0.04,0.05,45738,40,10879,57,17938,127,23622,168,87269
43391.37697,0.05,-16.67,▼  ,510,43412.37697,40,B  ,5690000,0,45740,6,-0.01,0.04,0.05,45740,39,10287,56,17919,126,23030,167,87250
43391.37703,0.04,-33.33,▼  ,512,43412.37703,2,S  ,5710000,0,45740,7,-0.02,0.04,0.05,45740,39,10287,56,17917,126,23030,167,87248
43391.37709,0.05,-16.67,▼  ,514,43412.37709,2,B  ,5735000,0,45780,8,-0.01,0.04,0.05,45780,39,10285,56,17917,126,23028,167,87248
43391.37714,0.05,-16.67,▼  ,516,43412.37714,2,B  ,5760000,0,45780,9,-0.01,0.04,0.05,45780,40,10303,57,18217,127,23046,167,87248
43391.37715,0.05,-16.67,▼  ,553,43412.37715,37,B  ,6223000,0,45780,10,-0.01,0.04,0.05,45780,40,10266,57,18217,127,23009,167,87248
43391.3772,0.04,-33.33,▼  ,554,43412.3772,1,S  ,6233000,0,45782,11,-0.02,0.04,0.05,45782,40,10266,57,18216,128,23565,167,87247
43391.37726,0.05,-16.67,▼  ,555,43412.37726,1,B  ,6245000,0,45782,12,-0.01,0.04,0.05,45782,40,10265,57,18216,128,23564,167,87247
43391.37731,0.05,-16.67,▼  ,556,43412.37731,1,B  ,6258000,0,45822,13,-0.01,0.04,0.05,45822,40,9566,58,18385,128,22870,169,87585
43391.37735,0.05,-16.67,▼  ,557,43412.37735,1,B  ,6270000,0,45822,14,-0.01,0.04,0.05,45822,40,9565,58,18385,128,22869,169,87585
43391.3776,0.05,-16.67,▼  ,558,43412.3776,1,B  ,6283000,0,45824,15,-0.01,0.04,0.05,45824,39,9152,59,18585,127,22456,171,87587
43391.37766,0.05,-16.67,▼  ,658,43412.37766,100,B  ,7533000,0,45824,16,-0.01,0.04,0.05,45824,38,8563,60,18514,126,21867,174,87518
43391.37766,0.05,-16.67,▼  ,660,43412.37766,2,B  ,7558000,0,45824,17,-0.01,0.04,0.05,45824,38,8561,60,18514,126,21865,174,87518
43391.37779,0.05,-16.67,▼  ,661,43412.37779,1,B  ,7570000,0,45827,18,-0.01,0.04,0.05,45827,38,8560,60,18514,125,21614,174,87518
43391.37794,0.05,-16.67,▼  ,761,43412.37794,100,B  ,8820000,0,45828,19,-0.01,0.04,0.05,45828,41,8477,58,18344,133,21537,172,87348
43391.37795,0.05,-16.67,▼  ,961,43412.37795,200,B  ,11320000,0,45828,20,-0.01,0.04,0.05,45828,41,8277,58,18344,133,21337,172,87348
43391.37796,0.05,-16.67,▼  ,962,43412.37796,1,B  ,11333000,0,45828,21,-0.01,0.04,0.05,45828,41,8276,58,18344,133,21336,172,87348
43391.37819,0.05,-16.67,▼  ,963,43412.37819,1,B  ,11345000,0,46129,22,-0.01,0.04,0.05,46129,48,8580,59,18514,140,21640,174,87520
43391.37833,0.05,-16.67,▼  ,1063,43412.37833,100,B  ,12595000,0,46130,23,-0.01,0.04,0.05,46130,47,8479,58,18504,139,21539,173,87510
43391.37837,0.05,-16.67,▼  ,1064,43412.37837,1,B  ,12608000,0,46130,24,-0.01,0.04,0.05,46130,48,9478,59,18505,140,22538,174,87511
43391.3786,0.05,-16.67,▼  ,1065,43412.3786,1,B  ,12620000,213.72,46231,25,-0.01,0.04,0.05,46231,51,9537,61,18609,144,22607,176,87615
43391.37865,0.05,-16.67,▼  ,1067,43412.37865,2,B  ,12645000,214.44,46231,26,-0.01,0.04,0.05,46231,51,9535,61,18609,144,22605,176,87615
43391.37868,0.05,-16.67,▼  ,1068,43412.37868,1,B  ,12658000,214.8,46234,27,-0.01,0.04,0.05,46234,51,9534,61,18609,144,22604,176,87615
43391.37881,0.05,-16.67,▼  ,1069,43412.37881,1,B  ,12670000,215.16,46235,28,-0.01,0.04,0.05,46235,52,9561,62,18659,145,22631,177,87665
43391.37891,0.05,-16.67,▼  ,1070,43412.37891,1,B  ,12683000,215.52,46235,29,-0.01,0.04,0.05,46235,52,9560,62,18659,145,22630,177,87665
43391.37904,0.05,-16.67,▼  ,1120,43412.37904,50,B  ,13308000,233.57,46237,30,-0.01,0.04,0.05,46237,52,9510,62,18659,145,22580,177,87665
43391.37907,0.05,-16.67,▼  ,1121,43412.37907,1,B  ,13320000,233.94,46237,31,-0.01,0.04,0.05,46237,52,9509,62,18659,145,22579,177,87665
43391.37914,0.04,-33.33,▼  ,1131,43412.37914,10,S  ,13420000,225.78,46287,32,-0.02,0.04,0.05,46287,52,9509,63,18653,145,22579,178,87659
43391.37914,0.04,-33.33,▼  ,1149,43412.37914,18,S  ,13600000,212.46,46287,33,-0.02,0.04,0.05,46287,52,9509,63,18635,145,22579,178,87641
43391.3794,0.04,-33.33,▼  ,1151,43412.3794,2,S  ,13620000,211.07,46288,34,-0.02,0.04,0.05,46288,53,9530,63,18633,146,22600,178,87639
43391.37946,0.04,-33.33,▼  ,1152,43412.37946,1,S  ,13630000,210.39,46288,35,-0.02,0.04,0.05,46288,53,9530,63,18632,146,22600,178,87638
43391.37953,0.04,-33.33,▼  ,1170,43412.37953,18,S  ,13810000,198.77,46288,36,-0.02,0.04,0.05,46288,53,9530,63,18614,145,22039,178,87620
43391.37984,0.04,-33.33,▼  ,1171,43412.37984,1,S  ,13820000,198.17,46288,37,-0.02,0.04,0.05,46288,52,9529,64,18813,145,22617,179,87819
43391.38,0.05,-16.67,▼  ,1172,43412.38,1,B  ,13833000,198.47,46288,38,-0.01,0.04,0.05,46288,52,9528,65,18833,146,22626,180,87839
43391.38079,0.05,-16.67,▼  ,1176,43412.38079,4,B  ,13883000,199.69,46289,39,-0.01,0.04,0.05,46289,52,9541,70,17962,146,22639,185,86968
43391.38186,0.05,-16.67,▼  ,1177,43412.38186,1,B  ,13895000,200,46293,40,-0.01,0.04,0.05,46293,55,10171,70,18292,148,22690,185,87451
43391.3819,0.05,-16.67,▼  ,1181,43412.3819,4,B  ,13945000,201.22,46293,41,-0.01,0.04,0.05,46293,55,10167,70,18292,168,22736,185,87451
43391.38325,0.05,-16.67,▼  ,1183,43412.38325,2,B  ,13970000,201.83,46298,42,-0.01,0.04,0.05,46298,59,10173,72,18294,179,22761,186,87451
43391.38334,0.05,-16.67,▼  ,1186,43412.38334,3,B  ,14008000,202.75,46298,43,-0.01,0.04,0.05,46298,59,10170,72,18294,195,22798,186,87451
43391.38363,0.05,-16.67,▼  ,1187,43412.38363,1,B  ,14020000,203.06,46303,44,-0.01,0.04,0.05,46303,59,10169,72,18300,196,22798,186,87457
43391.38382,0.04,-33.33,▼  ,1188,43412.38382,1,S  ,14030000,202.44,46304,45,-0.02,0.04,0.05,46304,59,10169,73,18301,196,22798,188,87464
43391.38383,0.05,-16.67,▼  ,1238,43412.38383,50,B  ,14655000,217.68,46304,46,-0.01,0.04,0.05,46304,59,10119,73,18301,196,22748,188,87464
43391.38383,0.05,-16.67,▼  ,1288,43412.38383,50,B  ,15280000,232.93,46304,47,-0.01,0.04,0.05,46304,59,10069,73,18301,196,22698,189,87474
43391.38384,0.05,-16.67,▼  ,1338,43412.38384,50,B  ,15905000,248.17,46304,48,-0.01,0.04,0.05,46304,59,10019,73,18301,196,22648,189,87474
43391.38387,0.05,-16.67,▼  ,1388,43412.38387,50,B  ,16530000,263.41,46304,49,-0.01,0.04,0.05,46304,59,9969,73,18301,196,22598,189,87474
43391.38387,0.05,-16.67,▼  ,1438,43412.38387,50,B  ,17155000,278.66,46304,50,-0.01,0.04,0.05,46304,59,9919,73,18301,196,22548,189,87474
43391.38388,0.05,-16.67,▼  ,1488,43412.38388,50,B  ,17780000,293.9,46304,51,-0.01,0.04,0.05,46304,60,10869,73,18301,197,23498,189,87474
43391.38389,0.05,-16.67,▼  ,1538,43412.38389,50,B  ,18405000,309.15,46304,52,-0.01,0.04,0.05,46304,60,10819,73,18301,197,23448,189,87474
43391.38391,0.05,-16.67,▼  ,1588,43412.38391,50,B  ,19030000,324.39,46554,53,-0.01,0.04,0.05,46554,62,12169,73,18301,199,24798,189,87474
43391.38458,0.05,-16.67,▼  ,1888,43412.38458,300,B  ,22780000,415.85,46704,54,-0.01,0.04,0.05,46704,63,13933,74,18175,201,26563,189,87344
43391.38475,0.05,-16.67,▼  ,1890,43412.38475,2,B  ,22805000,416.46,46704,55,-0.01,0.04,0.05,46704,67,14361,73,18003,205,26991,188,87172
43391.38476,0.05,-16.67,▼  ,1891,43412.38476,1,B  ,22818000,416.77,46704,56,-0.01,0.04,0.05,46704,67,14360,73,18003,205,26990,188,87172
43391.38483,0.05,-16.67,▼  ,1892,43412.38483,1,B  ,22830000,417.07,46704,57,-0.01,0.04,0.05,46704,67,14359,73,18003,206,27039,188,87172
43391.38488,0.05,-16.67,▼  ,1893,43412.38488,1,B  ,22843000,417.38,46707,58,-0.01,0.04,0.05,46707,67,14358,73,18003,207,29038,188,87172
43391.38497,0.05,-16.67,▼  ,1894,43412.38497,1,B  ,22855000,417.68,46707,59,-0.01,0.04,0.05,46707,67,14357,73,18003,207,29037,188,87172
43391.38586,0.05,-16.67,▼  ,1896,43412.38586,2,B  ,22880000,418.29,46710,60,-0.01,0.04,0.05,46710,66,14285,73,18003,206,28965,188,87172
43391.38596,0.04,-33.33,▼  ,1899,43412.38596,3,S  ,22910000,414.5,46710,61,-0.02,0.04,0.05,46710,65,14282,73,18000,205,28962,192,95169
43391.38611,0.05,-16.67,▼  ,1909,43412.38611,10,B  ,23035000,417.52,46713,62,-0.01,0.04,0.05,46713,66,14273,73,18000,205,28952,192,95169
43391.38612,0.05,-16.67,▼  ,1919,43412.38612,10,B  ,23160000,420.54,46713,63,-0.01,0.04,0.05,46713,66,14263,73,18000,205,28942,192,95169
43391.38615,0.05,-16.67,▼  ,1929,43412.38615,10,B  ,23285000,423.56,46713,64,-0.01,0.04,0.05,46713,66,14253,73,18000,205,28932,192,95169
43391.38616,0.05,-16.67,▼  ,1939,43412.38616,10,B  ,23410000,426.59,46713,65,-0.01,0.04,0.05,46713,66,14243,73,18000,205,28922,192,95169
43391.38646,0.04,-33.33,▼  ,1941,43412.38646,2,S  ,23430000,424.02,46753,66,-0.02,0.04,0.05,46753,65,14242,73,17998,206,29322,192,95167
43391.38647,0.04,-33.33,▼  ,1943,43412.38647,2,S  ,23450000,421.49,46753,67,-0.02,0.04,0.05,46753,65,14242,73,17996,206,29322,192,95165
43391.38649,0.04,-33.33,▼  ,1945,43412.38649,2,S  ,23470000,418.99,46753,68,-0.02,0.04,0.05,46753,66,14642,73,17994,207,29722,192,95163
43391.38668,0.05,-16.67,▼  ,1955,43412.38668,10,B  ,23595000,421.96,46759,69,-0.01,0.04,0.05,46759,66,14632,74,18004,207,29712,193,95173
43391.38684,0.05,-16.67,▼  ,1956,43412.38684,1,B  ,23608000,422.26,46769,70,-0.01,0.04,0.05,46769,67,14651,75,18020,211,29791,197,95249
43391.38706,0.05,-16.67,▼  ,1986,43412.38706,30,B  ,23983000,431.16,46770,71,-0.01,0.04,0.05,46770,66,14601,72,18002,207,29681,191,95171
43391.38725,0.05,-16.67,▼  ,1996,43412.38725,10,B  ,24108000,434.12,46800,72,-0.01,0.04,0.05,46800,66,14591,74,18184,207,29671,193,95353
43391.38757,0.05,-16.67,▼  ,1997,43412.38757,1,B  ,24120000,434.42,46810,73,-0.01,0.04,0.05,46810,67,14610,75,18194,211,29750,197,95423
43391.38828,0.04,-33.33,▼  ,1998,43412.38828,1,S  ,24130000,433.14,46811,74,-0.02,0.04,0.05,46811,71,14737,75,18193,215,29886,199,95442
43391.38828,0.04,-33.33,▼  ,1999,43412.38828,1,S  ,24140000,431.86,46811,75,-0.02,0.04,0.05,46811,70,14736,75,18192,214,29885,199,95441
43391.38846,0.04,-33.33,▼  ,2000,43412.38846,1,S  ,24150000,430.59,46813,76,-0.02,0.04,0.05,46813,71,14738,75,18191,215,29887,199,95440
43391.38846,0.04,-33.33,▼  ,2001,43412.38846,1,S  ,24160000,429.33,46813,77,-0.02,0.04,0.05,46813,71,14738,75,18190,215,29887,199,95439
43391.38847,0.04,-33.33,▼  ,2002,43412.38847,1,S  ,24170000,428.07,46813,78,-0.02,0.04,0.05,46813,71,14738,75,18189,215,29887,199,95438
43391.38847,0.04,-33.33,▼  ,2003,43412.38847,1,S  ,24180000,426.82,46813,79,-0.02,0.04,0.05,46813,71,14738,75,18188,215,29887,199,95437
43391.38859,0.05,-16.67,▼  ,2004,43412.38859,1,B  ,24193000,427.11,46813,80,-0.01,0.04,0.05,46813,72,15737,75,18188,216,30886,199,95437
43391.38867,0.05,-16.67,▼  ,2005,43412.38867,1,B  ,24205000,427.41,46817,81,-0.01,0.04,0.05,46817,72,15736,75,18188,216,30885,199,95437
43391.38872,0.05,-16.67,▼  ,2006,43412.38872,1,B  ,24218000,427.7,46819,82,-0.01,0.04,0.05,46819,72,15735,75,18188,216,30884,199,95437
43391.38878,0.05,-16.67,▼  ,2007,43412.38878,1,B  ,24230000,427.99,46819,83,-0.01,0.04,0.05,46819,71,15733,75,18188,216,30883,199,95437
43391.38884,0.05,-16.67,▼  ,2008,43412.38884,1,B  ,24243000,428.28,46819,84,-0.01,0.04,0.05,46819,71,15732,76,18189,216,30882,200,95438
43391.38892,0.05,-16.67,▼  ,2009,43412.38892,1,B  ,24255000,428.57,46821,85,-0.01,0.04,0.05,46821,71,15731,76,18189,216,30881,200,95438
43391.38906,0.04,-33.33,▼  ,2010,43412.38906,1,S  ,24265000,427.33,46823,86,-0.02,0.04,0.05,46823,71,15730,76,18388,216,30880,201,96037
