,KOSPI 200 콜옵션 1811 295.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43388.375,0.28,-22.22,▼  ,385,43412.375,385,B  ,26950000,0,42956,1,-0.08,0,0,42956,0,0,0,0,0,0,0,0
43388.37503,0.28,-22.22,▼  ,386,43412.37503,1,S  ,27020000,0,42956,2,-0.08,0.28,0.29,42956,8,30,12,465,32,231,67,2789
43388.37503,0.28,-22.22,▼  ,387,43412.37503,1,S  ,27090000,0,42956,3,-0.08,0.28,0.29,42956,8,30,13,468,35,321,71,2879
43388.37503,0.28,-22.22,▼  ,393,43412.37503,6,S  ,27510000,0,42956,4,-0.08,0.28,0.29,42956,8,30,13,462,35,321,71,2873
43388.37503,0.28,-22.22,▼  ,394,43412.37503,1,S  ,27580000,0,42956,5,-0.08,0.28,0.29,42956,8,30,13,461,35,321,71,2872
43388.37503,0.28,-22.22,▼  ,401,43412.37503,7,S  ,28070000,0,42956,6,-0.08,0.28,0.29,42956,8,30,13,454,35,321,71,2865
43388.37505,0.28,-22.22,▼  ,402,43412.37505,1,S  ,28140000,0,42956,7,-0.08,0.28,0.29,42956,8,30,13,453,35,321,72,2865
43388.37506,0.28,-22.22,▼  ,404,43412.37506,2,S  ,28280000,0,42956,8,-0.08,0.28,0.29,42956,8,30,13,451,35,321,72,2863
43388.37506,0.28,-22.22,▼  ,406,43412.37506,2,S  ,28420000,0,42956,9,-0.08,0.28,0.29,42956,8,30,13,449,35,321,72,2861
43388.37506,0.28,-22.22,▼  ,408,43412.37506,2,S  ,28560000,0,42956,10,-0.08,0.28,0.29,42956,8,30,13,447,35,321,72,2859
43388.37506,0.28,-22.22,▼  ,410,43412.37506,2,S  ,28700000,0,42956,11,-0.08,0.28,0.29,42956,8,30,13,445,35,321,72,2857
43388.37506,0.28,-22.22,▼  ,412,43412.37506,2,S  ,28840000,0,42956,12,-0.08,0.28,0.29,42956,8,30,13,443,35,321,72,2855
43388.37506,0.28,-22.22,▼  ,421,43412.37506,9,S  ,29470000,0,42956,13,-0.08,0.28,0.29,42956,8,30,13,434,35,321,72,2846
43388.37506,0.29,-19.44,▼  ,422,43412.37506,1,B  ,29543000,0,42956,14,-0.07,0.28,0.29,42956,7,29,13,434,34,320,72,2846
43388.37508,0.29,-19.44,▼  ,426,43412.37508,4,B  ,29833000,0,42956,15,-0.07,0.28,0.29,42956,5,43,13,434,32,334,72,2846
43388.37508,0.28,-22.22,▼  ,536,43412.37508,110,S  ,37533000,0,42956,16,-0.08,0.28,0.29,42956,6,153,13,324,33,444,74,2956
43388.37508,0.28,-22.22,▼  ,646,43412.37508,110,S  ,45233000,0,42956,17,-0.08,0.28,0.29,42956,6,153,8,214,33,444,70,2956
43388.37509,0.28,-22.22,▼  ,696,43412.37509,50,S  ,48733000,0,42956,18,-0.08,0.28,0.29,42956,6,153,2,164,35,544,64,2906
43388.37509,0.28,-22.22,▼  ,810,43412.37509,114,S  ,56713000,0,42956,19,-0.08,0.28,0.29,42956,6,153,2,50,35,544,64,2792
43388.37509,0.28,-22.22,▼  ,842,43412.37509,32,S  ,58953000,0,42956,20,-0.08,0.28,0.29,42956,6,153,2,18,35,544,64,2760
43388.37509,0.28,-22.22,▼  ,860,43412.37509,18,SS ,60213000,0,42956,21,-0.08,0.27,0.28,42956,1,96,10,714,29,512,84,3711
43388.3751,0.28,-22.22,▼  ,861,43412.3751,1,B  ,60283000,0,42956,22,-0.08,0.27,0.28,42956,2,110,10,714,34,744,83,3684
43388.37512,0.27,-25,▼  ,939,43412.37512,78,S  ,65548000,0,42956,23,-0.09,0.27,0.28,42956,4,134,10,636,37,818,83,3606
43388.37512,0.28,-22.22,▼  ,940,43412.37512,1,B  ,65618000,0,42956,24,-0.08,0.27,0.28,42956,4,133,11,640,37,817,84,3610
43388.37512,0.27,-25,▼  ,1095,43412.37512,155,S  ,76080000,0,42956,25,-0.09,0.27,0.28,42956,5,184,10,484,38,868,84,3455
43388.37512,0.27,-25,▼  ,1124,43412.37512,29,S  ,78038000,0,42956,26,-0.09,0.27,0.28,42956,5,184,10,455,38,868,84,3426
43388.37513,0.27,-25,▼  ,1328,43412.37513,204,S  ,91808000,0,42956,27,-0.09,0.27,0.28,42956,6,261,10,251,42,1176,88,3457
43388.37513,0.27,-25,▼  ,1391,43412.37513,63,S  ,96060000,0,42956,28,-0.09,0.27,0.28,42956,6,261,2,188,42,1176,80,3394
43388.37513,0.27,-25,▼  ,1443,43412.37513,52,S  ,99570000,0,42956,29,-0.09,0.27,0.28,42956,7,262,2,136,43,1177,80,3343
43388.37514,0.27,-25,▼  ,1555,43412.37514,112,S  ,107130000,0,42956,30,-0.09,0.27,0.28,42956,7,262,2,24,43,1177,80,3342
43388.37514,0.27,-25,▼  ,1579,43412.37514,24,SS ,108750000,0,42956,31,-0.09,0.26,0.27,42956,1,88,16,1019,35,1145,93,3700
43388.37514,0.27,-25,▼  ,1699,43412.37514,120,B  ,116850000,0,42956,32,-0.09,0.26,0.27,42956,1,45,16,1019,37,1156,92,3670
43388.37519,0.26,-27.78,▼  ,1700,43412.37519,1,S  ,116915000,0,43414,33,-0.1,0.26,0.27,43414,9,281,15,907,45,1415,92,3635
43388.3752,0.26,-27.78,▼  ,1701,43412.3752,1,S  ,116980000,0,43414,34,-0.1,0.26,0.27,43414,7,93,16,1017,44,1232,93,3745
43388.3752,0.27,-25,▼  ,1702,43412.3752,1,B  ,117048000,0,43414,35,-0.09,0.26,0.27,43414,10,190,16,1017,46,1328,93,3745
43388.37522,0.26,-27.78,▼  ,1722,43412.37522,20,S  ,118348000,0,43414,36,-0.1,0.26,0.27,43414,10,223,18,1198,46,1361,96,3927
43388.37522,0.27,-25,▼  ,1723,43412.37522,1,B  ,118415000,0,43414,37,-0.09,0.26,0.27,43414,10,189,18,1110,44,1291,96,3839
43388.37525,0.26,-27.78,▼  ,1724,43412.37525,1,S  ,118480000,0,43414,38,-0.1,0.26,0.27,43414,16,363,17,1015,50,1465,96,3761
43388.37525,0.26,-27.78,▼  ,1725,43412.37525,1,S  ,118545000,0,43414,39,-0.1,0.26,0.27,43414,16,363,17,1014,50,1465,96,3760
43388.37525,0.26,-27.78,▼  ,1734,43412.37525,9,S  ,119130000,0,43414,40,-0.1,0.26,0.27,43414,16,363,17,1005,50,1465,96,3751
