,KOSPI 200 콜옵션 1811 265.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43391.37561,14.55,-6.43,▼  ,1,43412.37561,1,BB ,3638000,0,81,1,-1,0,0,81,1,10,1,2,0,0,0,0
43391.45749,14.45,-7.07,▼  ,2,43412.45749,1,SS ,7250000,0,80,2,-1.1,14.35,14.55,80,1,1,1,1,5,25,5,71
43391.46873,14,-9.97,▼  ,3,43412.46873,1,BB ,10750000,100,79,3,-1.55,13.45,14.1,79,1,2,1,10,6,66,5,111
43391.53248,14,-9.97,▼  ,4,43412.53248,1,BB ,14250000,200,80,4,-1.55,13.9,14.1,80,1,1,1,1,5,9,5,47
43391.53469,14,-9.97,▼  ,5,43412.53469,1,BB ,17750000,300,81,5,-1.55,13.9,14.1,81,1,1,1,1,5,47,5,9
43391.53601,14.15,-9,▼  ,6,43412.53601,1,BB ,21288000,400,82,6,-1.4,14,14.35,82,1,2,1,1,5,64,5,9
43391.53698,14.15,-9,▼  ,7,43412.53698,1,BB ,24825000,500,83,7,-1.4,14,14.35,83,1,2,1,1,5,64,5,9
43391.53985,14.15,-9,▼  ,8,43412.53985,1,BB ,28363000,600,84,8,-1.4,14,14.35,84,1,2,1,1,5,64,5,9
43391.5439,14.25,-8.36,▼  ,9,43412.5439,1,BB ,31925000,700,85,9,-1.3,14.1,14.35,85,1,2,1,1,5,64,5,47
43391.57359,14,-9.97,▼  ,11,43412.57359,2,BB ,38925000,900,86,10,-1.55,13.9,14.15,86,1,2,1,1,6,49,5,9
43391.58956,14.25,-8.36,▼  ,12,43412.58956,1,BB ,42488000,1000,88,11,-1.3,14.1,14.35,88,1,2,1,1,5,55,5,9
43391.5902,14.25,-8.36,▼  ,13,43412.5902,1,BB ,46050000,1100,89,12,-1.3,14.1,14.35,89,1,1,1,1,5,54,5,9
