,KOSPI 200 콜옵션 1811 300.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43388.375,0.08,-27.27,▼  ,372,43412.375,372,B  ,7440000,0,40669,1,-0.03,0,0,40669,0,0,0,0,0,0,0,0
43388.37503,0.08,-27.27,▼  ,404,43412.37503,32,S  ,8080000,0,40669,2,-0.03,0.08,0.09,40669,9,622,21,1046,65,2126,113,20503
43388.37521,0.09,-18.18,▼  ,405,43412.37521,1,B  ,8103000,0,40779,3,-0.02,0.08,0.09,40779,15,1035,24,1440,80,3947,123,22079
43388.37541,0.08,-27.27,▼  ,406,43412.37541,1,S  ,8123000,0,40780,4,-0.03,0.08,0.09,40780,24,3686,25,1500,91,6600,125,22225
43388.37552,0.08,-27.27,▼  ,469,43412.37552,63,S  ,9383000,0,40780,5,-0.03,0.08,0.09,40780,27,3712,27,1429,94,6626,127,22154
43388.37553,0.08,-27.27,▼  ,472,43412.37553,3,S  ,9443000,0,40780,6,-0.03,0.08,0.09,40780,27,3712,26,1405,94,6626,126,22130
43388.37559,0.08,-27.27,▼  ,1472,43412.37559,1000,S  ,29443000,0,40714,7,-0.03,0.08,0.09,40714,27,3712,5,149,94,6626,105,20874
43388.37559,0.08,-27.27,▼  ,1621,43412.37559,149,SS ,32423000,0,40714,8,-0.03,0.07,0.08,40714,1,851,22,1815,84,7275,120,31050
43388.37559,0.08,-27.27,▼  ,1622,43412.37559,1,B  ,32443000,0,40714,9,-0.03,0.07,0.08,40714,1,850,22,1815,84,7274,120,31050
43388.37559,0.08,-27.27,▼  ,1828,43412.37559,206,B  ,36563000,0,40714,10,-0.03,0.07,0.08,40714,1,644,20,779,85,7103,118,30014
43388.37559,0.08,-27.27,▼  ,1829,43412.37559,1,B  ,36583000,0,40714,11,-0.03,0.07,0.08,40714,1,643,20,779,85,7102,118,30014
43388.37559,0.08,-27.27,▼  ,2035,43412.37559,206,B  ,40703000,0,40714,12,-0.03,0.07,0.08,40714,1,437,20,779,85,6896,118,30014
43388.37559,0.08,-27.27,▼  ,2241,43412.37559,206,B  ,44823000,0,40714,13,-0.03,0.07,0.08,40714,1,231,20,779,85,6690,118,30014
43388.37559,0.08,-27.27,▼  ,2447,43412.37559,206,B  ,48943000,0,40714,14,-0.03,0.07,0.08,40714,2,296,20,779,86,6755,120,30491
43388.37559,0.08,-27.27,▼  ,2450,43412.37559,3,B  ,49003000,0,40714,15,-0.03,0.07,0.08,40714,2,293,20,779,86,6752,120,30491
43388.37559,0.07,-36.36,▼  ,2451,43412.37559,1,S  ,49020000,0,40714,16,-0.04,0.07,0.08,40714,2,293,19,778,85,6751,119,30490
43388.37563,0.08,-27.27,▼  ,2636,43412.37563,185,B  ,52720000,0,40714,17,-0.03,0.07,0.08,40714,4,1184,17,679,86,7641,117,30391
43388.37579,0.07,-36.36,▼  ,2640,43412.37579,4,S  ,52790000,0,41980,18,-0.04,0.07,0.08,41980,13,3900,15,861,93,10147,117,30633
43388.37588,0.07,-36.36,▼  ,2641,43412.37588,1,S  ,52808000,0,41978,19,-0.04,0.07,0.08,41978,15,4094,20,1027,95,10341,123,30941
43388.37588,0.08,-27.27,▼  ,2642,43412.37588,1,B  ,52828000,0,41978,20,-0.03,0.07,0.08,41978,16,4095,20,1027,95,10340,123,30941
43388.37589,0.08,-27.27,▼  ,2643,43412.37589,1,B  ,52848000,0,41978,21,-0.03,0.07,0.08,41978,16,4094,20,1027,95,10339,123,30941
43388.37603,0.07,-36.36,▼  ,2644,43412.37603,1,S  ,52865000,0,41980,22,-0.04,0.07,0.08,41980,20,4538,23,1487,110,13094,136,33055
43388.37627,0.07,-36.36,▼  ,2661,43412.37627,17,S  ,53163000,0,41979,23,-0.04,0.07,0.08,41979,24,5214,20,1256,114,13353,135,32979
43388.37628,0.07,-36.36,▼  ,2672,43412.37628,11,S  ,53355000,0,41979,24,-0.04,0.07,0.08,41979,24,5214,17,1205,114,13353,132,32928
43388.37628,0.07,-36.36,▼  ,2678,43412.37628,6,S  ,53460000,0,41979,25,-0.04,0.07,0.08,41979,24,5214,17,1199,114,13353,132,32922
43388.37628,0.07,-36.36,▼  ,2682,43412.37628,4,S  ,53530000,0,41979,26,-0.04,0.07,0.08,41979,24,5214,17,1195,114,13353,132,32918
43388.37628,0.07,-36.36,▼  ,2705,43412.37628,23,S  ,53933000,0,41979,27,-0.04,0.07,0.08,41979,25,5215,19,1209,114,13353,134,32932
43388.37634,0.07,-36.36,▼  ,2706,43412.37634,1,S  ,53950000,0,41979,28,-0.04,0.07,0.08,41979,28,5490,19,1208,117,13628,134,32931
43388.37637,0.07,-36.36,▼  ,2709,43412.37637,3,S  ,54003000,0,41979,29,-0.04,0.07,0.08,41979,28,5490,19,1205,117,13628,134,32928
43388.3764,0.07,-36.36,▼  ,2809,43412.3764,100,S  ,55753000,0,41979,30,-0.04,0.07,0.08,41979,28,5490,12,572,117,13628,127,32295
