,KOSPI 200 콜옵션 1811 295.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43397.375,0.04,0,   ,877,43412.375,877,B  ,8770000,0,59704,1,0,0,0,59704,0,0,0,0,0,0,0,0
43397.375,0.04,0,   ,902,43412.375,25,B  ,9020000,0,59704,2,0,0.03,0.04,59704,5,3732,39,30079,118,19914,140,99839
43397.37507,0.04,0,   ,903,43412.37507,1,B  ,9030000,0,59704,3,0,0.03,0.04,59704,6,3732,38,29079,122,20259,141,98939
43397.37509,0.04,0,   ,905,43412.37509,2,B  ,9050000,0,59704,4,0,0.03,0.04,59704,6,3730,39,29139,121,20237,142,98999
43397.37515,0.04,0,   ,928,43412.37515,23,B  ,9280000,0,61282,5,0,0.03,0.04,61282,12,9134,38,29098,133,26332,141,98958
43397.37566,0.04,0,   ,929,43412.37566,1,B  ,9290000,0,61305,6,0,0.03,0.04,61305,19,12998,45,33034,151,34594,149,103434
43397.37591,0.04,0,   ,931,43412.37591,2,B  ,9310000,0,61306,7,0,0.03,0.04,61306,20,13006,45,33034,157,34611,150,103444
43397.37593,0.04,0,   ,933,43412.37593,2,B  ,9330000,0,61306,8,0,0.03,0.04,61306,20,13004,45,33034,157,34609,150,103444
43397.37626,0.04,0,   ,1933,43412.37626,1000,B  ,19330000,0,61306,9,0,0.03,0.04,61306,21,12254,46,33363,161,33829,151,103822
43397.3764,0.04,0,   ,1936,43412.3764,3,B  ,19360000,0,62306,10,0,0.03,0.04,62306,28,19688,47,33413,168,41263,152,103872
43397.37669,0.04,0,   ,1938,43412.37669,2,B  ,19380000,0,62309,11,0,0.03,0.04,62309,33,22492,49,33464,171,43267,156,105043
43397.37801,0.03,-25,▼  ,1939,43412.37801,1,S  ,19388000,0,62309,12,-0.01,0.03,0.04,62309,44,23362,48,30329,185,44140,158,103912
43397.37868,0.03,-25,▼  ,1940,43412.37868,1,S  ,19395000,53050,62310,13,-0.01,0.03,0.04,62310,54,23572,54,30719,195,44350,164,104302
43397.37895,0.03,-25,▼  ,2190,43412.37895,250,S  ,21270000,421.03,62310,14,-0.01,0.03,0.04,62310,54,23572,54,30469,194,44100,168,107662
43397.37935,0.03,-25,▼  ,2195,43412.37935,5,S  ,21308000,412.84,62560,15,-0.01,0.03,0.04,62560,55,24572,57,30467,195,45100,172,108160
43397.37946,0.03,-25,▼  ,2205,43412.37946,10,S  ,21383000,397.38,62560,16,-0.01,0.03,0.04,62560,55,24572,54,30454,195,45100,172,109047
43397.3803,0.03,-25,▼  ,2206,43412.3803,1,S  ,21390000,395.9,62570,17,-0.01,0.03,0.04,62570,60,24639,57,30468,200,45167,178,109067
43397.38035,0.03,-25,▼  ,2243,43412.38035,37,S  ,21668000,347.87,62570,18,-0.01,0.03,0.04,62570,60,24639,57,30431,200,45167,178,109030
43397.38045,0.03,-25,▼  ,2253,43412.38045,10,S  ,21743000,336.83,62608,19,-0.01,0.03,0.04,62608,59,24629,57,30421,199,45157,178,109020
43397.38134,0.03,-25,▼  ,2263,43412.38134,10,S  ,21818000,326.46,62608,20,-0.01,0.03,0.04,62608,61,24849,59,30382,203,45777,182,109381
43397.38135,0.03,-25,▼  ,2264,43412.38135,1,S  ,21825000,325.46,62608,21,-0.01,0.03,0.04,62608,61,24849,59,30381,204,45816,182,109380
43397.38153,0.03,-25,▼  ,2265,43412.38153,1,S  ,21833000,324.46,62618,22,-0.01,0.03,0.04,62618,61,24849,55,25250,204,45835,179,104849
43397.3816,0.03,-25,▼  ,2515,43412.3816,250,S  ,23708000,183.88,62618,23,-0.01,0.03,0.04,62618,62,25211,52,21740,203,45588,175,100839
43397.38297,0.03,-25,▼  ,2516,43412.38297,1,S  ,23715000,183.56,62868,24,-0.01,0.03,0.04,62868,66,27496,49,20112,207,48573,177,99902
43397.3831,0.03,-25,▼  ,2518,43412.3831,2,S  ,23730000,182.93,62868,25,-0.01,0.03,0.04,62868,66,27496,49,20110,208,48574,178,99901
43397.38314,0.03,-25,▼  ,2718,43412.38314,200,S  ,25230000,136.03,62868,26,-0.01,0.03,0.04,62868,66,27496,48,19560,208,48574,177,99351
43397.3837,0.03,-25,▼  ,2768,43412.3837,50,S  ,25605000,127.83,62870,27,-0.01,0.03,0.04,62870,70,27440,46,17522,215,48520,177,97316
43397.3848,0.03,-25,▼  ,2769,43412.3848,1,S  ,25613000,127.68,62870,28,-0.01,0.03,0.04,62870,69,27439,45,17021,214,48519,179,96797
43397.38499,0.04,0,   ,2770,43412.38499,1,B  ,25623000,127.8,62870,29,0,0.03,0.04,62870,69,27438,45,16776,214,48518,179,96552
43397.38499,0.03,-25,▼  ,2771,43412.38499,1,S  ,25630000,127.64,62870,30,-0.01,0.03,0.04,62870,68,27437,45,16775,213,48517,179,96551
43397.38502,0.03,-25,▼  ,2772,43412.38502,1,S  ,25638000,127.49,62870,31,-0.01,0.03,0.04,62870,67,27436,45,16774,212,48516,179,96550
43397.38503,0.03,-25,▼  ,2777,43412.38503,5,S  ,25675000,126.73,62870,32,-0.01,0.03,0.04,62870,67,27436,45,16769,212,48516,179,96545
43397.38513,0.03,-25,▼  ,2817,43412.38513,40,S  ,25975000,120.96,62870,33,-0.01,0.03,0.04,62870,66,27396,44,16648,211,48476,178,96424
43397.38519,0.03,-25,▼  ,2819,43412.38519,2,S  ,25990000,120.68,62878,34,-0.01,0.03,0.04,62878,66,27396,44,16646,211,48476,178,96422
43397.38523,0.03,-25,▼  ,2821,43412.38523,2,S  ,26005000,120.41,62878,35,-0.01,0.03,0.04,62878,66,27396,44,16644,211,48476,178,96420
43397.38528,0.03,-25,▼  ,2822,43412.38528,1,S  ,26013000,120.27,62922,36,-0.01,0.03,0.04,62922,66,27396,44,16643,211,48476,178,96419
43397.38532,0.03,-25,▼  ,2823,43412.38532,1,S  ,26020000,120.14,62922,37,-0.01,0.03,0.04,62922,66,27396,44,16642,211,48476,178,96418
43397.38537,0.03,-25,▼  ,2824,43412.38537,1,S  ,26028000,120,62922,38,-0.01,0.03,0.04,62922,66,27396,44,16641,211,48476,178,96417
43397.38566,0.03,-25,▼  ,2827,43412.38566,3,S  ,26050000,119.59,62925,39,-0.01,0.03,0.04,62925,66,27393,44,15943,211,48473,180,96209
43397.38567,0.03,-25,▼  ,2837,43412.38567,10,S  ,26125000,118.26,62925,40,-0.01,0.03,0.04,62925,66,27393,44,15933,211,48473,180,96199
