,KOSPI 200 콜옵션 1811 300.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43397.375,0.01,0,   ,1249,43412.375,1249,B  ,3123000,0,37413,1,0,0,0,37413,0,0,0,0,0,0,0,0
43397.37503,0.01,0,   ,1849,43412.37503,600,B  ,4623000,0,37413,2,0,0,0.01,37413,1,178,0,0,57,44804,0,0
43397.37545,0.01,0,   ,1853,43412.37545,4,B  ,4633000,0,38851,3,0,0,0.01,38851,5,1418,0,0,66,47324,0,0
43397.37553,0.01,0,   ,1855,43412.37553,2,B  ,4638000,0,38851,4,0,0,0.01,38851,5,1416,0,0,66,47322,0,0
43397.37553,0.01,0,   ,1955,43412.37553,100,B  ,4888000,0,38851,5,0,0,0.01,38851,5,1316,0,0,66,47222,0,0
43397.37559,0.01,0,   ,1959,43412.37559,4,B  ,4898000,0,38851,6,0,0,0.01,38851,5,1312,0,0,66,47218,0,0
43397.37613,0.01,0,   ,1960,43412.37613,1,B  ,4900000,0,38851,7,0,0,0.01,38851,5,1311,0,0,69,47328,0,0
43397.37653,0.01,0,   ,1963,43412.37653,3,B  ,4908000,0,38852,8,0,0,0.01,38852,7,1808,0,0,71,47843,0,0
43397.37773,0.01,0,   ,1964,43412.37773,1,B  ,4910000,0,38855,9,0,0,0.01,38855,9,1819,0,0,76,47294,0,0
43397.37845,0.01,0,   ,2162,43412.37845,198,B  ,5405000,0,38856,10,0,0,0.01,38856,9,1631,0,0,77,47710,0,0
43397.37851,0.01,0,   ,2163,43412.37851,1,B  ,5408000,914,38856,11,0,0,0.01,38856,9,1630,0,0,77,47709,0,0
43397.37852,0.01,0,   ,2165,43412.37852,2,B  ,5413000,916,38856,12,0,0,0.01,38856,9,1628,0,0,77,47707,0,0
