,KOSPI 200 콜옵션 1811 312.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43390.375,0.01,0,   ,14,43412.375,14,B  ,35000,0,26777,1,0,0,0,26777,0,0,0,0,0,0,0,0
43390.37765,0.01,0,   ,15,43412.37765,1,B  ,38000,0,26633,2,0,0,0.01,26633,26,3241,0,0,40,12733,0,0
43390.38059,0.01,0,   ,16,43412.38059,1,B  ,40000,2,26634,3,0,0,0.01,26634,28,3492,0,0,44,12997,0,0
43390.382,0.01,0,   ,24,43412.382,8,B  ,60000,10,26634,4,0,0,0.01,26634,24,3484,0,0,40,12989,0,0
43390.38212,0.01,0,   ,25,43412.38212,1,B  ,63000,11,26627,5,0,0,0.01,26627,24,3483,0,0,39,12451,0,0
43390.3828,0.01,0,   ,35,43412.3828,10,B  ,88000,21,26627,6,0,0,0.01,26627,24,3876,0,0,39,12844,0,0
43390.38441,0.01,0,   ,36,43412.38441,1,B  ,90000,22,26625,7,0,0,0.01,26625,24,3513,0,0,41,12483,0,0
43390.3845,0.01,0,   ,46,43412.3845,10,B  ,115000,32,26624,8,0,0,0.01,26624,24,3503,0,0,41,12473,0,0
43390.38697,0.01,0,   ,47,43412.38697,1,B  ,118000,33,26632,9,0,0,0.01,26632,24,3502,0,0,41,12472,0,0
43390.39478,0.01,0,   ,57,43412.39478,10,B  ,143000,43,26633,10,0,0,0.01,26633,28,3498,0,0,51,13229,0,0
43390.3948,0.01,0,   ,301,43412.3948,244,B  ,753000,287,26643,11,0,0,0.01,26643,18,3254,0,0,41,12985,0,0
43390.44071,0.01,0,   ,302,43412.44071,1,B  ,755000,288,26809,12,0,0,0.01,26809,42,5978,0,0,88,15492,0,0
43390.44109,0.01,0,   ,303,43412.44109,1,B  ,758000,289,26809,13,0,0,0.01,26809,42,5977,0,0,88,15491,0,0
43390.44613,0.01,0,   ,313,43412.44613,10,B  ,783000,299,26809,14,0,0,0.01,26809,42,5731,0,0,91,15254,0,0
43390.62637,0.01,0,   ,321,43412.62637,8,B  ,803000,307,26819,15,0,0,0.01,26819,56,5156,0,0,128,10713,0,0
