,KOSPI 200 콜옵션 1811 302.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43390.375,0.06,100,▲  ,410,43412.375,410,B  ,6150000,0,39380,1,0.03,0,0,39380,0,0,0,0,0,0,0,0
43390.37543,0.06,100,▲  ,411,43412.37543,1,B  ,6165000,0,39428,2,0.03,0.05,0.06,39428,35,1692,29,2028,74,5048,163,83545
43390.37571,0.05,66.67,▲  ,461,43412.37571,50,S  ,6790000,0,39429,3,0.02,0.05,0.06,39429,36,2098,32,3239,80,5739,170,85558
43390.37583,0.05,66.67,▲  ,462,43412.37583,1,S  ,6803000,0,39379,4,0.02,0.05,0.06,39379,41,3051,31,2671,97,8191,170,85519
43390.37584,0.05,66.67,▲  ,1444,43412.37584,982,S  ,19078000,0,39379,5,0.02,0.05,0.06,39379,41,3051,20,1689,101,9869,160,85066
43390.37611,0.05,66.67,▲  ,1449,43412.37611,5,S  ,19140000,0,39398,6,0.02,0.05,0.06,39398,43,3152,21,2217,103,9970,162,85067
43390.37613,0.05,66.67,▲  ,1450,43412.37613,1,S  ,19153000,0,39398,7,0.02,0.05,0.06,39398,42,3151,19,1644,102,9969,161,85476
43390.37615,0.05,66.67,▲  ,3094,43412.37615,1644,SS ,39703000,0,39398,8,0.02,0.04,0.05,39398,1,356,53,13528,97,10103,142,83832
43390.37615,0.05,66.67,▲  ,3124,43412.37615,30,B  ,40078000,0,39398,9,0.02,0.04,0.05,39398,1,326,52,13478,98,10108,141,83782
43390.37615,0.05,66.67,▲  ,3175,43412.37615,51,B  ,40715000,0,39398,10,0.02,0.04,0.05,39398,1,275,52,13478,98,10057,141,83782
43390.37615,0.05,66.67,▲  ,3193,43412.37615,18,B  ,40940000,0,39398,11,0.02,0.04,0.05,39398,2,657,52,13478,99,10439,141,83782
43390.37615,0.05,66.67,▲  ,3221,43412.37615,28,B  ,41290000,0,39398,12,0.02,0.04,0.05,39398,2,629,52,13478,99,10411,141,83782
43390.37615,0.05,66.67,▲  ,3238,43412.37615,17,B  ,41503000,0,39398,13,0.02,0.04,0.05,39398,2,612,52,13478,99,10394,141,83782
43390.37615,0.05,66.67,▲  ,3249,43412.37615,11,B  ,41640000,0,39398,14,0.02,0.04,0.05,39398,2,601,52,13478,99,10383,141,83782
43390.37615,0.05,66.67,▲  ,3289,43412.37615,40,B  ,42140000,0,39398,15,0.02,0.04,0.05,39398,2,561,52,13478,99,10343,141,83782
43390.37615,0.05,66.67,▲  ,3295,43412.37615,6,B  ,42215000,0,39398,16,0.02,0.04,0.05,39398,2,555,53,13484,99,10337,142,83788
43390.3763,0.05,66.67,▲  ,3299,43412.3763,4,B  ,42265000,0,40005,17,0.02,0.04,0.05,40005,14,2075,52,13480,105,10874,143,84314
43390.37664,0.05,66.67,▲  ,3302,43412.37664,3,B  ,42303000,0,40005,18,0.02,0.04,0.05,40005,32,2323,52,13624,112,10067,142,84308
43390.37671,0.05,66.67,▲  ,3304,43412.37671,2,B  ,42328000,0,40005,19,0.02,0.04,0.05,40005,34,2326,53,13649,113,10068,143,84333
43390.37696,0.05,66.67,▲  ,3312,43412.37696,8,B  ,42428000,0,40005,20,0.02,0.04,0.05,40005,41,3235,51,13623,120,10452,141,84307
43390.37708,0.05,66.67,▲  ,3346,43412.37708,34,B  ,42853000,0,40013,21,0.02,0.04,0.05,40013,37,1868,51,13623,115,9075,141,84307
43390.37716,0.05,66.67,▲  ,3746,43412.37716,400,B  ,47853000,0,40013,22,0.02,0.04,0.05,40013,30,1128,51,13623,109,8869,141,84307
43390.37716,0.05,66.67,▲  ,4639,43412.37716,893,B  ,59015000,0,40013,23,0.02,0.04,0.05,40013,26,235,51,13623,105,7976,141,84307
43390.37716,0.05,66.67,▲  ,4645,43412.37716,6,B  ,59090000,0,40013,24,0.02,0.04,0.05,40013,26,229,51,13623,105,7970,141,84307
43390.37719,0.05,66.67,▲  ,4646,43412.37719,1,B  ,59103000,0,40013,25,0.02,0.04,0.05,40013,26,228,51,13623,105,7969,141,84307
43390.3772,0.05,66.67,▲  ,4664,43412.3772,18,B  ,59328000,0,40013,26,0.02,0.04,0.05,40013,21,110,51,13623,100,7851,141,84307
43390.3772,0.05,66.67,▲  ,4674,43412.3772,10,B  ,59453000,0,40013,27,0.02,0.04,0.05,40013,19,100,51,13623,98,7841,141,84307
43390.3772,0.05,66.67,▲  ,4680,43412.3772,6,B  ,59528000,0,40013,28,0.02,0.04,0.05,40013,18,94,51,13623,97,7835,141,84307
43390.37721,0.05,66.67,▲  ,4684,43412.37721,4,B  ,59578000,0,40013,29,0.02,0.04,0.05,40013,18,90,51,13623,97,7831,141,84307
43390.37721,0.05,66.67,▲  ,4774,43412.37721,90,BB ,60703000,0,40013,30,0.02,0.05,0.06,40013,39,2735,1,1910,86,7964,142,86217
43390.37756,0.05,66.67,▲  ,4874,43412.37756,100,S  ,61953000,0,41309,31,0.02,0.05,0.06,41309,41,2810,1,50,90,8443,142,84357
43390.37756,0.05,66.67,▲  ,4924,43412.37756,50,SS ,62578000,0,41309,32,0.02,0.04,0.05,41309,1,950,51,13623,84,9170,141,84307
43390.37756,0.05,66.67,▲  ,4964,43412.37756,40,B  ,63078000,0,41309,33,0.02,0.04,0.05,41309,2,1310,50,13573,86,9565,140,84257
43390.3787,0.05,66.67,▲  ,4969,43412.3787,5,B  ,63140000,60.92,41349,34,0.02,0.04,0.05,41349,19,1574,48,12823,104,9237,138,83507
43390.37873,0.05,66.67,▲  ,5009,43412.37873,40,B  ,63640000,62.34,41349,35,0.02,0.04,0.05,41349,19,1829,48,12823,104,9492,138,83507
43390.3788,0.05,66.67,▲  ,5502,43412.3788,493,B  ,69803000,79.74,41349,36,0.02,0.04,0.05,41349,19,1336,48,12823,103,8468,138,83507
43390.3799,0.05,66.67,▲  ,5542,43412.3799,40,B  ,70303000,81.15,41394,37,0.02,0.04,0.05,41394,31,8124,48,12823,116,15848,140,81561
43390.38063,0.05,66.67,▲  ,5842,43412.38063,300,B  ,74053000,91.74,41434,38,0.02,0.04,0.05,41434,24,3389,49,13823,112,12060,142,82591
43390.38087,0.05,66.67,▲  ,6042,43412.38087,200,B  ,76553000,98.8,41434,39,0.02,0.04,0.05,41434,26,3426,50,14023,114,12097,143,82791
43390.38106,0.05,66.67,▲  ,6082,43412.38106,40,B  ,77053000,100.21,41434,40,0.02,0.04,0.05,41434,30,6713,50,14023,116,14447,143,82791
43390.38117,0.05,66.67,▲  ,6111,43412.38117,29,B  ,77415000,101.24,41378,41,0.02,0.04,0.05,41378,29,6053,50,14023,116,14315,143,82791
43390.38122,0.05,66.67,▲  ,6113,43412.38122,2,B  ,77440000,101.31,41378,42,0.02,0.04,0.05,41378,29,6051,50,14023,116,14313,143,82791
43390.38138,0.05,66.67,▲  ,6177,43412.38138,64,B  ,78240000,103.57,41378,43,0.02,0.04,0.05,41378,22,1204,50,14023,109,9466,143,82791
43390.38142,0.05,66.67,▲  ,6182,43412.38142,5,B  ,78303000,103.74,41378,44,0.02,0.04,0.05,41378,23,1425,50,14023,111,10087,143,82791
43390.38144,0.05,66.67,▲  ,7167,43412.38144,985,BB ,90615000,138.51,41378,45,0.02,0.05,0.06,41378,45,3548,1,1015,95,8885,144,83806
43390.38144,0.05,66.67,▲  ,7381,43412.38144,214,S  ,93290000,128.78,41378,46,0.02,0.05,0.06,41378,45,3548,2,1711,95,8885,146,84552
43390.38146,0.05,66.67,▲  ,7385,43412.38146,4,S  ,93340000,128.61,41378,47,0.02,0.05,0.06,41378,46,3549,3,2107,97,9286,147,84948
43390.3815,0.05,66.67,▲  ,7386,43412.3815,1,S  ,93353000,128.57,41012,48,0.02,0.05,0.06,41012,46,3549,3,2106,97,9286,147,84947
43390.38162,0.05,66.67,▲  ,7387,43412.38162,1,S  ,93365000,128.53,41012,49,0.02,0.05,0.06,41012,48,3551,3,2105,99,9288,147,84946
43390.38263,0.05,66.67,▲  ,7391,43412.38263,4,S  ,93415000,128.36,41010,50,0.02,0.05,0.06,41010,54,3152,21,3858,105,9108,165,86709
43390.38333,0.05,66.67,▲  ,7392,43412.38333,1,S  ,93428000,128.32,41006,51,0.02,0.05,0.06,41006,56,4048,27,3903,107,10013,170,86753
43390.38336,0.05,66.67,▲  ,7393,43412.38336,1,S  ,93440000,128.28,41006,52,0.02,0.05,0.06,41006,57,4138,27,3902,108,10103,170,86752
43390.3838,0.05,66.67,▲  ,7397,43412.3838,4,S  ,93490000,128.11,41005,53,0.02,0.05,0.06,41005,56,4048,28,3853,107,10013,170,86673
43390.38403,0.05,66.67,▲  ,8072,43412.38403,675,S  ,101928000,104.98,41001,54,0.02,0.05,0.06,41001,58,4153,27,2990,108,10108,169,85810
43390.38405,0.05,66.67,▲  ,8082,43412.38405,10,S  ,102053000,104.7,41001,55,0.02,0.05,0.06,41001,58,4153,28,3092,108,10108,170,85912
43390.38439,0.06,100,▲  ,8083,43412.38439,1,B  ,102068000,104.72,41001,56,0.03,0.05,0.06,41001,59,4153,28,3962,109,10108,169,86682
43390.38468,0.05,66.67,▲  ,8583,43412.38468,500,S  ,108318000,92.4,41002,57,0.02,0.05,0.06,41002,59,4563,28,3463,109,10518,170,86383
43390.38497,0.05,66.67,▲  ,8587,43412.38497,4,S  ,108368000,92.31,41002,58,0.02,0.05,0.06,41002,61,4584,33,4187,111,10539,176,87109
43390.3852,0.06,100,▲  ,8595,43412.3852,8,B  ,108488000,92.5,40998,59,0.03,0.05,0.06,40998,61,4576,33,4187,111,10531,177,87113
