,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
╜├░г,╟Ў└ч░б,╡ю╢Ї└▓,╡ю╢Ї▒╕║╨,░┼╖б╖о,├╝░с╜├░г,├╝░с╖о,├╝░с╝║╟т,░┼╖б┤ы▒▌,├╝░с░н╡╡,╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с╣°╚г,┤ы║ё,├╝░с╕┼╝Ў╚г░б,├╝░с╕┼╡╡╚г░б,├╝░с╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с┐ь╝▒╚г░б╕┼╡╡░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╡╡└▄╖о,├╝░с┐ь╝▒╚г░б╕┼╝Ў░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╝Ў└▄╖о,├╝░с5╚г░б╕┼╡╡░╟╝Ў,├╝░с5╚г░б╕┼╡╡└▄╖о,├╝░с5╚г░б╕┼╝Ў░╟╝Ў,├╝░с5╚г░б╕┼╝Ў└▄╖о
43389.375,0.68,11.48,бу  ,243,43412.375,243,B  ,41310000,0,31316,1,0.07,0,0,31316,0,0,0,0,0,0,0,0
43389.375,0.68,11.48,бу  ,244,43412.375,1,B  ,41480000,0,31316,2,0.07,0.67,0.68,31316,5,92,5,6,35,161,26,131
43389.375,0.67,9.84,бу  ,250,43412.375,6,SS ,42485000,0,31316,3,0.06,0.66,0.68,31316,5,92,4,8,35,161,34,224
43389.37501,0.66,8.2,бу  ,258,43412.37501,8,SS ,43805000,0,31316,4,0.05,0.65,0.68,31316,5,92,12,106,36,162,37,259
43389.37501,0.68,11.48,бу  ,259,43412.37501,1,B  ,43975000,0,31316,5,0.07,0.65,0.68,31316,4,91,12,106,34,157,37,259
43389.37502,0.68,11.48,бу  ,260,43412.37502,1,B  ,44145000,0,31316,6,0.07,0.67,0.68,31316,3,90,1,1,34,157,21,155
43389.37503,0.68,11.48,бу  ,309,43412.37503,49,B  ,52475000,0,31316,7,0.07,0.67,0.68,31316,2,41,2,14,33,108,22,168
43389.37503,0.68,11.48,бу  ,324,43412.37503,15,B  ,55025000,0,31316,8,0.07,0.67,0.68,31316,2,26,2,14,33,93,22,168
43389.37503,0.68,11.48,бу  ,355,43412.37503,31,BB ,60295000,0,31316,9,0.07,0.67,0.69,31316,9,23,2,14,40,93,22,168
43389.37505,0.68,11.48,бу  ,360,43412.37505,5,BB ,61145000,0,31316,10,0.07,0.67,0.69,31316,10,24,2,14,41,94,22,168
43389.37505,0.68,11.48,бу  ,365,43412.37505,5,BB ,61995000,0,31316,11,0.07,0.67,0.69,31316,10,24,2,14,41,94,22,168
43389.37505,0.68,11.48,бу  ,370,43412.37505,5,BB ,62845000,0,31316,12,0.07,0.67,0.69,31316,11,25,2,14,42,95,22,168
43389.37505,0.68,11.48,бу  ,375,43412.37505,5,BB ,63695000,0,31316,13,0.07,0.67,0.69,31316,11,25,2,14,42,95,23,169
43389.37505,0.68,11.48,бу  ,389,43412.37505,14,BB ,66075000,0,31316,14,0.07,0.67,0.69,31316,11,25,3,15,42,95,24,170
43389.37505,0.68,11.48,бу  ,394,43412.37505,5,BB ,66925000,0,31316,15,0.07,0.67,0.69,31316,11,25,3,15,42,95,24,170
43389.37506,0.68,11.48,бу  ,421,43412.37506,27,BB ,71515000,0,31316,16,0.07,0.67,0.69,31316,12,35,5,26,43,105,27,191
43389.37506,0.68,11.48,бу  ,422,43412.37506,1,S  ,71685000,0,31316,17,0.07,0.68,0.69,31316,12,35,1,9,44,115,23,170
43389.37507,0.68,11.48,бу  ,432,43412.37507,10,BB ,73385000,0,31316,18,0.07,0.67,0.69,31316,12,35,5,26,44,115,27,183
43389.37507,0.69,13.11,бу  ,457,43412.37507,25,B  ,77698000,0,31316,19,0.08,0.67,0.69,31316,11,25,2,15,38,100,25,181
43389.37507,0.7,14.75,бу  ,462,43412.37507,5,B  ,78573000,0,31316,20,0.09,0.69,0.7,31316,7,22,2,15,35,103,25,183
43389.37507,0.7,14.75,бу  ,463,43412.37507,1,B  ,78748000,0,31316,21,0.09,0.69,0.7,31316,7,21,2,15,33,100,25,183
43389.37507,0.69,13.11,бу  ,467,43412.37507,4,S  ,79438000,0,31316,22,0.08,0.69,0.7,31316,7,21,2,11,33,100,25,179
43389.37507,0.7,14.75,бу  ,469,43412.37507,2,B  ,79788000,0,31316,23,0.09,0.69,0.7,31316,5,9,2,11,31,88,26,184
43389.37507,0.7,14.75,бу  ,473,43412.37507,4,B  ,80488000,0,31316,24,0.09,0.69,0.7,31316,2,5,2,11,27,83,26,184
43389.37507,0.7,14.75,бу  ,474,43412.37507,1,B  ,80663000,0,31316,25,0.09,0.69,0.7,31316,2,4,1,10,27,82,25,183
43389.37508,0.7,14.75,бу  ,475,43412.37508,1,B  ,80838000,0,31316,26,0.09,0.69,0.7,31316,3,13,2,20,23,86,26,193
43389.37508,0.69,13.11,бу  ,476,43412.37508,1,S  ,81010000,0,31316,27,0.08,0.69,0.7,31316,3,13,2,19,22,85,26,192
43389.37508,0.7,14.75,бу  ,480,43412.37508,4,B  ,81710000,0,31316,28,0.09,0.69,0.7,31316,1,9,3,29,17,78,27,202
43389.37508,0.69,13.11,бу  ,481,43412.37508,1,S  ,81883000,0,31316,29,0.08,0.69,0.71,31316,4,18,3,28,22,110,28,206
43389.37509,0.71,16.39,бу  ,482,43412.37509,1,B  ,82060000,0,31316,30,0.1,0.69,0.71,31316,4,17,5,30,22,109,30,208
43389.37509,0.69,13.11,бу  ,497,43412.37509,15,S  ,84648000,0,31316,31,0.08,0.69,0.7,31316,1,10,4,15,18,88,29,193
43389.3751,0.7,14.75,бу  ,534,43412.3751,37,BB ,91123000,0,31316,32,0.09,0.7,0.71,31316,4,17,1,63,23,122,22,182
43389.3751,0.7,14.75,бу  ,576,43412.3751,42,S  ,98473000,0,31316,33,0.09,0.7,0.71,31316,4,17,1,21,23,122,22,140
43389.3751,0.71,16.39,бу  ,581,43412.3751,5,B  ,99360000,0,31316,34,0.1,0.7,0.71,31316,3,12,2,22,21,104,26,153
43389.3751,0.71,16.39,бу  ,590,43412.3751,9,B  ,100958000,0,31316,35,0.1,0.7,0.71,31316,1,3,3,32,19,95,27,163
