,KOSPI 200 콜옵션 1811 312.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43389.3766,0.01,0,   ,1,43412.3766,1,BB ,3000,0,26777,1,0,0,0,26777,49,10490,0,0,0,0,0,0
43389.3776,0.01,0,   ,2,43412.3776,1,B  ,5000,0,26778,2,0,0,0.01,26778,49,9641,0,0,64,19410,0,0
43389.37927,0.01,0,   ,3,43412.37927,1,B  ,8000,2,26778,3,0,0,0.01,26778,49,9640,0,0,64,19409,0,0
43389.38036,0.01,0,   ,15,43412.38036,12,B  ,38000,14,26779,4,0,0,0.01,26779,49,9628,0,0,64,19397,0,0
43389.45863,0.01,0,   ,16,43412.45863,1,B  ,40000,15,26776,5,0,0,0.01,26776,66,10387,0,0,99,19938,0,0
43389.46017,0.01,0,   ,17,43412.46017,1,B  ,43000,16,26776,6,0,0,0.01,26776,66,10386,0,0,99,19937,0,0
43389.46029,0.01,0,   ,18,43412.46029,1,B  ,45000,17,26776,7,0,0,0.01,26776,66,10385,0,0,99,19936,0,0
43389.46321,0.01,0,   ,20,43412.46321,2,B  ,50000,19,26776,8,0,0,0.01,26776,66,9570,0,0,101,19123,0,0
43389.46352,0.01,0,   ,21,43412.46352,1,B  ,53000,20,26776,9,0,0,0.01,26776,66,9569,0,0,101,19122,0,0
43389.47002,0.01,0,   ,22,43412.47002,1,B  ,55000,21,26777,10,0,0,0.01,26777,64,9316,0,0,99,18869,0,0
43389.49359,0.01,0,   ,24,43412.49359,2,B  ,60000,23,26777,11,0,0,0.01,26777,68,10289,0,0,104,15668,0,0
43389.51291,0.01,0,   ,28,43412.51291,4,B  ,70000,27,26777,12,0,0,0.01,26777,68,9638,0,0,104,15017,0,0
43389.65625,0.01,0,   ,30,43412.65625,2,B  ,75000,27,26777,13,0,0,0.01,26777,72,6186,0,0,108,11565,0,0
