,KOSPI 200 콜옵션 1811 302.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43396.375,0.01,-50,↓  ,141,43412.375,141,B  ,353000,0,49551,1,-0.01,0,0,49551,0,0,0,0,0,0,0,0
43396.37501,0.01,-50,↓  ,144,43412.37501,3,S  ,360000,0,49551,2,-0.01,0.01,0.02,49551,44,37856,309,17276,89,51363,309,17276
43396.37578,0.01,-50,↓  ,145,43412.37578,1,S  ,363000,0,49649,3,-0.01,0.01,0.02,49649,45,38396,264,14493,91,52443,264,14493
43396.37649,0.01,-50,↓  ,146,43412.37649,1,S  ,365000,0,49650,4,-0.01,0.01,0.02,49650,46,38397,269,13103,95,52447,269,13103
43396.37666,0.01,-50,↓  ,147,43412.37666,1,S  ,368000,0,49650,5,-0.01,0.01,0.02,49650,47,38398,217,8664,95,51908,217,8664
43396.37666,0.01,-50,↓  ,148,43412.37666,1,S  ,370000,0,49650,6,-0.01,0.01,0.02,49650,47,38398,217,8663,95,51908,217,8663
43396.37674,0.01,-50,↓  ,1148,43412.37674,1000,S  ,2870000,0,49650,7,-0.01,0.01,0.02,49650,47,38398,28,5650,95,51908,28,5650
43396.37674,0.01,-50,↓  ,2148,43412.37674,1000,S  ,5370000,0,49650,8,-0.01,0.01,0.02,49650,47,38398,26,4650,95,51908,26,4650
43396.37674,0.01,-50,↓  ,3148,43412.37674,1000,S  ,7870000,0,49650,9,-0.01,0.01,0.02,49650,47,38398,25,3650,95,51908,25,3650
43396.37675,0.01,-50,↓  ,4916,43412.37675,1768,S  ,12290000,0,49650,10,-0.01,0.01,0.02,49650,47,38398,25,1882,95,51908,25,1882
