,KOSPI 200 콜옵션 1811 310.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43390.375,0.02,100,▲  ,16,43412.375,16,B  ,80000,0,33912,1,0.01,0,0,33912,0,0,0,0,0,0,0,0
43390.37745,0.01,0,   ,17,43412.37745,1,S  ,83000,0,33860,2,0,0.01,0.02,33860,37,16562,238,7483,60,19876,238,7483
43390.3822,0.01,0,   ,18,43412.3822,1,S  ,85000,0,33861,3,0,0.01,0.02,33861,40,17481,133,7045,69,21003,133,7045
43390.38512,0.01,0,   ,19,43412.38512,1,S  ,88000,0,33862,4,0,0.01,0.02,33862,42,15459,137,7087,77,19263,137,7087
43390.38778,0.01,0,   ,20,43412.38778,1,S  ,90000,0,33863,5,0,0.01,0.02,33863,43,15460,138,7106,80,19267,138,7106
43390.38947,0.01,0,   ,21,43412.38947,1,S  ,93000,0,33864,6,0,0.01,0.02,33864,43,15451,138,7114,81,19259,138,7114
43390.39036,0.01,0,   ,24,43412.39036,3,S  ,100000,0,33865,7,0,0.01,0.02,33865,44,15452,138,7111,84,19263,138,7111
43390.39186,0.01,0,   ,25,43412.39186,1,S  ,103000,0,33865,8,0,0.01,0.02,33865,44,15452,138,7110,84,19263,138,7110
43390.39441,0.02,100,▲  ,30,43412.39441,5,B  ,128000,55.56,33866,9,0.01,0.01,0.02,33866,45,15541,144,7051,85,19253,144,7051
43390.39441,0.01,0,   ,31,43412.39441,1,S  ,130000,50,33866,10,0,0.01,0.02,33866,45,15541,144,7050,85,19253,144,7050
43390.3952,0.02,100,▲  ,36,43412.3952,5,B  ,155000,100,33872,11,0.01,0.01,0.02,33872,46,15537,144,7054,88,19251,144,7054
43390.39612,0.01,0,   ,37,43412.39612,1,S  ,158000,90.91,33877,12,0,0.01,0.02,33877,48,16567,144,7053,90,20281,144,7053
43390.39668,0.01,0,   ,42,43412.39668,5,S  ,170000,62.5,33878,13,0,0.01,0.02,33878,49,18567,144,5448,91,22281,144,5448
43390.39728,0.01,0,   ,43,43412.39728,1,S  ,173000,58.82,33878,14,0,0.01,0.02,33878,49,18567,145,5452,90,21882,145,5452
43390.39786,0.01,0,   ,44,43412.39786,1,S  ,175000,55.56,33879,15,0,0.01,0.02,33879,50,18568,145,5251,92,21884,145,5251
43390.39903,0.01,0,   ,45,43412.39903,1,S  ,178000,52.63,33879,16,0,0.01,0.02,33879,50,18568,146,5166,92,21884,146,5166
43390.39928,0.01,0,   ,145,43412.39928,100,S  ,428000,8.4,33880,17,0,0.01,0.02,33880,50,18469,147,5067,96,21789,147,5067
43390.39946,0.01,0,   ,149,43412.39946,4,S  ,438000,8.13,33880,18,0,0.01,0.02,33880,50,18469,147,5063,96,21789,147,5063
43390.40015,0.01,0,   ,150,43412.40015,1,S  ,440000,8.06,33880,19,0,0.01,0.02,33880,51,20469,145,4660,97,23789,145,4660
43390.40023,0.01,0,   ,151,43412.40023,1,S  ,443000,8,33880,20,0,0.01,0.02,33880,51,20469,145,4659,97,23789,145,4659
43390.40084,0.01,0,   ,152,43412.40084,1,S  ,445000,7.94,33881,21,0,0.01,0.02,33881,52,20470,143,4536,100,23792,143,4536
43390.40168,0.01,0,   ,153,43412.40168,1,S  ,448000,7.87,33881,22,0,0.01,0.02,33881,54,24470,149,4515,101,27274,149,4515
43390.40361,0.01,0,   ,273,43412.40361,120,S  ,748000,4.05,33882,23,0,0.01,0.02,33882,71,26401,149,4397,120,29456,149,4397
43390.40361,0.01,0,   ,393,43412.40361,120,S  ,1048000,2.72,33882,24,0,0.01,0.02,33882,70,26281,149,4277,119,29336,149,4277
