,KOSPI 200 콜옵션 1811 260.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43392.38385,16,-12.33,▼  ,1,43412.38385,1,BB ,4000000,0,156,1,-2.25,0,0,156,1,1,1,10,0,0,0,0
43392.38387,16.05,-12.05,▼  ,2,43412.38387,1,BB ,8013000,1,156,2,-2.2,15.95,16.35,156,1,10,1,2,6,100,5,48
43392.3845,15.95,-12.6,▼  ,3,43412.3845,1,BB ,12000000,2,156,3,-2.3,15.85,16.05,156,1,2,2,3,5,33,6,98
43392.38512,15.9,-12.88,▼  ,4,43412.38512,1,BB ,15975000,3,156,4,-2.35,15.85,15.95,156,1,1,1,2,6,16,5,88
43392.38522,15.9,-12.88,▼  ,5,43412.38522,1,BB ,19950000,4,156,5,-2.35,15.8,15.95,156,1,1,2,3,5,14,6,98
43392.40581,15.3,-16.16,▼  ,6,43412.40581,1,BB ,23775000,5,156,6,-2.95,15.1,15.35,156,1,1,2,12,6,74,6,52
43392.40587,15.3,-16.16,▼  ,7,43412.40587,1,BB ,27600000,6,156,7,-2.95,15.2,15.35,156,1,1,1,2,5,72,5,33
43392.40701,15.35,-15.89,▼  ,8,43412.40701,1,BB ,31438000,7,156,8,-2.9,15.25,15.55,156,1,10,1,2,5,82,5,33
43392.40953,15.55,-14.79,▼  ,9,43412.40953,1,BB ,35325000,8,156,9,-2.7,15.5,15.6,156,1,1,1,1,5,23,5,73
43392.40956,15.55,-14.79,▼  ,10,43412.40956,1,BB ,39213000,9,155,10,-2.7,15.4,15.6,155,1,1,1,1,5,23,5,81
43392.40957,15.55,-14.79,▼  ,11,43412.40957,1,BB ,43100000,10,155,11,-2.7,15.45,15.6,155,1,1,1,2,6,25,5,73
43392.40959,15.55,-14.79,▼  ,12,43412.40959,1,BB ,46988000,11,155,12,-2.7,15.45,15.6,155,1,1,1,2,6,25,5,73
43392.40962,15.6,-14.52,▼  ,13,43412.40962,1,BB ,50888000,12,155,13,-2.65,15.5,15.65,155,2,3,1,1,6,34,5,73
43392.40972,15.65,-14.25,▼  ,14,43412.40972,1,BB ,54800000,13,155,14,-2.6,15.5,15.7,155,1,2,2,3,5,34,6,83
43392.41112,15.6,-14.52,▼  ,15,43412.41112,1,BB ,58700000,14,154,15,-2.65,15.5,15.65,154,1,1,2,3,5,14,6,83
43392.4113,15.65,-14.25,▼  ,16,43412.4113,1,BB ,62613000,15,154,16,-2.6,15.5,15.7,154,1,1,2,3,5,23,6,83
43392.41142,15.7,-13.97,▼  ,17,43412.41142,1,BB ,66538000,16,154,17,-2.55,15.6,15.75,154,1,1,2,3,5,24,6,43
43392.41152,15.75,-13.7,▼  ,18,43412.41152,1,BB ,70475000,17,154,18,-2.5,15.6,15.8,154,1,1,2,3,5,73,6,43
43392.41157,15.75,-13.7,▼  ,19,43412.41157,1,BB ,74413000,18,154,19,-2.5,15.65,15.8,154,1,1,1,10,5,24,5,50
43392.41159,15.75,-13.7,▼  ,20,43412.41159,1,BB ,78350000,19,154,20,-2.5,15.7,15.8,154,1,1,1,2,5,24,5,42
43392.41161,15.75,-13.7,▼  ,21,43412.41161,1,BB ,82288000,20,154,21,-2.5,15.7,15.8,154,1,1,1,2,5,24,5,42
43392.41184,15.75,-13.7,▼  ,22,43412.41184,1,BB ,86225000,21,152,22,-2.5,15.6,15.8,152,2,3,2,3,6,26,6,43
