,KOSPI 200 콜옵션 1811 297.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43397.375,0.02,0,   ,834,43412.375,834,B  ,4170000,0,55814,1,0,0,0,55814,0,0,0,0,0,0,0,0
43397.37881,0.02,0,   ,835,43412.37881,1,B  ,4175000,1,56362,2,0,0.01,0.02,56362,31,24934,1365,108734,89,56509,1365,108734
43397.37973,0.02,0,   ,836,43412.37973,1,B  ,4180000,2,56363,3,0,0.01,0.02,56363,32,24941,1366,108284,98,57296,1366,108284
43397.37993,0.01,-50,↓  ,837,43412.37993,1,S  ,4183000,200,56364,4,-0.01,0.01,0.02,56364,32,24941,1366,108283,98,57296,1366,108283
43397.38066,0.02,0,   ,838,43412.38066,1,B  ,4188000,300,56364,5,0,0.01,0.02,56364,35,26150,1374,108307,106,59952,1374,108307
43397.38076,0.01,-50,↓  ,848,43412.38076,10,S  ,4213000,27.27,56364,6,-0.01,0.01,0.02,56364,35,26150,1374,108297,106,59952,1374,108297
43397.38166,0.01,-50,↓  ,868,43412.38166,20,S  ,4263000,9.68,56365,7,-0.01,0.01,0.02,56365,36,26793,1376,108315,106,60055,1376,108315
43397.38249,0.01,-50,↓  ,869,43412.38249,1,S  ,4265000,9.38,56365,8,-0.01,0.01,0.02,56365,38,26795,1378,108312,108,60096,1378,108312
43397.38288,0.02,0,   ,870,43412.38288,1,B  ,4270000,12.5,56365,9,0,0.01,0.02,56365,38,26794,1378,108312,108,60095,1378,108312
43397.38715,0.01,-50,↓  ,872,43412.38715,2,S  ,4275000,11.76,56366,10,-0.01,0.01,0.02,56366,39,26799,1378,105814,108,60099,1378,105814
43397.38809,0.01,-50,↓  ,877,43412.38809,5,S  ,4288000,10.26,56366,11,-0.01,0.01,0.02,56366,41,29134,1379,105612,110,62434,1379,105612
43397.38874,0.02,0,   ,878,43412.38874,1,B  ,4293000,12.82,56366,12,0,0.01,0.02,56366,44,34133,1378,105033,113,67433,1378,105033
43397.3924,0.02,0,   ,888,43412.3924,10,B  ,4343000,38.46,56367,13,0,0.01,0.02,56367,34,22721,1378,105033,103,55178,1378,105033
43397.39272,0.02,0,   ,889,43412.39272,1,B  ,4348000,41.03,56367,14,0,0.01,0.02,56367,35,22730,1378,105033,104,55187,1378,105033
43397.39277,0.02,0,   ,890,43412.39277,1,B  ,4353000,43.59,56368,15,0,0.01,0.02,56368,35,22729,1378,105033,104,55186,1378,105033
43397.39301,0.02,0,   ,892,43412.39301,2,B  ,4363000,48.72,56369,16,0,0.01,0.02,56369,35,22727,1378,105033,104,55184,1378,105033
43397.39308,0.02,0,   ,894,43412.39308,2,B  ,4373000,53.85,56369,17,0,0.01,0.02,56369,35,22725,1378,105033,104,55182,1378,105033
43397.39321,0.02,0,   ,896,43412.39321,2,B  ,4383000,58.97,56373,18,0,0.01,0.02,56373,36,22725,1378,105033,105,55182,1378,105033
43397.39325,0.02,0,   ,898,43412.39325,2,B  ,4393000,64.1,56373,19,0,0.01,0.02,56373,36,22723,1378,105033,105,55180,1378,105033
43397.39589,0.02,0,   ,929,43412.39589,31,B  ,4548000,143.59,56377,20,0,0.01,0.02,56377,41,28905,1377,104533,110,61362,1377,104533
43397.4002,0.02,0,   ,936,43412.4002,7,B  ,4583000,161.54,56377,21,0,0.01,0.02,56377,45,35076,1378,104130,113,67532,1378,104130
43397.40038,0.02,0,   ,946,43412.40038,10,B  ,4633000,187.18,56377,22,0,0.01,0.02,56377,45,35066,1378,104120,113,67522,1378,104120
43397.40153,0.02,0,   ,956,43412.40153,10,B  ,4683000,212.82,56377,23,0,0.01,0.02,56377,45,35056,1378,104110,113,67512,1378,104110
43397.40178,0.02,0,   ,966,43412.40178,10,B  ,4733000,238.46,56377,24,0,0.01,0.02,56377,48,36456,1376,104179,116,68912,1376,104179
43397.40419,0.02,0,   ,967,43412.40419,1,B  ,4738000,241.03,56377,25,0,0.01,0.02,56377,52,37201,1345,102034,119,69647,1345,102034
43397.40431,0.02,0,   ,969,43412.40431,2,B  ,4748000,246.15,56377,26,0,0.01,0.02,56377,52,37199,1345,102034,119,69645,1345,102034
43397.40507,0.02,0,   ,971,43412.40507,2,B  ,4758000,251.28,56380,27,0,0.01,0.02,56380,52,37197,1345,102034,119,69643,1345,102034
43397.40618,0.02,0,   ,973,43412.40618,2,B  ,4768000,256.41,56382,28,0,0.01,0.02,56382,52,37195,1345,102034,119,69641,1345,102034
43397.40883,0.01,-50,↓  ,974,43412.40883,1,S  ,4770000,250,56384,29,-0.01,0.01,0.02,56384,55,37218,1344,102032,122,69661,1344,102032
43397.40943,0.02,0,   ,975,43412.40943,1,B  ,4775000,252.5,56385,30,0,0.01,0.02,56385,57,37220,1344,102032,127,69665,1344,102032
43397.41037,0.01,-50,↓  ,990,43412.41037,15,S  ,4813000,183.64,56386,31,-0.01,0.01,0.02,56386,56,37205,1344,102017,126,69650,1344,102017
43397.41047,0.01,-50,↓  ,991,43412.41047,1,S  ,4815000,180.36,56386,32,-0.01,0.01,0.02,56386,56,37205,1344,102016,126,69650,1344,102016
43397.41123,0.01,-50,↓  ,992,43412.41123,1,S  ,4818000,177.19,56387,33,-0.01,0.01,0.02,56387,57,37206,1344,102015,129,69653,1344,102015
43397.41204,0.01,-50,↓  ,993,43412.41204,1,S  ,4820000,174.14,56388,34,-0.01,0.01,0.02,56388,58,37207,1344,102014,132,69656,1344,102014
43397.41554,0.02,0,   ,1011,43412.41554,18,B  ,4910000,205.17,56389,35,0,0.01,0.02,56389,59,37190,1344,100714,136,69642,1344,100714
43397.41803,0.01,-50,↓  ,1012,43412.41803,1,S  ,4913000,201.69,56407,36,-0.01,0.01,0.02,56407,60,37193,1345,100714,136,69642,1345,100714
43397.41983,0.02,0,   ,1112,43412.41983,100,B  ,5413000,371.19,56408,37,0,0.01,0.02,56408,62,37095,1346,100618,142,69548,1346,100618
43397.41988,0.01,-50,↓  ,1113,43412.41988,1,S  ,5415000,365,56408,38,-0.01,0.01,0.02,56408,62,37095,1347,100753,142,69548,1347,100753
43397.42016,0.02,0,   ,1213,43412.42016,100,B  ,5915000,531.67,56409,39,0,0.01,0.02,56409,64,36999,1347,100653,148,69456,1347,100653
43397.42027,0.01,-50,↓  ,1214,43412.42027,1,S  ,5918000,522.95,56409,40,-0.01,0.01,0.02,56409,64,36999,1348,100752,148,69456,1348,100752
43397.42148,0.01,-50,↓  ,1215,43412.42148,1,S  ,5920000,514.52,56409,41,-0.01,0.01,0.02,56409,66,37010,1346,98111,150,69467,1346,98111
43397.42222,0.01,-50,↓  ,1216,43412.42222,1,S  ,5923000,506.35,56410,42,-0.01,0.01,0.02,56410,67,37019,1347,98111,152,69469,1347,98111
43397.42367,0.01,-50,↓  ,1217,43412.42367,1,S  ,5925000,498.44,56410,43,-0.01,0.01,0.02,56410,70,37249,1234,85881,154,69669,1234,85881
43397.42608,0.01,-50,↓  ,1218,43412.42608,1,S  ,5928000,490.77,56411,44,-0.01,0.01,0.02,56411,72,37477,346,60278,157,68898,346,60278
43397.42623,0.01,-50,↓  ,1220,43412.42623,2,S  ,5933000,476.12,56411,45,-0.01,0.01,0.02,56411,72,37477,346,60276,157,68898,346,60276
43397.42694,0.01,-50,↓  ,1221,43412.42694,1,S  ,5935000,469.12,56413,46,-0.01,0.01,0.02,56413,73,37479,346,60275,160,68904,346,60275
43397.427,0.01,-50,↓  ,1222,43412.427,1,S  ,5938000,462.32,56413,47,-0.01,0.01,0.02,56413,73,37479,346,60274,160,68904,346,60274
43397.43199,0.02,0,   ,1242,43412.43199,20,B  ,6038000,491.3,56413,48,0,0.01,0.02,56413,73,37459,348,59289,160,68884,348,59289
43397.4344,0.01,-50,↓  ,1243,43412.4344,1,S  ,6040000,484.29,56413,49,-0.01,0.01,0.02,56413,71,36111,348,59288,157,67658,348,59288
43397.43449,0.01,-50,↓  ,1246,43412.43449,3,S  ,6048000,464.38,56413,50,-0.01,0.01,0.02,56413,70,36108,348,59285,156,67655,348,59285
43397.43503,0.01,-50,↓  ,1280,43412.43503,34,S  ,6133000,316.82,56413,51,-0.01,0.01,0.02,56413,69,35908,347,57251,155,67455,347,57251
