,KOSPI 200 콜옵션 1811 320.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43385.375,0.01,-50,↓  ,16,43412.375,16,B  ,40000,0,10253,1,-0.01,0,0,10253,0,0,0,0,0,0,0,0
43385.37571,0.01,-50,↓  ,17,43412.37571,1,B  ,43000,0,10594,2,-0.01,0,0.01,10594,39,11351,0,0,68,27730,0,0
43385.37593,0.01,-50,↓  ,18,43412.37593,1,B  ,45000,0,10595,3,-0.01,0,0.01,10595,41,11935,0,0,70,28314,0,0
43385.37606,0.01,-50,↓  ,19,43412.37606,1,B  ,48000,0,10596,4,-0.01,0,0.01,10596,41,11934,0,0,70,28313,0,0
43385.37647,0.01,-50,↓  ,20,43412.37647,1,B  ,50000,0,10596,5,-0.01,0,0.01,10596,40,11933,0,0,69,28312,0,0
43385.37743,0.01,-50,↓  ,21,43412.37743,1,B  ,53000,0,10596,6,-0.01,0,0.01,10596,40,12505,0,0,69,28884,0,0
43385.39053,0.01,-50,↓  ,25,43412.39053,4,B  ,63000,9,10595,7,-0.01,0,0.01,10595,36,12032,0,0,64,28159,0,0
43385.40469,0.01,-50,↓  ,26,43412.40469,1,B  ,65000,10,10593,8,-0.01,0,0.01,10593,39,12158,0,0,66,28284,0,0
43385.41524,0.01,-50,↓  ,27,43412.41524,1,B  ,68000,11,10594,9,-0.01,0,0.01,10594,37,8160,0,0,63,24285,0,0
43385.42146,0.01,-50,↓  ,29,43412.42146,2,B  ,73000,13,10595,10,-0.01,0,0.01,10595,36,8159,0,0,62,23285,0,0
43385.42188,0.01,-50,↓  ,32,43412.42188,3,B  ,80000,16,10595,11,-0.01,0,0.01,10595,33,8156,0,0,59,23282,0,0
43385.43586,0.01,-50,↓  ,33,43412.43586,1,B  ,83000,17,10595,12,-0.01,0,0.01,10595,33,8156,0,0,59,23282,0,0
43385.45616,0.01,-50,↓  ,53,43412.45616,20,B  ,133000,37,10596,13,-0.01,0,0.01,10596,29,8137,0,0,54,23262,0,0
43385.45634,0.01,-50,↓  ,73,43412.45634,20,B  ,183000,57,10586,14,-0.01,0,0.01,10586,30,8147,0,0,55,23272,0,0
43385.45659,0.01,-50,↓  ,233,43412.45659,160,B  ,583000,217,10586,15,-0.01,0,0.01,10586,23,7957,0,0,48,23082,0,0
43385.47829,0.01,-50,↓  ,238,43412.47829,5,B  ,595000,222,10515,16,-0.01,0,0.01,10515,26,7964,0,0,49,19089,0,0
43385.48684,0.01,-50,↓  ,239,43412.48684,1,B  ,598000,223,10514,17,-0.01,0,0.01,10514,27,7964,0,0,50,19089,0,0
43385.64917,0.01,-50,↓  ,240,43412.64917,1,B  ,600000,224,10514,18,-0.01,0,0.01,10514,35,6059,0,0,57,17164,0,0
