,KOSPI 200 콜옵션 1811 267.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43385.41037,12,3,▲  ,1,43412.41037,1,BB ,3000000,0,59,1,0.35,0,0,59,1,10,1,10,0,0,0,0
43385.41747,12.1,3.86,▲  ,2,43412.41747,1,BB ,6025000,1,58,2,0.45,12.05,12.35,58,1,10,1,1,5,100,5,71
43385.41801,12.05,3.43,▲  ,3,43412.41801,1,SS ,9038000,100,58,3,0.4,11.9,12.2,58,1,4,1,10,5,44,5,80
43385.41949,11.9,2.15,▲  ,4,43412.41949,1,BB ,12013000,200,58,4,0.25,11.75,12.05,58,1,10,1,4,5,50,5,74
43385.43459,12.1,3.86,▲  ,6,43412.43459,2,SS ,18063000,66.67,58,5,0.45,11.95,12.25,58,1,10,1,10,6,110,6,90
43385.4347,12.05,3.43,▲  ,9,43412.4347,3,S  ,27100000,33.33,59,6,0.4,11.95,12.25,59,1,10,1,3,6,90,6,77
43385.43506,12.05,3.43,▲  ,11,43412.43506,2,SS ,33125000,25,62,7,0.4,11.85,12.25,62,2,70,1,10,7,170,6,90
43385.44071,11.7,0.43,▲  ,12,43412.44071,1,BB ,36050000,37.5,64,8,0.05,11.55,11.85,64,1,10,1,10,6,90,5,71
43385.44181,11.85,1.72,▲  ,13,43412.44181,1,BB ,39013000,50,64,9,0.2,11.8,12,64,1,4,1,4,6,84,5,44
43385.44369,12.05,3.43,▲  ,15,43412.44369,2,BB ,45038000,75,64,10,0.4,11.9,12.2,64,1,10,1,4,6,130,6,84
43385.44509,12.6,8.15,▲  ,17,43412.44509,2,BB ,51338000,100,64,11,0.95,12.25,12.8,64,1,40,1,10,5,140,5,80
43385.44675,12.6,8.15,▲  ,19,43412.44675,2,BB ,57638000,125,62,12,0.95,12.25,12.8,62,1,2,1,10,5,112,5,91
43385.44775,12.55,7.73,▲  ,21,43412.44775,2,BB ,63913000,150,62,13,0.9,12.45,12.7,62,1,10,1,4,5,130,5,74
43385.45001,12.4,6.44,▲  ,22,43412.45001,1,S  ,67013000,133.33,62,14,0.75,12.4,12.7,62,1,10,1,9,5,130,5,79
43385.45376,12.85,10.3,▲  ,24,43412.45376,2,B  ,73438000,155.56,63,15,1.2,12.4,12.7,63,1,2,1,10,5,92,5,74
43385.4652,12.45,6.87,▲  ,26,43412.4652,2,SS ,79663000,127.27,61,16,0.8,12.3,12.6,61,1,10,1,10,5,50,5,80
43385.4672,12.4,6.44,▲  ,28,43412.4672,2,SS ,85863000,107.69,62,17,0.75,12.2,12.55,62,1,4,1,10,5,44,5,100
43385.46808,12.55,7.73,▲  ,30,43412.46808,2,SS ,92138000,93.33,64,18,0.9,12.2,12.7,64,1,10,1,10,6,90,5,100
43385.56145,13.5,15.88,▲  ,32,43412.56145,2,SS ,98888000,82.35,66,19,1.85,13.1,13.95,66,1,10,1,10,5,120,6,90
43385.56223,13.6,16.74,▲  ,34,43412.56223,2,SS ,105688000,73.68,68,20,1.95,13.4,13.7,68,1,4,1,10,5,74,6,90
43385.56347,13.5,15.88,▲  ,37,43412.56347,3,SS ,115813000,63.64,70,21,1.85,13.3,13.6,70,1,4,1,10,5,44,6,90
43385.57866,14.2,21.89,▲  ,38,43412.57866,1,SS ,119363000,60.87,72,22,2.55,14,14.55,72,1,10,1,4,5,120,6,84
43385.58034,14.45,24.03,▲  ,39,43412.58034,1,SS ,122975000,58.33,72,23,2.8,14.2,14.5,72,1,1,1,10,5,91,6,90
43385.60968,14.35,23.18,▲  ,40,43412.60968,1,SS ,126563000,56,73,24,2.7,14,14.5,73,1,4,1,10,5,44,5,111
43385.61064,14.15,21.46,▲  ,41,43412.61064,1,SS ,130100000,53.85,74,25,2.5,13.65,14.25,74,1,10,1,10,5,80,5,111
43385.61156,14.3,22.75,▲  ,42,43412.61156,1,SS ,133675000,51.85,75,26,2.65,14,14.45,75,1,10,1,2,5,80,5,112
