,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
43395.37513,0.23,-43.9,▼  ,637,43412.37513,1,S  ,38178000,0,73498,22,-0.18,0.23,0.24,73498,11,463,17,69,39,891,118,2819
43395.37513,0.23,-43.9,▼  ,638,43412.37513,1,S  ,38235000,0,73498,23,-0.18,0.23,0.24,73498,5,455,17,68,33,883,118,2818
43395.37513,0.23,-43.9,▼  ,639,43412.37513,1,S  ,38293000,0,73498,24,-0.18,0.23,0.24,73498,5,455,17,67,33,883,118,2817
43395.37513,0.24,-41.46,▼  ,645,43412.37513,6,B  ,38653000,0,73498,25,-0.17,0.23,0.24,73498,5,449,18,263,33,877,120,3200
43395.37513,0.23,-43.9,▼  ,646,43412.37513,1,S  ,38710000,0,73498,26,-0.18,0.23,0.24,73498,5,449,18,262,33,877,120,3199
43395.37513,0.24,-41.46,▼  ,652,43412.37513,6,B  ,39070000,0,73498,27,-0.17,0.23,0.24,73498,5,443,18,262,33,871,120,3199
43395.37514,0.23,-43.9,▼  ,653,43412.37514,1,S  ,39128000,0,73498,28,-0.18,0.23,0.24,73498,5,443,18,261,33,871,120,3198
43395.37514,0.23,-43.9,▼  ,673,43412.37514,20,S  ,40278000,0,73498,29,-0.18,0.23,0.24,73498,5,443,13,243,33,864,117,3563
43395.37516,0.24,-41.46,▼  ,679,43412.37516,6,B  ,40638000,0,73498,30,-0.17,0.23,0.24,73498,6,467,17,258,34,888,121,3773
43395.37516,0.24,-41.46,▼  ,685,43412.37516,6,B  ,40998000,0,73498,31,-0.17,0.23,0.24,73498,6,461,17,258,34,882,121,3773
43395.37516,0.24,-41.46,▼  ,686,43412.37516,1,B  ,41058000,0,73498,32,-0.17,0.23,0.24,73498,6,460,17,258,34,881,121,3773
43395.37516,0.24,-41.46,▼  ,689,43412.37516,3,B  ,41238000,0,73498,33,-0.17,0.23,0.24,73498,6,457,17,258,34,878,121,3773
43395.37516,0.24,-41.46,▼  ,709,43412.37516,20,B  ,42438000,0,73498,34,-0.17,0.23,0.24,73498,7,438,17,258,35,859,121,3773
43395.37516,0.24,-41.46,▼  ,714,43412.37516,5,B  ,42738000,0,73498,35,-0.17,0.23,0.24,73498,7,433,17,258,37,1249,121,3773
43395.37517,0.24,-41.46,▼  ,715,43412.37517,1,B  ,42798000,0,73498,36,-0.17,0.23,0.24,73498,8,433,18,259,37,1248,121,3773
43395.37517,0.23,-43.9,▼  ,722,43412.37517,7,S  ,43200000,0,73498,37,-0.18,0.23,0.24,73498,8,433,17,252,36,1241,120,3766
43395.37517,0.24,-41.46,▼  ,725,43412.37517,3,B  ,43380000,0,73498,38,-0.17,0.23,0.24,73498,9,536,17,252,38,1450,122,3978
43395.3752,0.24,-41.46,▼  ,726,43412.3752,1,B  ,43440000,0,73163,39,-0.17,0.23,0.24,73163,11,546,18,272,42,1864,125,4134
43395.37521,0.24,-41.46,▼  ,727,43412.37521,1,B  ,43500000,0,73163,40,-0.17,0.23,0.24,73163,15,555,20,275,46,1873,128,4139
43395.37522,0.24,-41.46,▼  ,728,43412.37522,1,B  ,43560000,0,73163,41,-0.17,0.23,0.24,73163,16,559,21,287,49,1901,130,4153
43395.37523,0.24,-41.46,▼  ,734,43412.37523,6,B  ,43920000,0,73163,42,-0.17,0.23,0.24,73163,15,449,21,287,50,1851,130,4137
43395.37523,0.24,-41.46,▼  ,740,43412.37523,6,B  ,44280000,0,73163,43,-0.17,0.23,0.24,73163,15,443,21,287,50,1845,130,4137
43395.37523,0.24,-41.46,▼  ,741,43412.37523,1,B  ,44340000,0,73163,44,-0.17,0.23,0.24,73163,15,442,21,287,50,1844,130,4137
43395.37523,0.24,-41.46,▼  ,743,43412.37523,2,B  ,44460000,0,73163,45,-0.17,0.23,0.24,73163,15,440,21,287,50,1842,130,4137
43395.37523,0.24,-41.46,▼  ,744,43412.37523,1,B  ,44520000,0,73163,46,-0.17,0.23,0.24,73163,15,439,21,287,50,1841,130,4137
43395.37523,0.24,-41.46,▼  ,745,43412.37523,1,B  ,44580000,0,73163,47,-0.17,0.23,0.24,73163,15,438,21,287,50,1840,130,4137
43395.37523,0.24,-41.46,▼  ,746,43412.37523,1,B  ,44640000,0,73163,48,-0.17,0.23,0.24,73163,15,437,21,287,50,1839,130,4137
43395.37523,0.24,-41.46,▼  ,747,43412.37523,1,B  ,44700000,0,73163,49,-0.17,0.23,0.24,73163,16,442,22,290,51,1844,131,4140
43395.37524,0.24,-41.46,▼  ,751,43412.37524,4,B  ,44940000,0,73163,50,-0.17,0.23,0.24,73163,15,432,23,283,50,1834,133,4144
43395.37524,0.24,-41.46,▼  ,755,43412.37524,4,B  ,45180000,0,73163,51,-0.17,0.23,0.24,73163,15,428,23,283,50,1830,133,4144
43395.37524,0.24,-41.46,▼  ,756,43412.37524,1,B  ,45240000,0,73163,52,-0.17,0.23,0.24,73163,15,427,23,283,50,1829,133,4144
43395.37524,0.24,-41.46,▼  ,757,43412.37524,1,B  ,45300000,0,73163,53,-0.17,0.23,0.24,73163,15,426,23,283,50,1828,133,4144
43395.37524,0.24,-41.46,▼  ,758,43412.37524,1,B  ,45360000,0,73163,54,-0.17,0.23,0.24,73163,15,425,23,283,50,1827,133,4144
43395.37524,0.24,-41.46,▼  ,759,43412.37524,1,B  ,45420000,0,73163,55,-0.17,0.23,0.24,73163,15,424,22,282,51,1827,132,4143
43395.37524,0.24,-41.46,▼  ,762,43412.37524,3,B  ,45600000,0,73163,56,-0.17,0.23,0.24,73163,15,421,23,318,51,1824,133,4179
43395.37524,0.24,-41.46,▼  ,768,43412.37524,6,B  ,45960000,0,73163,57,-0.17,0.23,0.24,73163,17,461,22,282,53,1864,132,4143
43395.37524,0.24,-41.46,▼  ,774,43412.37524,6,B  ,46320000,0,73163,58,-0.17,0.23,0.24,73163,17,455,22,282,53,1858,132,4143
43395.37524,0.24,-41.46,▼  ,804,43412.37524,30,B  ,48120000,0,73163,59,-0.17,0.23,0.24,73163,16,415,22,282,52,1818,132,4143
43395.37525,0.24,-41.46,▼  ,814,43412.37525,10,B  ,48720000,0,73163,60,-0.17,0.23,0.24,73163,16,405,22,282,52,1808,134,4174
43395.37525,0.24,-41.46,▼  ,815,43412.37525,1,B  ,48780000,0,73163,61,-0.17,0.23,0.24,73163,16,404,22,282,52,1807,134,4174
43395.37525,0.24,-41.46,▼  ,816,43412.37525,1,B  ,48840000,0,73163,62,-0.17,0.23,0.24,73163,17,408,22,282,53,1811,134,4174
43395.37527,0.24,-41.46,▼  ,818,43412.37527,2,B  ,48960000,0,73163,63,-0.17,0.23,0.24,73163,18,407,22,282,54,1810,134,4174
43395.37527,0.24,-41.46,▼  ,820,43412.37527,2,B  ,49080000,0,73163,64,-0.17,0.23,0.24,73163,18,405,22,282,54,1808,134,4174
43395.37527,0.24,-41.46,▼  ,823,43412.37527,3,B  ,49260000,0,73163,65,-0.17,0.23,0.24,73163,18,402,22,282,54,1805,134,4174
43395.37527,0.24,-41.46,▼  ,824,43412.37527,1,B  ,49320000,0,73163,66,-0.17,0.23,0.24,73163,18,401,22,282,54,1804,134,4174
43395.37527,0.24,-41.46,▼  ,827,43412.37527,3,B  ,49500000,0,73163,67,-0.17,0.23,0.24,73163,18,398,22,282,54,1801,134,4174
43395.37527,0.24,-41.46,▼  ,833,43412.37527,6,B  ,49860000,0,73163,68,-0.17,0.23,0.24,73163,18,392,22,282,54,1795,134,4174
43395.37527,0.24,-41.46,▼  ,834,43412.37527,1,B  ,49920000,0,73163,69,-0.17,0.23,0.24,73163,18,391,22,282,54,1794,134,4174
43395.37527,0.24,-41.46,▼  ,835,43412.37527,1,B  ,49980000,0,73163,70,-0.17,0.23,0.24,73163,18,390,22,282,54,1793,134,4174
43395.37527,0.24,-41.46,▼  ,855,43412.37527,20,B  ,51180000,0,73163,71,-0.17,0.23,0.24,73163,18,370,22,282,54,1773,134,4174
43395.37527,0.24,-41.46,▼  ,861,43412.37527,6,B  ,51540000,0,73163,72,-0.17,0.23,0.24,73163,18,364,22,282,54,1767,134,4174
43395.37527,0.24,-41.46,▼  ,872,43412.37527,11,B  ,52200000,0,73163,73,-0.17,0.23,0.24,73163,18,353,22,282,54,1756,134,4174
43395.37527,0.24,-41.46,▼  ,875,43412.37527,3,B  ,52380000,0,73163,74,-0.17,0.23,0.24,73163,18,350,22,282,54,1753,134,4174
43395.37527,0.24,-41.46,▼  ,877,43412.37527,2,B  ,52500000,0,73163,75,-0.17,0.23,0.24,73163,18,348,22,282,54,1751,134,4174
43395.37527,0.24,-41.46,▼  ,878,43412.37527,1,B  ,52560000,0,73163,76,-0.17,0.23,0.24,73163,18,347,22,282,55,1755,134,4174
43395.37527,0.24,-41.46,▼  ,880,43412.37527,2,B  ,52680000,0,73163,77,-0.17,0.23,0.24,73163,18,345,22,282,55,1753,134,4174
43395.37528,0.24,-41.46,▼  ,881,43412.37528,1,B  ,52740000,0,73163,78,-0.17,0.23,0.24,73163,18,344,23,320,55,1752,135,4212
43395.37528,0.24,-41.46,▼  ,882,43412.37528,1,B  ,52800000,0,73163,79,-0.17,0.23,0.24,73163,18,343,23,320,55,1751,135,4212
43395.37528,0.24,-41.46,▼  ,884,43412.37528,2,B  ,52920000,0,73163,80,-0.17,0.23,0.24,73163,19,343,23,320,56,1751,135,4212
43395.37528,0.24,-41.46,▼  ,885,43412.37528,1,B  ,52980000,0,73163,81,-0.17,0.23,0.24,73163,19,342,23,320,56,1750,135,4212
43395.37528,0.24,-41.46,▼  ,886,43412.37528,1,B  ,53040000,0,73163,82,-0.17,0.23,0.24,73163,19,341,23,320,56,1749,135,4212
43395.37529,0.24,-41.46,▼  ,887,43412.37529,1,B  ,53100000,0,73163,83,-0.17,0.23,0.24,73163,19,340,23,284,57,1749,135,4176
43395.37529,0.24,-41.46,▼  ,888,43412.37529,1,B  ,53160000,0,73163,84,-0.17,0.23,0.24,73163,20,343,24,285,59,1757,137,4187
43395.3753,0.24,-41.46,▼  ,897,43412.3753,9,B  ,53700000,0,73163,85,-0.17,0.23,0.24,73163,20,334,24,285,59,1748,137,4187
43395.3753,0.24,-41.46,▼  ,898,43412.3753,1,B  ,53760000,0,73319,86,-0.17,0.23,0.24,73319,20,333,24,285,59,1747,137,4187
43395.3753,0.24,-41.46,▼  ,904,43412.3753,6,B  ,54120000,0,73319,87,-0.17,0.23,0.24,73319,20,327,24,285,59,1741,137,4187
43395.37531,0.24,-41.46,▼  ,1022,43412.37531,118,B  ,61200000,0,73319,88,-0.17,0.23,0.24,73319,19,205,24,285,58,1619,137,4187
43395.37531,0.24,-41.46,▼  ,1024,43412.37531,2,B  ,61320000,0,73319,89,-0.17,0.23,0.24,73319,19,203,24,284,58,1617,137,4186
43395.37531,0.24,-41.46,▼  ,1026,43412.37531,2,B  ,61440000,0,73319,90,-0.17,0.23,0.24,73319,19,201,23,282,58,1615,136,4184
43395.37532,0.24,-41.46,▼  ,1027,43412.37532,1,B  ,61500000,0,73319,91,-0.17,0.23,0.24,73319,23,211,24,322,63,1626,139,4233
43395.37534,0.24,-41.46,▼  ,1028,43412.37534,1,B  ,61560000,0,73319,92,-0.17,0.23,0.24,73319,23,209,24,322,64,1654,140,4263
43395.37535,0.24,-41.46,▼  ,1030,43412.37535,2,B  ,61680000,0,73319,93,-0.17,0.23,0.24,73319,27,222,27,359,73,1752,147,4384
43395.37535,0.24,-41.46,▼  ,1031,43412.37535,1,B  ,61740000,0,73319,94,-0.17,0.23,0.24,73319,28,227,27,359,75,1758,147,4384
43395.37535,0.24,-41.46,▼  ,1032,43412.37535,1,B  ,61800000,0,73319,95,-0.17,0.23,0.24,73319,28,226,26,358,75,1757,146,4383
43395.37535,0.24,-41.46,▼  ,1037,43412.37535,5,B  ,62100000,0,73319,96,-0.17,0.23,0.24,73319,28,221,26,358,75,1752,146,4383
43395.37536,0.24,-41.46,▼  ,1042,43412.37536,5,B  ,62400000,0,73319,97,-0.17,0.23,0.24,73319,28,216,25,318,75,1747,145,4343
43395.37536,0.24,-41.46,▼  ,1045,43412.37536,3,B  ,62580000,0,73319,98,-0.17,0.23,0.24,73319,28,213,24,315,75,1744,144,4340
43395.37536,0.24,-41.46,▼  ,1047,43412.37536,2,B  ,62700000,0,73319,99,-0.17,0.23,0.24,73319,29,212,24,315,76,1743,144,4340
43395.37537,0.24,-41.46,▼  ,1048,43412.37537,1,B  ,62760000,0,73319,100,-0.17,0.23,0.24,73319,30,212,24,315,77,1743,144,4340
43395.37537,0.24,-41.46,▼  ,1172,43412.37537,124,B  ,70200000,0,73319,101,-0.17,0.23,0.24,73319,19,88,25,358,66,1619,145,4383
43395.37537,0.24,-41.46,▼  ,1255,43412.37537,83,B  ,75180000,0,73319,102,-0.17,0.23,0.24,73319,18,83,25,358,65,1614,145,4383
43395.37537,0.24,-41.46,▼  ,1261,43412.37537,6,B  ,75540000,0,73319,103,-0.17,0.23,0.24,73319,2,39,25,358,49,1570,145,4383
43395.37537,0.24,-41.46,▼  ,1300,43412.37537,39,BB ,77880000,0,73319,104,-0.17,0.24,0.25,73319,14,365,1,31,56,1926,122,3294
43395.37537,0.24,-41.46,▼  ,1305,43412.37537,5,S  ,78180000,0,73319,105,-0.17,0.24,0.25,73319,14,365,1,26,56,1926,122,3289
43395.37537,0.24,-41.46,▼  ,1309,43412.37537,4,S  ,78420000,0,73319,106,-0.17,0.24,0.25,73319,14,365,1,22,56,1926,122,3285
43395.37537,0.24,-41.46,▼  ,1321,43412.37537,12,S  ,79140000,0,73319,107,-0.17,0.24,0.25,73319,14,365,1,10,56,1926,122,3273
43395.37537,0.24,-41.46,▼  ,1343,43412.37537,22,B  ,80460000,0,73319,108,-0.17,0.23,0.24,73319,2,31,25,358,49,1562,146,4433
43395.37537,0.24,-41.46,▼  ,1374,43412.37537,31,BB ,82320000,0,73319,109,-0.17,0.24,0.25,73319,14,365,1,39,56,1926,123,3352
43395.37537,0.24,-41.46,▼  ,1413,43412.37537,39,SS ,84660000,0,73319,110,-0.17,0.23,0.24,73319,1,4,25,358,48,1535,146,4433
43395.37537,0.24,-41.46,▼  ,1417,43412.37537,4,BB ,84900000,0,73319,111,-0.17,0.24,0.25,73319,14,365,1,14,56,1926,123,3327
43395.37537,0.24,-41.46,▼  ,1420,43412.37537,3,S  ,85080000,0,73319,112,-0.17,0.24,0.25,73319,14,365,1,4,54,1872,126,3391
43395.37537,0.24,-41.46,▼  ,1426,43412.37537,6,B  ,85440000,0,73319,113,-0.17,0.23,0.24,73319,5,105,25,358,52,1636,147,4453
43395.37538,0.24,-41.46,▼  ,1450,43412.37538,24,BB ,86880000,0,73319,114,-0.17,0.24,0.25,73319,14,365,1,615,56,1926,124,3948
43395.37538,0.24,-41.46,▼  ,1687,43412.37538,237,S  ,101100000,0,73319,115,-0.17,0.24,0.25,73319,14,365,1,378,56,1926,124,3711
43395.37538,0.24,-41.46,▼  ,1689,43412.37538,2,S  ,101220000,0,73319,116,-0.17,0.24,0.25,73319,14,365,1,376,56,1926,124,3709
43395.37539,0.24,-41.46,▼  ,1696,43412.37539,7,S  ,101640000,0,73319,117,-0.17,0.24,0.25,73319,14,365,8,586,54,1872,132,4010
43395.37541,0.24,-41.46,▼  ,1697,43412.37541,1,S  ,101700000,0,73319,118,-0.17,0.24,0.25,73319,14,365,9,586,54,1872,133,4010
43395.37541,0.24,-41.46,▼  ,1698,43412.37541,1,S  ,101760000,0,73319,119,-0.17,0.24,0.25,73319,14,365,9,585,54,1872,133,4009
43395.37542,0.24,-41.46,▼  ,1699,43412.37542,1,S  ,101820000,0,73319,120,-0.17,0.24,0.25,73319,19,374,12,587,60,1882,136,4011
43395.37542,0.24,-41.46,▼  ,1702,43412.37542,3,S  ,102000000,0,73319,121,-0.17,0.24,0.25,73319,19,374,12,584,60,1882,136,4008
43395.37542,0.24,-41.46,▼  ,1704,43412.37542,2,S  ,102120000,0,73319,122,-0.17,0.24,0.25,73319,19,374,12,582,60,1882,136,4006
43395.37542,0.24,-41.46,▼  ,1709,43412.37542,5,S  ,102420000,0,73319,123,-0.17,0.24,0.25,73319,19,374,12,577,60,1882,136,4001
43395.37542,0.24,-41.46,▼  ,1710,43412.37542,1,S  ,102480000,0,73319,124,-0.17,0.24,0.25,73319,19,374,12,576,60,1882,136,4000
43395.37542,0.24,-41.46,▼  ,1711,43412.37542,1,S  ,102540000,0,73319,125,-0.17,0.24,0.25,73319,19,374,12,575,60,1882,136,3999
43395.37544,0.25,-39.02,▼  ,1716,43412.37544,5,B  ,102853000,0,73319,126,-0.16,0.24,0.25,73319,18,369,14,587,60,1878,139,4111
43395.37546,0.25,-39.02,▼  ,1718,43412.37546,2,B  ,102978000,0,73636,127,-0.16,0.24,0.25,73636,19,440,21,997,61,1949,147,4820
43395.37546,0.24,-41.46,▼  ,1722,43412.37546,4,S  ,103218000,0,73636,128,-0.17,0.24,0.25,73636,19,440,21,993,61,1949,147,4816
43395.37546,0.25,-39.02,▼  ,1732,43412.37546,10,B  ,103843000,0,73636,129,-0.16,0.24,0.25,73636,17,580,21,993,62,2390,148,4966
43395.37546,0.25,-39.02,▼  ,1737,43412.37546,5,B  ,104155000,0,73636,130,-0.16,0.24,0.25,73636,17,575,21,993,63,2535,148,4966
43395.37547,0.25,-39.02,▼  ,1738,43412.37547,1,B  ,104218000,0,73636,131,-0.16,0.24,0.25,73636,22,631,20,989,70,2595,148,4972
43395.37547,0.25,-39.02,▼  ,1739,43412.37547,1,B  ,104280000,0,73636,132,-0.16,0.24,0.25,73636,22,630,22,997,71,2596,150,4980
43395.37549,0.24,-41.46,▼  ,1742,43412.37549,3,S  ,104460000,0,73636,133,-0.17,0.24,0.25,73636,22,630,18,575,71,2596,147,4708
43395.37549,0.24,-41.46,▼  ,1750,43412.37549,8,S  ,104940000,0,73636,134,-0.17,0.24,0.25,73636,22,630,18,567,71,2596,147,4700
43395.37549,0.24,-41.46,▼  ,1751,43412.37549,1,S  ,105000000,0,73636,135,-0.17,0.24,0.25,73636,22,630,19,572,71,2596,148,4705
43395.37549,0.24,-41.46,▼  ,1752,43412.37549,1,S  ,105060000,0,73636,136,-0.17,0.24,0.25,73636,23,633,19,571,72,2599,148,4704
43395.37549,0.24,-41.46,▼  ,1753,43412.37549,1,S  ,105120000,0,73636,137,-0.17,0.24,0.25,73636,23,633,16,562,73,2601,145,4695
43395.37549,0.24,-41.46,▼  ,1754,43412.37549,1,S  ,105180000,0,73636,138,-0.17,0.24,0.25,73636,23,633,16,561,73,2601,145,4694
43395.37549,0.24,-41.46,▼  ,1755,43412.37549,1,S  ,105240000,0,73636,139,-0.17,0.24,0.25,73636,23,633,15,554,73,2601,144,4687
43395.37549,0.24,-41.46,▼  ,1757,43412.37549,2,S  ,105360000,0,73636,140,-0.17,0.24,0.25,73636,23,633,15,552,73,2601,144,4685
43395.37549,0.24,-41.46,▼  ,1758,43412.37549,1,S  ,105420000,0,73636,141,-0.17,0.24,0.25,73636,23,633,15,551,73,2601,144,4684
43395.37549,0.24,-41.46,▼  ,1759,43412.37549,1,S  ,105480000,0,73636,142,-0.17,0.24,0.25,73636,23,633,15,550,73,2601,144,4683
43395.37549,0.24,-41.46,▼  ,1760,43412.37549,1,S  ,105540000,0,73636,143,-0.17,0.24,0.25,73636,23,633,15,549,73,2601,144,4682
43395.3755,0.24,-41.46,▼  ,1761,43412.3755,1,S  ,105600000,0,73636,144,-0.17,0.24,0.25,73636,24,634,15,548,74,2602,144,4681
43395.3755,0.24,-41.46,▼  ,1762,43412.3755,1,S  ,105660000,0,73636,145,-0.17,0.24,0.25,73636,25,641,15,547,75,2609,144,4680
43395.3755,0.24,-41.46,▼  ,1763,43412.3755,1,S  ,105720000,0,73636,146,-0.17,0.24,0.25,73636,25,641,15,546,75,2609,144,4679
43395.3755,0.24,-41.46,▼  ,1764,43412.3755,1,S  ,105780000,0,73636,147,-0.17,0.24,0.25,73636,25,641,15,545,75,2609,144,4678
43395.3755,0.24,-41.46,▼  ,1788,43412.3755,24,S  ,107220000,0,73636,148,-0.17,0.24,0.25,73636,25,641,15,521,75,2609,144,4654
43395.3755,0.24,-41.46,▼  ,1804,43412.3755,16,S  ,108180000,0,73636,149,-0.17,0.24,0.25,73636,25,641,16,513,75,2609,145,4646
43395.37551,0.24,-41.46,▼  ,1834,43412.37551,30,S  ,109980000,0,73636,150,-0.17,0.24,0.25,73636,26,642,18,485,76,2611,147,4618
43395.37551,0.25,-39.02,▼  ,1835,43412.37551,1,B  ,110043000,0,73636,151,-0.16,0.24,0.25,73636,26,641,20,487,76,2610,149,4620
43395.37551,0.24,-41.46,▼  ,1837,43412.37551,2,S  ,110163000,0,73636,152,-0.17,0.24,0.25,73636,26,641,20,485,76,2610,149,4618
43395.37551,0.24,-41.46,▼  ,1867,43412.37551,30,S  ,111963000,0,73636,153,-0.17,0.24,0.25,73636,26,641,20,455,76,2610,149,4588
43395.37551,0.24,-41.46,▼  ,1868,43412.37551,1,S  ,112023000,0,73636,154,-0.17,0.24,0.25,73636,26,641,20,454,76,2610,149,4587
43395.37551,0.24,-41.46,▼  ,1869,43412.37551,1,S  ,112083000,0,73636,155,-0.17,0.24,0.25,73636,26,641,20,453,76,2610,149,4586
43395.37551,0.24,-41.46,▼  ,1949,43412.37551,80,S  ,116883000,0,73636,156,-0.17,0.24,0.25,73636,26,641,20,373,76,2610,149,4506
43395.37551,0.24,-41.46,▼  ,1950,43412.37551,1,S  ,116943000,0,73636,157,-0.17,0.24,0.25,73636,26,641,20,372,76,2610,149,4505
43395.37551,0.24,-41.46,▼  ,1953,43412.37551,3,S  ,117123000,0,73636,158,-0.17,0.24,0.25,73636,26,641,20,369,76,2610,149,4502
43395.37551,0.24,-41.46,▼  ,2015,43412.37551,62,S  ,120843000,0,73636,159,-0.17,0.24,0.25,73636,26,641,20,307,76,2610,149,4440
43395.37551,0.24,-41.46,▼  ,2018,43412.37551,3,S  ,121023000,0,73636,160,-0.17,0.24,0.25,73636,26,641,20,304,76,2610,149,4437
43395.37551,0.24,-41.46,▼  ,2020,43412.37551,2,S  ,121143000,0,73636,161,-0.17,0.24,0.25,73636,26,641,20,302,76,2610,149,4435
43395.37551,0.24,-41.46,▼  ,2053,43412.37551,33,S  ,123123000,0,73636,162,-0.17,0.24,0.25,73636,26,641,20,269,76,2610,149,4402
43395.37551,0.24,-41.46,▼  ,2054,43412.37551,1,S  ,123183000,0,73636,163,-0.17,0.24,0.25,73636,26,641,20,268,76,2610,149,4401
43395.37551,0.24,-41.46,▼  ,2055,43412.37551,1,S  ,123243000,0,73636,164,-0.17,0.24,0.25,73636,26,641,20,267,76,2610,149,4400
43395.37551,0.24,-41.46,▼  ,2060,43412.37551,5,S  ,123543000,0,73636,165,-0.17,0.24,0.25,73636,26,641,20,262,76,2610,149,4395
43395.37551,0.24,-41.46,▼  ,2061,43412.37551,1,S  ,123603000,0,73636,166,-0.17,0.24,0.25,73636,25,598,20,261,75,2567,150,4464
43395.37551,0.24,-41.46,▼  ,2107,43412.37551,46,S  ,126363000,0,73636,167,-0.17,0.24,0.25,73636,25,598,18,215,75,2567,148,4418
43395.37551,0.24,-41.46,▼  ,2113,43412.37551,6,S  ,126723000,0,73636,168,-0.17,0.24,0.25,73636,25,598,18,209,75,2567,148,4412
43395.37551,0.24,-41.46,▼  ,2114,43412.37551,1,S  ,126783000,0,73636,169,-0.17,0.24,0.25,73636,25,598,20,219,76,2569,150,4422
43395.37551,0.24,-41.46,▼  ,2115,43412.37551,1,S  ,126843000,0,73636,170,-0.17,0.24,0.25,73636,25,598,20,218,76,2569,150,4421
43395.37551,0.24,-41.46,▼  ,2130,43412.37551,15,S  ,127743000,0,73636,171,-0.17,0.24,0.25,73636,25,598,20,203,76,2569,150,4406
43395.37551,0.24,-41.46,▼  ,2175,43412.37551,45,S  ,130443000,0,73636,172,-0.17,0.24,0.25,73636,26,605,20,158,77,2576,150,4361
43395.37551,0.24,-41.46,▼  ,2182,43412.37551,7,S  ,130863000,0,73636,173,-0.17,0.24,0.25,73636,26,605,20,151,77,2576,150,4354
