,KOSPI 200 ─▌┐╔╝╟ 1811 277.5,,,,,,,,,,,,,,,,,,,,,,
43385.39794,5.09,17.28,бу  ,6703,43412.39794,1,S  ,8335398000,106.57,4232,4377,0.75,5.08,5.11,4232,3,3,1,1,12,36,13,17
43385.39794,5.08,17.05,бу  ,6706,43412.39794,3,SS ,8339208000,106.47,4232,4378,0.74,5.07,5.11,4232,3,3,4,4,12,36,13,27
43385.39795,5.09,17.28,бу  ,6707,43412.39795,1,S  ,8340480000,106.44,4232,4379,0.75,5.09,5.1,4232,1,1,1,1,10,24,16,20
43385.39801,5.05,16.36,бу  ,6708,43412.39801,1,S  ,8341743000,106.4,4231,4380,0.71,5.05,5.07,4231,2,2,2,2,14,24,13,27
43385.39801,5.04,16.13,бу  ,6709,43412.39801,1,S  ,8343003000,106.37,4231,4381,0.7,5.05,5.07,4231,3,3,1,1,12,12,10,20
43385.39801,5.05,16.36,бу  ,6710,43412.39801,1,B  ,8344265000,106.4,4231,4382,0.71,5.04,5.05,4231,1,1,4,4,9,9,16,29
43385.39801,5.05,16.36,бу  ,6711,43412.39801,1,B  ,8345528000,106.43,4231,4383,0.71,5.04,5.05,4231,1,1,4,4,9,9,16,29
43385.39801,5.05,16.36,бу  ,6713,43412.39801,2,SS ,8348053000,106.37,4231,4384,0.71,5.04,5.07,4231,2,2,3,3,12,22,14,27
43385.39801,5.05,16.36,бу  ,6715,43412.39801,2,BB ,8350578000,106.43,4231,4385,0.71,5.04,5.07,4231,2,2,3,3,12,22,14,27
43385.39803,5.07,16.82,бу  ,6717,43412.39803,2,BB ,8353113000,106.49,4231,4386,0.73,5.05,5.08,4231,3,3,2,2,14,47,14,27
43385.39803,5.04,16.13,бу  ,6718,43412.39803,1,SS ,8354373000,106.46,4231,4387,0.7,5.03,5.05,4231,2,2,2,2,11,11,14,37
43385.39803,5.04,16.13,бу  ,6719,43412.39803,1,B  ,8355633000,106.49,4231,4388,0.7,5.03,5.05,4231,1,1,1,1,10,10,12,32
43385.39803,5.05,16.36,бу  ,6720,43412.39803,1,BB ,8356895000,106.52,4231,4389,0.71,5.03,5.05,4231,1,1,1,1,10,10,12,32
43385.39803,5.04,16.13,бу  ,6721,43412.39803,1,B  ,8358155000,106.55,4231,4390,0.7,5.03,5.05,4231,1,1,1,1,12,12,11,21
43385.39803,5.05,16.36,бу  ,6722,43412.39803,1,BB ,8359418000,106.58,4231,4391,0.71,5.03,5.05,4231,2,2,1,1,12,13,11,21
43385.39803,5.03,15.9,бу  ,6723,43412.39803,1,BB ,8360675000,106.61,4231,4392,0.69,5.02,5.04,4231,3,3,2,2,14,14,12,32
43385.39807,5.03,15.9,бу  ,6724,43412.39807,1,SS ,8361933000,106.58,4231,4393,0.69,5.02,5.05,4231,2,2,4,4,14,35,16,36
43385.39811,5.02,15.67,бу  ,6725,43412.39811,1,S  ,8363188000,106.55,4231,4394,0.68,5.02,5.05,4231,3,3,1,1,15,25,13,33
43385.39813,5.01,15.44,бу  ,6726,43412.39813,1,SS ,8364440000,106.51,4231,4395,0.67,5,5.02,4231,3,3,3,3,14,14,11,35
43385.39813,5.01,15.44,бу  ,6727,43412.39813,1,SS ,8365693000,106.48,4231,4396,0.67,5,5.02,4231,1,1,4,4,11,11,12,36
43385.39813,5,15.21,бу  ,6728,43412.39813,1,SS ,8366943000,106.45,4231,4397,0.66,4.99,5.01,4231,1,1,2,2,13,23,7,28
43385.39813,4.99,14.98,бу  ,6729,43412.39813,1,S  ,8368190000,106.41,4231,4398,0.65,4.99,5,4231,1,1,1,1,12,15,7,28
43385.39813,4.99,14.98,бу  ,6730,43412.39813,1,SS ,8369438000,106.38,4231,4399,0.65,4.98,5,4231,1,1,2,2,13,16,8,48
43385.39813,4.99,14.98,бу  ,6731,43412.39813,1,BB ,8370685000,106.41,4231,4400,0.65,4.98,5,4231,2,2,2,2,14,17,8,41
43385.39813,4.98,14.75,бу  ,6732,43412.39813,1,SS ,8371930000,106.38,4231,4401,0.64,4.96,4.99,4231,2,2,1,1,12,15,7,47
43385.39813,4.99,14.98,бу  ,6733,43412.39813,1,BB ,8373178000,106.41,4231,4402,0.65,4.98,5,4231,2,2,1,1,11,14,8,38
43385.39813,4.98,14.75,бу  ,6734,43412.39813,1,SS ,8374423000,106.38,4231,4403,0.64,4.97,4.99,4231,1,1,2,2,11,14,12,45
43385.39813,5,15.21,бу  ,6735,43412.39813,1,BB ,8375673000,106.41,4231,4404,0.66,4.99,5.01,4231,2,2,2,2,13,27,17,30
43385.39813,5.01,15.44,бу  ,6736,43412.39813,1,BB ,8376925000,106.44,4231,4405,0.67,5,5.02,4231,2,2,2,3,11,32,19,23
43385.39814,5,15.21,бу  ,6737,43412.39814,1,BB ,8378175000,106.47,4231,4406,0.66,4.98,5.01,4231,2,2,2,2,13,24,12,38
43385.39814,5.01,15.44,бу  ,6738,43412.39814,1,SS ,8379428000,106.44,4231,4407,0.67,5,5.02,4231,1,1,4,4,11,32,16,22
43385.39815,5.01,15.44,бу  ,6739,43412.39815,1,SS ,8380680000,106.4,4231,4408,0.67,5,5.02,4231,2,2,3,3,12,46,17,43
43385.39816,5.01,15.44,бу  ,6745,43412.39816,6,BB ,8388195000,106.59,4231,4409,0.67,5,5.02,4231,2,2,3,3,13,57,16,25
43385.39822,5,15.21,бу  ,6746,43412.39822,1,S  ,8389445000,106.56,4231,4410,0.66,5,5.01,4231,1,1,1,1,13,40,13,18
43385.39822,5.01,15.44,бу  ,6747,43412.39822,1,B  ,8390698000,106.59,4231,4411,0.67,5,5.01,4231,1,1,3,3,12,49,15,20
43385.39822,5.01,15.44,бу  ,6748,43412.39822,1,BB ,8391950000,106.62,4231,4412,0.67,5,5.02,4231,2,2,3,3,13,60,15,20
43385.39822,5.01,15.44,бу  ,6749,43412.39822,1,SS ,8393203000,106.59,4231,4413,0.67,5,5.01,4231,1,1,4,9,12,54,16,26
43385.39822,5.01,15.44,бу  ,6750,43412.39822,1,BB ,8394455000,106.62,4231,4414,0.67,5,5.03,4231,3,24,4,9,13,65,16,26
43385.39822,5.01,15.44,бу  ,6752,43412.39822,2,B  ,8396960000,106.68,4231,4415,0.67,5,5.03,4231,1,2,3,8,11,44,13,23
43385.39822,5.02,15.67,бу  ,6753,43412.39822,1,BB ,8398215000,106.71,4231,4416,0.68,5.01,5.03,4231,3,24,3,3,13,65,14,24
43385.39822,5.02,15.67,бу  ,6754,43412.39822,1,BB ,8399470000,106.74,4231,4417,0.68,5.01,5.03,4231,3,24,2,2,13,65,13,23
43385.39822,5.02,15.67,бу  ,6755,43412.39822,1,S  ,8400725000,106.71,4231,4418,0.68,5.02,5.03,4231,2,23,1,1,11,53,13,23
43385.39824,5,15.21,бу  ,6756,43412.39824,1,SS ,8401975000,106.67,4231,4419,0.66,4.99,5.01,4231,2,2,4,9,11,37,14,44
43385.39825,5,15.21,бу  ,6757,43412.39825,1,SS ,8403225000,106.64,4231,4420,0.66,4.99,5.01,4231,3,3,3,3,12,38,13,38
43385.39825,5,15.21,бу  ,6758,43412.39825,1,SS ,8404475000,106.61,4222,4421,0.66,4.99,5.01,4222,2,2,3,3,12,48,12,27
43385.39825,4.98,14.75,бу  ,6760,43412.39825,2,SS ,8406965000,106.54,4222,4422,0.64,4.97,4.99,4222,1,1,3,8,12,33,11,46
43385.39825,4.98,14.75,бу  ,6761,43412.39825,1,SS ,8408210000,106.51,4222,4423,0.64,4.97,4.99,4222,2,2,3,3,13,34,12,27
43385.39828,4.99,14.98,бу  ,6762,43412.39828,1,SS ,8409458000,106.48,4222,4424,0.65,4.98,5,4222,1,22,4,4,12,49,16,47
43385.39829,5,15.21,бу  ,6784,43412.39829,22,BB ,8436958000,107.16,4222,4425,0.66,4.99,5.01,4222,3,3,2,2,14,40,15,26
43385.39832,5.01,15.44,бу  ,6786,43412.39832,2,S  ,8439463000,107.09,4222,4426,0.67,4.99,5.01,4222,2,2,2,2,11,26,17,37
43385.39832,5,15.21,бу  ,6788,43412.39832,2,SS ,8441963000,107.02,4222,4427,0.66,5,5.02,4222,2,2,2,2,11,26,17,47
43385.39833,5.01,15.44,бу  ,6789,43412.39833,1,SS ,8443215000,106.99,4222,4428,0.67,5,5.02,4222,3,3,4,4,14,39,18,35
43385.39833,5.01,15.44,бу  ,6790,43412.39833,1,SS ,8444468000,106.96,4222,4429,0.67,5,5.02,4222,2,2,4,4,13,38,19,41
43385.39834,5.02,15.67,бу  ,6791,43412.39834,1,B  ,8445723000,106.99,4222,4430,0.68,5,5.02,4222,1,1,3,3,10,20,19,36
43385.39838,5.03,15.9,бу  ,6792,43412.39838,1,B  ,8446980000,107.02,4222,4431,0.69,5,5.02,4222,1,1,3,3,13,29,20,32
43385.39847,5.03,15.9,бу  ,6793,43412.39847,1,S  ,8448238000,106.99,4222,4432,0.69,5.03,5.04,4222,3,3,1,1,13,14,19,34
43385.39847,5.03,15.9,бу  ,6794,43412.39847,1,SS ,8449495000,106.95,4222,4433,0.69,5.02,5.04,4222,3,3,3,3,13,14,21,48
43385.39847,5.02,15.67,бу  ,6795,43412.39847,1,BB ,8450750000,106.98,4222,4434,0.68,5.01,5.03,4222,3,3,3,3,14,15,19,42
43385.39847,5.02,15.67,бу  ,6796,43412.39847,1,SS ,8452005000,106.95,4222,4435,0.68,5.01,5.03,4222,2,2,3,3,13,14,19,42
43385.39848,5.01,15.44,бу  ,6798,43412.39848,2,BB ,8454510000,107.01,4222,4436,0.67,5,5.02,4222,5,6,2,2,18,20,13,26
43385.3985,5,15.21,бу  ,6799,43412.3985,1,S  ,8455760000,106.98,4222,4437,0.66,5,5.02,4222,4,4,4,4,19,40,15,28
43385.39854,5.01,15.44,бу  ,6800,43412.39854,1,B  ,8457013000,107.01,4225,4438,0.67,5,5.01,4225,1,1,2,2,16,31,13,26
43385.39856,5.01,15.44,бу  ,6801,43412.39856,1,S  ,8458265000,106.98,4225,4439,0.67,5.01,5.03,4225,4,8,1,1,18,44,14,20
43385.39856,5.02,15.67,бу  ,6802,43412.39856,1,S  ,8459520000,106.95,4225,4440,0.68,5.02,5.03,4225,3,7,1,1,16,41,14,19
43385.39856,5.03,15.9,бу  ,6803,43412.39856,1,B  ,8460778000,106.98,4225,4441,0.69,5.02,5.03,4225,1,4,3,3,12,26,16,21
43385.39856,5.03,15.9,бу  ,6805,43412.39856,2,B  ,8463293000,107.04,4225,4442,0.69,5.02,5.03,4225,1,2,4,4,11,23,17,22
43385.39856,5.03,15.9,бу  ,6807,43412.39856,2,BB ,8465808000,107.1,4225,4443,0.69,5.02,5.04,4225,1,1,4,4,13,34,17,22
43385.39861,5.02,15.67,бу  ,6810,43412.39861,3,S  ,8469573000,107,4225,4444,0.68,5.02,5.04,4225,4,4,1,1,15,26,16,41
43385.39862,5.03,15.9,бу  ,6812,43412.39862,2,BB ,8472088000,107.06,4225,4445,0.69,5.01,5.04,4225,5,6,3,3,16,28,18,44
43385.39868,5,15.21,бу  ,6813,43412.39868,1,SS ,8473338000,107.03,4227,4446,0.66,4.99,5.01,4227,3,3,2,2,19,19,12,35
43385.39868,5,15.21,бу  ,6814,43412.39868,1,BB ,8474588000,107.06,4227,4447,0.66,4.99,5.01,4227,3,3,2,2,19,19,12,35
43385.39869,5,15.21,бу  ,6815,43412.39869,1,BB ,8475838000,107.09,4227,4448,0.66,4.99,5.01,4227,3,3,3,3,18,39,14,29
43385.39869,5.01,15.44,бу  ,6818,43412.39869,3,BB ,8479595000,107.18,4227,4449,0.67,4.99,5.02,4227,5,5,3,3,18,49,13,19
43385.39869,5.01,15.44,бу  ,6819,43412.39869,1,SS ,8480848000,107.15,4227,4450,0.67,5,5.02,4227,2,2,3,3,14,34,16,21
43385.39872,5,15.21,бу  ,6820,43412.39872,1,SS ,8482098000,107.12,4227,4451,0.66,4.99,5.01,4227,3,3,4,4,15,18,15,31
43385.39873,4.99,14.98,бу  ,6823,43412.39873,3,SS ,8485840000,107.02,4227,4452,0.65,4.98,5.01,4227,3,3,3,5,16,29,13,39
43385.39873,4.98,14.75,бу  ,6824,43412.39873,1,S  ,8487085000,106.99,4227,4453,0.64,4.98,4.99,4227,2,2,1,3,16,16,9,22
43385.39873,4.98,14.75,бу  ,6825,43412.39873,1,S  ,8488330000,106.95,4227,4454,0.64,4.98,4.99,4227,3,3,1,2,18,18,9,21
43385.39873,4.98,14.75,бу  ,6826,43412.39873,1,S  ,8489575000,106.92,4227,4455,0.64,4.98,4.99,4227,3,3,1,1,18,18,9,20
43385.39873,4.98,14.75,бу  ,6827,43412.39873,1,S  ,8490820000,106.89,4227,4456,0.64,4.98,4.99,4227,3,3,1,1,18,18,9,20
43385.39873,4.98,14.75,бу  ,6828,43412.39873,1,BB ,8492065000,106.92,4227,4457,0.64,4.97,4.99,4227,3,3,1,1,18,18,8,22
43385.39874,4.98,14.75,бу  ,6829,43412.39874,1,S  ,8493310000,106.88,4227,4458,0.64,4.98,4.99,4227,1,1,2,2,16,36,12,16
43385.39876,4.97,14.52,бу  ,6831,43412.39876,2,S  ,8495795000,106.82,4227,4459,0.63,4.97,4.99,4227,2,2,1,1,17,37,10,24
43385.39878,4.98,14.75,бу  ,6832,43412.39878,1,SS ,8497040000,106.79,4227,4460,0.64,4.97,4.99,4227,2,2,3,3,17,37,12,26
43385.39878,4.98,14.75,бу  ,6833,43412.39878,1,BB ,8498285000,106.82,4229,4461,0.64,4.97,4.99,4229,3,3,1,1,18,38,10,24
43385.39881,4.97,14.52,бу  ,6834,43412.39881,1,SS ,8499528000,106.78,4229,4462,0.63,4.96,4.99,4229,3,3,4,4,16,36,11,41
43385.39881,4.98,14.75,бу  ,6835,43412.39881,1,SS ,8500773000,106.75,4229,4463,0.64,4.97,5,4229,5,5,4,4,16,49,13,26
43385.39881,4.98,14.75,бу  ,6836,43412.39881,1,S  ,8502018000,106.72,4229,4464,0.64,4.98,5,4229,5,5,2,2,16,49,13,16
43385.39882,5,15.21,бу  ,6838,43412.39882,2,B  ,8504518000,106.78,4229,4465,0.66,4.98,5,4229,2,2,3,3,15,42,14,17
43385.39882,5,15.21,бу  ,6840,43412.39882,2,BB ,8507018000,106.84,4229,4466,0.66,4.98,5.01,4229,3,3,3,3,16,53,14,17
43385.3989,4.95,14.06,бу  ,6842,43412.3989,2,SS ,8509493000,106.78,4229,4467,0.61,4.94,4.97,4229,4,4,2,2,17,30,10,33
43385.39894,4.93,13.59,бу  ,6843,43412.39894,1,SS ,8510725000,106.74,4226,4468,0.59,4.92,4.94,4226,2,2,1,1,19,37,10,36
43385.39894,4.92,13.36,бу  ,6844,43412.39894,1,SS ,8511955000,106.71,4226,4469,0.58,4.91,4.93,4226,5,5,2,2,20,24,7,27
43385.39894,4.93,13.59,бу  ,6845,43412.39894,1,B  ,8513188000,106.74,4226,4470,0.59,4.91,4.93,4226,1,1,3,3,14,18,13,24
43385.39894,4.93,13.59,бу  ,6846,43412.39894,1,S  ,8514420000,106.71,4226,4471,0.59,4.93,4.94,4226,2,2,1,1,16,33,14,15
43385.39894,4.93,13.59,бу  ,6847,43412.39894,1,S  ,8515653000,106.68,4226,4472,0.59,4.93,4.94,4226,2,2,1,1,16,33,14,15
43385.39896,4.93,13.59,бу  ,6850,43412.39896,3,SS ,8519350000,106.58,4226,4473,0.59,4.92,4.95,4226,3,4,3,3,16,41,15,36
43385.39896,4.93,13.59,бу  ,6851,43412.39896,1,BB ,8520583000,106.61,4226,4474,0.59,4.92,4.94,4226,4,4,2,2,18,35,13,26
43385.39896,4.93,13.59,бу  ,6852,43412.39896,1,SS ,8521815000,106.58,4226,4475,0.59,4.92,4.94,4226,4,4,3,3,18,35,14,27
43385.39897,4.94,13.82,бу  ,6853,43412.39897,1,SS ,8523050000,106.54,4226,4476,0.6,4.93,4.95,4226,4,5,2,2,16,41,13,16
43385.39897,4.94,13.82,бу  ,6854,43412.39897,1,BB ,8524285000,106.58,4226,4477,0.6,4.93,4.95,4226,2,2,3,3,14,38,14,17
43385.39898,4.93,13.59,бу  ,6855,43412.39898,1,S  ,8525518000,106.54,4226,4478,0.59,4.93,4.94,4226,2,2,1,1,15,31,12,15
43385.39899,4.93,13.59,бу  ,6857,43412.39899,2,SS ,8527983000,106.48,4226,4479,0.59,4.92,4.94,4226,1,1,3,3,13,26,15,39
43385.39899,4.92,13.36,бу  ,6858,43412.39899,1,BB ,8529213000,106.51,4226,4480,0.58,4.91,4.93,4226,4,4,1,1,14,14,9,23
43385.39899,4.92,13.36,бу  ,6859,43412.39899,1,SS ,8530443000,106.48,4226,4481,0.58,4.91,4.93,4226,3,3,3,3,13,13,11,25
43385.39899,4.93,13.59,бу  ,6861,43412.39899,2,BB ,8532908000,106.54,4226,4482,0.59,4.91,4.94,4226,4,4,4,4,14,27,12,26
43385.399,4.93,13.59,бу  ,6862,43412.399,1,SS ,8534140000,106.5,4226,4483,0.59,4.92,4.94,4226,3,3,2,2,17,33,12,16
43385.39907,4.92,13.36,бу  ,6863,43412.39907,1,SS ,8535370000,106.47,4229,4484,0.58,4.91,4.93,4229,2,2,3,3,16,40,12,23
43385.39907,4.92,13.36,бу  ,6864,43412.39907,1,SS ,8536600000,106.44,4229,4485,0.58,4.91,4.93,4229,2,2,3,3,16,40,12,23
43385.39907,4.92,13.36,бу  ,6865,43412.39907,1,BB ,8537830000,106.47,4229,4486,0.58,4.91,4.93,4229,2,2,1,1,16,40,10,21
43385.3991,4.92,13.36,бу  ,6867,43412.3991,2,B  ,8540290000,106.53,4229,4487,0.58,4.91,4.93,4229,2,2,4,4,15,26,10,31
43385.3991,4.92,13.36,бу  ,6868,43412.3991,1,BB ,8541520000,106.56,4229,4488,0.58,4.91,4.93,4229,3,3,1,1,17,41,10,21
43385.3991,4.92,13.36,бу  ,6869,43412.3991,1,BB ,8542750000,106.59,4229,4489,0.58,4.91,4.93,4229,3,3,1,1,17,41,10,21
43385.3991,4.93,13.59,бу  ,6872,43412.3991,3,B  ,8546448000,106.68,4229,4490,0.59,4.91,4.93,4229,3,3,1,1,17,41,10,21
43385.3991,4.93,13.59,бу  ,6873,43412.3991,1,B  ,8547680000,106.71,4229,4491,0.59,4.92,4.93,4229,1,1,3,3,15,39,15,16
43385.3991,4.93,13.59,бу  ,6874,43412.3991,1,BB ,8548913000,106.74,4229,4492,0.59,4.92,4.94,4229,3,3,3,3,18,55,15,16
43385.3991,4.92,13.36,бу  ,6875,43412.3991,1,BB ,8550143000,106.77,4229,4493,0.58,4.91,4.93,4229,3,3,2,2,17,41,11,22
43385.3991,4.92,13.36,бу  ,6876,43412.3991,1,BB ,8551373000,106.8,4229,4494,0.58,4.91,4.93,4229,3,3,2,2,17,41,11,22
43385.3991,4.92,13.36,бу  ,6877,43412.3991,1,BB ,8552603000,106.83,4229,4495,0.58,4.91,4.93,4229,3,3,2,2,17,41,12,26
43385.39911,4.91,13.13,бу  ,6878,43412.39911,1,SS ,8553830000,106.8,4229,4496,0.57,4.9,4.92,4229,3,3,3,3,15,26,10,34
43385.39911,4.92,13.36,бу  ,6879,43412.39911,1,SS ,8555060000,106.77,4229,4497,0.58,4.91,4.93,4229,2,2,2,2,16,40,12,16
43385.39913,4.92,13.36,бу  ,6880,43412.39913,1,BB ,8556290000,106.8,4229,4498,0.58,4.91,4.93,4229,3,3,1,1,17,41,12,26
43385.39914,4.92,13.36,бу  ,6881,43412.39914,1,SS ,8557520000,106.77,4229,4499,0.58,4.91,4.93,4229,2,2,3,3,17,41,14,28
43385.39917,4.91,13.13,бу  ,6882,43412.39917,1,SS ,8558748000,106.74,4229,4500,0.57,4.9,4.92,4229,2,2,4,4,14,15,12,36
43385.39918,4.91,13.13,бу  ,6883,43412.39918,1,S  ,8559975000,106.7,4229,4501,0.57,4.91,4.93,4229,2,2,3,3,17,41,11,14
43385.3992,4.91,13.13,бу  ,6884,43412.3992,1,B  ,8561203000,106.73,4227,4502,0.57,4.91,4.93,4227,1,1,2,2,14,14,9,23
43385.3992,4.91,13.13,бу  ,6885,43412.3992,1,BB ,8562430000,106.76,4227,4503,0.57,4.9,4.92,4227,2,2,2,2,15,26,9,23
43385.3992,4.9,12.9,бу  ,6886,43412.3992,1,S  ,8563655000,106.73,4227,4504,0.56,4.9,4.92,4227,3,3,1,1,17,38,8,22
43385.39922,4.9,12.9,бу  ,6887,43412.39922,1,S  ,8564880000,106.7,4227,4505,0.56,4.9,4.92,4227,2,2,2,2,16,37,10,24
43385.39924,4.92,13.36,бу  ,6888,43412.39924,1,B  ,8566110000,106.73,4227,4506,0.58,4.9,4.92,4227,1,1,3,3,15,36,14,18
43385.39924,4.92,13.36,бу  ,6889,43412.39924,1,B  ,8567340000,106.76,4227,4507,0.58,4.91,4.92,4227,2,2,1,1,15,26,11,15
43385.39924,4.92,13.36,бу  ,6890,43412.39924,1,B  ,8568570000,106.79,4227,4508,0.58,4.91,4.92,4227,1,1,1,1,14,25,11,15
43385.39924,4.9,12.9,бу  ,6892,43412.39924,2,S  ,8571020000,106.73,4227,4509,0.56,4.9,4.92,4227,1,1,2,2,15,26,11,35
43385.39925,4.91,13.13,бу  ,6893,43412.39925,1,S  ,8572248000,106.69,4227,4510,0.57,4.91,4.92,4227,1,1,2,2,15,26,13,27
43385.39925,4.92,13.36,бу  ,6894,43412.39925,1,S  ,8573478000,106.66,4227,4511,0.58,4.92,4.93,4227,1,1,1,1,16,40,12,15
43385.39928,4.91,13.13,бу  ,6895,43412.39928,1,S  ,8574705000,106.63,4227,4512,0.57,4.92,4.93,4227,2,2,1,1,18,39,10,14
43385.39928,4.9,12.9,бу  ,6897,43412.39928,2,S  ,8577155000,106.56,4227,4513,0.56,4.92,4.93,4227,2,2,1,1,18,39,10,14
43385.39928,4.89,12.67,бу  ,6898,43412.39928,1,SS ,8578378000,106.53,4227,4514,0.55,4.89,4.92,4227,2,2,3,3,18,39,9,33
43385.39931,4.91,13.13,бу  ,6899,43412.39931,1,S  ,8579605000,106.5,4227,4515,0.57,4.91,4.93,4227,2,2,3,3,17,41,12,16
43385.39931,4.92,13.36,бу  ,6900,43412.39931,1,BB ,8580835000,106.53,4227,4516,0.58,4.91,4.93,4227,3,3,2,2,18,42,11,15
43385.39931,4.92,13.36,бу  ,6901,43412.39931,1,B  ,8582065000,106.56,4227,4517,0.58,4.91,4.93,4227,1,1,2,2,15,16,11,15
43385.39934,4.92,13.36,бу  ,6902,43412.39934,1,BB ,8583295000,106.59,4227,4518,0.58,4.91,4.93,4227,3,3,1,4,20,54,10,20
43385.39934,4.92,13.36,бу  ,6903,43412.39934,1,BB ,8584525000,106.62,4227,4519,0.58,4.9,4.93,4227,3,3,2,5,19,43,10,27
43385.39934,4.92,13.36,бу  ,6904,43412.39934,1,BB ,8585755000,106.65,4227,4520,0.58,4.91,4.93,4227,3,3,3,3,18,32,12,19
43385.39935,4.91,13.13,бу  ,6907,43412.39935,3,SS ,8589438000,106.55,4227,4521,0.57,4.9,4.93,4227,3,3,2,5,18,32,11,38
43385.3994,4.93,13.59,бу  ,6908,43412.3994,1,SS ,8590670000,106.52,4227,4522,0.59,4.92,4.94,4227,2,2,2,2,14,31,17,40
43385.3994,4.93,13.59,бу  ,6909,43412.3994,1,BB ,8591903000,106.55,4227,4523,0.59,4.92,4.94,4227,3,3,1,1,15,32,16,39
43385.39942,4.95,14.06,бу  ,6910,43412.39942,1,B  ,8593140000,106.58,4227,4524,0.61,4.92,4.94,4227,1,1,1,1,9,32,16,19
43385.39942,4.96,14.29,бу  ,6911,43412.39942,1,B  ,8594380000,106.61,4227,4525,0.62,4.92,4.94,4227,1,1,4,4,6,16,18,21
43385.39942,4.96,14.29,бу  ,6912,43412.39942,1,SS ,8595620000,106.58,4227,4526,0.62,4.95,4.97,4227,1,1,4,4,10,33,18,21
43385.39943,4.98,14.75,бу  ,6913,43412.39943,1,SS ,8596865000,106.55,4227,4527,0.64,4.97,4.99,4227,1,1,3,3,12,33,18,18
43385.39943,4.99,14.98,бу  ,6914,43412.39943,1,B  ,8598113000,106.58,4227,4528,0.65,4.97,4.99,4227,1,1,1,1,13,34,16,16
43385.39944,5,15.21,бу  ,6915,43412.39944,1,SS ,8599363000,106.55,4227,4529,0.66,4.99,5.01,4227,2,2,6,6,12,42,18,18
43385.39944,5,15.21,бу  ,6916,43412.39944,1,SS ,8600613000,106.51,4227,4530,0.66,4.99,5.01,4227,1,1,5,5,11,31,17,17
43385.39944,5,15.21,бу  ,6917,43412.39944,1,S  ,8601863000,106.48,4227,4531,0.66,5,5.01,4227,2,2,1,1,12,32,16,16
43385.39944,5,15.21,бу  ,6918,43412.39944,1,SS ,8603113000,106.45,4227,4532,0.66,4.99,5.01,4227,3,3,5,5,13,33,17,17
43385.39944,5,15.21,бу  ,6919,43412.39944,1,B  ,8604363000,106.48,4227,4533,0.66,4.99,5,4227,3,3,4,4,14,24,16,16
43385.39944,5.02,15.67,бу  ,6920,43412.39944,1,BB ,8605618000,106.51,4227,4534,0.68,5.01,5.03,4227,1,1,2,3,7,37,18,19
43385.39946,5.03,15.9,бу  ,6921,43412.39946,1,BB ,8606875000,106.54,4227,4535,0.69,5.02,5.04,4227,3,3,2,2,13,24,16,20
43385.39946,5.06,16.59,бу  ,6923,43412.39946,2,B  ,8609405000,106.6,4227,4536,0.72,5.02,5.04,4227,2,2,3,3,8,31,16,19
43385.39947,5.06,16.59,бу  ,6924,43412.39947,1,BB ,8610670000,106.63,4227,4537,0.72,5.05,5.07,4227,2,2,2,2,12,35,15,15
43385.39947,5.07,16.82,бу  ,6925,43412.39947,1,S  ,8611938000,106.6,4227,4538,0.73,5.07,5.08,4227,2,2,1,1,9,42,15,15
43385.39947,5.07,16.82,бу  ,6926,43412.39947,1,SS ,8613205000,106.57,4227,4539,0.73,5.06,5.08,4227,2,2,3,3,9,42,16,16
43385.39948,5.06,16.59,бу  ,6928,43412.39948,2,SS ,8615735000,106.5,4223,4540,0.72,5.05,5.07,4223,2,2,3,3,10,23,16,27
43385.39948,5.08,17.05,бу  ,6929,43412.39948,1,B  ,8617005000,106.53,4223,4541,0.74,5.05,5.07,4223,1,1,2,2,9,32,17,17
43385.3995,5.09,17.28,бу  ,6930,43412.3995,1,S  ,8618278000,106.5,4223,4542,0.75,5.09,5.1,4223,3,3,1,1,9,29,16,18
43385.3995,5.09,17.28,бу  ,6931,43412.3995,1,SS ,8619550000,106.47,4223,4543,0.75,5.08,5.1,4223,3,3,3,3,9,29,18,30
43385.3995,5.09,17.28,бу  ,6932,43412.3995,1,BB ,8620823000,106.5,4223,4544,0.75,5.09,5.1,4223,3,3,1,1,9,29,15,26
43385.3995,5.09,17.28,бу  ,6933,43412.3995,1,SS ,8622095000,106.47,4223,4545,0.75,5.08,5.1,4223,3,3,2,2,9,29,16,27
43385.3995,5.09,17.28,бу  ,6934,43412.3995,1,S  ,8623368000,106.43,4223,4546,0.75,5.09,5.1,4223,3,3,1,1,9,29,14,14
43385.3995,5.09,17.28,бу  ,6935,43412.3995,1,SS ,8624640000,106.4,4223,4547,0.75,5.08,5.1,4223,3,3,3,3,9,29,16,26
43385.39954,5.1,17.51,бу  ,6937,43412.39954,2,B  ,8627190000,106.46,4223,4548,0.76,5.08,5.1,4223,1,1,2,2,9,20,15,25
43385.39954,5.1,17.51,бу  ,6939,43412.39954,2,B  ,8629740000,106.52,4223,4549,0.76,5.08,5.1,4223,1,1,2,2,9,20,15,25
43385.39954,5.1,17.51,бу  ,6941,43412.39954,2,B  ,8632290000,106.58,4223,4550,0.76,5.08,5.1,4223,1,1,2,2,10,31,15,25
43385.39956,5.1,17.51,бу  ,6942,43412.39956,1,S  ,8633565000,106.55,4223,4551,0.76,5.1,5.11,4223,1,1,1,1,8,29,13,13
