,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43392.375,0.42,-38.24,▼  ,359,43412.375,359,B  ,37695000,0,36272,1,-0.26,0,0,36272,0,0,0,0,0,0,0,0
43392.375,0.43,-36.76,▼  ,369,43412.375,10,B  ,38770000,0,36272,2,-0.25,0.42,0.43,36272,11,79,2,93,27,259,37,411
43392.375,0.43,-36.76,▼  ,448,43412.375,79,B  ,47263000,0,36272,3,-0.25,0.42,0.43,36272,11,79,2,93,27,259,37,411
43392.375,0.44,-35.29,▼  ,488,43412.375,40,BB ,51663000,0,36272,4,-0.24,0.42,0.45,36272,8,60,2,93,35,342,37,411
43392.37501,0.42,-38.24,▼  ,489,43412.37501,1,SS ,51768000,0,36272,5,-0.26,0.41,0.42,36272,1,49,3,47,25,202,47,722
43392.37501,0.42,-38.24,▼  ,538,43412.37501,49,BB ,56913000,0,36272,6,-0.26,0.41,0.45,36272,7,30,3,47,32,252,47,722
43392.37501,0.41,-39.71,▼  ,539,43412.37501,1,S  ,57015000,0,36272,7,-0.27,0.41,0.45,36272,7,30,3,46,36,321,47,721
43392.37503,0.42,-38.24,▼  ,541,43412.37503,2,SS ,57225000,0,36272,8,-0.26,0.41,0.44,36272,1,50,4,50,28,254,48,725
43392.37505,0.41,-39.71,▼  ,544,43412.37505,3,S  ,57533000,0,36272,9,-0.27,0.41,0.44,36272,1,50,2,47,28,254,46,722
43392.37505,0.44,-35.29,▼  ,546,43412.37505,2,B  ,57753000,0,36272,10,-0.24,0.42,0.44,36272,1,48,3,9,28,252,40,199
43392.37506,0.42,-38.24,▼  ,552,43412.37506,6,S  ,58383000,0,36272,11,-0.26,0.42,0.45,36272,7,30,4,18,37,369,43,246
43392.37506,0.43,-36.76,▼  ,553,43412.37506,1,SS ,58490000,0,36272,12,-0.25,0.42,0.44,36272,1,10,5,28,30,234,45,266
43392.37506,0.43,-36.76,▼  ,557,43412.37506,4,S  ,58920000,0,36272,13,-0.25,0.43,0.44,36272,1,10,2,12,29,219,38,263
43392.37507,0.44,-35.29,▼  ,567,43412.37507,10,BB ,60020000,0,36272,14,-0.24,0.44,0.45,36272,8,40,1,6,38,374,30,192
43392.37507,0.44,-35.29,▼  ,573,43412.37507,6,SS ,60680000,0,36272,15,-0.24,0.43,0.45,36272,8,40,3,22,38,374,39,273
43392.37507,0.44,-35.29,▼  ,583,43412.37507,10,S  ,61780000,0,36272,16,-0.24,0.44,0.45,36272,8,40,1,1,38,374,30,209
43392.37507,0.44,-35.29,▼  ,584,43412.37507,1,S  ,61890000,0,36272,17,-0.24,0.44,0.45,36272,8,40,1,1,38,374,30,209
43392.37507,0.44,-35.29,▼  ,595,43412.37507,11,SS ,63100000,0,36272,18,-0.24,0.43,0.45,36272,8,40,1,10,38,374,39,295
43392.37507,0.44,-35.29,▼  ,606,43412.37507,11,S  ,64310000,0,36272,19,-0.24,0.44,0.45,36272,8,40,1,11,38,374,30,219
43392.37507,0.44,-35.29,▼  ,617,43412.37507,11,SS ,65520000,0,36272,20,-0.24,0.43,0.45,36272,8,40,1,10,38,374,39,295
43392.37508,0.43,-36.76,▼  ,632,43412.37508,15,SS ,67133000,0,36272,21,-0.25,0.42,0.43,36272,1,89,3,21,17,379,50,640
43392.37508,0.44,-35.29,▼  ,642,43412.37508,10,B  ,68233000,0,36272,22,-0.24,0.43,0.44,36272,1,104,1,11,31,434,39,575
43392.37508,0.43,-36.76,▼  ,653,43412.37508,11,SS ,69415000,0,36272,23,-0.25,0.42,0.44,36272,2,114,5,132,33,451,50,717
43392.37508,0.43,-36.76,▼  ,663,43412.37508,10,BB ,70490000,0,36272,24,-0.25,0.43,0.44,36272,2,114,1,6,33,451,39,555
43392.37508,0.43,-36.76,▼  ,669,43412.37508,6,SS ,71135000,0,36272,25,-0.25,0.42,0.44,36272,2,114,3,12,33,451,48,597
43392.37508,0.43,-36.76,▼  ,679,43412.37508,10,S  ,72210000,0,36272,26,-0.25,0.43,0.44,36272,2,114,1,1,33,451,39,550
43392.37508,0.43,-36.76,▼  ,680,43412.37508,1,S  ,72318000,0,36272,27,-0.25,0.43,0.44,36272,2,114,1,1,33,451,39,550
43392.37508,0.43,-36.76,▼  ,691,43412.37508,11,SS ,73500000,0,36272,28,-0.25,0.42,0.44,36272,2,114,3,12,32,441,48,597
43392.37508,0.43,-36.76,▼  ,692,43412.37508,1,B  ,73608000,0,36272,29,-0.25,0.42,0.43,36272,1,9,3,12,18,319,48,597
43392.37509,0.43,-36.76,▼  ,702,43412.37509,10,BB ,74683000,0,36272,30,-0.25,0.43,0.44,36272,2,114,1,6,34,491,42,675
43392.37509,0.43,-36.76,▼  ,708,43412.37509,6,SS ,75328000,0,36272,31,-0.25,0.42,0.43,36272,1,4,4,108,20,354,53,757
43392.3751,0.43,-36.76,▼  ,713,43412.3751,5,B  ,75865000,0,36272,32,-0.25,0.42,0.43,36272,2,109,4,108,20,449,53,757
43392.37512,0.43,-36.76,▼  ,714,43412.37512,1,B  ,75973000,0,36272,33,-0.25,0.42,0.43,36272,2,108,4,108,21,451,54,832
