,KOSPI 200 콜옵션 1811 272.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43391.37916,8.71,-10.67,▼  ,1,43412.37916,1,BB ,2178000,0,3407,1,-1.04,0,0,3407,1,4,1,4,0,0,0,0
43391.38435,8.55,-12.31,▼  ,2,43412.38435,1,B  ,4315000,1,3408,2,-1.2,8.44,8.55,3408,1,3,1,4,7,109,5,36
43391.39839,8.45,-13.33,▼  ,3,43412.39839,1,BB ,6428000,2,3407,3,-1.3,8.34,8.52,3407,1,3,1,4,5,79,5,42
43391.39928,8.65,-11.28,▼  ,4,43412.39928,1,BB ,8590000,3,3408,4,-1.1,8.56,8.71,3408,1,3,1,4,5,79,5,33
43391.40086,8.85,-9.23,▼  ,5,43412.40086,1,BB ,10803000,4,3409,5,-0.9,8.78,8.91,3409,1,3,1,4,6,89,5,33
43391.40993,9.02,-7.49,▼  ,6,43412.40993,1,B  ,13058000,5,3410,6,-0.73,8.88,9.02,3410,1,2,1,4,5,25,5,41
43391.41456,8.95,-8.21,▼  ,7,43412.41456,1,BB ,15295000,6,3410,7,-0.8,8.87,9.02,3410,1,2,1,4,5,66,6,52
43391.42944,8.84,-9.33,▼  ,8,43412.42944,1,SS ,17505000,600,3410,8,-0.91,8.79,8.91,3410,1,3,1,3,5,45,5,75
43391.43863,8.6,-11.79,▼  ,9,43412.43863,1,SS ,19655000,300,3410,9,-1.15,8.53,8.67,3410,1,4,1,4,5,51,5,71
43391.44088,8.49,-12.92,▼  ,10,43412.44088,1,SS ,21778000,200,3410,10,-1.26,8.44,8.56,3410,1,2,1,4,5,42,5,72
43391.44288,8.49,-12.92,▼  ,11,43412.44288,1,BB ,23900000,233.33,3410,11,-1.26,8.41,8.53,3410,1,4,2,6,5,41,6,43
43391.44523,8.59,-11.9,▼  ,12,43412.44523,1,BB ,26048000,266.67,3410,12,-1.16,8.51,8.64,3410,1,4,1,4,6,108,5,27
43391.45406,8.52,-12.62,▼  ,13,43412.45406,1,SS ,28178000,200,3410,13,-1.23,8.42,8.53,3410,1,2,1,4,5,33,5,42
43391.45738,8.1,-16.92,▼  ,14,43412.45738,1,BB ,30203000,225,3410,14,-1.65,8.07,8.25,3410,1,4,2,6,5,41,6,61
43391.45817,8.11,-16.82,▼  ,15,43412.45817,1,SS ,32230000,180,3410,15,-1.64,8.06,8.19,3410,1,4,1,4,5,41,5,59
43391.45833,8,-17.95,▼  ,16,43412.45833,1,SS ,34230000,150,3410,16,-1.75,7.94,8.08,3410,1,4,1,4,5,21,5,89
43391.46609,7.57,-22.36,▼  ,17,43412.46609,1,BB ,36123000,166.67,3409,17,-2.18,7.5,7.58,3409,1,1,1,4,5,32,5,72
43391.46609,7.57,-22.36,▼  ,18,43412.46609,1,BB ,38015000,183.33,3409,18,-2.18,7.52,7.64,3409,2,6,1,4,6,34,5,72
43391.46626,7.61,-21.95,▼  ,23,43412.46626,5,B  ,47528000,266.67,3411,19,-2.14,7.54,7.61,3411,1,5,1,4,5,36,5,71
43391.46626,7.61,-21.95,▼  ,28,43412.46626,5,BB ,57040000,350,3411,20,-2.14,7.54,7.66,3411,1,4,1,4,5,59,5,71
43391.46653,7.68,-21.23,▼  ,29,43412.46653,1,S  ,58960000,300,3421,21,-2.07,7.68,7.74,3421,2,6,1,4,6,52,5,11
43391.46653,7.68,-21.23,▼  ,31,43412.46653,2,S  ,62800000,233.33,3421,22,-2.07,7.68,7.74,3421,2,6,1,2,6,52,5,9
43391.46653,7.68,-21.23,▼  ,33,43412.46653,2,S  ,66640000,190.91,3421,23,-2.07,7.68,7.74,3421,2,6,1,2,6,52,5,9
43391.46664,7.7,-21.03,▼  ,34,43412.46664,1,SS ,68565000,175,3421,24,-2.05,7.66,7.78,3421,1,4,1,4,5,50,5,9
43391.46719,7.63,-21.74,▼  ,39,43412.46719,5,BB ,78103000,216.67,3421,25,-2.12,7.6,7.64,3421,1,5,1,1,6,29,5,107
43391.46719,7.63,-21.74,▼  ,44,43412.46719,5,BB ,87640000,258.33,3421,26,-2.12,7.6,7.7,3421,2,6,1,1,6,52,5,107
43391.46749,7.68,-21.23,▼  ,49,43412.46749,5,BB ,97240000,300,3431,27,-2.07,7.63,7.69,3431,1,5,1,4,5,54,5,107
43391.46749,7.68,-21.23,▼  ,54,43412.46749,5,BB ,106840000,341.67,3431,28,-2.07,7.63,7.74,3431,1,4,1,4,5,50,5,107
43391.46784,7.65,-21.54,▼  ,57,43412.46784,3,B  ,112578000,366.67,3441,29,-2.1,7.61,7.65,3441,1,1,1,4,5,26,6,123
43391.46784,7.65,-21.54,▼  ,58,43412.46784,1,B  ,114490000,375,3441,30,-2.1,7.61,7.65,3441,1,1,1,4,5,26,6,123
43391.46784,7.65,-21.54,▼  ,62,43412.46784,4,BB ,122140000,408.33,3441,31,-2.1,7.61,7.74,3441,1,4,1,4,5,121,6,123
43391.46795,7.7,-21.03,▼  ,67,43412.46795,5,B  ,131765000,450,3449,32,-2.05,7.63,7.7,3449,1,5,1,4,5,110,5,107
43391.46795,7.7,-21.03,▼  ,68,43412.46795,1,B  ,133690000,458.33,3449,33,-2.05,7.63,7.7,3449,1,4,1,4,5,109,5,107
43391.46795,7.7,-21.03,▼  ,72,43412.46795,4,B  ,141390000,491.67,3449,34,-2.05,7.63,7.7,3449,1,4,1,4,5,109,5,107
43391.46824,7.69,-21.13,▼  ,78,43412.46824,6,B  ,152925000,541.67,3459,35,-2.06,7.65,7.69,3459,1,4,1,4,5,50,5,121
43391.46824,7.69,-21.13,▼  ,82,43412.46824,4,BB ,160615000,575,3459,36,-2.06,7.65,7.77,3459,1,4,1,4,5,106,5,121
43391.46861,7.74,-20.62,▼  ,87,43412.46861,5,BB ,170290000,616.67,3469,37,-2.01,7.69,7.75,3469,1,5,2,6,6,112,6,123
43391.46861,7.74,-20.62,▼  ,92,43412.46861,5,BB ,179965000,658.33,3469,38,-2.01,7.69,7.8,3469,1,1,2,6,6,167,6,123
43391.46872,7.76,-20.41,▼  ,97,43412.46872,5,BB ,189665000,700,3479,39,-1.99,7.71,7.77,3479,1,5,1,4,6,88,5,107
43391.46872,7.76,-20.41,▼  ,102,43412.46872,5,BB ,199365000,741.67,3479,40,-1.99,7.71,7.83,3479,2,6,1,4,7,151,5,107
43391.46985,7.86,-19.38,▼  ,107,43412.46985,5,BB ,209190000,783.33,3489,41,-1.89,7.85,7.87,3489,1,5,1,1,5,36,6,19
43391.46986,7.86,-19.38,▼  ,112,43412.46986,5,BB ,219015000,825,3489,42,-1.89,7.85,7.94,3489,1,4,1,1,5,71,6,19
43391.47001,7.83,-19.69,▼  ,114,43412.47001,2,B  ,222930000,841.67,3499,43,-1.92,7.8,7.83,3499,1,3,1,1,6,25,6,33
43391.47008,7.83,-19.69,▼  ,122,43412.47008,8,BB ,238590000,908.33,3501,44,-1.92,7.8,7.9,3501,1,4,1,1,5,71,6,19
43391.47128,7.85,-19.49,▼  ,127,43412.47128,5,BB ,248403000,950,3509,45,-1.9,7.8,7.86,3509,1,5,1,4,5,22,6,34
43391.4713,7.85,-19.49,▼  ,129,43412.4713,2,B  ,252328000,966.67,3509,46,-1.9,7.8,7.85,3509,1,3,1,4,5,20,6,34
43391.47161,7.81,-19.9,▼  ,133,43412.47161,4,B  ,260138000,1000,3516,47,-1.94,7.76,7.81,3516,1,1,1,4,5,15,6,60
43391.47161,7.81,-19.9,▼  ,134,43412.47161,1,B  ,262090000,1008.33,3516,48,-1.94,7.76,7.81,3516,1,1,1,4,5,15,6,60
43391.47336,7.81,-19.9,▼  ,139,43412.47336,5,BB ,271853000,1050,3521,49,-1.94,7.74,7.85,3521,1,3,1,4,5,103,5,18
43391.47353,7.82,-19.79,▼  ,144,43412.47353,5,BB ,281628000,1091.67,3526,50,-1.93,7.76,7.85,3526,1,3,1,4,5,65,5,17
43391.47363,7.85,-19.49,▼  ,147,43412.47363,3,BB ,287515000,1116.67,3531,51,-1.9,7.78,7.9,3531,1,4,1,4,5,110,5,18
43391.47442,7.87,-19.28,▼  ,152,43412.47442,5,BB ,297353000,1158.33,3534,52,-1.88,7.82,7.88,3534,1,2,2,6,5,96,6,43
43391.47442,7.88,-19.18,▼  ,154,43412.47442,2,BB ,301293000,1175,3534,53,-1.87,7.82,7.94,3534,1,4,2,6,6,111,6,43
43391.47498,7.97,-18.26,▼  ,160,43412.47498,6,BB ,313248000,1225,3541,54,-1.78,7.9,8.04,3541,1,4,2,6,5,59,6,43
43391.47536,7.96,-18.36,▼  ,165,43412.47536,5,BB ,323198000,1266.67,3546,55,-1.79,7.9,8.02,3546,1,4,1,4,5,59,5,50
43391.47564,7.92,-18.77,▼  ,168,43412.47564,3,B  ,329138000,1291.67,3551,56,-1.83,7.88,7.92,3551,1,2,1,4,6,26,5,42
43391.47564,7.92,-18.77,▼  ,170,43412.47564,2,B  ,333098000,1308.33,3551,57,-1.83,7.88,7.92,3551,1,2,1,4,6,26,5,42
43391.47587,7.92,-18.77,▼  ,175,43412.47587,5,B  ,342998000,1350,3556,58,-1.83,7.88,7.92,3556,1,5,1,4,6,53,5,42
43391.47745,7.88,-19.18,▼  ,177,43412.47745,2,BB ,346938000,1366.67,3561,59,-1.87,7.78,7.93,3561,1,4,1,4,5,71,6,43
43391.47826,7.87,-19.28,▼  ,178,43412.47826,1,B  ,348905000,1375,3563,60,-1.88,7.82,7.87,3563,1,4,2,6,5,21,7,83
43391.47826,7.87,-19.28,▼  ,182,43412.47826,4,BB ,356775000,1408.33,3563,61,-1.88,7.82,7.93,3563,1,4,2,6,5,57,7,83
43391.4784,7.86,-19.38,▼  ,187,43412.4784,5,BB ,366600000,1450,3568,62,-1.89,7.82,7.93,3568,1,2,1,4,5,57,6,43
43391.47858,7.87,-19.28,▼  ,192,43412.47858,5,BB ,376438000,1491.67,3573,63,-1.88,7.82,7.93,3573,1,2,1,4,5,18,6,81
43391.48005,7.88,-19.18,▼  ,194,43412.48005,2,BB ,380378000,1508.33,3578,64,-1.87,7.82,7.9,3578,1,1,2,6,7,73,6,43
43391.48009,7.88,-19.18,▼  ,196,43412.48009,2,BB ,384318000,1525,3578,65,-1.87,7.84,7.95,3578,1,1,1,4,7,74,5,27
43391.4806,7.97,-18.26,▼  ,201,43412.4806,5,BB ,394280000,1566.67,3582,66,-1.78,7.92,8.04,3582,2,6,1,4,6,73,5,42
43391.48205,8.03,-17.64,▼  ,206,43412.48205,5,BB ,404318000,1608.33,3587,67,-1.72,7.98,8.04,3587,1,5,2,6,5,36,6,52
43391.48205,8.03,-17.64,▼  ,211,43412.48205,5,BB ,414355000,1650,3587,68,-1.72,7.98,8.12,3587,1,4,2,6,5,71,6,52
43391.48221,8.07,-17.23,▼  ,221,43412.48221,10,B  ,434530000,1733.33,3597,69,-1.68,7.98,8.12,3597,2,10,2,6,6,41,6,52
43391.48233,8.19,-16,▼  ,222,43412.48233,1,BB ,436578000,1741.67,3607,70,-1.56,8.06,8.25,3607,1,4,1,4,6,78,5,63
43391.48418,8.19,-16,▼  ,227,43412.48418,5,BB ,446815000,1783.33,3608,71,-1.56,8.12,8.25,3608,1,4,1,4,6,41,5,80
43391.48546,8.03,-17.64,▼  ,232,43412.48546,5,BB ,456853000,1825,3613,72,-1.72,7.98,8.04,3613,1,5,2,6,5,17,6,82
43391.48547,8.03,-17.64,▼  ,237,43412.48547,5,BB ,466890000,1866.67,3613,73,-1.72,7.98,8.1,3613,1,4,2,6,6,22,6,82
43391.48566,8.03,-17.64,▼  ,247,43412.48566,10,B  ,486965000,1950,3623,74,-1.72,7.98,8.1,3623,2,10,1,4,6,19,5,72
43391.48583,8.03,-17.64,▼  ,250,43412.48583,3,B  ,492988000,1975,3633,75,-1.72,7.96,8.03,3633,1,2,1,4,5,18,5,98
43391.48583,8.03,-17.64,▼  ,252,43412.48583,2,B  ,497003000,1991.67,3633,76,-1.72,7.96,8.03,3633,1,2,1,4,5,18,5,98
43391.48583,8.03,-17.64,▼  ,257,43412.48583,5,BB ,507040000,2033.33,3633,77,-1.72,7.98,8.08,3633,1,4,1,4,6,23,5,72
43391.48596,8.02,-17.74,▼  ,262,43412.48596,5,BB ,517065000,2075,3633,78,-1.73,7.98,8.03,3633,1,5,1,4,5,18,5,98
43391.48596,8.02,-17.74,▼  ,265,43412.48596,3,B  ,523080000,2100,3633,79,-1.73,7.98,8.02,3633,1,2,1,4,5,15,5,98
43391.48596,8.02,-17.74,▼  ,266,43412.48596,1,B  ,525085000,2108.33,3633,80,-1.73,7.98,8.02,3633,1,1,1,4,5,14,5,98
43391.48596,8.02,-17.74,▼  ,267,43412.48596,1,BB ,527090000,2116.67,3633,81,-1.73,7.98,8.09,3633,1,2,1,4,6,23,5,98
43391.48721,8.02,-17.74,▼  ,269,43412.48721,2,B  ,531100000,2133.33,3653,82,-1.73,7.98,8.02,3653,1,3,2,6,6,18,6,52
43391.48721,8.02,-17.74,▼  ,272,43412.48721,3,B  ,537115000,2158.33,3653,83,-1.73,7.98,8.02,3653,1,3,2,6,6,18,6,52
43391.48721,8.02,-17.74,▼  ,277,43412.48721,5,BB ,547140000,2200,3653,84,-1.73,7.98,8.08,3653,2,4,2,6,6,31,6,52
43391.4874,8.02,-17.74,▼  ,282,43412.4874,5,BB ,557165000,2241.67,3663,85,-1.73,7.96,8.03,3663,1,5,2,6,5,18,6,52
43391.4874,8.02,-17.74,▼  ,287,43412.4874,5,B  ,567190000,2283.33,3663,86,-1.73,7.96,8.03,3663,1,5,2,6,5,18,6,52
43391.48755,8.02,-17.74,▼  ,292,43412.48755,5,BB ,577215000,2325,3673,87,-1.73,7.96,8.03,3673,1,5,2,6,5,18,7,112
43391.48755,8.02,-17.74,▼  ,297,43412.48755,5,B  ,587240000,2366.67,3673,88,-1.73,7.96,8.03,3673,1,5,2,6,5,18,7,112
43391.48819,8.02,-17.74,▼  ,302,43412.48819,5,BB ,597265000,2408.33,3683,89,-1.73,7.96,8.03,3683,1,5,1,4,6,20,6,110
43391.48824,8.02,-17.74,▼  ,307,43412.48824,5,BB ,607290000,2450,3683,90,-1.73,7.96,8.08,3683,2,4,2,6,6,31,7,112
43391.48844,8.08,-17.13,▼  ,309,43412.48844,2,BB ,611330000,2466.67,3693,91,-1.67,8.02,8.14,3693,2,6,1,4,6,69,6,87
43391.49171,8.02,-17.74,▼  ,319,43412.49171,10,BB ,631380000,2550,3695,92,-1.73,7.96,8.08,3695,1,2,1,2,5,14,6,102
