,KOSPI 200 콜옵션 1811 257.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43398.38894,10.25,-32.34,▼  ,1,43412.38894,1,BB ,2563000,0,5,1,-4.9,0,0,5,1,10,1,50,0,0,0,0
43398.38918,10.15,-33,▼  ,2,43412.38918,1,BB ,5100000,1,6,2,-5,9.97,10.25,6,1,1,1,1,5,81,5,75
43398.38928,10.25,-32.34,▼  ,3,43412.38928,1,BB ,7663000,2,6,3,-4.9,10.05,10.5,6,1,10,1,1,5,90,5,75
43398.38956,10.15,-33,▼  ,4,43412.38956,1,BB ,10200000,3,8,4,-5,9.98,10.35,8,1,1,1,10,5,81,5,81
43398.39061,10.45,-31.02,▼  ,5,43412.39061,1,BB ,12813000,4,9,5,-4.7,10.35,10.55,9,1,1,2,5,5,81,6,76
43398.39088,10.35,-31.68,▼  ,6,43412.39088,1,BB ,15400000,5,10,6,-4.8,10.25,10.45,10,1,1,1,1,5,32,5,72
43398.39152,10.3,-32.01,▼  ,7,43412.39152,1,BB ,17975000,6,11,7,-4.85,10.2,10.4,11,1,1,1,1,6,82,5,32
43398.39218,10.45,-31.02,▼  ,8,43412.39218,1,BB ,20588000,7,12,8,-4.7,10.3,10.65,12,2,60,1,1,6,115,5,32
43398.39318,10.35,-31.68,▼  ,9,43412.39318,1,BB ,23175000,8,13,9,-4.8,10.25,10.5,13,1,1,1,1,5,41,5,72
43398.3937,10.2,-32.67,▼  ,11,43412.3937,2,BB ,28275000,10,14,10,-4.95,10.15,10.3,14,1,1,1,1,5,41,5,81
43398.39376,10.2,-32.67,▼  ,13,43412.39376,2,SS ,33375000,500,16,11,-4.95,10.15,10.25,16,1,1,1,1,6,82,5,41
43398.39381,10.2,-32.67,▼  ,14,43412.39381,1,BB ,35925000,550,16,12,-4.95,10.15,10.3,16,1,1,1,1,6,91,5,41
43398.3969,10.1,-33.33,▼  ,15,43412.3969,1,BB ,38450000,600,19,13,-5.05,10.05,10.25,19,1,10,2,5,5,41,6,45
43398.39699,10.15,-33,▼  ,17,43412.39699,2,BB ,43525000,700,20,14,-5,10.1,10.3,20,2,5,1,4,7,95,5,35
43398.40594,10.4,-31.35,▼  ,18,43412.40594,1,SS ,46125000,466.67,22,15,-4.75,10.2,10.5,22,2,5,1,10,7,95,6,100
43398.41203,10.55,-30.36,▼  ,22,43412.41203,4,SS ,56675000,200,23,16,-4.6,10.4,10.6,23,1,1,1,1,5,81,6,91
43398.41615,10.3,-32.01,▼  ,26,43412.41615,4,BB ,66975000,257.14,24,17,-4.85,10.2,10.55,24,1,10,1,4,6,100,5,35
43398.4167,10.2,-32.67,▼  ,30,43412.4167,4,BB ,77175000,314.29,23,18,-4.95,10.15,10.3,23,1,4,1,1,7,95,5,41
43398.4174,10.3,-32.01,▼  ,34,43412.4174,4,BB ,87475000,371.43,27,19,-4.85,10.2,10.45,27,2,11,1,4,7,101,5,35
43398.41752,10.45,-31.02,▼  ,35,43412.41752,1,BB ,90088000,385.71,31,20,-4.7,10.35,10.65,31,2,60,1,1,6,91,5,41
43398.42488,9.5,-37.29,▼  ,37,43412.42488,2,S  ,94838000,300,30,21,-5.65,9.5,9.64,30,1,4,1,2,6,60,5,30
43398.42488,9.5,-37.29,▼  ,38,43412.42488,1,S  ,97213000,270,30,22,-5.65,9.5,9.64,30,1,4,1,1,6,60,5,29
43398.42488,9.5,-37.29,▼  ,39,43412.42488,1,SS ,99588000,245.45,30,23,-5.65,9.46,9.64,30,1,4,1,4,6,60,5,38
43398.43105,9.52,-37.16,▼  ,41,43412.43105,2,BB ,104348000,263.64,28,24,-5.63,9.45,9.57,28,1,4,1,4,7,120,5,41
43398.4361,9.7,-35.97,▼  ,42,43412.4361,1,BB ,106773000,272.73,28,25,-5.45,9.63,9.75,28,1,4,1,4,5,82,5,41
43398.43928,9.67,-36.17,▼  ,43,43412.43928,1,S  ,109190000,250,28,26,-5.48,9.67,9.73,28,1,4,1,2,5,73,5,36
43398.43928,9.67,-36.17,▼  ,45,43412.43928,2,S  ,114025000,214.29,28,27,-5.48,9.67,9.73,28,1,4,1,2,5,73,5,36
43398.4427,9.8,-35.31,▼  ,47,43412.4427,2,BB ,118925000,228.57,28,28,-5.35,9.73,9.86,28,1,4,1,4,7,128,6,55
43398.44287,9.8,-35.31,▼  ,49,43412.44287,2,SS ,123825000,200,30,29,-5.35,9.75,9.86,30,1,4,1,4,7,119,5,108
43398.44748,9.25,-38.94,▼  ,50,43412.44748,1,BB ,126138000,206.25,32,30,-5.9,9.09,9.33,32,1,4,1,4,5,42,5,108
43398.44772,9.26,-38.88,▼  ,51,43412.44772,1,BB ,128453000,212.5,33,31,-5.89,9.16,9.31,33,1,4,1,4,5,42,5,108
43398.44815,9.28,-38.75,▼  ,52,43412.44815,1,BB ,130773000,218.75,34,32,-5.87,9.2,9.33,34,1,4,1,4,5,42,5,90
43398.44912,9.17,-39.47,▼  ,53,43412.44912,1,BB ,133065000,225,34,33,-5.98,9.08,9.22,34,1,4,1,4,5,60,5,90
43398.44946,9.21,-39.21,▼  ,54,43412.44946,1,BB ,135368000,231.25,35,34,-5.94,9.14,9.26,35,1,4,1,4,5,68,5,90
43398.45053,9.08,-40.07,▼  ,56,43412.45053,2,BB ,139908000,243.75,36,35,-6.07,8.98,9.13,36,1,4,1,4,5,90,5,108
43398.45245,8.8,-41.91,▼  ,58,43412.45245,2,BB ,144308000,256.25,38,36,-6.35,8.74,8.9,38,1,4,1,4,5,33,5,108
43398.45434,9.11,-39.87,▼  ,60,43412.45434,2,BB ,148863000,268.75,38,37,-6.04,8.98,9.17,38,1,4,1,4,5,108,5,44
43398.46495,9.34,-38.35,▼  ,62,43412.46495,2,BB ,153533000,281.25,40,38,-5.81,9.22,9.39,40,1,4,1,4,6,100,5,81
43398.46618,9.57,-36.83,▼  ,63,43412.46618,1,S  ,155925000,264.71,42,39,-5.58,9.57,9.75,42,1,4,1,1,5,148,6,100
43398.46618,9.57,-36.83,▼  ,64,43412.46618,1,SS ,158318000,250,42,40,-5.58,9.52,9.75,42,1,4,1,4,5,148,6,109
43398.47382,9.85,-34.98,▼  ,65,43412.47382,1,S  ,160780000,236.84,42,41,-5.3,9.52,9.75,42,1,4,1,1,5,26,5,41
43398.47543,10.1,-33.33,▼  ,66,43412.47543,1,BB ,163305000,242.11,43,42,-5.05,9.97,10.15,43,1,1,1,4,7,141,5,41
43398.47675,10.2,-32.67,▼  ,67,43412.47675,1,BB ,165855000,247.37,44,43,-4.95,10.05,10.35,44,1,10,1,1,5,81,5,41
43398.47722,10.3,-32.01,▼  ,68,43412.47722,1,SS ,168430000,235,45,44,-4.85,10.2,10.35,45,1,4,1,1,6,76,5,41
43398.47813,10.25,-32.34,▼  ,72,43412.47813,4,SS ,178680000,195.83,45,45,-4.9,10.15,10.3,45,1,1,1,4,6,82,5,35
43398.48576,10,-33.99,▼  ,73,43412.48576,1,SS ,181180000,188,41,46,-5.15,9.89,10.1,41,1,4,1,10,6,125,5,90
43398.4985,10.3,-32.01,▼  ,74,43412.4985,1,SS ,183755000,180.77,42,47,-4.85,10.2,10.4,42,2,5,1,1,6,116,5,113
43398.49863,10.3,-32.01,▼  ,75,43412.49863,1,SS ,186330000,174.07,42,48,-4.85,10.2,10.35,42,1,1,1,1,5,106,5,113
43398.49896,10.25,-32.34,▼  ,76,43412.49896,1,SS ,188893000,167.86,41,49,-4.9,10.15,10.35,41,1,4,1,1,5,66,5,41
43398.50009,10.35,-31.68,▼  ,77,43412.50009,1,SS ,191480000,162.07,40,50,-4.8,10.25,10.45,40,2,5,1,1,6,116,6,91
43398.52361,10.6,-30.03,▼  ,78,43412.52361,1,BB ,194130000,165.52,39,51,-4.55,10.5,10.7,39,1,10,2,5,5,130,7,135
43398.54539,10.4,-31.35,▼  ,79,43412.54539,1,BB ,196730000,168.97,40,52,-4.75,10.3,10.6,40,1,10,1,4,5,90,6,94
43398.54539,10.4,-31.35,▼  ,80,43412.54539,1,SS ,199330000,163.33,40,53,-4.75,10.25,10.6,40,1,10,1,10,5,90,6,100
43398.54851,10,-33.99,▼  ,81,43412.54851,1,S  ,201830000,158.06,40,54,-5.15,10,10.35,40,1,4,1,9,6,94,5,89
43398.54874,10.35,-31.68,▼  ,82,43412.54874,1,B  ,204418000,161.29,41,55,-4.8,10.2,10.35,41,1,3,1,4,6,81,6,41
