,KOSPI 200 콜옵션 1811 275.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43395.375,5.03,-18.61,▼  ,76,43412.375,76,B  ,95570000,0,10196,1,-1.15,0,0,10196,0,0,0,0,0,0,0,0
43395.37507,4.99,-19.26,▼  ,77,43412.37507,1,SS ,96818000,0,10196,2,-1.19,4.96,5.25,10196,1,37,1,1,7,90,6,6
43395.37509,4.99,-19.26,▼  ,78,43412.37509,1,SS ,98065000,0,10196,3,-1.19,4.63,5.24,10196,1,10,1,1,7,99,5,23
43395.37532,5.02,-18.77,▼  ,79,43412.37532,1,S  ,99320000,0,10154,4,-1.16,4.63,5.24,10154,1,10,1,1,6,89,5,32
43395.37532,5,-19.09,▼  ,80,43412.37532,1,S  ,100570000,0,10154,5,-1.18,4.63,5.24,10154,1,10,1,1,6,89,5,32
43395.37532,4.98,-19.42,▼  ,83,43412.37532,3,SS ,104305000,0,10154,6,-1.2,4.98,5.24,10154,1,10,1,7,6,89,5,38
43395.37542,5.11,-17.31,▼  ,85,43412.37542,2,S  ,106860000,0,10154,7,-1.07,4.98,5.24,10154,1,4,1,2,5,82,5,40
43395.37542,5.1,-17.48,▼  ,87,43412.37542,2,SS ,109410000,0,10154,8,-1.08,5.07,5.22,10154,1,4,1,2,5,82,5,56
43395.37549,5.1,-17.48,▼  ,88,43412.37549,1,SS ,110685000,0,10161,9,-1.08,5.06,5.18,10161,1,8,1,2,5,81,6,132
43395.37553,5.04,-18.45,▼  ,92,43412.37553,4,S  ,115725000,0,10161,10,-1.14,5.06,5.18,10161,1,4,1,4,5,81,6,134
43395.37553,5.02,-18.77,▼  ,93,43412.37553,1,BB ,116980000,0,10161,11,-1.16,4.95,5.1,10161,1,2,1,1,5,81,8,183
43395.37561,4.96,-19.74,▼  ,97,43412.37561,4,BB ,121940000,0,10165,12,-1.22,4.93,4.98,10165,1,4,1,2,5,35,6,29
43395.37573,4.93,-20.23,▼  ,98,43412.37573,1,SS ,123173000,0,10165,13,-1.25,4.91,4.98,10165,1,2,2,6,5,31,7,77
43395.37574,4.91,-20.55,▼  ,99,43412.37574,1,S  ,124400000,0,10165,14,-1.27,4.91,4.98,10165,1,2,1,1,5,31,6,67
43395.37576,4.9,-20.71,▼  ,100,43412.37576,1,SS ,125625000,0,10165,15,-1.28,4.87,4.95,10165,1,5,1,5,6,32,5,45
43395.37576,4.88,-21.04,▼  ,101,43412.37576,1,BB ,126845000,0,10165,16,-1.3,4.86,4.94,10165,1,2,1,5,5,12,5,55
43395.37578,4.83,-21.84,▼  ,102,43412.37578,1,S  ,128053000,0,10165,17,-1.35,4.83,4.92,10165,1,2,1,4,5,12,5,46
43395.37579,4.82,-22.01,▼  ,103,43412.37579,1,SS ,129258000,0,10165,18,-1.36,4.81,4.91,10165,1,5,2,6,5,12,7,96
43395.37579,4.81,-22.17,▼  ,104,43412.37579,1,S  ,130460000,0,10165,19,-1.37,4.81,4.91,10165,1,5,2,5,5,12,7,95
43395.37586,4.81,-22.17,▼  ,114,43412.37586,10,S  ,142485000,0,10165,20,-1.37,4.81,4.88,10165,1,2,1,3,6,55,7,53
43395.37594,4.84,-21.68,▼  ,116,43412.37594,2,BB ,144905000,0,10170,21,-1.34,4.8,4.85,10170,1,2,2,3,9,48,11,52
43395.37598,4.87,-21.2,▼  ,118,43412.37598,2,BB ,147340000,0,10170,22,-1.31,4.86,4.89,10170,2,3,1,1,10,52,10,14
43395.376,4.87,-21.2,▼  ,119,43412.376,1,SS ,148558000,0,10170,23,-1.31,4.86,4.89,10170,1,1,2,3,9,50,12,28
43395.37603,4.89,-20.87,▼  ,120,43412.37603,1,SS ,149780000,0,10171,24,-1.29,4.88,4.91,10171,1,1,3,13,9,39,14,41
43395.37604,4.9,-20.71,▼  ,123,43412.37604,3,SS ,153455000,0,10171,25,-1.28,4.89,4.9,10171,1,10,2,3,8,35,13,38
43395.37604,4.9,-20.71,▼  ,133,43412.37604,10,BB ,165705000,0,10171,26,-1.28,4.89,4.93,10171,1,1,2,3,9,39,13,38
43395.37604,4.91,-20.55,▼  ,134,43412.37604,1,BB ,166933000,0,10171,27,-1.27,4.89,4.92,10171,2,3,1,1,11,31,12,36
43395.37605,4.92,-20.39,▼  ,135,43412.37605,1,BB ,168163000,0,10171,28,-1.26,4.89,4.93,10171,2,3,2,3,10,41,14,50
43395.3761,4.91,-20.55,▼  ,136,43412.3761,1,SS ,169390000,0,10171,29,-1.27,4.9,4.93,10171,1,1,2,12,8,23,14,61
43395.37613,4.9,-20.71,▼  ,137,43412.37613,1,S  ,170615000,0,10171,30,-1.28,4.9,4.93,10171,1,1,2,11,9,24,14,60
43395.37613,4.9,-20.71,▼  ,146,43412.37613,9,S  ,181640000,0,10171,31,-1.28,4.9,4.93,10171,3,5,1,9,11,28,11,34
43395.37615,4.87,-21.2,▼  ,149,43412.37615,3,S  ,185293000,0,10176,32,-1.31,4.9,4.93,10176,1,1,2,3,9,13,14,54
43395.37615,4.86,-21.36,▼  ,150,43412.37615,1,S  ,186508000,0,10176,33,-1.32,4.86,4.87,10176,1,1,1,2,8,11,12,41
43395.37615,4.86,-21.36,▼  ,151,43412.37615,1,BB ,187723000,0,10176,34,-1.32,4.84,4.87,10176,2,3,1,1,10,19,12,40
43395.37615,4.86,-21.36,▼  ,152,43412.37615,1,BB ,188938000,0,10176,35,-1.32,4.84,4.87,10176,2,3,1,1,10,19,12,40
43395.37617,4.86,-21.36,▼  ,153,43412.37617,1,BB ,190153000,0,10176,36,-1.32,4.84,4.87,10176,2,3,1,1,11,31,12,40
43395.37618,4.86,-21.36,▼  ,154,43412.37618,1,BB ,191368000,0,10176,37,-1.32,4.84,4.87,10176,2,3,1,1,11,31,12,40
43395.37622,4.87,-21.2,▼  ,157,43412.37622,3,BB ,195020000,0,10176,38,-1.31,4.84,4.88,10176,1,2,1,1,12,43,12,40
43395.37626,4.89,-20.87,▼  ,158,43412.37626,1,SS ,196243000,0,10176,39,-1.29,4.88,4.92,10176,2,3,2,3,14,59,10,15
43395.37626,4.91,-20.55,▼  ,159,43412.37626,1,BB ,197470000,0,10176,40,-1.27,4.89,4.92,10176,2,3,1,1,14,59,9,13
43395.37626,4.91,-20.55,▼  ,162,43412.37626,3,BB ,201153000,0,10176,41,-1.27,4.88,4.92,10176,3,5,2,3,15,61,10,15
43395.37626,4.92,-20.39,▼  ,167,43412.37626,5,BB ,207303000,0,10176,42,-1.26,4.88,4.93,10176,3,7,2,3,14,70,10,15
43395.37627,4.93,-20.23,▼  ,171,43412.37627,4,BB ,212233000,0,10176,43,-1.25,4.91,4.94,10176,2,3,1,1,11,53,10,25
43395.37627,4.92,-20.39,▼  ,172,43412.37627,1,SS ,213463000,0,10176,44,-1.26,4.91,4.94,10176,1,1,2,3,11,52,11,27
43395.37627,4.92,-20.39,▼  ,173,43412.37627,1,SS ,214693000,0,10176,45,-1.26,4.91,4.95,10176,2,3,2,3,11,42,12,30
43395.37627,4.91,-20.55,▼  ,174,43412.37627,1,S  ,215920000,0,10176,46,-1.27,4.91,4.95,10176,2,5,1,1,11,33,11,28
43395.37627,4.91,-20.55,▼  ,175,43412.37627,1,SS ,217148000,0,10176,47,-1.27,4.9,4.93,10176,1,1,2,3,11,22,13,42
43395.37632,4.87,-21.2,▼  ,176,43412.37632,1,S  ,218365000,0,10176,48,-1.31,4.87,4.9,10176,1,1,1,2,12,33,12,41
43395.37632,4.88,-21.04,▼  ,177,43412.37632,1,S  ,219585000,0,10176,49,-1.3,4.87,4.9,10176,1,4,1,1,11,24,11,28
43395.37635,4.83,-21.84,▼  ,178,43412.37635,1,SS ,220793000,0,10176,50,-1.35,4.81,4.84,10176,2,6,1,1,11,25,10,49
43395.37635,4.83,-21.84,▼  ,179,43412.37635,1,SS ,222000000,0,10176,51,-1.35,4.82,4.86,10176,2,3,1,1,13,36,11,46
43395.37638,4.83,-21.84,▼  ,180,43412.37638,1,B  ,223208000,0,10176,52,-1.35,4.82,4.86,10176,1,1,3,4,10,25,12,52
43395.37638,4.84,-21.68,▼  ,183,43412.37638,3,BB ,226838000,0,10176,53,-1.34,4.84,4.85,10176,2,3,1,1,14,55,11,39
43395.37638,4.84,-21.68,▼  ,184,43412.37638,1,SS ,228048000,0,10176,54,-1.34,4.8,4.85,10176,2,3,3,4,14,55,12,52
43395.37638,4.82,-22.01,▼  ,185,43412.37638,1,SS ,229253000,0,10176,55,-1.36,4.81,4.84,10176,1,1,2,3,12,41,12,41
43395.37639,4.8,-22.33,▼  ,189,43412.37639,4,SS ,234053000,0,10176,56,-1.38,4.79,4.83,10176,2,4,2,3,13,30,9,38
43395.37639,4.79,-22.49,▼  ,190,43412.37639,1,S  ,235250000,0,10176,57,-1.39,4.79,4.82,10176,1,1,1,1,12,21,8,36
43395.37639,4.79,-22.49,▼  ,191,43412.37639,1,S  ,236448000,0,10176,58,-1.39,4.79,4.82,10176,1,1,1,1,14,25,10,38
43395.37639,4.81,-22.17,▼  ,192,43412.37639,1,BB ,237650000,0,10176,59,-1.37,4.79,4.82,10176,1,1,1,1,13,23,10,38
43395.37639,4.8,-22.33,▼  ,194,43412.37639,2,S  ,240050000,0,10176,60,-1.38,4.79,4.82,10176,1,1,1,2,12,22,10,27
43395.37639,4.81,-22.17,▼  ,195,43412.37639,1,BB ,241253000,0,10176,61,-1.37,4.79,4.82,10176,1,1,2,3,13,34,11,40
43395.37639,4.8,-22.33,▼  ,197,43412.37639,2,S  ,243653000,0,10176,62,-1.38,4.79,4.82,10176,1,1,1,2,13,34,10,27
43395.37642,4.79,-22.49,▼  ,198,43412.37642,1,BB ,244850000,0,10178,63,-1.39,4.76,4.8,10178,2,3,2,3,11,18,12,63
43395.37645,4.79,-22.49,▼  ,199,43412.37645,1,BB ,246048000,0,10178,64,-1.39,4.76,4.8,10178,2,3,2,3,13,42,12,63
43395.37645,4.78,-22.65,▼  ,200,43412.37645,1,BB ,247243000,0,10178,65,-1.4,4.74,4.79,10178,3,5,3,6,13,32,12,63
43395.37645,4.79,-22.49,▼  ,203,43412.37645,3,BB ,250835000,0,10178,66,-1.39,4.76,4.8,10178,2,3,1,1,14,54,10,38
43395.3765,4.82,-22.01,▼  ,204,43412.3765,1,BB ,252040000,0,10178,67,-1.36,4.8,4.83,10178,3,6,2,7,15,48,12,43
43395.37656,4.83,-21.84,▼  ,207,43412.37656,3,B  ,255663000,0,10181,68,-1.35,4.8,4.83,10181,1,3,1,1,13,45,10,25
43395.37657,4.88,-21.04,▼  ,208,43412.37657,1,S  ,256883000,0,10181,69,-1.3,4.8,4.83,10181,2,5,1,1,13,57,9,13
43395.37657,4.88,-21.04,▼  ,209,43412.37657,1,SS ,258103000,0,10181,70,-1.3,4.87,4.9,10181,1,1,2,3,11,51,11,19
43395.37659,4.94,-20.06,▼  ,210,43412.37659,1,BB ,259338000,0,10181,71,-1.24,4.92,4.95,10181,1,10,2,3,10,49,12,23
43395.3766,4.95,-19.9,▼  ,211,43412.3766,1,B  ,260575000,0,10181,72,-1.23,4.93,4.95,10181,1,9,2,3,9,46,11,19
43395.3766,4.95,-19.9,▼  ,212,43412.3766,1,B  ,261813000,0,10181,73,-1.23,4.93,4.95,10181,1,8,2,3,9,45,11,19
43395.37661,4.94,-20.06,▼  ,213,43412.37661,1,BB ,263048000,0,10181,74,-1.24,4.92,4.95,10181,1,8,2,3,10,47,14,47
43395.37663,4.94,-20.06,▼  ,214,43412.37663,1,BB ,264283000,0,10181,75,-1.24,4.93,4.95,10181,1,8,1,1,9,45,9,13
43395.37663,4.95,-19.9,▼  ,215,43412.37663,1,B  ,265520000,0,10181,76,-1.23,4.94,4.95,10181,1,7,1,1,9,44,10,19
43395.37663,4.95,-19.9,▼  ,222,43412.37663,7,B  ,274183000,0,10181,77,-1.23,4.94,4.95,10181,1,7,1,1,9,44,10,19
43395.37663,4.96,-19.74,▼  ,224,43412.37663,2,BB ,276663000,0,10181,78,-1.22,4.95,4.98,10181,3,8,1,1,11,64,11,25
43395.37664,4.96,-19.74,▼  ,227,43412.37664,3,SS ,280383000,0,10181,79,-1.22,4.95,4.98,10181,1,1,2,3,9,38,13,45
43395.37666,4.96,-19.74,▼  ,230,43412.37666,3,SS ,284103000,0,10181,80,-1.22,4.95,4.98,10181,2,7,2,3,12,52,12,33
43395.37666,4.95,-19.9,▼  ,231,43412.37666,1,S  ,285340000,0,10181,81,-1.23,4.95,4.98,10181,3,8,1,2,14,48,12,44
43395.37667,4.98,-19.42,▼  ,232,43412.37667,1,BB ,286585000,0,10181,82,-1.2,4.96,4.99,10181,2,3,1,1,11,53,11,25
43395.3767,4.95,-19.9,▼  ,233,43412.3767,1,SS ,287823000,0,10185,83,-1.23,4.94,4.98,10185,2,7,2,3,12,50,13,45
43395.37671,4.93,-20.23,▼  ,236,43412.37671,3,SS ,291520000,0,10185,84,-1.25,4.92,4.96,10185,1,1,2,3,14,50,14,63
43395.37671,4.92,-20.39,▼  ,237,43412.37671,1,S  ,292750000,0,10185,85,-1.26,4.92,4.95,10185,1,6,1,2,12,41,11,38
43395.37671,4.92,-20.39,▼  ,238,43412.37671,1,BB ,293980000,0,10185,86,-1.26,4.91,4.94,10185,2,3,1,1,15,36,13,52
43395.37671,4.93,-20.23,▼  ,239,43412.37671,1,BB ,295213000,0,10185,87,-1.25,4.91,4.94,10185,2,3,1,1,13,29,13,56
43395.37671,4.93,-20.23,▼  ,240,43412.37671,1,BB ,296445000,0,10185,88,-1.25,4.91,4.94,10185,1,1,1,1,12,27,14,58
43395.37671,4.94,-20.06,▼  ,241,43412.37671,1,B  ,297680000,0,10185,89,-1.24,4.91,4.94,10185,1,1,1,1,11,25,14,58
43395.37674,4.96,-19.74,▼  ,242,43412.37674,1,B  ,298920000,0,10185,90,-1.22,4.94,4.96,10185,1,1,1,1,11,37,10,27
43395.37679,4.92,-20.39,▼  ,243,43412.37679,1,SS ,300150000,0,10185,91,-1.26,4.91,4.94,10185,2,5,1,1,13,37,13,52
43395.37681,4.94,-20.06,▼  ,244,43412.37681,1,BB ,301385000,0,10185,92,-1.24,4.92,4.95,10185,2,3,1,1,14,63,13,34
43395.37683,4.92,-20.39,▼  ,245,43412.37683,1,S  ,302615000,0,10190,93,-1.26,4.92,4.95,10190,2,3,1,1,13,51,13,42
43395.37683,4.94,-20.06,▼  ,246,43412.37683,1,BB ,303850000,0,10190,94,-1.24,4.92,4.95,10190,2,3,2,2,13,51,14,43
43395.37685,4.92,-20.39,▼  ,247,43412.37685,1,BB ,305080000,0,10190,95,-1.26,4.9,4.93,10190,3,5,1,1,14,43,13,52
43395.37697,5.02,-18.77,▼  ,257,43412.37697,10,BB ,317630000,0,10190,96,-1.16,5,5.03,10190,2,3,2,3,10,52,13,31
43395.37697,5.03,-18.61,▼  ,258,43412.37697,1,B  ,318888000,0,10190,97,-1.15,5,5.03,10190,1,1,2,3,8,38,13,21
43395.37697,5.05,-18.28,▼  ,259,43412.37697,1,B  ,320150000,0,10190,98,-1.13,5,5.03,10190,1,1,3,4,8,26,15,24
43395.37697,5.06,-18.12,▼  ,260,43412.37697,1,BB ,321415000,0,10190,99,-1.12,5.03,5.07,10190,1,2,3,4,10,52,15,24
43395.37697,5.03,-18.61,▼  ,261,43412.37697,1,SS ,322673000,0,10190,100,-1.15,5.02,5.06,10190,1,4,3,5,11,47,14,23
43395.37697,5.04,-18.45,▼  ,262,43412.37697,1,BB ,323933000,0,10190,101,-1.14,5.03,5.05,10190,2,2,1,1,14,39,11,17
43395.37697,5.04,-18.45,▼  ,263,43412.37697,1,BB ,325193000,0,10190,102,-1.14,5.03,5.05,10190,1,1,1,1,12,36,11,19
43395.37697,5.04,-18.45,▼  ,264,43412.37697,1,BB ,326453000,0,10190,103,-1.14,5.03,5.05,10190,1,1,1,1,13,38,11,19
43395.37697,5.04,-18.45,▼  ,265,43412.37697,1,SS ,327713000,0,10190,104,-1.14,5.03,5.05,10190,1,1,2,2,12,36,11,16
43395.37697,5.05,-18.28,▼  ,266,43412.37697,1,BB ,328975000,0,10190,105,-1.13,5.04,5.06,10190,2,2,1,1,12,45,11,26
43395.37698,5.05,-18.28,▼  ,268,43412.37698,2,SS ,331500000,0,10190,106,-1.13,5.04,5.08,10190,2,6,3,4,10,55,15,34
43395.377,5.09,-17.64,▼  ,269,43412.377,1,BB ,332773000,0,10190,107,-1.09,5.08,5.1,10190,1,2,3,4,9,42,17,25
43395.37701,5.09,-17.64,▼  ,270,43412.37701,1,BB ,334045000,0,10190,108,-1.09,5.08,5.1,10190,1,2,3,4,9,42,18,37
43395.37703,5.09,-17.64,▼  ,271,43412.37703,1,SS ,335318000,0,10190,109,-1.09,5.08,5.11,10190,1,1,4,8,10,54,20,53
43395.37704,5.07,-17.96,▼  ,273,43412.37704,2,SS ,337853000,0,10190,110,-1.11,5.06,5.1,10190,2,3,4,5,12,46,20,72
43395.37704,5.06,-18.12,▼  ,274,43412.37704,1,S  ,339118000,0,10190,111,-1.12,5.06,5.1,10190,2,3,3,4,12,46,19,71
43395.37704,5.06,-18.12,▼  ,276,43412.37704,2,S  ,341648000,0,10190,112,-1.12,5.06,5.1,10190,1,1,1,2,12,17,14,33
43395.37704,5.06,-18.12,▼  ,277,43412.37704,1,B  ,342913000,0,10190,113,-1.12,5.04,5.06,10190,1,1,4,8,14,20,16,59
43395.37704,5.06,-18.12,▼  ,278,43412.37704,1,BB ,344178000,0,10190,114,-1.12,5.04,5.07,10190,2,2,4,8,16,23,16,59
43395.37704,5.08,-17.8,▼  ,279,43412.37704,1,BB ,345448000,0,10190,115,-1.1,5.06,5.09,10190,2,2,2,2,14,39,16,34
43395.37704,5.08,-17.8,▼  ,280,43412.37704,1,BB ,346718000,0,10190,116,-1.1,5.07,5.09,10190,2,2,1,1,14,39,15,21
43395.37704,5.1,-17.48,▼  ,282,43412.37704,2,BB ,349268000,0,10190,117,-1.08,5.08,5.11,10190,3,4,2,2,12,57,17,26
43395.37705,5.11,-17.31,▼  ,283,43412.37705,1,S  ,350545000,0,10190,118,-1.07,5.08,5.11,10190,1,1,1,1,12,34,18,30
43395.37705,5.1,-17.48,▼  ,284,43412.37705,1,S  ,351820000,0,10190,119,-1.08,5.1,5.13,10190,1,1,2,3,12,34,18,39
43395.37705,5.1,-17.48,▼  ,285,43412.37705,1,BB ,353095000,0,10190,120,-1.08,5.08,5.11,10190,2,2,3,4,13,23,20,71
