,KOSPI 200 콜옵션 1811 295.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43389.375,0.22,15.79,▲  ,198,43412.375,198,B  ,10890000,0,48414,1,0.03,0,0,48414,0,0,0,0,0,0,0,0
43389.375,0.21,10.53,▲  ,222,43412.375,24,SS ,12150000,0,48414,2,0.02,0.2,0.22,48414,6,760,6,54,28,1129,65,3749
43389.37501,0.21,10.53,▲  ,223,43412.37501,1,SS ,12203000,0,48414,3,0.02,0.2,0.22,48414,6,760,6,54,30,1196,68,3864
43389.37503,0.21,10.53,▲  ,233,43412.37503,10,BB ,12728000,0,48414,4,0.02,0.2,0.22,48414,6,103,9,96,32,1172,69,3204
43389.37505,0.22,15.79,▲  ,283,43412.37505,50,B  ,15478000,0,48414,5,0.03,0.2,0.22,48414,6,53,16,165,32,1122,76,3273
43389.37506,0.21,10.53,▲  ,284,43412.37506,1,SS ,15530000,0,48414,6,0.02,0.2,0.21,48414,1,2,17,167,27,302,77,3303
43389.37507,0.2,5.26,▲  ,294,43412.37507,10,S  ,16030000,0,48414,7,0.01,0.2,0.21,48414,1,2,16,157,27,302,77,3965
43389.37507,0.21,10.53,▲  ,296,43412.37507,2,BB ,16135000,0,48414,8,0.02,0.21,0.22,48414,8,66,1,8,32,460,57,3143
43389.37508,0.21,10.53,▲  ,306,43412.37508,10,S  ,16660000,0,48414,9,0.02,0.21,0.22,48414,8,66,9,99,31,430,55,2461
43389.37512,0.22,15.79,▲  ,422,43412.37512,116,BB ,23040000,0,48414,10,0.03,0.21,0.23,48414,6,693,9,99,31,1194,58,3137
