,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43392.375,0.2,-41.18,▼  ,673,43412.375,673,B  ,33650000,0,49878,1,-0.14,0,0,49878,0,0,0,0,0,0,0,0
43392.375,0.2,-41.18,▼  ,674,43412.375,1,B  ,33700000,0,49878,2,-0.14,0.19,0.2,49878,25,244,28,397,63,971,133,3257
43392.375,0.2,-41.18,▼  ,684,43412.375,10,B  ,34200000,0,49878,3,-0.14,0.19,0.2,49878,25,234,29,398,63,961,134,3258
43392.375,0.2,-41.18,▼  ,918,43412.375,234,B  ,45900000,0,49878,4,-0.14,0.19,0.2,49878,25,234,30,418,63,961,136,3279
43392.37502,0.21,-38.24,▼  ,1001,43412.37502,83,B  ,50258000,0,49878,5,-0.13,0.19,0.21,49878,11,179,30,418,61,1408,143,3503
43392.37502,0.2,-41.18,▼  ,1007,43412.37502,6,B  ,50558000,0,49878,6,-0.14,0.19,0.2,49878,1,14,30,418,46,842,143,3503
43392.37502,0.2,-41.18,▼  ,1021,43412.37502,14,B  ,51258000,0,49878,7,-0.14,0.19,0.2,49878,1,14,30,418,46,842,143,3503
43392.37503,0.2,-41.18,▼  ,1081,43412.37503,60,BB ,54258000,0,49878,8,-0.14,0.19,0.21,49878,11,179,30,418,63,1470,143,3503
43392.37507,0.2,-41.18,▼  ,1095,43412.37507,14,S  ,54958000,0,49878,9,-0.14,0.2,0.21,49878,14,201,2,200,66,1574,116,2545
43392.37509,0.2,-41.18,▼  ,1096,43412.37509,1,S  ,55008000,0,49878,10,-0.14,0.2,0.21,49878,15,202,5,246,72,1829,125,2923
43392.3751,0.2,-41.18,▼  ,1146,43412.3751,50,S  ,57508000,0,49878,11,-0.14,0.2,0.21,49878,15,202,5,196,72,1829,125,2873
43392.3751,0.2,-41.18,▼  ,1151,43412.3751,5,S  ,57758000,0,49878,12,-0.14,0.2,0.21,49878,15,202,6,291,72,1829,126,2968
43392.37512,0.21,-38.24,▼  ,1201,43412.37512,50,B  ,60383000,0,49878,13,-0.13,0.2,0.21,49878,15,162,7,341,72,1789,126,2973
43392.37513,0.2,-41.18,▼  ,1221,43412.37513,20,S  ,61383000,0,49878,14,-0.14,0.2,0.21,49878,15,162,7,321,72,1789,126,2953
43392.37513,0.21,-38.24,▼  ,1223,43412.37513,2,B  ,61488000,0,49878,15,-0.13,0.2,0.21,49878,15,160,7,321,72,1787,126,2953
43392.37513,0.21,-38.24,▼  ,1323,43412.37513,100,B  ,66738000,0,49878,16,-0.13,0.2,0.21,49878,13,60,7,321,70,1687,126,2953
43392.37513,0.21,-38.24,▼  ,1383,43412.37513,60,B  ,69888000,0,49878,17,-0.13,0.2,0.21,49878,13,60,7,321,70,1687,126,2953
43392.37513,0.21,-38.24,▼  ,1425,43412.37513,42,BB ,72093000,0,49878,18,-0.13,0.21,0.22,49878,13,396,1,82,72,1919,96,1847
43392.37513,0.21,-38.24,▼  ,1455,43412.37513,30,S  ,73668000,0,49878,19,-0.13,0.21,0.22,49878,10,203,1,52,69,1726,100,1961
43392.37513,0.21,-38.24,▼  ,1474,43412.37513,19,S  ,74665000,0,49878,20,-0.13,0.21,0.22,49878,10,203,1,33,69,1726,100,1974
43392.37514,0.21,-38.24,▼  ,1507,43412.37514,33,SS ,76398000,0,49878,21,-0.13,0.2,0.21,49878,1,17,9,413,56,1493,130,3120
43392.37514,0.21,-38.24,▼  ,1511,43412.37514,4,B  ,76608000,0,49878,22,-0.13,0.2,0.21,49878,1,13,9,413,56,1489,130,3120
43392.37514,0.21,-38.24,▼  ,1524,43412.37514,13,BB ,77290000,0,49878,23,-0.13,0.2,0.22,49878,10,211,10,605,71,1818,135,3643
43392.37514,0.21,-38.24,▼  ,1566,43412.37514,42,S  ,79495000,0,49878,24,-0.13,0.2,0.22,49878,10,203,1,42,71,1810,107,2597
43392.37514,0.2,-41.18,▼  ,1582,43412.37514,16,SS ,80295000,0,49878,25,-0.14,0.2,0.22,49878,10,203,11,689,71,1810,137,3732
43392.37515,0.21,-38.24,▼  ,1583,43412.37515,1,B  ,80348000,0,49878,26,-0.13,0.2,0.21,49878,1,49,12,699,58,1609,137,3732
43392.37515,0.21,-38.24,▼  ,1610,43412.37515,27,B  ,81765000,0,49878,27,-0.13,0.2,0.21,49878,1,22,12,699,59,1632,137,3732
43392.37515,0.21,-38.24,▼  ,1632,43412.37515,22,BB ,82920000,0,49878,28,-0.13,0.2,0.22,49878,11,253,12,699,72,1860,137,3732
43392.37516,0.21,-38.24,▼  ,1677,43412.37516,45,SS ,85283000,0,49878,29,-0.13,0.2,0.21,49878,1,5,14,720,57,1533,142,4400
43392.37516,0.21,-38.24,▼  ,1682,43412.37516,5,BB ,85545000,0,49878,30,-0.13,0.2,0.22,49878,10,203,14,720,70,1778,142,4400
43392.37517,0.21,-38.24,▼  ,1696,43412.37517,14,BB ,86280000,0,49878,31,-0.13,0.21,0.22,49878,11,253,1,98,74,1903,110,3101
43392.37519,0.21,-38.24,▼  ,1718,43412.37519,22,B  ,87435000,0,50946,32,-0.13,0.2,0.21,50946,1,20,13,675,68,2596,141,4355
43392.37519,0.21,-38.24,▼  ,1723,43412.37519,5,B  ,87698000,0,50946,33,-0.13,0.2,0.21,50946,1,15,13,675,68,2591,141,4355
43392.37519,0.21,-38.24,▼  ,1724,43412.37519,1,B  ,87750000,0,50946,34,-0.13,0.2,0.21,50946,1,14,13,675,69,2640,141,4355
43392.37519,0.21,-38.24,▼  ,1730,43412.37519,6,B  ,88065000,0,50946,35,-0.13,0.2,0.21,50946,1,8,13,675,69,2634,141,4355
43392.37519,0.21,-38.24,▼  ,1731,43412.37519,1,B  ,88118000,0,50946,36,-0.13,0.2,0.21,50946,1,7,13,675,69,2633,141,4355
43392.37519,0.21,-38.24,▼  ,1738,43412.37519,7,B  ,88485000,0,50946,37,-0.13,0.2,0.21,50946,1,7,13,675,69,2633,141,4355
43392.37522,0.21,-38.24,▼  ,1938,43412.37522,200,S  ,98985000,0,50946,38,-0.13,0.21,0.22,50946,14,460,3,177,83,3022,115,3168
43392.37522,0.21,-38.24,▼  ,2038,43412.37522,100,SS ,104235000,0,50946,39,-0.13,0.2,0.21,50946,1,100,19,738,69,2653,145,4380
43392.37522,0.21,-38.24,▼  ,2074,43412.37522,36,B  ,106125000,0,50946,40,-0.13,0.2,0.21,50946,2,67,19,738,70,2620,145,4380
43392.37522,0.21,-38.24,▼  ,2075,43412.37522,1,B  ,106178000,0,50946,41,-0.13,0.2,0.21,50946,2,66,19,738,70,2619,145,4380
43392.37522,0.21,-38.24,▼  ,2097,43412.37522,22,B  ,107333000,0,50946,42,-0.13,0.2,0.21,50946,2,44,19,738,72,2679,145,4380
43392.37523,0.21,-38.24,▼  ,2141,43412.37523,44,BB ,109643000,0,50946,43,-0.13,0.2,0.22,50946,15,510,19,738,85,3104,145,4380
43392.37523,0.21,-38.24,▼  ,2144,43412.37523,3,S  ,109800000,0,50946,44,-0.13,0.21,0.22,50946,15,510,1,39,85,3104,113,3022
43392.37523,0.21,-38.24,▼  ,2186,43412.37523,42,BB ,112005000,0,50946,45,-0.13,0.21,0.22,50946,15,510,1,433,85,3104,113,3416
43392.37523,0.21,-38.24,▼  ,2193,43412.37523,7,S  ,112373000,0,50946,46,-0.13,0.21,0.22,50946,15,510,1,426,85,3104,113,3409
43392.37523,0.21,-38.24,▼  ,2195,43412.37523,2,S  ,112478000,0,50946,47,-0.13,0.21,0.22,50946,15,510,1,424,85,3104,113,3407
43392.37523,0.21,-38.24,▼  ,2210,43412.37523,15,S  ,113265000,0,50946,48,-0.13,0.21,0.22,50946,14,460,1,409,83,3022,113,3392
43392.37523,0.21,-38.24,▼  ,2211,43412.37523,1,S  ,113318000,0,50946,49,-0.13,0.21,0.22,50946,14,460,1,408,83,3022,113,3391
43392.37523,0.21,-38.24,▼  ,2291,43412.37523,80,S  ,117518000,0,50946,50,-0.13,0.21,0.22,50946,14,460,2,370,83,3022,114,3353
43392.37523,0.21,-38.24,▼  ,2292,43412.37523,1,S  ,117570000,0,50946,51,-0.13,0.21,0.22,50946,14,460,5,1147,83,3022,117,4130
43392.37523,0.21,-38.24,▼  ,2293,43412.37523,1,S  ,117623000,0,50946,52,-0.13,0.21,0.22,50946,14,460,3,1062,83,3022,115,4045
43392.37523,0.21,-38.24,▼  ,2294,43412.37523,1,S  ,117675000,0,50946,53,-0.13,0.21,0.22,50946,14,460,3,1061,83,3022,115,4044
43392.37523,0.21,-38.24,▼  ,2295,43412.37523,1,S  ,117728000,0,50946,54,-0.13,0.21,0.22,50946,14,460,3,1060,83,3022,115,4043
43392.37523,0.21,-38.24,▼  ,2296,43412.37523,1,S  ,117780000,0,50946,55,-0.13,0.21,0.22,50946,14,460,3,1059,83,3022,115,4042
43392.37523,0.21,-38.24,▼  ,2298,43412.37523,2,S  ,117885000,0,50946,56,-0.13,0.21,0.22,50946,14,460,3,1057,83,3022,115,4040
43392.37523,0.21,-38.24,▼  ,2301,43412.37523,3,S  ,118043000,0,50946,57,-0.13,0.21,0.22,50946,14,460,3,1054,83,3022,115,4037
43392.37524,0.21,-38.24,▼  ,2304,43412.37524,3,S  ,118200000,0,50946,58,-0.13,0.21,0.22,50946,14,460,3,1051,83,3022,115,4034
43392.37524,0.21,-38.24,▼  ,2305,43412.37524,1,S  ,118253000,0,50946,59,-0.13,0.21,0.22,50946,14,460,3,1050,83,3022,115,4033
43392.37524,0.21,-38.24,▼  ,2355,43412.37524,50,S  ,120878000,0,50946,60,-0.13,0.21,0.22,50946,15,462,3,1000,84,3024,115,3983
43392.37524,0.21,-38.24,▼  ,2360,43412.37524,5,S  ,121140000,0,50946,61,-0.13,0.21,0.22,50946,15,462,3,995,84,3024,115,3978
43392.37525,0.21,-38.24,▼  ,2361,43412.37525,1,S  ,121193000,0,50946,62,-0.13,0.21,0.22,50946,15,462,3,994,84,3024,115,3977
43392.37525,0.21,-38.24,▼  ,2362,43412.37525,1,S  ,121245000,0,50946,63,-0.13,0.21,0.22,50946,16,476,3,993,85,3038,116,3990
43392.37525,0.21,-38.24,▼  ,2367,43412.37525,5,S  ,121508000,0,50946,64,-0.13,0.21,0.22,50946,16,476,3,988,85,3038,116,3985
43392.37525,0.21,-38.24,▼  ,2369,43412.37525,2,S  ,121613000,0,50946,65,-0.13,0.21,0.22,50946,16,476,3,986,85,3038,116,3983
43392.37525,0.21,-38.24,▼  ,2372,43412.37525,3,S  ,121770000,0,50946,66,-0.13,0.21,0.22,50946,16,476,3,983,85,3038,116,3980
43392.37525,0.21,-38.24,▼  ,2373,43412.37525,1,S  ,121823000,0,50946,67,-0.13,0.21,0.22,50946,16,476,3,982,85,3038,116,3979
43392.37525,0.21,-38.24,▼  ,2375,43412.37525,2,S  ,121928000,0,50946,68,-0.13,0.21,0.22,50946,16,476,3,980,85,3038,116,3977
43392.37525,0.21,-38.24,▼  ,2376,43412.37525,1,S  ,121980000,0,50946,69,-0.13,0.21,0.22,50946,16,476,3,979,85,3038,116,3976
43392.37525,0.21,-38.24,▼  ,2378,43412.37525,2,S  ,122085000,0,50946,70,-0.13,0.21,0.22,50946,16,476,3,977,85,3038,116,3974
43392.37525,0.21,-38.24,▼  ,2384,43412.37525,6,S  ,122400000,0,50946,71,-0.13,0.21,0.22,50946,16,476,3,971,85,3038,116,3968
43392.37525,0.21,-38.24,▼  ,2385,43412.37525,1,S  ,122453000,0,50946,72,-0.13,0.21,0.22,50946,16,476,3,970,85,3038,116,3967
43392.37525,0.21,-38.24,▼  ,2386,43412.37525,1,S  ,122505000,0,50946,73,-0.13,0.21,0.22,50946,16,476,3,969,85,3038,116,3966
43392.37525,0.21,-38.24,▼  ,2388,43412.37525,2,S  ,122610000,0,50946,74,-0.13,0.21,0.22,50946,16,476,3,967,85,3038,116,3964
43392.37525,0.21,-38.24,▼  ,2390,43412.37525,2,S  ,122715000,0,50946,75,-0.13,0.21,0.22,50946,16,476,3,965,85,3038,116,3962
43392.37525,0.21,-38.24,▼  ,2392,43412.37525,2,S  ,122820000,0,50946,76,-0.13,0.21,0.22,50946,16,476,3,963,85,3038,116,3960
43392.37525,0.21,-38.24,▼  ,2393,43412.37525,1,S  ,122873000,0,50946,77,-0.13,0.21,0.22,50946,16,476,3,962,85,3038,116,3959
43392.37525,0.21,-38.24,▼  ,2394,43412.37525,1,S  ,122925000,0,50946,78,-0.13,0.21,0.22,50946,17,477,4,962,86,3039,120,4035
43392.37525,0.21,-38.24,▼  ,2395,43412.37525,1,S  ,122978000,0,50946,79,-0.13,0.21,0.22,50946,17,477,4,961,86,3039,120,4034
43392.37527,0.21,-38.24,▼  ,2396,43412.37527,1,S  ,123030000,0,50946,80,-0.13,0.21,0.22,50946,17,477,4,960,86,3039,120,4033
43392.37527,0.21,-38.24,▼  ,2397,43412.37527,1,S  ,123083000,0,50946,81,-0.13,0.21,0.22,50946,17,477,4,959,86,3039,120,4032
43392.37527,0.21,-38.24,▼  ,2400,43412.37527,3,S  ,123240000,0,50946,82,-0.13,0.21,0.22,50946,17,477,4,956,86,3039,120,4029
43392.37527,0.21,-38.24,▼  ,2403,43412.37527,3,S  ,123398000,0,50946,83,-0.13,0.21,0.22,50946,17,477,4,953,86,3039,120,4026
43392.37527,0.21,-38.24,▼  ,2408,43412.37527,5,S  ,123660000,0,50946,84,-0.13,0.21,0.22,50946,17,477,4,948,86,3039,120,4021
