,KOSPI 200 콜옵션 1811 302.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43385.375,0.1,-33.33,▼  ,259,43412.375,259,B  ,6475000,0,16027,1,-0.05,0,0,16027,0,0,0,0,0,0,0,0
43385.37501,0.1,-33.33,▼  ,300,43412.37501,41,SS ,7500000,0,16027,2,-0.05,0.09,0.1,16027,1,139,5,8,34,2906,31,4165
43385.37508,0.1,-33.33,▼  ,329,43412.37508,29,B  ,8225000,0,16027,3,-0.05,0.09,0.1,16027,6,260,5,8,45,3263,31,4165
43385.37509,0.1,-33.33,▼  ,330,43412.37509,1,B  ,8250000,0,16027,4,-0.05,0.09,0.1,16027,6,259,5,8,45,3262,35,4375
43385.37514,0.1,-33.33,▼  ,331,43412.37514,1,B  ,8275000,0,16027,5,-0.05,0.09,0.1,16027,7,386,6,136,47,3517,38,4759
43385.37515,0.1,-33.33,▼  ,352,43412.37515,21,B  ,8800000,0,16027,6,-0.05,0.09,0.1,16027,7,365,7,176,47,3496,40,4848
43385.37515,0.1,-33.33,▼  ,358,43412.37515,6,B  ,8950000,0,16027,7,-0.05,0.09,0.1,16027,7,359,7,176,47,3490,40,4848
43385.37519,0.1,-33.33,▼  ,362,43412.37519,4,B  ,9050000,0,16027,8,-0.05,0.09,0.1,16027,7,375,7,176,49,3703,40,4848
43385.37522,0.1,-33.33,▼  ,373,43412.37522,11,B  ,9325000,0,16716,9,-0.05,0.09,0.1,16716,8,365,7,176,50,3693,40,4848
43385.37527,0.09,-40,▼  ,377,43412.37527,4,S  ,9415000,0,16716,10,-0.06,0.09,0.1,16716,10,627,4,172,52,3955,37,4844
43385.37529,0.09,-40,▼  ,378,43412.37529,1,S  ,9438000,0,16716,11,-0.06,0.09,0.1,16716,11,632,3,171,57,3964,36,4843
43385.37535,0.09,-40,▼  ,379,43412.37535,1,S  ,9460000,0,16759,12,-0.06,0.09,0.1,16759,14,858,3,170,60,4190,36,4842
43385.37535,0.09,-40,▼  ,380,43412.37535,1,S  ,9483000,0,16759,13,-0.06,0.09,0.1,16759,14,858,3,169,60,4190,36,4841
43385.37536,0.09,-40,▼  ,381,43412.37536,1,S  ,9505000,0,16759,14,-0.06,0.09,0.1,16759,14,858,2,168,60,4190,35,4840
43385.37536,0.09,-40,▼  ,382,43412.37536,1,S  ,9528000,0,16759,15,-0.06,0.09,0.1,16759,14,858,2,167,60,4190,35,4839
43385.37537,0.09,-40,▼  ,384,43412.37537,2,S  ,9573000,0,16759,16,-0.06,0.09,0.1,16759,15,1058,2,165,61,4390,35,4837
43385.37537,0.09,-40,▼  ,388,43412.37537,4,S  ,9663000,0,16759,17,-0.06,0.09,0.1,16759,15,1058,2,161,61,4390,35,4833
43385.37542,0.1,-33.33,▼  ,389,43412.37542,1,B  ,9688000,0,16759,18,-0.05,0.09,0.1,16759,18,1151,2,161,62,4463,35,4833
43385.37545,0.09,-40,▼  ,391,43412.37545,2,S  ,9733000,0,16759,19,-0.06,0.09,0.1,16759,18,1154,4,161,62,4466,37,4833
43385.37545,0.09,-40,▼  ,393,43412.37545,2,S  ,9778000,0,16759,20,-0.06,0.09,0.1,16759,17,1077,4,159,61,4389,37,4831
43385.37546,0.09,-40,▼  ,397,43412.37546,4,S  ,9868000,0,16753,21,-0.06,0.09,0.1,16753,17,1077,4,155,61,4389,37,4827
43385.37546,0.09,-40,▼  ,400,43412.37546,3,S  ,9935000,0,16753,22,-0.06,0.09,0.1,16753,18,1277,4,152,62,4589,37,4824
43385.3755,0.09,-40,▼  ,401,43412.3755,1,S  ,9958000,0,16753,23,-0.06,0.09,0.1,16753,19,1300,4,151,63,4612,38,4846
43385.37553,0.09,-40,▼  ,451,43412.37553,50,S  ,11083000,0,16753,24,-0.06,0.09,0.1,16753,19,1300,4,101,63,4612,38,4796
43385.37553,0.09,-40,▼  ,452,43412.37553,1,S  ,11105000,0,16753,25,-0.06,0.09,0.1,16753,19,1300,4,100,63,4612,38,4795
43385.37556,0.1,-33.33,▼  ,536,43412.37556,84,B  ,13205000,0,16753,26,-0.05,0.09,0.1,16753,18,1216,6,111,62,4528,40,4806
43385.37556,0.1,-33.33,▼  ,537,43412.37556,1,B  ,13230000,0,16753,27,-0.05,0.09,0.1,16753,17,1215,6,111,61,4527,40,4806
43385.37557,0.1,-33.33,▼  ,538,43412.37557,1,B  ,13255000,0,16753,28,-0.05,0.09,0.1,16753,17,1214,6,111,61,4526,40,4806
43385.37558,0.1,-33.33,▼  ,622,43412.37558,84,B  ,15355000,0,16753,29,-0.05,0.09,0.1,16753,14,1130,6,111,58,4442,40,4806
43385.37558,0.1,-33.33,▼  ,651,43412.37558,29,B  ,16080000,0,16753,30,-0.05,0.09,0.1,16753,14,1101,6,111,58,4413,40,4806
43385.37558,0.1,-33.33,▼  ,735,43412.37558,84,B  ,18180000,0,16753,31,-0.05,0.09,0.1,16753,12,1017,6,111,56,4329,40,4806
43385.37559,0.1,-33.33,▼  ,818,43412.37559,83,B  ,20255000,0,16737,32,-0.05,0.09,0.1,16737,12,824,7,244,58,4426,44,5074
43385.37559,0.1,-33.33,▼  ,901,43412.37559,83,B  ,22330000,0,16737,33,-0.05,0.09,0.1,16737,11,741,8,295,57,4343,45,5125
43385.3756,0.1,-33.33,▼  ,984,43412.3756,83,B  ,24405000,0,16737,34,-0.05,0.09,0.1,16737,11,658,8,295,57,4260,45,5125
43385.3756,0.1,-33.33,▼  ,1067,43412.3756,83,B  ,26480000,0,16737,35,-0.05,0.09,0.1,16737,11,575,8,295,57,4177,45,5125
43385.3756,0.1,-33.33,▼  ,1150,43412.3756,83,B  ,28555000,0,16737,36,-0.05,0.09,0.1,16737,8,492,8,295,54,4094,45,5125
43385.3756,0.1,-33.33,▼  ,1152,43412.3756,2,B  ,28605000,0,16737,37,-0.05,0.09,0.1,16737,7,400,8,295,52,3912,46,5126
43385.37561,0.1,-33.33,▼  ,1285,43412.37561,133,B  ,31930000,0,16737,38,-0.05,0.09,0.1,16737,6,267,8,295,51,3779,46,5126
43385.37561,0.1,-33.33,▼  ,1336,43412.37561,51,B  ,33205000,0,16737,39,-0.05,0.09,0.1,16737,4,216,7,244,49,3728,45,5075
43385.37561,0.1,-33.33,▼  ,1382,43412.37561,46,B  ,34355000,0,16737,40,-0.05,0.09,0.1,16737,4,170,7,244,49,3682,45,5075
43385.37561,0.1,-33.33,▼  ,1465,43412.37561,83,B  ,36430000,0,16737,41,-0.05,0.09,0.1,16737,4,87,7,244,49,3599,45,5075
43385.37561,0.1,-33.33,▼  ,1548,43412.37561,83,B  ,38505000,0,16737,42,-0.05,0.09,0.1,16737,1,4,7,244,46,3516,45,5075
43385.37561,0.1,-33.33,▼  ,1552,43412.37561,4,BB ,38605000,0,16737,43,-0.05,0.09,0.11,16737,14,2313,7,244,55,3823,45,5075
43385.37561,0.1,-33.33,▼  ,1564,43412.37561,12,S  ,38905000,0,16737,44,-0.05,0.1,0.11,16737,15,2336,1,48,56,3846,37,3159
43385.37561,0.1,-33.33,▼  ,1612,43412.37561,48,SS ,40105000,0,16737,45,-0.05,0.09,0.1,16737,1,12,7,244,47,3547,46,5125
43385.37561,0.1,-33.33,▼  ,1624,43412.37561,12,BB ,40405000,0,16737,46,-0.05,0.09,0.11,16737,14,2280,9,328,55,3790,48,5209
43385.37561,0.1,-33.33,▼  ,1628,43412.37561,4,B  ,40505000,0,16737,47,-0.05,0.09,0.1,16737,1,9,7,244,46,3488,46,5125
43385.37563,0.1,-33.33,▼  ,1668,43412.37563,40,B  ,41505000,0,16737,48,-0.05,0.09,0.1,16737,2,62,6,204,48,3597,45,5085
43385.37563,0.1,-33.33,▼  ,1693,43412.37563,25,B  ,42130000,0,16737,49,-0.05,0.09,0.1,16737,3,124,6,204,49,3659,45,5085
43385.37566,0.1,-33.33,▼  ,1694,43412.37566,1,B  ,42155000,0,16737,50,-0.05,0.09,0.1,16737,4,74,6,204,50,3609,45,5085
43385.37567,0.1,-33.33,▼  ,1754,43412.37567,60,B  ,43655000,0,16737,51,-0.05,0.09,0.1,16737,2,14,6,204,48,3549,45,5085
43385.37567,0.1,-33.33,▼  ,1755,43412.37567,1,B  ,43680000,0,16737,52,-0.05,0.09,0.1,16737,2,19,6,204,48,3554,45,5085
43385.37572,0.1,-33.33,▼  ,1815,43412.37572,60,B  ,45180000,0,16737,53,-0.05,0.09,0.1,16737,2,65,6,204,48,3600,45,5085
43385.37573,0.1,-33.33,▼  ,1816,43412.37573,1,B  ,45205000,0,16737,54,-0.05,0.09,0.1,16737,3,66,6,204,49,3601,45,5085
43385.37573,0.1,-33.33,▼  ,1866,43412.37573,50,B  ,46455000,0,16737,55,-0.05,0.09,0.1,16737,2,16,6,204,48,3551,45,5085
43385.37574,0.1,-33.33,▼  ,1867,43412.37574,1,B  ,46480000,0,17283,56,-0.05,0.09,0.1,17283,3,23,6,204,49,3558,45,5085
43385.37575,0.1,-33.33,▼  ,1881,43412.37575,14,B  ,46830000,0,17283,57,-0.05,0.09,0.1,17283,1,1,6,204,47,3536,45,5085
43385.37575,0.1,-33.33,▼  ,1882,43412.37575,1,B  ,46855000,0,17283,58,-0.05,0.09,0.1,17283,1,1,6,204,47,3536,45,5085
43385.37575,0.1,-33.33,▼  ,1891,43412.37575,9,S  ,47080000,0,17283,59,-0.05,0.1,0.11,17283,16,2426,1,83,58,4026,36,3154
43385.37575,0.1,-33.33,▼  ,1893,43412.37575,2,S  ,47130000,0,17283,60,-0.05,0.1,0.11,17283,15,2370,1,81,57,3970,38,3236
43385.37575,0.1,-33.33,▼  ,1894,43412.37575,1,S  ,47155000,0,17283,61,-0.05,0.1,0.11,17283,15,2370,1,80,57,3970,38,3235
43385.37575,0.1,-33.33,▼  ,1895,43412.37575,1,S  ,47180000,0,17283,62,-0.05,0.1,0.11,17283,15,2370,1,79,57,3970,38,3234
43385.37575,0.1,-33.33,▼  ,1897,43412.37575,2,S  ,47230000,0,17283,63,-0.05,0.1,0.11,17283,15,2370,1,77,57,3970,38,3232
43385.37575,0.1,-33.33,▼  ,1901,43412.37575,4,S  ,47330000,0,17283,64,-0.05,0.1,0.11,17283,15,2370,1,73,57,3970,38,3228
43385.37575,0.1,-33.33,▼  ,1903,43412.37575,2,S  ,47380000,0,17283,65,-0.05,0.1,0.11,17283,15,2370,1,71,57,3970,38,3226
43385.37575,0.1,-33.33,▼  ,1974,43412.37575,71,S  ,49155000,0,17283,66,-0.05,0.1,0.11,17283,15,2370,1,71,57,3970,38,3226
43385.37575,0.09,-40,▼  ,2262,43412.37575,288,SS ,55635000,0,17283,67,-0.06,0.08,0.09,17283,1,141,13,1235,48,3800,47,6250
43385.37575,0.09,-40,▼  ,2403,43412.37575,141,BB ,58808000,0,17283,68,-0.06,0.08,0.11,17283,15,2370,13,1235,57,3970,47,6250
43385.37575,0.09,-40,▼  ,2452,43412.37575,49,S  ,59910000,0,17283,69,-0.06,0.09,0.1,17283,2,105,1,51,50,3820,40,4932
43385.37575,0.09,-40,▼  ,2487,43412.37575,35,S  ,60698000,0,17283,70,-0.06,0.09,0.1,17283,2,105,1,16,50,3820,40,4897
43385.37575,0.09,-40,▼  ,2535,43412.37575,48,S  ,61778000,0,17283,71,-0.06,0.09,0.1,17283,2,55,2,78,50,3770,41,4959
43385.37575,0.09,-40,▼  ,2583,43412.37575,48,S  ,62858000,0,17283,72,-0.06,0.09,0.1,17283,2,55,2,30,50,3770,41,4911
43385.37576,0.1,-33.33,▼  ,2633,43412.37576,50,BB ,64108000,0,17283,73,-0.05,0.1,0.11,17283,16,2426,1,150,58,4026,34,3270
