,KOSPI 200 콜옵션 1811 250.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43388.38234,27.8,-5.76,▼  ,1,43412.38234,1,BB ,6950000,0,97,1,-1.7,0,0,97,1,2,1,2,0,0,0,0
43388.38711,27.9,-5.42,▼  ,2,43412.38711,1,BB ,13925000,1,97,2,-1.6,27.8,28,97,1,2,1,1,5,41,6,27
43388.39016,27.45,-6.95,▼  ,3,43412.39016,1,SS ,20788000,100,98,3,-2.05,27.35,27.55,98,1,1,1,2,6,19,5,57
43388.3911,27.4,-7.12,▼  ,4,43412.3911,1,SS ,27638000,50,98,4,-2.1,27.25,27.5,98,2,3,1,2,6,19,5,49
43388.392,27.55,-6.61,▼  ,5,43412.392,1,BB ,34525000,100,97,5,-1.95,27.4,27.65,97,1,2,2,3,5,10,6,50
43388.39236,27.55,-6.61,▼  ,6,43412.39236,1,BB ,41413000,150,98,6,-1.95,27.4,27.65,98,1,2,2,3,5,10,6,50
43388.39605,28.1,-4.75,▼  ,7,43412.39605,1,BB ,48438000,200,99,7,-1.4,28,28.15,99,1,1,2,3,6,56,7,37
43388.39838,27.35,-7.29,▼  ,8,43412.39838,1,SS ,55275000,133.33,99,8,-2.15,27.25,27.5,99,1,10,1,2,6,27,5,72
43388.42391,27.6,-6.44,▼  ,9,43412.42391,1,B  ,62175000,166.67,99,9,-1.9,27.25,27.5,99,1,1,1,2,6,17,5,10
43388.42394,27.6,-6.44,▼  ,10,43412.42394,1,B  ,69075000,200,99,10,-1.9,27.25,27.5,99,1,1,2,3,6,17,6,69
43388.42395,27.6,-6.44,▼  ,11,43412.42395,1,B  ,75975000,233.33,99,11,-1.9,27.25,27.5,99,1,1,2,3,6,17,7,129
43388.424,27.65,-6.27,▼  ,12,43412.424,1,BB ,82888000,266.67,96,12,-1.85,27.55,27.7,96,2,3,1,2,6,50,6,128
43388.424,27.7,-6.1,▼  ,13,43412.424,1,BB ,89813000,300,96,13,-1.8,27.6,28.15,96,1,10,1,1,5,95,6,127
43388.4292,28.35,-3.9,▼  ,14,43412.4292,1,SS ,96900000,225,96,14,-1.15,28.3,28.4,96,1,2,1,1,6,74,7,27
43388.4292,28.4,-3.73,▼  ,15,43412.4292,1,B  ,104000000,250,96,15,-1.1,28.3,28.4,96,1,1,1,1,6,73,6,25
43388.43039,28.15,-4.58,▼  ,16,43412.43039,1,B  ,111038000,275,98,16,-1.35,28.3,28.4,98,1,1,2,3,6,25,7,37
43388.43042,28.2,-4.41,▼  ,17,43412.43042,1,BB ,118088000,300,98,17,-1.3,28.1,28.25,98,1,1,2,3,7,36,7,37
43388.43044,28.25,-4.24,▼  ,18,43412.43044,1,BB ,125150000,325,98,18,-1.25,28.1,28.35,98,1,2,2,3,5,72,7,37
43388.43071,28.3,-4.07,▼  ,19,43412.43071,1,BB ,132225000,350,98,19,-1.2,28.15,28.4,98,1,2,2,3,5,79,6,27
43388.43102,28.35,-3.9,▼  ,20,43412.43102,1,BB ,139313000,375,97,20,-1.15,28.25,28.45,97,1,2,1,1,5,79,5,17
43388.43113,28.35,-3.9,▼  ,21,43412.43113,1,BB ,146400000,400,97,21,-1.15,28.25,28.4,97,1,1,2,3,7,34,6,27
43388.43116,28.4,-3.73,▼  ,22,43412.43116,1,BB ,153500000,425,97,22,-1.1,28.25,28.45,97,2,3,2,3,7,58,6,27
43388.43118,28.45,-3.56,▼  ,23,43412.43118,1,BB ,160613000,450,97,23,-1.05,28.3,28.55,97,1,2,1,10,5,79,6,27
43388.43844,28.35,-3.9,▼  ,24,43412.43844,1,BB ,167700000,475,96,24,-1.15,28.25,28.4,96,1,1,1,2,7,33,5,26
43388.4385,28.3,-4.07,▼  ,25,43412.4385,1,BB ,174775000,500,96,25,-1.2,28.2,28.35,96,2,3,1,2,8,34,5,26
