,KOSPI 200 콜옵션 1811 302.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43391.375,0.03,0,   ,236,43412.375,236,B  ,1770000,0,42825,1,0,0,0,42825,0,0,0,0,0,0,0,0
43391.37581,0.03,0,   ,286,43412.37581,50,B  ,2145000,0,42707,2,0,0.02,0.03,42707,44,17544,49,29085,96,34249,107,74083
43391.37582,0.03,0,   ,336,43412.37582,50,B  ,2520000,0,42707,3,0,0.02,0.03,42707,44,17494,49,29085,96,34199,107,74083
43391.37582,0.03,0,   ,386,43412.37582,50,B  ,2895000,0,42707,4,0,0.02,0.03,42707,43,17444,49,29085,95,34149,107,74083
43391.37583,0.03,0,   ,436,43412.37583,50,B  ,3270000,0,42707,5,0,0.02,0.03,42707,43,17394,49,29085,95,34099,107,74083
43391.37594,0.03,0,   ,486,43412.37594,50,B  ,3645000,0,42907,6,0,0.02,0.03,42907,43,17344,49,29225,95,34049,108,74225
43391.376,0.03,0,   ,536,43412.376,50,B  ,4020000,0,42907,7,0,0.02,0.03,42907,43,17294,49,29225,95,33999,108,74225
43391.37608,0.03,0,   ,586,43412.37608,50,B  ,4395000,0,43007,8,0,0.02,0.03,43007,43,17244,49,29225,95,33949,108,74225
43391.3761,0.03,0,   ,587,43412.3761,1,B  ,4403000,0,43007,9,0,0.02,0.03,43007,43,17243,49,29225,95,33948,108,74225
43391.37613,0.03,0,   ,588,43412.37613,1,B  ,4410000,0,43007,10,0,0.02,0.03,43007,43,17242,49,29225,95,33947,108,74225
43391.3767,0.03,0,   ,591,43412.3767,3,B  ,4433000,0,43057,11,0,0.02,0.03,43057,44,17279,54,29554,97,34089,113,74554
43391.37734,0.02,-33.33,▼  ,596,43412.37734,5,S  ,4458000,0,43060,12,-0.01,0.02,0.03,43060,41,14079,54,29549,94,30889,113,74549
43391.37736,0.02,-33.33,▼  ,601,43412.37736,5,S  ,4483000,0,43060,13,-0.01,0.02,0.03,43060,41,14079,54,29544,94,30889,113,74544
43391.3774,0.02,-33.33,▼  ,604,43412.3774,3,S  ,4498000,0,43060,14,-0.01,0.02,0.03,43060,41,14195,55,29930,95,31394,114,74930
43391.37786,0.03,0,   ,605,43412.37786,1,B  ,4505000,0,43060,15,0,0.02,0.03,43060,41,14194,55,29930,98,32549,116,74932
43391.37786,0.03,0,   ,607,43412.37786,2,B  ,4520000,0,43060,16,0,0.02,0.03,43060,41,14192,55,29930,98,32547,116,74932
43391.38176,0.03,0,   ,611,43412.38176,4,B  ,4550000,2784.62,43061,17,0,0.02,0.03,43061,45,15227,61,30559,101,33040,125,75750
43391.38191,0.03,0,   ,612,43412.38191,1,B  ,4558000,2792.31,43065,18,0,0.02,0.03,43065,45,15226,62,30564,101,33039,126,75755
43391.3831,0.02,-33.33,▼  ,652,43412.3831,40,S  ,4758000,684.91,43066,19,-0.01,0.02,0.03,43066,47,15486,62,30524,103,33299,126,75715
43391.38458,0.03,0,   ,653,43412.38458,1,B  ,4765000,686.79,43066,20,0,0.02,0.03,43066,48,14953,65,30536,105,33352,131,75839
43391.38771,0.03,0,   ,654,43412.38771,1,B  ,4773000,688.68,43067,21,0,0.02,0.03,43067,51,15551,67,30566,114,33458,134,75799
43391.38771,0.03,0,   ,655,43412.38771,1,B  ,4780000,690.57,43067,22,0,0.02,0.03,43067,51,15550,67,30566,114,33457,134,75799
43391.38784,0.03,0,   ,656,43412.38784,1,B  ,4788000,692.45,43067,23,0,0.02,0.03,43067,51,15549,67,30566,114,33456,134,75799
43391.38784,0.03,0,   ,657,43412.38784,1,B  ,4795000,694.34,43067,24,0,0.02,0.03,43067,51,15548,67,30566,114,33455,134,75799
43391.38788,0.03,0,   ,658,43412.38788,1,B  ,4803000,696.23,43067,25,0,0.02,0.03,43067,51,15547,67,30566,114,33454,134,75799
43391.38788,0.03,0,   ,659,43412.38788,1,B  ,4810000,698.11,43067,26,0,0.02,0.03,43067,51,15546,67,30566,114,33453,134,75799
43391.38797,0.03,0,   ,660,43412.38797,1,B  ,4818000,700,43067,27,0,0.02,0.03,43067,52,15555,67,30566,115,33462,134,75799
43391.39005,0.03,0,   ,661,43412.39005,1,B  ,4825000,701.89,43067,28,0,0.02,0.03,43067,54,15656,68,30567,117,33563,135,75800
43391.39389,0.02,-33.33,▼  ,662,43412.39389,1,S  ,4830000,688.89,43067,29,-0.01,0.02,0.03,43067,64,15858,69,30606,129,33767,136,75839
43391.39907,0.02,-33.33,▼  ,665,43412.39907,3,S  ,4845000,652.63,43067,30,-0.01,0.02,0.03,43067,64,15858,68,30103,129,33767,136,75340
43391.39964,0.03,0,   ,666,43412.39964,1,B  ,4853000,654.39,43067,31,0,0.02,0.03,43067,63,15839,69,30107,128,33748,137,75344
43391.40054,0.03,0,   ,667,43412.40054,1,B  ,4860000,656.14,43068,32,0,0.02,0.03,43068,58,14949,69,30107,124,33427,137,75344
43391.40069,0.03,0,   ,668,43412.40069,1,B  ,4868000,657.89,43068,33,0,0.02,0.03,43068,58,14948,69,30107,124,33426,137,75344
43391.40069,0.03,0,   ,669,43412.40069,1,B  ,4875000,659.65,43068,34,0,0.02,0.03,43068,58,14947,69,30107,124,33425,137,75344
43391.40079,0.03,0,   ,670,43412.40079,1,B  ,4883000,661.4,43068,35,0,0.02,0.03,43068,57,14874,69,30107,123,33352,137,75344
43391.40082,0.03,0,   ,671,43412.40082,1,B  ,4890000,663.16,43068,36,0,0.02,0.03,43068,57,14873,69,30107,123,33351,137,75344
43391.40082,0.03,0,   ,672,43412.40082,1,B  ,4898000,664.91,43068,37,0,0.02,0.03,43068,57,14872,69,30107,123,33350,137,75344
43391.40086,0.03,0,   ,673,43412.40086,1,B  ,4905000,666.67,43068,38,0,0.02,0.03,43068,57,14871,69,30107,123,33349,137,75344
43391.40086,0.03,0,   ,674,43412.40086,1,B  ,4913000,668.42,43068,39,0,0.02,0.03,43068,57,14870,69,30107,123,33348,137,75344
43391.40086,0.03,0,   ,675,43412.40086,1,B  ,4920000,670.18,43068,40,0,0.02,0.03,43068,57,14869,69,30107,123,33347,137,75344
43391.40086,0.03,0,   ,676,43412.40086,1,B  ,4928000,671.93,43068,41,0,0.02,0.03,43068,57,14868,69,30107,123,33346,137,75344
43391.40086,0.03,0,   ,677,43412.40086,1,B  ,4935000,673.68,43068,42,0,0.02,0.03,43068,57,14867,69,30107,123,33345,137,75344
43391.40086,0.03,0,   ,678,43412.40086,1,B  ,4943000,675.44,43068,43,0,0.02,0.03,43068,57,14866,69,30107,123,33344,137,75344
43391.40086,0.03,0,   ,679,43412.40086,1,B  ,4950000,677.19,43068,44,0,0.02,0.03,43068,57,14865,69,30107,123,33343,137,75344
43391.40086,0.03,0,   ,680,43412.40086,1,B  ,4958000,678.95,43068,45,0,0.02,0.03,43068,57,14864,69,30107,123,33342,137,75344
43391.40086,0.03,0,   ,681,43412.40086,1,B  ,4965000,680.7,43068,46,0,0.02,0.03,43068,57,14863,69,30107,123,33341,137,75344
43391.40086,0.03,0,   ,682,43412.40086,1,B  ,4973000,682.46,43068,47,0,0.02,0.03,43068,57,14862,69,30107,123,33340,137,75344
43391.40243,0.03,0,   ,683,43412.40243,1,B  ,4980000,684.21,43068,48,0,0.02,0.03,43068,63,12549,69,30107,129,31027,136,75339
43391.40497,0.03,0,   ,701,43412.40497,18,B  ,5115000,715.79,43069,49,0,0.02,0.03,43069,62,12527,69,30116,128,31005,136,75348
43391.40498,0.03,0,   ,705,43412.40498,4,B  ,5145000,722.81,43069,50,0,0.02,0.03,43069,62,12523,69,30116,128,31001,136,75348
43391.40829,0.02,-33.33,▼  ,706,43412.40829,1,S  ,5150000,710.34,43091,51,-0.01,0.02,0.03,43091,63,12525,69,30115,129,31003,138,76447
43391.41017,0.03,0,   ,813,43412.41017,107,B  ,5953000,894.83,43091,52,0,0.02,0.03,43091,64,12419,70,30109,130,30897,139,76441
43391.41067,0.03,0,   ,814,43412.41067,1,B  ,5960000,896.55,43091,53,0,0.02,0.03,43091,66,12628,70,30109,135,31706,138,75441
43391.41678,0.03,0,   ,819,43412.41678,5,B  ,5998000,905.17,43092,54,0,0.02,0.03,43092,63,9934,70,30109,135,29180,138,75441
43391.41682,0.03,0,   ,2819,43412.41682,2000,B  ,20998000,4353.45,43092,55,0,0.02,0.03,43092,62,7934,70,30109,134,27180,138,75441
43391.41684,0.03,0,   ,3017,43412.41684,198,B  ,22483000,4694.83,43092,56,0,0.02,0.03,43092,60,6076,71,30309,132,25322,140,75841
43391.41685,0.03,0,   ,3191,43412.41685,174,B  ,23788000,4994.83,43092,57,0,0.02,0.03,43092,60,5972,70,30135,132,25218,139,75667
43391.41686,0.03,0,   ,3192,43412.41686,1,B  ,23795000,4996.55,43092,58,0,0.02,0.03,43092,59,5851,70,30135,131,25097,140,76117
43391.41699,0.03,0,   ,3322,43412.41699,130,B  ,24770000,5220.69,41340,59,0,0.02,0.03,41340,60,5841,70,30135,133,25088,141,76567
43391.41752,0.03,0,   ,3324,43412.41752,2,B  ,24785000,5224.14,41210,60,0,0.02,0.03,41210,85,10651,71,30133,158,29898,142,76565
43391.41764,0.03,0,   ,3329,43412.41764,5,B  ,24823000,5232.76,41210,61,0,0.02,0.03,41210,84,10644,71,30133,157,29891,142,76565
43391.41765,0.03,0,   ,3334,43412.41765,5,B  ,24860000,5241.38,41210,62,0,0.02,0.03,41210,84,10639,71,30133,157,29886,142,76565
43391.42035,0.02,-33.33,▼  ,3335,43412.42035,1,S  ,24865000,5152.54,41210,63,-0.01,0.02,0.03,41210,95,13419,75,30194,169,32128,149,76535
43391.42684,0.03,0,   ,3336,43412.42684,1,B  ,24873000,5154.24,41210,64,0,0.02,0.03,41210,92,9505,79,30220,166,28214,153,76561
43391.42684,0.03,0,   ,3337,43412.42684,1,B  ,24880000,5155.93,41210,65,0,0.02,0.03,41210,92,9504,79,30220,166,28213,153,76561
43391.42689,0.03,0,   ,3338,43412.42689,1,B  ,24888000,5157.63,41210,66,0,0.02,0.03,41210,90,8725,79,30220,165,28012,153,76561
43391.42689,0.03,0,   ,3339,43412.42689,1,B  ,24895000,5159.32,41210,67,0,0.02,0.03,41210,90,8724,79,30220,165,28011,153,76561
43391.4269,0.03,0,   ,3340,43412.4269,1,B  ,24903000,5161.02,41210,68,0,0.02,0.03,41210,90,8723,79,30220,165,28010,153,76561
43391.42703,0.03,0,   ,3341,43412.42703,1,B  ,24910000,5162.71,41205,69,0,0.02,0.03,41205,89,8721,79,30220,166,28021,153,76561
43391.42704,0.03,0,   ,3342,43412.42704,1,B  ,24918000,5164.41,41205,70,0,0.02,0.03,41205,89,8720,79,30220,166,28020,153,76561
43391.43426,0.03,0,   ,3345,43412.43426,3,B  ,24940000,5169.49,41203,71,0,0.02,0.03,41203,97,12315,82,29271,169,29017,154,73602
43391.43741,0.03,0,   ,3346,43412.43741,1,B  ,24948000,5171.19,41203,72,0,0.02,0.03,41203,97,12314,82,29271,169,29016,154,73332
43391.43889,0.02,-33.33,▼  ,3350,43412.43889,4,S  ,24968000,4842.86,41203,73,-0.01,0.02,0.03,41203,97,12314,82,29267,169,29016,154,73328
43391.44111,0.02,-33.33,▼  ,3850,43412.44111,500,S  ,27468000,541.92,41203,74,-0.01,0.02,0.03,41203,95,12266,83,28768,167,28968,155,72829
43391.44117,0.02,-33.33,▼  ,4350,43412.44117,500,S  ,29968000,287.02,41203,75,-0.01,0.02,0.03,41203,95,12266,83,28268,167,28968,155,72329
43391.44122,0.02,-33.33,▼  ,4850,43412.44122,500,S  ,32468000,195.2,41203,76,-0.01,0.02,0.03,41203,95,12266,83,27768,167,28968,155,71829
43391.44132,0.02,-33.33,▼  ,5324,43412.44132,474,S  ,34838000,149.78,41203,77,-0.01,0.02,0.03,41203,96,12566,81,27293,168,29268,153,71354
43391.44138,0.02,-33.33,▼  ,5424,43412.44138,100,S  ,35338000,142.77,41203,78,-0.01,0.02,0.03,41203,97,14516,81,27193,169,31218,153,71254
43391.44144,0.02,-33.33,▼  ,5624,43412.44144,200,S  ,36338000,130.55,41203,79,-0.01,0.02,0.03,41203,97,14516,81,26993,169,31218,153,71054
43391.44148,0.02,-33.33,▼  ,5724,43412.44148,100,S  ,36838000,125.19,41203,80,-0.01,0.02,0.03,41203,97,14516,81,26893,169,31218,153,70954
43391.44155,0.02,-33.33,▼  ,5824,43412.44155,100,S  ,37338000,120.26,41203,81,-0.01,0.02,0.03,41203,97,14516,81,26793,169,31218,153,70854
43391.44161,0.02,-33.33,▼  ,5924,43412.44161,100,S  ,37838000,115.7,41203,82,-0.01,0.02,0.03,41203,97,14516,81,26693,169,31218,153,70754
43391.44186,0.02,-33.33,▼  ,5934,43412.44186,10,S  ,37888000,115.26,41203,83,-0.01,0.02,0.03,41203,95,14514,82,26803,167,31216,154,70864
43391.44188,0.02,-33.33,▼  ,5935,43412.44188,1,S  ,37893000,115.22,41203,84,-0.01,0.02,0.03,41203,95,14514,82,26802,167,31216,154,70863
43391.44192,0.02,-33.33,▼  ,5945,43412.44192,10,S  ,37943000,114.79,41203,85,-0.01,0.02,0.03,41203,96,14515,82,26792,168,31217,154,70853
43391.44198,0.02,-33.33,▼  ,5955,43412.44198,10,S  ,37993000,114.36,41203,86,-0.01,0.02,0.03,41203,96,14515,82,26782,168,31217,154,70843
43391.44199,0.03,0,   ,5956,43412.44199,1,B  ,38000000,114.39,41203,87,0,0.02,0.03,41203,96,14514,82,26782,168,31216,154,70843
43391.442,0.02,-33.33,▼  ,5957,43412.442,1,S  ,38005000,114.35,41203,88,-0.01,0.02,0.03,41203,95,14513,81,26661,167,31215,153,70722
43391.44203,0.02,-33.33,▼  ,5967,43412.44203,10,S  ,38055000,113.92,41203,89,-0.01,0.02,0.03,41203,95,14513,81,26651,167,31215,153,70712
43391.45016,0.02,-33.33,▼  ,6467,43412.45016,500,S  ,40555000,96.01,41203,90,-0.01,0.02,0.03,41203,101,15666,80,25864,173,32368,151,69428
43391.45022,0.02,-33.33,▼  ,6967,43412.45022,500,S  ,43055000,82.96,41203,91,-0.01,0.02,0.03,41203,102,15668,80,25364,174,32370,151,68928
43391.45028,0.02,-33.33,▼  ,7467,43412.45028,500,S  ,45555000,73.03,41203,92,-0.01,0.02,0.03,41203,102,15668,79,24864,174,32370,150,68428
43391.45032,0.02,-33.33,▼  ,7967,43412.45032,500,S  ,48055000,65.23,41203,93,-0.01,0.02,0.03,41203,104,17897,78,23764,176,34599,149,67328
43391.45038,0.02,-33.33,▼  ,8467,43412.45038,500,S  ,50555000,58.93,41203,94,-0.01,0.02,0.03,41203,105,18397,78,23264,177,35099,149,66828
