,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
43397.37557,0.27,22.73,▲  ,1345,43412.37557,7,B  ,91303000,0,74006,97,0.05,0.26,0.27,74006,2,88,61,770,90,2061,131,3143
43397.37557,0.27,22.73,▲  ,1419,43412.37557,74,B  ,96298000,0,74006,98,0.05,0.26,0.27,74006,1,14,61,770,90,2017,130,3113
43397.37557,0.27,22.73,▲  ,1423,43412.37557,4,S  ,96568000,0,74006,99,0.05,0.27,0.28,74006,25,556,2,24,101,2185,114,2565
43397.37557,0.27,22.73,▲  ,1424,43412.37557,1,S  ,96635000,0,74006,100,0.05,0.27,0.28,74006,25,556,2,23,101,2185,114,2564
43397.37557,0.27,22.73,▲  ,1425,43412.37557,1,S  ,96703000,0,74006,101,0.05,0.27,0.28,74006,25,556,2,22,101,2185,114,2563
43397.37558,0.27,22.73,▲  ,1426,43412.37558,1,S  ,96770000,0,74006,102,0.05,0.27,0.28,74006,25,556,4,31,101,2185,117,2573
43397.37558,0.27,22.73,▲  ,1457,43412.37558,31,SS ,98863000,0,74006,103,0.05,0.26,0.28,74006,25,556,63,772,101,2185,133,3145
43397.37558,0.27,22.73,▲  ,1464,43412.37558,7,B  ,99335000,0,74006,104,0.05,0.26,0.27,74006,1,35,63,772,89,2008,133,3145
43397.37559,0.27,22.73,▲  ,1465,43412.37559,1,B  ,99403000,0,74006,105,0.05,0.26,0.27,74006,9,202,63,772,95,2161,132,3115
43397.3756,0.26,18.18,▲  ,1467,43412.3756,2,S  ,99533000,0,74006,106,0.04,0.26,0.27,74006,9,251,56,434,93,2055,126,2832
43397.3756,0.26,18.18,▲  ,1469,43412.3756,2,S  ,99663000,0,74006,107,0.04,0.26,0.27,74006,9,251,56,432,93,2055,126,2830
43397.3756,0.26,18.18,▲  ,1471,43412.3756,2,S  ,99793000,0,74006,108,0.04,0.26,0.27,74006,9,251,56,430,93,2055,126,2828
43397.37561,0.26,18.18,▲  ,1473,43412.37561,2,S  ,99923000,0,74006,109,0.04,0.26,0.27,74006,14,461,59,488,98,2225,129,3015
43397.37561,0.26,18.18,▲  ,1479,43412.37561,6,S  ,100313000,0,74006,110,0.04,0.26,0.27,74006,14,461,58,427,98,2225,128,2954
43397.37561,0.26,18.18,▲  ,1483,43412.37561,4,S  ,100573000,0,74006,111,0.04,0.26,0.27,74006,14,461,58,423,98,2225,128,2950
43397.37561,0.26,18.18,▲  ,1484,43412.37561,1,S  ,100638000,0,74006,112,0.04,0.26,0.27,74006,15,462,56,390,99,2226,126,2917
43397.37561,0.26,18.18,▲  ,1485,43412.37561,1,S  ,100703000,0,74006,113,0.04,0.26,0.27,74006,15,462,56,389,99,2226,126,2916
43397.37561,0.26,18.18,▲  ,1486,43412.37561,1,S  ,100768000,0,74006,114,0.04,0.26,0.27,74006,15,462,56,388,99,2226,126,2915
43397.37561,0.26,18.18,▲  ,1487,43412.37561,1,S  ,100833000,0,74006,115,0.04,0.26,0.27,74006,15,462,56,387,99,2226,126,2914
43397.37561,0.26,18.18,▲  ,1504,43412.37561,17,S  ,101938000,0,74006,116,0.04,0.26,0.27,74006,15,462,55,370,99,2226,125,2897
43397.37561,0.26,18.18,▲  ,1506,43412.37561,2,S  ,102068000,0,74006,117,0.04,0.26,0.27,74006,15,462,55,368,99,2226,125,2895
43397.37561,0.26,18.18,▲  ,1509,43412.37561,3,S  ,102263000,0,74006,118,0.04,0.26,0.27,74006,15,462,55,365,99,2226,125,2892
43397.37561,0.26,18.18,▲  ,1519,43412.37561,10,S  ,102913000,0,74006,119,0.04,0.26,0.27,74006,15,462,55,355,99,2226,125,2882
43397.37561,0.26,18.18,▲  ,1525,43412.37561,6,S  ,103303000,0,74006,120,0.04,0.26,0.27,74006,15,462,55,349,99,2226,125,2876
43397.37561,0.26,18.18,▲  ,1529,43412.37561,4,S  ,103563000,0,74006,121,0.04,0.26,0.27,74006,15,462,55,345,99,2226,125,2872
43397.37561,0.26,18.18,▲  ,1531,43412.37561,2,S  ,103693000,0,74006,122,0.04,0.26,0.27,74006,15,462,55,343,99,2226,125,2870
43397.37561,0.26,18.18,▲  ,1532,43412.37561,1,S  ,103758000,0,74006,123,0.04,0.26,0.27,74006,15,462,55,342,99,2226,125,2869
43397.37561,0.26,18.18,▲  ,1537,43412.37561,5,S  ,104083000,0,74006,124,0.04,0.26,0.27,74006,15,462,55,337,99,2226,125,2864
43397.37561,0.26,18.18,▲  ,1538,43412.37561,1,S  ,104148000,0,74006,125,0.04,0.26,0.27,74006,15,462,55,336,99,2226,125,2863
43397.37561,0.26,18.18,▲  ,1540,43412.37561,2,S  ,104278000,0,74006,126,0.04,0.26,0.27,74006,15,462,55,334,99,2226,125,2861
43397.37561,0.26,18.18,▲  ,1542,43412.37561,2,S  ,104408000,0,74006,127,0.04,0.26,0.27,74006,15,462,55,332,99,2226,125,2859
43397.37563,0.26,18.18,▲  ,1543,43412.37563,1,S  ,104473000,0,74006,128,0.04,0.26,0.27,74006,15,462,55,331,99,2226,125,2858
43397.37563,0.26,18.18,▲  ,1544,43412.37563,1,S  ,104538000,0,74006,129,0.04,0.26,0.27,74006,16,463,55,330,100,2227,126,2898
43397.37563,0.26,18.18,▲  ,1545,43412.37563,1,S  ,104603000,0,74006,130,0.04,0.26,0.27,74006,16,463,55,329,100,2227,126,2897
43397.37563,0.26,18.18,▲  ,1546,43412.37563,1,S  ,104668000,0,74006,131,0.04,0.26,0.27,74006,17,464,55,328,101,2228,126,2896
43397.37564,0.26,18.18,▲  ,1547,43412.37564,1,S  ,104733000,0,74006,132,0.04,0.26,0.27,74006,18,465,55,327,102,2229,127,2896
43397.37564,0.26,18.18,▲  ,1550,43412.37564,3,S  ,104928000,0,74006,133,0.04,0.26,0.27,74006,18,465,55,324,102,2229,127,2893
43397.37564,0.26,18.18,▲  ,1551,43412.37564,1,S  ,104993000,0,74006,134,0.04,0.26,0.27,74006,18,465,57,354,102,2229,129,2923
43397.37564,0.26,18.18,▲  ,1552,43412.37564,1,S  ,105058000,0,74006,135,0.04,0.26,0.27,74006,20,468,57,353,104,2232,129,2922
43397.37564,0.26,18.18,▲  ,1555,43412.37564,3,S  ,105253000,0,74006,136,0.04,0.26,0.27,74006,21,475,57,350,105,2239,129,2919
43397.37564,0.26,18.18,▲  ,1556,43412.37564,1,S  ,105318000,0,74006,137,0.04,0.26,0.27,74006,21,475,57,349,105,2239,129,2918
43397.37564,0.26,18.18,▲  ,1557,43412.37564,1,S  ,105383000,0,74006,138,0.04,0.26,0.27,74006,21,475,57,348,105,2239,129,2917
43397.37564,0.26,18.18,▲  ,1558,43412.37564,1,S  ,105448000,0,74006,139,0.04,0.26,0.27,74006,21,475,57,347,105,2239,129,2916
43397.37564,0.26,18.18,▲  ,1559,43412.37564,1,S  ,105513000,0,74006,140,0.04,0.26,0.27,74006,21,475,57,346,105,2239,129,2915
43397.37564,0.26,18.18,▲  ,1573,43412.37564,14,S  ,106423000,0,74006,141,0.04,0.26,0.27,74006,21,475,57,332,105,2239,129,2901
43397.37564,0.26,18.18,▲  ,1746,43412.37564,173,S  ,117668000,0,74006,142,0.04,0.26,0.27,74006,21,475,21,159,105,2239,93,2728
43397.37564,0.26,18.18,▲  ,1755,43412.37564,9,S  ,118253000,0,74006,143,0.04,0.26,0.27,74006,21,475,20,150,105,2239,92,2719
43397.37564,0.26,18.18,▲  ,1762,43412.37564,7,S  ,118708000,0,74006,144,0.04,0.26,0.27,74006,21,475,18,122,105,2239,90,2691
43397.37564,0.26,18.18,▲  ,1857,43412.37564,95,S  ,124883000,0,74006,145,0.04,0.26,0.27,74006,21,475,16,95,105,2239,88,2664
43397.37565,0.26,18.18,▲  ,1864,43412.37565,7,B  ,125338000,0,74006,146,0.04,0.25,0.26,74006,8,132,21,567,97,2128,86,3106
43397.37565,0.26,18.18,▲  ,1907,43412.37565,43,B  ,128133000,0,74006,147,0.04,0.25,0.26,74006,5,34,21,567,94,2030,86,3106
43397.37565,0.26,18.18,▲  ,1933,43412.37565,26,B  ,129823000,0,74006,148,0.04,0.25,0.26,74006,4,26,21,567,93,2022,86,3106
43397.37565,0.26,18.18,▲  ,1934,43412.37565,1,S  ,129888000,0,74006,149,0.04,0.26,0.27,74006,19,454,1,6,104,2230,75,2646
43397.37565,0.26,18.18,▲  ,1961,43412.37565,27,S  ,131643000,0,74006,150,0.04,0.26,0.27,74006,19,454,2,35,103,2200,78,2733
43397.37565,0.26,18.18,▲  ,1963,43412.37565,2,S  ,131773000,0,74006,151,0.04,0.26,0.27,74006,19,454,1,30,103,2200,77,2728
43397.37565,0.26,18.18,▲  ,1993,43412.37565,30,SS ,133723000,0,74006,152,0.04,0.25,0.27,74006,19,454,21,567,103,2200,88,3164
43397.37565,0.26,18.18,▲  ,2021,43412.37565,28,B  ,135543000,0,74006,153,0.04,0.25,0.27,74006,2,28,21,567,91,2024,87,3134
43397.37565,0.27,22.73,▲  ,2022,43412.37565,1,B  ,135610000,0,74006,154,0.05,0.25,0.27,74006,19,453,20,562,104,2229,86,3129
43397.37565,0.26,18.18,▲  ,2023,43412.37565,1,S  ,135675000,0,74006,155,0.04,0.26,0.27,74006,20,538,2,53,105,2327,77,2746
43397.37566,0.26,18.18,▲  ,2063,43412.37566,40,S  ,138275000,0,74202,156,0.04,0.26,0.27,74202,20,538,4,58,105,2327,78,2708
43397.37566,0.26,18.18,▲  ,2083,43412.37566,20,S  ,139575000,0,74202,157,0.04,0.26,0.27,74202,20,538,3,38,106,2332,77,2688
43397.37567,0.26,18.18,▲  ,2087,43412.37567,4,S  ,139835000,0,74202,158,0.04,0.26,0.27,74202,20,538,3,34,106,2332,77,2684
43397.37568,0.26,18.18,▲  ,2091,43412.37568,4,S  ,140095000,0,74202,159,0.04,0.26,0.27,74202,20,538,7,63,107,2340,81,2713
43397.37568,0.26,18.18,▲  ,2093,43412.37568,2,S  ,140225000,0,74202,160,0.04,0.26,0.27,74202,21,597,7,61,108,2399,81,2711
43397.37568,0.26,18.18,▲  ,2103,43412.37568,10,S  ,140875000,0,74202,161,0.04,0.26,0.27,74202,22,598,7,51,109,2400,81,2701
43397.37569,0.26,18.18,▲  ,2115,43412.37569,12,S  ,141655000,0,74202,162,0.04,0.26,0.27,74202,23,678,3,12,111,2488,77,2662
43397.37569,0.26,18.18,▲  ,2125,43412.37569,10,B  ,142305000,0,74202,163,0.04,0.25,0.26,74202,1,8,19,509,97,2262,85,3063
43397.37569,0.26,18.18,▲  ,2131,43412.37569,6,B  ,142695000,0,74202,164,0.04,0.25,0.26,74202,7,200,19,509,103,2425,84,3033
43397.37569,0.26,18.18,▲  ,2134,43412.37569,3,B  ,142890000,0,74202,165,0.04,0.25,0.26,74202,5,134,19,509,101,2359,84,3033
43397.37569,0.26,18.18,▲  ,2135,43412.37569,1,B  ,142955000,0,74202,166,0.04,0.25,0.26,74202,6,134,19,509,102,2359,84,3033
43397.37569,0.26,18.18,▲  ,2137,43412.37569,2,B  ,143085000,0,74202,167,0.04,0.25,0.26,74202,6,133,19,509,102,2358,84,3033
43397.37569,0.26,18.18,▲  ,2205,43412.37569,68,B  ,147505000,0,74202,168,0.04,0.25,0.26,74202,5,66,19,509,101,2291,84,3033
43397.37569,0.26,18.18,▲  ,2271,43412.37569,66,B  ,151795000,0,74202,169,0.04,0.25,0.26,74202,5,66,19,509,101,2291,84,3033
43397.37569,0.26,18.18,▲  ,2272,43412.37569,1,S  ,151860000,0,74202,170,0.04,0.26,0.27,74202,22,619,7,173,110,2429,80,2782
43397.37569,0.26,18.18,▲  ,2273,43412.37569,1,S  ,151925000,0,74202,171,0.04,0.26,0.27,74202,22,619,5,106,110,2429,78,2715
43397.37569,0.26,18.18,▲  ,2274,43412.37569,1,S  ,151990000,0,74202,172,0.04,0.26,0.27,74202,22,619,5,105,110,2429,78,2714
43397.37569,0.26,18.18,▲  ,2275,43412.37569,1,S  ,152055000,0,74202,173,0.04,0.26,0.27,74202,22,619,4,104,110,2429,77,2713
43397.37569,0.26,18.18,▲  ,2326,43412.37569,51,S  ,155370000,0,74202,174,0.04,0.26,0.27,74202,22,619,1,51,110,2429,74,2660
43397.37571,0.26,18.18,▲  ,2327,43412.37571,1,B  ,155435000,0,74202,175,0.04,0.25,0.26,74202,1,3,21,569,96,2197,87,3138
43397.37571,0.26,18.18,▲  ,2328,43412.37571,1,B  ,155500000,0,74202,176,0.04,0.25,0.26,74202,1,2,21,569,96,2196,87,3138
43397.37572,0.26,18.18,▲  ,2416,43412.37572,88,BB ,161220000,0,74202,177,0.04,0.25,0.27,74202,21,618,21,569,111,2436,87,3138
