,KOSPI 200 콜옵션 1811 262.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43396.43433,13.8,-6.76,▼  ,7,43412.43433,7,BB ,24150000,0,25,1,-1,0,0,25,2,52,1,10,0,0,0,0
43396.43847,13.6,-8.11,▼  ,17,43412.43847,10,SS ,58150000,0,23,2,-1.2,13.35,13.75,23,1,1,1,10,5,25,5,130
43396.45108,13.35,-9.8,▼  ,18,43412.45108,1,SS ,61488000,0,23,3,-1.45,13.25,13.65,23,2,11,1,2,6,91,5,94
43396.45333,12.95,-12.5,▼  ,19,43412.45333,1,SS ,64725000,0,23,4,-1.85,12.75,13.1,23,1,1,1,10,5,17,5,121
43396.45398,13.05,-11.82,▼  ,20,43412.45398,1,SS ,67988000,0,23,5,-1.75,12.95,13.3,23,1,1,1,2,5,17,5,94
43396.45457,12.9,-12.84,▼  ,21,43412.45457,1,SS ,71213000,0,24,6,-1.9,12.75,13.1,24,1,1,1,10,5,17,5,121
43396.46096,12.9,-12.84,▼  ,22,43412.46096,1,BB ,74438000,7.14,25,7,-1.9,12.8,13.15,25,1,10,2,5,5,81,6,21
43396.46147,13,-12.16,▼  ,23,43412.46147,1,BB ,77688000,14.29,26,8,-1.8,12.9,13.15,26,1,10,1,4,5,90,5,11
43396.46815,13,-12.16,▼  ,24,43412.46815,1,SS ,80938000,13.33,27,9,-1.8,12.85,13.2,27,1,1,1,10,5,101,5,66
43396.47539,12.9,-12.84,▼  ,25,43412.47539,1,BB ,84163000,20,28,10,-1.9,12.8,13.15,28,1,10,1,1,5,90,5,65
43396.47661,12.75,-13.85,▼  ,26,43412.47661,1,BB ,87350000,26.67,29,11,-2.05,12.65,12.85,29,1,1,1,1,5,81,5,101
43396.47766,12.7,-14.19,▼  ,27,43412.47766,1,SS ,90525000,25,29,12,-2.1,12.6,12.8,29,1,1,1,1,5,65,5,121
43396.47773,12.7,-14.19,▼  ,28,43412.47773,1,SS ,93700000,23.53,29,13,-2.1,12.6,12.8,29,1,1,1,1,5,65,5,121
43396.47775,12.65,-14.53,▼  ,29,43412.47775,1,SS ,96863000,22.22,29,14,-2.15,12.45,12.75,29,1,4,1,10,5,19,5,121
43396.47988,12.45,-15.88,▼  ,30,43412.47988,1,SS ,99975000,21.05,30,15,-2.35,12.35,12.6,30,1,1,1,2,5,25,5,94
43396.4865,12.5,-15.54,▼  ,31,43412.4865,1,SS ,103100000,20,30,16,-2.3,12.45,12.7,30,1,1,1,2,5,17,5,66
43396.51418,11.7,-20.95,▼  ,32,43412.51418,1,BB ,106025000,25,31,17,-3.1,11.3,12,31,1,1,1,10,6,67,5,121
43396.51486,11.75,-20.61,▼  ,33,43412.51486,1,BB ,108963000,30,31,18,-3.05,11.65,11.95,31,1,10,1,1,6,84,5,81
43396.51541,11.8,-20.27,▼  ,34,43412.51541,1,BB ,111913000,35,32,19,-3,11.65,11.9,32,1,1,1,1,6,83,5,41
43396.51588,11.85,-19.93,▼  ,35,43412.51588,1,BB ,114875000,40,33,20,-2.95,11.7,11.9,33,1,1,1,1,6,75,5,41
43396.5163,11.8,-20.27,▼  ,36,43412.5163,1,BB ,117825000,45,34,21,-3,11.75,11.9,34,1,1,1,1,6,75,5,32
43396.51679,11.85,-19.93,▼  ,37,43412.51679,1,BB ,120788000,50,35,22,-2.95,11.75,12.05,35,1,10,1,1,6,76,5,41
43396.5175,11.9,-19.59,▼  ,38,43412.5175,1,BB ,123763000,55,36,23,-2.9,11.85,12.15,36,1,10,1,1,6,68,6,91
43396.51816,11.8,-20.27,▼  ,39,43412.51816,1,BB ,126713000,60,37,24,-3,11.7,11.95,37,1,1,1,4,5,25,6,85
43396.51848,11.95,-19.26,▼  ,40,43412.51848,1,BB ,129700000,65,38,25,-2.85,11.85,12.05,38,1,10,1,1,6,76,6,91
43396.51904,11.85,-19.93,▼  ,41,43412.51904,1,BB ,132663000,70,39,26,-2.95,11.75,12,39,1,1,2,5,5,25,7,95
43396.52347,11.7,-20.95,▼  ,42,43412.52347,1,SS ,135588000,66.67,40,27,-3.1,11.55,11.75,40,1,4,1,1,5,35,5,72
43396.59255,11.9,-19.59,▼  ,43,43412.59255,1,SS ,138563000,63.64,40,28,-2.9,11.8,12.05,40,1,1,1,1,6,67,5,81
43396.59475,11.8,-20.27,▼  ,44,43412.59475,1,SS ,141513000,60.87,40,29,-3,11.55,11.9,40,2,5,1,10,6,29,5,90
43396.60942,10.95,-26.01,▼  ,45,43412.60942,1,BB ,144250000,65.22,40,30,-3.85,10.7,11.25,40,1,10,1,10,5,90,5,92
43396.60944,10.95,-26.01,▼  ,46,43412.60944,1,SS ,146988000,62.5,40,31,-3.85,10.7,11.15,40,1,10,1,10,5,50,5,92
43396.61832,10.6,-28.38,▼  ,47,43412.61832,1,SS ,149638000,60,42,32,-4.2,10.45,10.8,42,1,4,1,10,5,44,5,121
43396.62096,10.75,-27.36,▼  ,48,43412.62096,1,SS ,152325000,57.69,43,33,-4.05,10.6,10.9,43,1,10,1,10,5,35,6,91
43396.62378,10.65,-28.04,▼  ,52,43412.62378,4,SS ,162975000,50,43,34,-4.15,10.6,10.85,43,1,4,1,10,5,35,6,91
43396.63115,10.45,-29.39,▼  ,53,43412.63115,1,SS ,165588000,48.39,47,35,-4.35,10.2,10.55,47,1,4,1,10,5,44,5,121
43396.63154,10.4,-29.73,▼  ,58,43412.63154,5,BB ,178588000,64.52,48,36,-4.4,10.35,10.55,48,1,4,1,4,5,44,5,75
43396.63198,10.45,-29.39,▼  ,62,43412.63198,4,BB ,189038000,77.42,53,37,-4.35,10.4,10.55,53,1,4,1,5,5,44,5,76
43396.63624,10.85,-26.69,▼  ,63,43412.63624,1,BB ,191750000,80.65,57,38,-3.95,10.75,10.9,57,1,1,1,4,5,32,5,38
43396.63685,10.75,-27.36,▼  ,64,43412.63685,1,BB ,194438000,83.87,58,39,-4.05,10.65,10.9,58,1,1,1,4,5,32,6,83
