,KOSPI 200 콜옵션 1811 272.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43392.376,6.13,-17.72,▼  ,1,43412.376,1,BB ,1533000,0,2902,1,-1.32,0,0,2902,1,2,2,16,0,0,0,0
43392.376,6.14,-17.58,▼  ,3,43412.376,2,BB ,4603000,0,2902,2,-1.31,6.03,6.18,2902,1,4,1,1,5,52,6,51
43392.37612,6.23,-16.38,▼  ,18,43412.37612,15,BB ,27965000,0,2902,3,-1.22,6.16,6.28,2902,1,4,2,16,5,52,7,69
43392.37615,6.25,-16.11,▼  ,19,43412.37615,1,SS ,29528000,0,2919,4,-1.2,6.21,6.31,2919,1,12,1,4,6,68,6,42
43392.37615,6.22,-16.51,▼  ,21,43412.37615,2,BB ,32638000,0,2919,5,-1.23,6.21,6.3,2919,1,4,1,4,5,52,6,42
43392.37618,6.27,-15.84,▼  ,26,43412.37618,5,SS ,40475000,0,2919,6,-1.18,6.21,6.31,2919,1,12,1,4,6,68,6,42
43392.37635,6.32,-15.17,▼  ,49,43412.37635,23,SS ,76815000,0,2921,7,-1.13,6.3,6.35,2921,1,8,1,4,5,40,14,83
43392.37639,6.3,-15.44,▼  ,57,43412.37639,8,BB ,89415000,0,2921,8,-1.15,6.28,6.34,2921,1,4,7,23,5,44,12,67
43392.37645,6.28,-15.7,▼  ,80,43412.37645,23,SS ,125525000,0,2905,9,-1.17,6.25,6.37,2905,2,16,1,4,6,68,6,45
43392.37671,6.25,-16.11,▼  ,85,43412.37671,5,S  ,133338000,0,2882,10,-1.2,6.25,6.29,2882,1,4,1,3,6,45,5,35
43392.37671,6.25,-16.11,▼  ,88,43412.37671,3,SS ,138025000,0,2882,11,-1.2,6.2,6.29,2882,1,4,1,4,6,45,6,48
43392.37708,6.11,-17.99,▼  ,111,43412.37708,23,SS ,173158000,0,2875,12,-1.34,6.05,6.15,2875,2,7,3,20,9,44,7,72
43392.37718,6.05,-18.79,▼  ,115,43412.37718,4,S  ,179208000,0,2852,13,-1.4,6.05,6.15,2852,2,9,1,4,10,68,6,48
43392.3772,6.1,-18.12,▼  ,124,43412.3772,9,BB ,192933000,0,2852,14,-1.35,6.05,6.12,2852,1,4,1,4,8,59,6,48
43392.37733,6.1,-18.12,▼  ,126,43412.37733,2,S  ,195983000,0,2856,15,-1.35,6.05,6.12,2856,3,12,1,2,8,62,11,45
43392.37764,6.07,-18.52,▼  ,144,43412.37764,18,S  ,223298000,0,2856,16,-1.38,6.07,6.1,2856,1,6,2,5,7,41,6,37
43392.37764,6.07,-18.52,▼  ,145,43412.37764,1,S  ,224815000,0,2856,17,-1.38,6.07,6.1,2856,1,6,1,4,7,41,5,36
43392.37766,6.07,-18.52,▼  ,149,43412.37766,4,SS ,230885000,0,2856,18,-1.38,6.05,6.1,2856,1,6,1,4,7,41,5,44
43392.37766,6.05,-18.79,▼  ,153,43412.37766,4,SS ,236935000,0,2856,19,-1.4,6.03,6.1,2856,1,6,1,4,7,41,5,52
43392.37774,6.07,-18.52,▼  ,154,43412.37774,1,B  ,238453000,0,2848,20,-1.38,6,6.07,2848,1,2,1,4,5,36,5,44
43392.37774,6.07,-18.52,▼  ,155,43412.37774,1,B  ,239970000,0,2848,21,-1.38,6,6.07,2848,1,1,1,4,5,35,5,44
43392.37774,6.07,-18.52,▼  ,156,43412.37774,1,BB ,241488000,0,2848,22,-1.38,6,6.1,2848,1,6,1,4,5,46,5,44
43392.37787,6.08,-18.39,▼  ,157,43412.37787,1,B  ,243008000,0,2848,23,-1.37,6.01,6.08,2848,1,2,1,1,5,32,7,49
43392.37787,6.08,-18.39,▼  ,159,43412.37787,2,B  ,246048000,0,2848,24,-1.37,6.01,6.08,2848,1,2,1,1,5,32,7,49
43392.37787,6.1,-18.12,▼  ,161,43412.37787,2,BB ,249098000,0,2848,25,-1.35,6.05,6.13,2848,1,4,1,4,6,54,5,25
43392.37802,6.13,-17.72,▼  ,165,43412.37802,4,BB ,255228000,0,2853,26,-1.32,6.1,6.15,2853,2,8,1,4,8,59,7,60
43392.37811,6.13,-17.72,▼  ,170,43412.37811,5,BB ,262890000,0,2853,27,-1.32,6.1,6.17,2853,1,4,1,4,6,43,7,60
43392.37813,6.18,-17.05,▼  ,171,43412.37813,1,B  ,264435000,0,2853,28,-1.27,6.15,6.18,2853,1,1,2,5,6,42,8,50
43392.37813,6.18,-17.05,▼  ,172,43412.37813,1,B  ,265980000,0,2853,29,-1.27,6.15,6.18,2853,1,1,2,5,6,42,8,50
43392.37833,6.29,-15.57,▼  ,177,43412.37833,5,BB ,273843000,0,2860,30,-1.16,6.25,6.33,2860,2,16,1,4,7,172,7,49
43392.37844,6.2,-16.78,▼  ,181,43412.37844,4,SS ,280043000,0,2860,31,-1.25,6.17,6.25,2860,1,4,1,4,8,62,6,53
43392.37885,6.18,-17.05,▼  ,185,43412.37885,4,BB ,286223000,53.33,2856,32,-1.27,6.15,6.22,2856,1,4,1,4,5,52,6,48
43392.37904,6.25,-16.11,▼  ,186,43412.37904,1,S  ,287785000,52.89,2859,33,-1.2,6.15,6.22,2859,1,4,1,1,6,46,8,58
43392.37912,6.24,-16.24,▼  ,187,43412.37912,1,SS ,289345000,52.46,2859,34,-1.21,6.2,6.3,2859,2,8,3,20,6,46,8,76
43392.37912,6.25,-16.11,▼  ,188,43412.37912,1,S  ,290908000,52.03,2859,35,-1.2,6.25,6.3,2859,2,8,1,3,6,46,8,63
43392.3792,6.2,-16.78,▼  ,192,43412.3792,4,S  ,297108000,50.39,2859,36,-1.25,6.2,6.25,2859,1,4,1,4,6,56,5,44
43392.3792,6.2,-16.78,▼  ,196,43412.3792,4,SS ,303308000,48.85,2859,37,-1.25,6.17,6.25,2859,1,4,1,4,6,56,5,52
43392.37956,6.26,-15.97,▼  ,197,43412.37956,1,B  ,304873000,49.62,2855,38,-1.19,6.2,6.26,2855,1,4,1,4,6,46,7,60
43392.37956,6.26,-15.97,▼  ,201,43412.37956,4,B  ,311133000,52.67,2855,39,-1.19,6.2,6.26,2855,1,4,1,4,6,46,7,60
43392.37975,6.31,-15.3,▼  ,203,43412.37975,2,BB ,314288000,54.2,2860,40,-1.14,6.26,6.34,2860,1,4,1,1,5,52,8,45
43392.37976,6.3,-15.44,▼  ,207,43412.37976,4,BB ,320588000,57.25,2860,41,-1.15,6.27,6.34,2860,1,1,1,1,5,31,7,33
43392.37978,6.35,-14.77,▼  ,208,43412.37978,1,S  ,322175000,56.82,2860,42,-1.1,6.35,6.4,2860,1,12,1,1,6,68,6,21
43392.3798,6.4,-14.09,▼  ,210,43412.3798,2,BB ,325375000,58.33,2857,43,-1.05,6.36,6.42,2857,1,12,1,1,6,68,6,10
43392.3798,6.35,-14.77,▼  ,211,43412.3798,1,SS ,326963000,57.89,2857,44,-1.1,6.32,6.4,2857,1,2,1,1,6,44,5,31
43392.38087,6.41,-13.96,▼  ,213,43412.38087,2,BB ,330168000,59.4,2858,45,-1.04,6.36,6.43,2858,1,4,1,1,5,52,5,22
43392.38166,6.34,-14.9,▼  ,215,43412.38166,2,S  ,333338000,58.52,2860,46,-1.11,6.34,6.35,2860,1,4,3,7,8,40,11,39
43392.38166,6.34,-14.9,▼  ,218,43412.38166,3,S  ,338093000,57.25,2860,47,-1.11,6.34,6.35,2860,1,4,2,4,8,40,10,36
43392.38166,6.34,-14.9,▼  ,221,43412.38166,3,S  ,342848000,56.03,2860,48,-1.11,6.34,6.35,2860,1,4,1,1,8,40,9,33
43392.38166,6.34,-14.9,▼  ,222,43412.38166,1,S  ,344433000,55.63,2860,49,-1.11,6.34,6.35,2860,1,4,1,1,8,40,9,33
43392.38166,6.34,-14.9,▼  ,225,43412.38166,3,S  ,349188000,54.48,2860,50,-1.11,6.34,6.35,2860,1,4,1,1,8,40,8,29
43392.38166,6.34,-14.9,▼  ,226,43412.38166,1,SS ,350773000,54.11,2860,51,-1.11,6.32,6.35,2860,1,4,1,9,8,40,8,40
43392.38166,6.34,-14.9,▼  ,229,43412.38166,3,SS ,355528000,53.02,2860,52,-1.11,6.32,6.35,2860,1,4,1,9,7,38,7,37
43392.38166,6.34,-14.9,▼  ,232,43412.38166,3,S  ,360283000,51.97,2860,53,-1.11,6.32,6.35,2860,1,4,1,3,7,38,6,25
43392.38166,6.34,-14.9,▼  ,235,43412.38166,3,S  ,365038000,50.97,2860,54,-1.11,6.34,6.35,2860,1,4,1,1,7,38,5,19
43392.38166,6.34,-14.9,▼  ,236,43412.38166,1,S  ,366623000,50.64,2860,55,-1.11,6.34,6.35,2860,1,4,1,1,7,38,5,19
43392.38167,6.32,-15.17,▼  ,237,43412.38167,1,S  ,368203000,50.32,2860,56,-1.13,6.32,6.35,2860,1,4,1,8,9,62,6,52
43392.38167,6.32,-15.17,▼  ,238,43412.38167,1,S  ,369783000,50,2860,57,-1.13,6.32,6.34,2860,1,1,1,7,8,50,7,63
43392.38167,6.32,-15.17,▼  ,239,43412.38167,1,S  ,371363000,49.69,2860,58,-1.13,6.32,6.34,2860,1,1,1,6,8,50,7,62
43392.38167,6.32,-15.17,▼  ,240,43412.38167,1,S  ,372943000,49.38,2860,59,-1.13,6.32,6.34,2860,1,1,1,5,8,50,7,61
43392.38167,6.32,-15.17,▼  ,245,43412.38167,5,S  ,380843000,47.88,2860,60,-1.13,6.32,6.34,2860,1,1,1,5,8,50,7,61
43392.38213,6.21,-16.64,▼  ,268,43412.38213,23,SS ,416550000,42.02,2834,61,-1.24,6.17,6.25,2834,1,4,2,16,8,61,7,96
43392.38222,6.15,-17.45,▼  ,272,43412.38222,4,SS ,422700000,41.15,2811,62,-1.3,6.12,6.19,2811,1,1,1,4,7,46,5,52
43392.38236,6.09,-18.26,▼  ,273,43412.38236,1,SS ,424223000,40.93,2807,63,-1.36,6.05,6.14,2807,1,1,1,12,7,44,6,68
