,KOSPI 200 콜옵션 1811 305.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43388.375,0.03,-25,▼  ,182,43412.375,182,B  ,1365000,0,26356,1,-0.01,0,0,26356,0,0,0,0,0,0,0,0
43388.37527,0.03,-25,▼  ,183,43412.37527,1,S  ,1373000,0,26405,2,-0.01,0.03,0.04,26405,32,10947,31,7453,81,21037,125,63697
43388.37531,0.03,-25,▼  ,203,43412.37531,20,S  ,1523000,0,26405,3,-0.01,0.03,0.04,26405,34,11061,30,6733,86,22064,124,62977
43388.37561,0.03,-25,▼  ,207,43412.37561,4,S  ,1553000,0,26405,4,-0.01,0.03,0.04,26405,36,11427,27,3236,91,22687,123,63480
43388.37561,0.03,-25,▼  ,208,43412.37561,1,S  ,1560000,0,26405,5,-0.01,0.03,0.04,26405,35,11426,27,3235,90,22686,123,63479
43388.37561,0.03,-25,▼  ,228,43412.37561,20,S  ,1710000,0,26405,6,-0.01,0.03,0.04,26405,34,11406,27,3215,89,22666,123,63459
43388.37566,0.03,-25,▼  ,229,43412.37566,1,S  ,1718000,0,26405,7,-0.01,0.03,0.04,26405,33,11405,28,3215,88,22665,124,63459
43388.37567,0.03,-25,▼  ,249,43412.37567,20,S  ,1868000,0,26405,8,-0.01,0.03,0.04,26405,33,11405,28,3195,89,22666,125,63539
43388.37572,0.03,-25,▼  ,689,43412.37572,440,S  ,5168000,0,26425,9,-0.01,0.03,0.04,26425,34,11407,11,2000,90,22668,108,62344
43388.37572,0.03,-25,▼  ,2689,43412.37572,2000,SS ,20168000,0,26425,10,-0.01,0.02,0.04,26425,34,11407,44,27368,90,22668,97,60344
43388.37575,0.03,-25,▼  ,2990,43412.37575,301,B  ,22425000,0,26425,11,-0.01,0.02,0.03,26425,4,2559,44,27368,83,24411,97,60344
43388.37589,0.03,-25,▼  ,3040,43412.37589,50,B  ,22800000,0,26583,12,-0.01,0.02,0.03,26583,4,2509,46,27717,85,24412,99,60693
