,KOSPI 200 콜옵션 1811 267.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43390.3769,13.5,22.73,▲  ,2,43412.3769,2,BB ,6750000,0,80,1,2.5,0,0,80,1,10,1,10,0,0,0,0
43390.38146,13.9,26.36,▲  ,3,43412.38146,1,BB ,10225000,1,82,2,2.9,13.75,15.4,82,1,10,1,1,5,120,5,9
43390.38262,14.9,35.45,▲  ,4,43412.38262,1,BB ,13950000,2,81,3,3.9,14.45,15.4,81,2,50,1,2,5,120,6,57
43390.39591,15.2,38.18,▲  ,6,43412.39591,2,BB ,21550000,4,82,4,4.2,15.05,15.65,82,1,10,1,2,5,120,5,17
43390.39656,15,36.36,▲  ,7,43412.39656,1,BB ,25300000,5,81,5,4,14.9,15.05,81,1,2,1,1,5,9,5,63
43390.39668,15.05,36.82,▲  ,9,43412.39668,2,BB ,32825000,7,81,6,4.05,14.9,15.25,81,1,2,1,1,5,18,5,63
43390.40368,14.4,30.91,▲  ,12,43412.40368,3,BB ,43625000,10,80,7,3.4,14.15,14.6,80,1,1,1,10,5,55,5,62
43390.40443,14.5,31.82,▲  ,14,43412.40443,2,BB ,50875000,12,78,8,3.5,14.45,14.6,78,1,2,1,1,5,48,5,64
43390.40542,14.45,31.36,▲  ,16,43412.40542,2,BB ,58100000,14,78,9,3.45,14.4,14.5,78,1,2,1,3,5,9,5,73
43390.40551,14.5,31.82,▲  ,18,43412.40551,2,BB ,65350000,16,78,10,3.5,14.4,14.75,78,1,2,2,7,5,48,6,77
43390.40657,14.3,30,▲  ,20,43412.40657,2,BB ,72500000,18,78,11,3.3,14.2,14.4,78,1,2,1,1,5,48,5,63
43390.40681,14.4,30.91,▲  ,22,43412.40681,2,BB ,79700000,20,78,12,3.4,14.3,14.45,78,1,2,2,6,5,48,6,59
43390.40763,14.4,30.91,▲  ,24,43412.40763,2,B  ,86900000,22,78,13,3.4,14.3,14.45,78,1,2,2,5,5,48,6,59
43390.42201,14.75,34.09,▲  ,25,43412.42201,1,BB ,90588000,23,76,14,3.75,14.6,14.95,76,1,10,1,1,5,56,5,47
