,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43391.375,0.15,-21.05,▼  ,573,43412.375,573,B  ,21488000,0,64208,1,-0.04,0,0,64208,0,0,0,0,0,0,0,0
43391.37501,0.15,-21.05,▼  ,574,43412.37501,1,B  ,21525000,0,64208,2,-0.04,0.14,0.15,64208,3,525,24,911,48,1590,136,6340
43391.37514,0.14,-26.32,▼  ,575,43412.37514,1,S  ,21560000,0,64247,3,-0.05,0.14,0.15,64247,11,743,29,1606,68,4335,158,9524
43391.37516,0.15,-21.05,▼  ,625,43412.37516,50,B  ,23435000,0,64247,4,-0.04,0.14,0.15,64247,11,693,29,1606,68,4285,161,9633
43391.37517,0.15,-21.05,▼  ,637,43412.37517,12,B  ,23885000,0,64247,5,-0.04,0.14,0.15,64247,11,681,29,1606,71,4786,161,9633
43391.37517,0.14,-26.32,▼  ,638,43412.37517,1,S  ,23920000,0,64247,6,-0.05,0.14,0.15,64247,10,627,30,2005,71,4789,163,10483
43391.37529,0.15,-21.05,▼  ,639,43412.37529,1,B  ,23958000,0,64245,7,-0.04,0.14,0.15,64245,17,1430,31,2032,81,6475,167,11311
43391.3753,0.15,-21.05,▼  ,652,43412.3753,13,B  ,24445000,0,64245,8,-0.04,0.14,0.15,64245,17,1417,32,2082,81,6462,168,11361
43391.37542,0.14,-26.32,▼  ,694,43412.37542,42,S  ,25915000,0,64245,9,-0.05,0.14,0.15,64245,19,1822,30,1147,88,7090,171,11059
43391.37544,0.14,-26.32,▼  ,696,43412.37544,2,S  ,25985000,0,64245,10,-0.05,0.14,0.15,64245,19,1822,29,1135,89,7100,171,11067
43391.37549,0.14,-26.32,▼  ,697,43412.37549,1,S  ,26020000,0,64238,11,-0.05,0.14,0.15,64238,20,1823,33,1244,89,7056,174,11156
43391.37558,0.14,-26.32,▼  ,709,43412.37558,12,S  ,26440000,0,64238,12,-0.05,0.14,0.15,64238,22,1834,31,1056,89,7065,169,11091
43391.37558,0.14,-26.32,▼  ,713,43412.37558,4,S  ,26580000,0,64238,13,-0.05,0.14,0.15,64238,22,1834,31,1052,89,7065,169,11087
43391.37558,0.14,-26.32,▼  ,785,43412.37558,72,S  ,29100000,0,64238,14,-0.05,0.14,0.15,64238,22,1834,30,980,89,7065,168,11015
43391.37559,0.14,-26.32,▼  ,1285,43412.37559,500,S  ,46600000,0,64238,15,-0.05,0.14,0.15,64238,24,1961,13,504,90,7135,151,10539
43391.37559,0.14,-26.32,▼  ,1565,43412.37559,280,S  ,56400000,0,64238,16,-0.05,0.14,0.15,64238,24,1961,9,224,90,7135,147,10259
43391.37559,0.14,-26.32,▼  ,1790,43412.37559,225,SS ,64275000,0,64238,17,-0.05,0.13,0.14,64238,1,275,33,1573,77,6577,164,12651
43391.37559,0.14,-26.32,▼  ,1802,43412.37559,12,B  ,64695000,0,64238,18,-0.05,0.13,0.14,64238,1,263,33,1573,77,6565,164,12651
43391.37559,0.14,-26.32,▼  ,1810,43412.37559,8,B  ,64975000,0,64238,19,-0.05,0.13,0.14,64238,1,255,33,1573,77,6557,164,12651
43391.37559,0.14,-26.32,▼  ,1821,43412.37559,11,B  ,65360000,0,64238,20,-0.05,0.13,0.14,64238,4,420,32,1528,83,6841,163,12606
43391.37559,0.14,-26.32,▼  ,1823,43412.37559,2,B  ,65430000,0,64238,21,-0.05,0.13,0.14,64238,4,418,32,1528,83,6839,163,12606
43391.37559,0.14,-26.32,▼  ,1825,43412.37559,2,B  ,65500000,0,64238,22,-0.05,0.13,0.14,64238,4,416,32,1528,83,6837,163,12606
43391.37559,0.14,-26.32,▼  ,1829,43412.37559,4,B  ,65640000,0,64238,23,-0.05,0.13,0.14,64238,4,412,32,1528,83,6833,163,12606
43391.37559,0.14,-26.32,▼  ,1832,43412.37559,3,B  ,65745000,0,64238,24,-0.05,0.13,0.14,64238,4,409,32,1528,83,6830,163,12606
43391.37559,0.14,-26.32,▼  ,1834,43412.37559,2,B  ,65815000,0,64238,25,-0.05,0.13,0.14,64238,4,407,32,1528,83,6828,164,12661
43391.37559,0.14,-26.32,▼  ,1835,43412.37559,1,B  ,65850000,0,64238,26,-0.05,0.13,0.14,64238,4,406,33,1534,83,6827,165,12667
43391.37559,0.14,-26.32,▼  ,1836,43412.37559,1,B  ,65885000,0,64238,27,-0.05,0.13,0.14,64238,4,405,33,1534,83,6826,165,12667
43391.37559,0.14,-26.32,▼  ,1837,43412.37559,1,B  ,65920000,0,64238,28,-0.05,0.13,0.14,64238,3,349,33,1534,82,6770,165,12667
43391.37559,0.14,-26.32,▼  ,1838,43412.37559,1,B  ,65955000,0,64238,29,-0.05,0.13,0.14,64238,3,348,33,1534,82,6769,165,12667
43391.37559,0.14,-26.32,▼  ,1839,43412.37559,1,B  ,65990000,0,64238,30,-0.05,0.13,0.14,64238,3,347,33,1534,82,6768,165,12667
43391.37559,0.14,-26.32,▼  ,1840,43412.37559,1,B  ,66025000,0,64238,31,-0.05,0.13,0.14,64238,3,346,33,1534,82,6767,165,12667
43391.37559,0.14,-26.32,▼  ,1841,43412.37559,1,B  ,66060000,0,64238,32,-0.05,0.13,0.14,64238,3,345,33,1534,82,6766,165,12667
43391.37559,0.14,-26.32,▼  ,1842,43412.37559,1,B  ,66095000,0,64238,33,-0.05,0.13,0.14,64238,2,323,33,1534,81,6744,165,12667
43391.37559,0.14,-26.32,▼  ,1846,43412.37559,4,B  ,66235000,0,64238,34,-0.05,0.13,0.14,64238,2,319,33,1534,81,6740,165,12667
43391.37559,0.14,-26.32,▼  ,1848,43412.37559,2,B  ,66305000,0,64238,35,-0.05,0.13,0.14,64238,2,317,33,1534,81,6738,165,12667
43391.37559,0.14,-26.32,▼  ,1850,43412.37559,2,B  ,66375000,0,64238,36,-0.05,0.13,0.14,64238,2,315,33,1534,81,6736,165,12667
43391.37559,0.14,-26.32,▼  ,1852,43412.37559,2,B  ,66445000,0,64238,37,-0.05,0.13,0.14,64238,2,313,33,1534,81,6734,165,12667
43391.37559,0.14,-26.32,▼  ,1853,43412.37559,1,B  ,66480000,0,64238,38,-0.05,0.13,0.14,64238,3,367,33,1534,82,6788,165,12667
43391.37559,0.14,-26.32,▼  ,1854,43412.37559,1,B  ,66515000,0,64238,39,-0.05,0.13,0.14,64238,2,311,33,1534,81,6732,165,12667
43391.37559,0.14,-26.32,▼  ,1857,43412.37559,3,B  ,66620000,0,64238,40,-0.05,0.13,0.14,64238,2,308,33,1534,81,6729,165,12667
43391.37559,0.14,-26.32,▼  ,1858,43412.37559,1,B  ,66655000,0,64238,41,-0.05,0.13,0.14,64238,3,308,33,1534,82,6729,165,12667
43391.37561,0.14,-26.32,▼  ,1859,43412.37561,1,B  ,66690000,0,64238,42,-0.05,0.13,0.14,64238,8,497,33,1534,86,6846,165,12667
43391.37561,0.14,-26.32,▼  ,1860,43412.37561,1,B  ,66725000,0,64238,43,-0.05,0.13,0.14,64238,8,496,33,1534,86,6845,165,12667
43391.37561,0.14,-26.32,▼  ,1861,43412.37561,1,B  ,66760000,0,64238,44,-0.05,0.13,0.14,64238,8,495,33,1534,86,6844,165,12667
43391.37566,0.14,-26.32,▼  ,1863,43412.37566,2,B  ,66830000,0,64567,45,-0.05,0.13,0.14,64567,11,609,33,1534,89,6958,165,12667
43391.37567,0.14,-26.32,▼  ,1913,43412.37567,50,B  ,68580000,0,64567,46,-0.05,0.13,0.14,64567,13,631,33,1534,89,6920,166,12668
43391.37575,0.14,-26.32,▼  ,1920,43412.37575,7,B  ,68825000,0,64567,47,-0.05,0.13,0.14,64567,19,1403,31,1378,94,7637,163,12479
43391.37576,0.14,-26.32,▼  ,2457,43412.37576,537,BB ,87620000,0,64567,48,-0.05,0.14,0.15,64567,26,2049,1,318,90,7068,138,10181
