,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
43390.37506,0.5,66.67,бу  ,857,43412.37506,10,BB ,107013000,0,48016,23,0.2,0.49,0.51,48016,8,77,1,10,29,830,52,807
43390.37506,0.49,63.33,бу  ,867,43412.37506,10,S  ,108238000,0,48016,24,0.19,0.49,0.51,48016,8,77,1,10,30,840,52,807
43390.37506,0.48,60,бу  ,911,43412.37506,44,SS ,113518000,0,48016,25,0.18,0.48,0.51,48016,8,77,2,142,30,840,54,785
43390.37509,0.5,66.67,бу  ,921,43412.37509,10,S  ,114768000,0,48376,26,0.2,0.5,0.51,48376,10,275,3,109,33,1227,43,1259
43390.37509,0.51,70,бу  ,922,43412.37509,1,B  ,114895000,0,48376,27,0.21,0.5,0.51,48376,9,126,4,115,32,1077,44,1265
43390.37509,0.51,70,бу  ,923,43412.37509,1,B  ,115023000,0,48376,28,0.21,0.5,0.51,48376,9,125,4,115,32,1076,44,1265
43390.37509,0.5,66.67,бу  ,924,43412.37509,1,S  ,115148000,0,48376,29,0.2,0.5,0.51,48376,9,125,3,114,32,1076,44,1265
43390.3751,0.51,70,бу  ,926,43412.3751,2,B  ,115403000,0,48376,30,0.21,0.5,0.51,48376,9,123,4,119,31,926,47,1153
43390.3751,0.51,70,бу  ,927,43412.3751,1,B  ,115530000,0,48376,31,0.21,0.5,0.51,48376,9,122,5,137,32,1026,48,1171
43390.3751,0.51,70,бу  ,933,43412.3751,6,B  ,116295000,0,48376,32,0.21,0.5,0.51,48376,9,116,6,138,30,724,49,872
43390.3751,0.51,70,бу  ,934,43412.3751,1,B  ,116423000,0,48376,33,0.21,0.5,0.51,48376,9,115,6,138,30,723,49,872
43390.37512,0.5,66.67,бу  ,992,43412.37512,58,S  ,123673000,0,48376,34,0.2,0.5,0.51,48376,9,115,5,80,30,723,48,814
43390.37512,0.5,66.67,бу  ,1014,43412.37512,22,S  ,126423000,0,48376,35,0.2,0.5,0.51,48376,9,115,2,8,30,723,44,741
43390.37512,0.5,66.67,бу  ,1022,43412.37512,8,SS ,127423000,0,48376,36,0.2,0.49,0.51,48376,9,115,5,141,30,723,66,993
43390.37512,0.5,66.67,бу  ,1023,43412.37512,1,S  ,127548000,0,48376,37,0.2,0.5,0.51,48376,9,115,2,12,30,723,44,745
43390.37512,0.5,66.67,бу  ,1025,43412.37512,2,S  ,127798000,0,48376,38,0.2,0.5,0.51,48376,9,115,1,2,30,723,43,735
43390.37513,0.5,66.67,бу  ,1035,43412.37513,10,SS ,129048000,0,48376,39,0.2,0.49,0.5,48376,1,10,6,179,31,790,69,1070
43390.37513,0.49,63.33,бу  ,1036,43412.37513,1,S  ,129170000,0,48376,40,0.19,0.49,0.5,48376,2,48,5,178,32,828,68,1069
43390.37513,0.5,66.67,бу  ,1037,43412.37513,1,B  ,129295000,0,48376,41,0.2,0.49,0.5,48376,1,9,5,178,35,964,68,1069
43390.37515,0.5,66.67,бу  ,1077,43412.37515,40,B  ,134295000,0,48376,42,0.2,0.49,0.5,48376,2,37,6,85,36,992,72,1149
43390.37516,0.49,63.33,бу  ,1087,43412.37516,10,S  ,135520000,0,48376,43,0.19,0.49,0.5,48376,6,146,4,28,40,1101,71,1130
43390.37519,0.5,66.67,бу  ,1187,43412.37519,100,B  ,148020000,0,48376,44,0.2,0.49,0.5,48376,1,89,2,17,36,1064,73,1130
43390.37519,0.5,66.67,бу  ,1197,43412.37519,10,B  ,149270000,0,48376,45,0.2,0.49,0.5,48376,1,10,6,86,36,985,76,1179
43390.37519,0.49,63.33,бу  ,1245,43412.37519,48,SS ,155150000,0,48376,46,0.19,0.48,0.5,48376,3,49,13,344,38,1024,77,1125
43390.3752,0.49,63.33,бу  ,1246,43412.3752,1,S  ,155273000,0,48376,47,0.19,0.49,0.5,48376,3,49,1,97,38,1024,71,1190
43390.3752,0.49,63.33,бу  ,1262,43412.3752,16,S  ,157233000,0,48393,48,0.19,0.49,0.5,48393,6,148,1,24,41,1123,71,1111
43390.37521,0.49,63.33,бу  ,1272,43412.37521,10,S  ,158458000,0,48393,49,0.19,0.49,0.5,48393,7,149,2,34,42,1060,73,1122
43390.37521,0.49,63.33,бу  ,1301,43412.37521,29,S  ,162010000,0,48393,50,0.19,0.49,0.5,48393,7,149,1,5,42,1060,72,1093
43390.37521,0.49,63.33,бу  ,1302,43412.37521,1,S  ,162133000,0,48393,51,0.19,0.49,0.5,48393,7,149,1,4,42,1060,72,1092
43390.37521,0.49,63.33,бу  ,1306,43412.37521,4,SS ,162623000,0,48393,52,0.19,0.48,0.5,48393,7,149,14,345,42,1060,79,1138
43390.37522,0.5,66.67,бу  ,1326,43412.37522,20,B  ,165123000,0,48393,53,0.2,0.49,0.5,48393,3,52,2,17,39,981,72,1090
43390.37522,0.49,63.33,бу  ,1343,43412.37522,17,SS ,167205000,0,48393,54,0.19,0.48,0.5,48393,10,86,14,345,46,1015,80,1169
43390.37522,0.49,63.33,бу  ,1350,43412.37522,7,B  ,168063000,0,48393,55,0.19,0.48,0.49,48393,2,4,13,265,46,947,79,1089
43390.37523,0.49,63.33,бу  ,1359,43412.37523,9,B  ,169165000,0,48393,56,0.19,0.48,0.49,48393,2,2,13,265,46,945,79,1089
43390.37527,0.5,66.67,бу  ,1417,43412.37527,58,B  ,176415000,0,48393,57,0.2,0.49,0.5,48393,4,4,7,100,45,1004,76,1111
43390.37527,0.5,66.67,бу  ,1421,43412.37527,4,B  ,176915000,0,48393,58,0.2,0.49,0.5,48393,4,4,7,100,45,1004,76,1111
43390.37527,0.5,66.67,бу  ,1430,43412.37527,9,SS ,178040000,0,48393,59,0.2,0.49,0.51,48393,16,366,8,110,45,1075,80,1166
43390.37527,0.5,66.67,бу  ,1431,43412.37527,1,B  ,178165000,0,48393,60,0.2,0.49,0.5,48393,1,9,8,110,43,1047,80,1166
43390.37527,0.49,63.33,бу  ,1436,43412.37527,5,S  ,178778000,0,48393,61,0.19,0.49,0.5,48393,2,39,8,106,45,1095,78,1146
43390.37528,0.49,63.33,бу  ,1456,43412.37528,20,S  ,181228000,0,48393,62,0.19,0.49,0.5,48393,3,49,6,76,46,1105,73,1113
43390.37529,0.49,63.33,бу  ,1457,43412.37529,1,S  ,181350000,0,48393,63,0.19,0.49,0.5,48393,6,83,3,29,50,1142,70,1066
43390.37529,0.49,63.33,бу  ,1486,43412.37529,29,SS ,184903000,0,48393,64,0.19,0.48,0.49,48393,1,9,11,248,45,1022,75,1087
43390.37529,0.49,63.33,бу  ,1496,43412.37529,10,BB ,186128000,0,48393,65,0.19,0.48,0.5,48393,6,83,12,249,51,1160,76,1111
43390.3753,0.49,63.33,бу  ,1501,43412.3753,5,S  ,186740000,0,48393,66,0.19,0.49,0.5,48393,6,83,2,34,50,1142,71,1110
43390.3753,0.49,63.33,бу  ,1502,43412.3753,1,SS ,186863000,0,48393,67,0.19,0.48,0.49,48393,1,9,12,249,45,1022,77,1126
43390.3753,0.49,63.33,бу  ,1504,43412.3753,2,B  ,187108000,0,48393,68,0.19,0.48,0.49,48393,2,8,11,239,47,1049,76,1104
43390.3753,0.49,63.33,бу  ,1515,43412.3753,11,BB ,188455000,0,48393,69,0.19,0.49,0.5,48393,7,103,1,14,50,1160,68,1065
43390.3753,0.49,63.33,бу  ,1525,43412.3753,10,S  ,189680000,0,48393,70,0.19,0.49,0.5,48393,7,103,1,4,49,1142,69,1070
43390.37531,0.49,63.33,бу  ,1529,43412.37531,4,SS ,190170000,0,48393,71,0.19,0.48,0.5,48393,8,108,11,239,50,1147,76,1116
43390.37531,0.49,63.33,бу  ,1530,43412.37531,1,BB ,190293000,0,48393,72,0.19,0.48,0.5,48393,10,166,11,239,52,1185,76,1102
43390.37532,0.49,63.33,бу  ,1531,43412.37532,1,B  ,190415000,0,48393,73,0.19,0.48,0.49,48393,1,9,11,239,48,1103,76,1102
43390.37532,0.49,63.33,бу  ,1581,43412.37532,50,S  ,196540000,0,48393,74,0.19,0.49,0.5,48393,10,138,2,8,51,1139,71,1075
43390.37532,0.49,63.33,бу  ,1582,43412.37532,1,SS ,196663000,0,48393,75,0.19,0.48,0.49,48393,1,9,12,259,47,1057,77,1117
43390.37532,0.49,63.33,бу  ,1590,43412.37532,8,B  ,197643000,0,48393,76,0.19,0.48,0.49,48393,1,1,12,259,47,1078,77,1117
43390.37532,0.49,63.33,бу  ,1628,43412.37532,38,S  ,202298000,0,48393,77,0.19,0.49,0.5,48393,8,117,1,1,50,1136,69,1053
43390.37532,0.49,63.33,бу  ,1629,43412.37532,1,S  ,202420000,0,48393,78,0.19,0.49,0.5,48393,8,117,1,1,50,1136,69,1053
43390.37534,0.49,63.33,бу  ,1630,43412.37534,1,BB ,202543000,0,48393,79,0.19,0.48,0.5,48393,9,167,12,259,50,1119,77,1117
43390.37534,0.5,66.67,бу  ,1648,43412.37534,18,B  ,204793000,0,48393,80,0.2,0.48,0.5,48393,7,149,12,259,49,1119,76,1102
43390.37534,0.5,66.67,бу  ,1662,43412.37534,14,B  ,206543000,0,48393,81,0.2,0.48,0.5,48393,7,136,12,259,49,1106,76,1102
43390.37534,0.49,63.33,бу  ,1698,43412.37534,36,SS ,210953000,0,48393,82,0.19,0.48,0.5,48393,7,136,12,259,48,1088,77,1117
43390.37534,0.5,66.67,бу  ,1699,43412.37534,1,B  ,211078000,0,48393,83,0.2,0.48,0.5,48393,7,135,12,259,48,1087,77,1117
43390.37534,0.5,66.67,бу  ,1713,43412.37534,14,B  ,212828000,0,48393,84,0.2,0.48,0.5,48393,6,121,12,259,48,1083,77,1117
43390.37534,0.49,63.33,бу  ,1775,43412.37534,62,SS ,220423000,0,48393,85,0.19,0.48,0.5,48393,6,121,12,259,48,1083,77,1117
43390.37534,0.5,66.67,бу  ,1793,43412.37534,18,B  ,222673000,0,48393,86,0.2,0.48,0.5,48393,4,103,12,259,46,1065,77,1117
43390.37534,0.5,66.67,бу  ,1794,43412.37534,1,B  ,222798000,0,48393,87,0.2,0.48,0.5,48393,4,102,12,259,46,1064,77,1117
43390.37534,0.49,63.33,бу  ,1802,43412.37534,8,B  ,223778000,0,48393,88,0.19,0.48,0.49,48393,2,40,12,259,45,1026,77,1117
43390.37534,0.49,63.33,бу  ,1835,43412.37534,33,B  ,227820000,0,48393,89,0.19,0.48,0.49,48393,2,8,12,259,45,994,77,1117
43390.37534,0.49,63.33,бу  ,1843,43412.37534,8,BB ,228800000,0,48393,90,0.19,0.48,0.5,48393,5,114,12,259,49,1095,76,1102
43390.37535,0.5,66.67,бу  ,1857,43412.37535,14,B  ,230550000,0,48393,91,0.2,0.48,0.5,48393,5,108,14,273,49,1089,78,1116
43390.37535,0.49,63.33,бу  ,1890,43412.37535,33,B  ,234593000,0,48393,92,0.19,0.48,0.49,48393,1,5,14,273,45,1003,78,1116
43390.37535,0.49,63.33,бу  ,1895,43412.37535,5,BB ,235205000,0,48393,93,0.19,0.48,0.5,48393,5,108,14,273,49,1089,78,1116
43390.37535,0.49,63.33,бу  ,1896,43412.37535,1,BB ,235328000,0,48393,94,0.19,0.48,0.5,48393,5,108,14,273,49,1089,78,1116
43390.37535,0.5,66.67,бу  ,1897,43412.37535,1,B  ,235453000,0,48422,95,0.2,0.48,0.5,48422,5,107,14,273,49,1088,78,1116
43390.37535,0.5,66.67,бу  ,1900,43412.37535,3,B  ,235828000,0,48422,96,0.2,0.48,0.5,48422,6,164,14,273,50,1145,78,1116
43390.37535,0.49,63.33,бу  ,1901,43412.37535,1,S  ,235950000,0,48422,97,0.19,0.49,0.5,48422,6,164,1,38,50,1145,71,1104
43390.37535,0.49,63.33,бу  ,1902,43412.37535,1,S  ,236073000,0,48422,98,0.19,0.49,0.5,48422,6,164,1,37,50,1145,71,1103
43390.37535,0.49,63.33,бу  ,1917,43412.37535,15,S  ,237910000,0,48422,99,0.19,0.49,0.5,48422,6,164,3,31,49,1127,74,1112
43390.37535,0.49,63.33,бу  ,1948,43412.37535,31,S  ,241708000,0,48422,100,0.19,0.49,0.5,48422,6,164,3,31,49,1127,74,1112
43390.37535,0.49,63.33,бу  ,1952,43412.37535,4,S  ,242198000,0,48422,101,0.19,0.49,0.5,48422,6,164,1,3,49,1127,72,1084
43390.37535,0.49,63.33,бу  ,1955,43412.37535,3,S  ,242565000,0,48422,102,0.19,0.49,0.5,48422,6,164,1,6,49,1127,72,1087
43390.37535,0.49,63.33,бу  ,1958,43412.37535,3,S  ,242933000,0,48422,103,0.19,0.49,0.5,48422,6,164,1,3,49,1127,72,1084
43390.37535,0.49,63.33,бу  ,1961,43412.37535,3,S  ,243300000,0,48422,104,0.19,0.49,0.5,48422,6,164,1,18,49,1127,72,1099
43390.37535,0.49,63.33,бу  ,1964,43412.37535,3,S  ,243668000,0,48422,105,0.19,0.49,0.5,48422,6,164,1,15,49,1127,72,1096
43390.37535,0.49,63.33,бу  ,1965,43412.37535,1,S  ,243790000,0,48422,106,0.19,0.49,0.5,48422,6,164,1,14,49,1127,72,1095
43390.37535,0.49,63.33,бу  ,1979,43412.37535,14,SS ,245505000,0,48422,107,0.19,0.48,0.5,48422,6,164,14,273,49,1127,79,1131
43390.37535,0.5,66.67,бу  ,1980,43412.37535,1,B  ,245630000,0,48422,108,0.2,0.48,0.5,48422,6,163,14,273,49,1126,79,1131
43390.37535,0.5,66.67,бу  ,1983,43412.37535,3,B  ,246005000,0,48422,109,0.2,0.48,0.5,48422,6,160,14,273,49,1123,79,1131
43390.37535,0.5,66.67,бу  ,1984,43412.37535,1,B  ,246130000,0,48422,110,0.2,0.48,0.5,48422,6,159,14,273,49,1122,79,1131
43390.37535,0.49,63.33,бу  ,1988,43412.37535,4,S  ,246620000,0,48422,111,0.19,0.49,0.5,48422,6,159,1,34,49,1122,71,1111
43390.37536,0.49,63.33,бу  ,1989,43412.37536,1,S  ,246743000,0,48422,112,0.19,0.49,0.5,48422,7,209,3,22,49,1122,73,1099
43390.37536,0.49,63.33,бу  ,1994,43412.37536,5,S  ,247355000,0,48422,113,0.19,0.49,0.5,48422,7,209,2,17,49,1122,72,1094
43390.37536,0.49,63.33,бу  ,2010,43412.37536,16,S  ,249315000,0,48422,114,0.19,0.49,0.5,48422,7,209,2,7,49,1122,72,1084
43390.37536,0.5,66.67,бу  ,2030,43412.37536,20,B  ,251815000,0,48422,115,0.2,0.49,0.5,48422,7,189,2,5,49,1102,72,1082
43390.37536,0.49,63.33,бу  ,2035,43412.37536,5,S  ,252428000,0,48422,116,0.19,0.49,0.5,48422,7,189,1,11,49,1102,71,1088
43390.37536,0.49,63.33,бу  ,2036,43412.37536,1,S  ,252550000,0,48422,117,0.19,0.49,0.5,48422,7,189,1,10,49,1102,71,1087
43390.37536,0.49,63.33,бу  ,2041,43412.37536,5,S  ,253163000,0,48422,118,0.19,0.49,0.5,48422,7,189,3,14,49,1102,73,1091
43390.37536,0.49,63.33,бу  ,2045,43412.37536,4,S  ,253653000,0,48422,119,0.19,0.49,0.5,48422,7,189,7,21,49,1102,77,1098
43390.37537,0.5,66.67,бу  ,2046,43412.37537,1,B  ,253778000,0,48422,120,0.2,0.49,0.5,48422,5,131,10,87,49,1057,79,1154
43390.37537,0.49,63.33,бу  ,2048,43412.37537,2,S  ,254023000,0,48422,121,0.19,0.49,0.5,48422,8,184,8,81,52,1110,77,1148
43390.37538,0.49,63.33,бу  ,2053,43412.37538,5,S  ,254635000,0,48422,122,0.19,0.49,0.5,48422,10,228,15,115,55,1145,83,1179
43390.37541,0.5,66.67,бу  ,2054,43412.37541,1,B  ,254760000,0,48422,123,0.2,0.49,0.5,48422,6,126,18,138,52,1057,88,1218
43390.37541,0.5,66.67,бу  ,2057,43412.37541,3,B  ,255135000,0,48422,124,0.2,0.49,0.5,48422,6,123,17,135,52,1054,87,1215
43390.37541,0.5,66.67,бу  ,2060,43412.37541,3,B  ,255510000,0,48422,125,0.2,0.49,0.5,48422,6,120,16,132,52,1051,86,1212
43390.37541,0.5,66.67,бу  ,2061,43412.37541,1,B  ,255635000,0,48422,126,0.2,0.49,0.5,48422,6,119,15,131,52,1050,85,1211
43390.37541,0.5,66.67,бу  ,2062,43412.37541,1,B  ,255760000,0,48422,127,0.2,0.49,0.5,48422,6,118,14,130,52,1049,84,1210
43390.37541,0.5,66.67,бу  ,2096,43412.37541,34,B  ,260010000,0,48422,128,0.2,0.49,0.5,48422,4,84,13,96,50,1015,83,1176
43390.37541,0.5,66.67,бу  ,2097,43412.37541,1,B  ,260135000,0,48422,129,0.2,0.49,0.5,48422,4,83,12,95,50,1014,82,1175
43390.37541,0.5,66.67,бу  ,2105,43412.37541,8,B  ,261135000,0,48422,130,0.2,0.49,0.5,48422,4,75,11,87,50,1006,81,1167
43390.37541,0.5,66.67,бу  ,2135,43412.37541,30,B  ,264885000,0,48422,131,0.2,0.49,0.5,48422,3,70,12,147,49,1001,82,1227
43390.37541,0.5,66.67,бу  ,2138,43412.37541,3,B  ,265260000,0,48422,132,0.2,0.49,0.5,48422,4,51,12,147,50,982,82,1227
43390.37542,0.5,66.67,бу  ,2139,43412.37542,1,B  ,265385000,0,48422,133,0.2,0.49,0.5,48422,7,133,12,89,53,1064,82,1169
43390.37543,0.5,66.67,бу  ,2142,43412.37543,3,B  ,265760000,0,48422,134,0.2,0.49,0.5,48422,7,71,13,91,53,1002,83,1171
43390.37543,0.49,63.33,бу  ,2143,43412.37543,1,S  ,265883000,0,48422,135,0.19,0.49,0.5,48422,7,122,13,90,53,1053,83,1170
43390.37543,0.5,66.67,бу  ,2148,43412.37543,5,BB ,266508000,0,48422,136,0.2,0.5,0.51,48422,19,310,1,10,50,982,54,818
43390.37543,0.5,66.67,бу  ,2158,43412.37543,10,SS ,267758000,0,48422,137,0.2,0.49,0.51,48422,18,272,14,100,48,926,84,1180
43390.37543,0.5,66.67,бу  ,2180,43412.37543,22,B  ,270508000,0,48422,138,0.2,0.49,0.5,48422,4,78,13,90,48,953,85,1198
43390.37543,0.5,66.67,бу  ,2181,43412.37543,1,B  ,270633000,0,48422,139,0.2,0.49,0.5,48422,4,77,13,90,49,970,84,1183
43390.37544,0.5,66.67,бу  ,2194,43412.37544,13,BB ,272258000,0,48422,140,0.2,0.5,0.51,48422,18,272,1,9,49,944,56,840
43390.37544,0.5,66.67,бу  ,2203,43412.37544,9,SS ,273383000,0,48422,141,0.2,0.49,0.5,48422,1,27,13,90,46,920,84,1183
43390.37544,0.5,66.67,бу  ,2204,43412.37544,1,B  ,273508000,0,48422,142,0.2,0.49,0.5,48422,1,26,13,90,45,901,84,1183
43390.37544,0.5,66.67,бу  ,2222,43412.37544,18,B  ,275758000,0,48422,143,0.2,0.49,0.5,48422,3,13,13,90,48,906,84,1183
43390.37544,0.5,66.67,бу  ,2223,43412.37544,1,B  ,275883000,0,48422,144,0.2,0.49,0.5,48422,4,72,13,90,49,965,84,1183
43390.37544,0.5,66.67,бу  ,2228,43412.37544,5,B  ,276508000,0,48422,145,0.2,0.49,0.5,48422,5,72,13,92,50,965,84,1185
43390.37544,0.5,66.67,бу  ,2229,43412.37544,1,B  ,276633000,0,48422,146,0.2,0.49,0.5,48422,4,70,14,121,49,963,84,1185
43390.37544,0.5,66.67,бу  ,2230,43412.37544,1,B  ,276758000,0,48422,147,0.2,0.49,0.5,48422,4,70,14,121,49,963,84,1185
43390.37544,0.5,66.67,бу  ,2231,43412.37544,1,B  ,276883000,0,48422,148,0.2,0.49,0.5,48422,4,69,14,121,49,962,84,1185
43390.37545,0.5,66.67,бу  ,2271,43412.37545,40,B  ,281883000,0,48422,149,0.2,0.49,0.5,48422,6,87,14,121,51,980,82,1140
43390.37545,0.49,63.33,бу  ,2276,43412.37545,5,S  ,282495000,0,48422,150,0.19,0.49,0.5,48422,7,111,11,114,52,1004,79,1133
43390.37546,0.5,66.67,бу  ,2279,43412.37546,3,B  ,282870000,0,48422,151,0.2,0.49,0.5,48422,9,87,12,121,54,980,80,1140
43390.37549,0.49,63.33,бу  ,2281,43412.37549,2,S  ,283115000,0,48422,152,0.19,0.49,0.5,48422,13,173,13,83,58,1064,81,1102
43390.37549,0.49,63.33,бу  ,2282,43412.37549,1,S  ,283238000,0,48422,153,0.19,0.49,0.5,48422,13,173,11,63,58,1064,79,1082
43390.37549,0.49,63.33,бу  ,2345,43412.37549,63,S  ,290955000,0,48422,154,0.19,0.49,0.5,48422,13,173,11,63,58,1064,79,1082
43390.37549,0.49,63.33,бу  ,2367,43412.37549,22,B  ,293650000,0,48422,155,0.19,0.48,0.49,48422,1,36,15,250,52,1062,80,1100
43390.37549,0.49,63.33,бу  ,2377,43412.37549,10,B  ,294875000,0,48422,156,0.19,0.48,0.49,48422,4,39,15,250,57,1097,78,1072
43390.37549,0.49,63.33,бу  ,2390,43412.37549,13,B  ,296468000,0,48422,157,0.19,0.48,0.49,48422,3,13,15,250,56,1056,78,1072
43390.37549,0.49,63.33,бу  ,2398,43412.37549,8,S  ,297448000,0,48422,158,0.19,0.49,0.5,48422,15,243,3,45,58,1085,75,1106
43390.37549,0.49,63.33,бу  ,2445,43412.37549,47,S  ,303205000,0,48422,159,0.19,0.49,0.5,48422,14,238,4,47,57,1080,76,1108
43390.37549,0.49,63.33,бу  ,2478,43412.37549,33,B  ,307248000,0,48422,160,0.19,0.48,0.49,48422,2,7,16,286,56,1053,80,1123
43390.3755,0.49,63.33,бу  ,2507,43412.3755,29,BB ,310800000,0,48504,161,0.19,0.48,0.5,48504,16,259,17,296,60,1119,80,1118
43390.3755,0.49,63.33,бу  ,2540,43412.3755,33,B  ,314843000,0,48504,162,0.19,0.48,0.49,48504,3,24,17,286,58,1088,83,1165
43390.3755,0.49,63.33,бу  ,2564,43412.3755,24,B  ,317783000,0,48504,163,0.19,0.48,0.49,48504,1,15,16,283,56,1079,82,1162
43390.3755,0.49,63.33,бу  ,2585,43412.3755,21,BB ,320355000,0,48504,164,0.19,0.48,0.5,48504,16,259,18,291,60,1119,84,1170
43390.3755,0.49,63.33,бу  ,2607,43412.3755,22,S  ,323050000,0,48504,165,0.19,0.49,0.5,48504,14,238,2,33,58,1098,78,1141
43390.3755,0.49,63.33,бу  ,2637,43412.3755,30,S  ,326725000,0,48504,166,0.19,0.49,0.5,48504,15,253,2,4,58,1095,78,1094
43390.3755,0.49,63.33,бу  ,2640,43412.3755,3,S  ,327093000,0,48504,167,0.19,0.49,0.5,48504,16,259,1,3,59,1101,78,1129
43390.3755,0.49,63.33,бу  ,2650,43412.3755,10,S  ,328318000,0,48504,168,0.19,0.49,0.5,48504,16,259,3,43,59,1101,80,1169
43390.3755,0.49,63.33,бу  ,2668,43412.3755,18,S  ,330523000,0,48504,169,0.19,0.49,0.5,48504,16,259,2,35,59,1101,79,1161
43390.3755,0.49,63.33,бу  ,2673,43412.3755,5,S  ,331135000,0,48504,170,0.19,0.49,0.5,48504,17,267,1,20,60,1109,79,1156
43390.3755,0.49,63.33,бу  ,2674,43412.3755,1,S  ,331258000,0,48504,171,0.19,0.49,0.5,48504,18,312,1,19,60,1109,79,1155
43390.3755,0.49,63.33,бу  ,2675,43412.3755,1,S  ,331380000,0,48504,172,0.19,0.49,0.5,48504,18,312,1,18,60,1109,79,1154
43390.3755,0.49,63.33,бу  ,2676,43412.3755,1,S  ,331503000,0,48504,173,0.19,0.49,0.5,48504,18,312,1,17,60,1109,79,1153
43390.3755,0.49,63.33,бу  ,2693,43412.3755,17,S  ,333585000,0,48504,174,0.19,0.49,0.5,48504,18,312,1,17,60,1109,79,1153
