,KOSPI 200 콜옵션 1811 270.0,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43396.37514,8.7,-17.14,▼  ,2,43412.37514,2,BB ,4350000,0,3293,1,-1.8,0,0,3293,1,10,1,50,0,0,0,0
43396.3761,8.7,-17.14,▼  ,3,43412.3761,1,SS ,6525000,0,3300,2,-1.8,8.67,8.79,3300,1,3,1,3,5,26,5,45
43396.38058,8.92,-15.05,▼  ,4,43412.38058,1,SS ,8755000,0,3299,3,-1.58,8.87,9.02,3299,1,3,1,3,5,28,5,38
43396.38249,8.8,-16.19,▼  ,5,43412.38249,1,BB ,10955000,50,3300,4,-1.7,8.69,8.85,3300,2,4,1,3,6,57,5,35
43396.38411,8.8,-16.19,▼  ,6,43412.38411,1,BB ,13155000,100,3299,5,-1.7,8.73,8.85,3299,1,3,1,3,5,56,5,17
43396.38558,8.61,-18,▼  ,7,43412.38558,1,SS ,15308000,66.67,3299,6,-1.89,8.56,8.68,3299,1,2,1,3,5,28,5,35
43396.3875,8.17,-22.19,▼  ,8,43412.3875,1,S  ,17350000,50,3299,7,-2.33,8.17,8.27,3299,1,4,1,6,5,33,5,37
43396.3875,8.17,-22.19,▼  ,14,43412.3875,6,S  ,29605000,20,3299,8,-2.33,8.17,8.27,3299,1,1,1,6,5,33,5,37
43396.38784,8.22,-21.71,▼  ,15,43412.38784,1,BB ,31660000,30,3300,9,-2.28,8.16,8.27,3300,1,4,1,4,5,108,5,18
43396.39236,8,-23.81,▼  ,16,43412.39236,1,SS ,33660000,27.27,3299,10,-2.5,7.94,8.09,3299,1,4,1,4,5,18,5,99
43396.39282,8,-23.81,▼  ,17,43412.39282,1,BB ,35660000,36.36,3299,11,-2.5,7.96,8.07,3299,1,4,1,4,5,33,5,33
43396.39367,8.1,-22.86,▼  ,18,43412.39367,1,BB ,37685000,45.45,3300,12,-2.4,8.05,8.12,3300,1,1,1,4,5,33,5,33
43396.39369,8.12,-22.67,▼  ,19,43412.39369,1,BB ,39715000,54.55,3300,13,-2.38,8.05,8.17,3300,1,4,1,4,5,41,5,81
43396.39381,8.12,-22.67,▼  ,20,43412.39381,1,SS ,41745000,50,3301,14,-2.38,8.07,8.19,3301,2,6,1,4,6,43,5,81
43396.39627,7.99,-23.9,▼  ,22,43412.39627,2,SS ,45740000,42.86,3300,15,-2.51,7.97,8.05,3300,1,4,1,2,5,33,6,92
43396.39627,7.97,-24.1,▼  ,23,43412.39627,1,S  ,47733000,40,3300,16,-2.53,7.97,8.05,3300,1,4,1,1,5,33,6,109
43396.39631,7.97,-24.1,▼  ,24,43412.39631,1,SS ,49725000,37.5,3300,17,-2.53,7.91,8.03,3300,1,4,1,4,5,33,6,109
43396.39644,8,-23.81,▼  ,26,43412.39644,2,SS ,53725000,33.33,3301,18,-2.5,7.99,8.07,3301,1,1,1,2,6,61,5,19
43396.39652,7.99,-23.9,▼  ,28,43412.39652,2,SS ,57720000,30,3301,19,-2.51,7.97,8.04,3301,1,4,1,2,5,33,6,83
43396.39652,7.97,-24.1,▼  ,30,43412.39652,2,S  ,61705000,27.27,3301,20,-2.53,7.97,8.04,3301,1,4,1,2,5,33,6,83
43396.39735,7.89,-24.86,▼  ,31,43412.39735,1,SS ,63678000,26.09,3301,21,-2.61,7.87,7.94,3301,1,4,1,1,5,81,5,17
43396.39735,7.87,-25.05,▼  ,32,43412.39735,1,SS ,65645000,25,3301,22,-2.63,7.85,7.94,3301,1,4,1,1,5,81,5,32
43396.39751,7.91,-24.67,▼  ,33,43412.39751,1,SS ,67623000,24,3302,23,-2.59,7.89,7.93,3302,1,1,1,1,6,83,5,18
43396.39752,7.89,-24.86,▼  ,34,43412.39752,1,SS ,69595000,23.08,3302,24,-2.61,7.87,7.93,3302,1,1,1,1,6,83,5,33
43396.39755,7.91,-24.67,▼  ,35,43412.39755,1,BB ,71573000,26.92,3302,25,-2.59,7.87,7.96,3302,1,4,1,1,5,108,5,33
43396.39759,7.95,-24.29,▼  ,36,43412.39759,1,S  ,73560000,25.93,3302,26,-2.55,7.87,7.96,3302,1,4,1,1,5,81,5,33
