,KOSPI 200 콜옵션 1811 272.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43385.375,7.1,-0.84,▼  ,2,43412.375,2,BB ,3550000,0,302,1,-0.06,0,0,302,1,1,1,1,0,0,0,0
43385.375,7.16,0,   ,3,43412.375,1,BB ,5340000,0,302,2,0,7.1,9.99,302,2,4,5,10,2,4,9,23
43385.3752,7.53,5.17,▲  ,12,43412.3752,9,SS ,22283000,0,345,3,0.37,7.1,9.99,345,1,9,1,9,5,76,5,76
43385.37521,7.62,6.42,▲  ,21,43412.37521,9,SS ,39428000,0,345,4,0.46,7.6,7.82,345,1,9,1,9,5,76,5,198
43385.37521,7.6,6.15,▲  ,22,43412.37521,1,S  ,41328000,0,345,5,0.44,7.6,7.82,345,1,9,1,8,5,76,5,197
43385.37521,7.6,6.15,▲  ,25,43412.37521,3,S  ,47028000,0,345,6,0.44,7.6,7.82,345,1,9,1,5,5,76,5,194
43385.37522,7.61,6.28,▲  ,27,43412.37522,2,S  ,50833000,0,345,7,0.45,7.61,7.81,345,1,9,1,7,5,76,5,196
43385.37522,7.61,6.28,▲  ,34,43412.37522,7,S  ,64150000,0,345,8,0.45,7.61,7.81,345,1,9,1,7,5,76,5,196
43385.37532,7.67,7.12,▲  ,35,43412.37532,1,S  ,66068000,0,351,9,0.51,7.67,7.87,351,1,9,1,8,5,76,5,75
43385.37534,7.7,7.54,▲  ,36,43412.37534,1,S  ,67993000,0,351,10,0.54,7.7,7.91,351,1,9,1,1,5,76,5,68
43385.37534,7.68,7.26,▲  ,45,43412.37534,9,SS ,85273000,0,351,11,0.52,7.66,7.91,351,1,9,1,9,5,76,5,198
43385.37534,7.65,6.84,▲  ,54,43412.37534,9,SS ,102485000,0,351,12,0.49,7.62,7.91,351,1,9,1,9,5,76,5,190
43385.37534,7.65,6.84,▲  ,56,43412.37534,2,SS ,106310000,0,351,13,0.49,7.58,7.91,351,1,9,1,9,5,76,5,190
43385.37587,8.07,12.71,▲  ,59,43412.37587,3,B  ,112363000,0,364,14,0.91,7.58,7.91,364,1,3,1,10,8,259,5,110
43385.3765,8.2,14.53,▲  ,61,43412.3765,2,BB ,116463000,0,364,15,1.04,7.82,8.32,364,1,40,1,10,6,320,5,110
