,KOSPI 200 콜옵션 1811 302.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43398.3809,0.01,0,   ,12,43412.3809,12,BB ,30000,0,45781,1,0,0,0,45781,74,9880,0,0,0,0,0,0
43398.38262,0.01,0,   ,24,43412.38262,12,B  ,60000,12,45775,2,0,0,0.01,45775,73,9808,0,0,81,11976,0,0
43398.38427,0.01,0,   ,36,43412.38427,12,B  ,90000,24,45764,3,0,0,0.01,45764,73,9796,0,0,81,11964,0,0
43398.38502,0.01,0,   ,48,43412.38502,12,B  ,120000,36,45753,4,0,0,0.01,45753,73,9784,0,0,81,11952,0,0
43398.38528,0.01,0,   ,49,43412.38528,1,B  ,123000,37,45743,5,0,0,0.01,45743,72,9783,0,0,80,11951,0,0
43398.3859,0.01,0,   ,73,43412.3859,24,B  ,183000,61,45742,6,0,0,0.01,45742,48,9759,0,0,56,11927,0,0
43398.3864,0.01,0,   ,92,43412.3864,19,B  ,230000,80,45722,7,0,0,0.01,45722,48,9740,0,0,56,11908,0,0
43398.39878,0.01,0,   ,93,43412.39878,1,B  ,233000,81,45717,8,0,0,0.01,45717,53,9775,0,0,60,11933,0,0
43398.40637,0.01,0,   ,97,43412.40637,4,B  ,243000,85,45717,9,0,0,0.01,45717,54,9861,0,0,62,12029,0,0
43398.47801,0.01,0,   ,105,43412.47801,8,B  ,263000,93,45717,10,0,0,0.01,45717,59,10011,0,0,67,12179,0,0
43398.47921,0.01,0,   ,145,43412.47921,40,B  ,363000,133,45723,11,0,0,0.01,45723,59,9971,0,0,67,12139,0,0
43398.64157,0.01,0,   ,150,43412.64157,5,B  ,375000,138,45688,12,0,0,0.01,45688,70,11624,0,0,78,11889,0,0
43398.65625,0.01,0,   ,452,43412.65625,302,B  ,1130000,138,45688,13,0,0,0.01,45688,65,9208,0,0,73,9473,0,0
