,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43396.375,0.27,-42.55,▼  ,1004,43412.375,1004,B  ,67770000,0,75559,1,-0.2,0,0,75559,0,0,0,0,0,0,0,0
43396.375,0.27,-42.55,▼  ,1005,43412.375,1,S  ,67838000,0,75559,2,-0.2,0.27,0.28,75559,3,12,8,87,34,612,64,1565
43396.375,0.28,-40.43,▼  ,1015,43412.375,10,B  ,68538000,0,75559,3,-0.19,0.27,0.28,75559,1,2,8,87,32,602,64,1565
43396.37502,0.28,-40.43,▼  ,1017,43412.37502,2,B  ,68678000,0,75559,4,-0.19,0.27,0.28,75559,2,60,9,88,36,742,68,1648
43396.37505,0.28,-40.43,▼  ,1037,43412.37505,20,B  ,70078000,0,75559,5,-0.19,0.27,0.28,75559,5,91,11,140,37,762,71,1704
43396.37506,0.28,-40.43,▼  ,1073,43412.37506,36,B  ,72598000,0,75559,6,-0.19,0.27,0.28,75559,4,55,11,140,36,726,71,1704
43396.37506,0.28,-40.43,▼  ,1128,43412.37506,55,BB ,76448000,0,75559,7,-0.19,0.27,0.29,75559,5,24,11,140,37,807,71,1704
43396.3751,0.28,-40.43,▼  ,1142,43412.3751,14,B  ,77428000,0,75559,8,-0.19,0.27,0.28,75559,2,40,14,148,34,711,76,1715
43396.3751,0.28,-40.43,▼  ,1145,43412.3751,3,B  ,77638000,0,75559,9,-0.19,0.27,0.28,75559,2,37,14,148,34,708,76,1715
43396.3751,0.28,-40.43,▼  ,1151,43412.3751,6,B  ,78058000,0,75559,10,-0.19,0.27,0.28,75559,2,31,14,148,34,702,76,1715
43396.3751,0.28,-40.43,▼  ,1156,43412.3751,5,B  ,78408000,0,75559,11,-0.19,0.27,0.28,75559,2,26,14,148,34,697,76,1715
