,KOSPI 200 콜옵션 1811 307.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43391.375,0.01,0,   ,767,43412.375,767,B  ,1918000,0,26299,1,0,0,0,26299,0,0,0,0,0,0,0,0
43391.37531,0.01,0,   ,1167,43412.37531,400,S  ,2918000,0,25478,2,0,0.01,0.02,25478,65,37303,24,12684,100,45022,24,12684
43391.37575,0.01,0,   ,1176,43412.37575,9,S  ,2940000,0,25422,3,0,0.01,0.02,25422,83,37583,25,12676,118,45302,25,12676
43391.3762,0.01,0,   ,1177,43412.3762,1,S  ,2943000,0,25413,4,0,0.01,0.02,25413,83,37583,24,12641,118,45302,24,12641
43391.37684,0.01,0,   ,1677,43412.37684,500,S  ,4193000,0,25413,5,0,0.01,0.02,25413,86,39684,19,12141,125,47423,19,12141
43391.37874,0.01,0,   ,1678,43412.37874,1,S  ,4195000,0,25319,6,0,0.01,0.02,25319,93,39826,20,12128,131,47009,20,12128
43391.3788,0.01,0,   ,1679,43412.3788,1,S  ,4198000,0,25319,7,0,0.01,0.02,25319,94,39827,20,12127,132,47010,20,12127
43391.37939,0.01,0,   ,1779,43412.37939,100,S  ,4448000,0,25321,8,0,0.01,0.02,25321,95,39828,20,12027,137,47015,20,12027
43391.37939,0.01,0,   ,1879,43412.37939,100,S  ,4698000,0,25321,9,0,0.01,0.02,25321,95,39828,20,11927,137,47015,20,11927
43391.37955,0.01,0,   ,2379,43412.37955,500,S  ,5948000,0,25171,10,0,0.01,0.02,25171,95,39828,20,11427,137,47015,20,11427
43391.38079,0.01,0,   ,2380,43412.38079,1,S  ,5950000,0,25271,11,0,0.01,0.02,25271,95,39828,21,11428,137,47015,21,11428
43391.38179,0.01,0,   ,2880,43412.38179,500,S  ,7200000,0,25272,12,0,0.01,0.02,25272,96,39829,21,10928,139,47017,21,10928
43391.38212,0.01,0,   ,2881,43412.38212,1,S  ,7203000,0,25371,13,0,0.01,0.02,25371,96,39829,22,10932,139,47017,22,10932
43391.3834,0.01,0,   ,2901,43412.3834,20,S  ,7253000,0,25371,14,0,0.01,0.02,25371,97,39830,22,10912,141,47019,22,10912
43391.3834,0.01,0,   ,2951,43412.3834,50,S  ,7378000,0,25371,15,0,0.01,0.02,25371,97,39830,22,10862,141,47019,22,10862
43391.3834,0.01,0,   ,2971,43412.3834,20,S  ,7428000,0,25371,16,0,0.01,0.02,25371,97,39830,22,10842,141,47019,22,10842
43391.3834,0.01,0,   ,2981,43412.3834,10,S  ,7453000,0,25371,17,0,0.01,0.02,25371,97,39830,22,10832,141,47019,22,10832
43391.3834,0.01,0,   ,3001,43412.3834,20,S  ,7503000,0,25371,18,0,0.01,0.02,25371,97,39830,22,10812,141,47019,22,10812
43391.3834,0.01,0,   ,3011,43412.3834,10,S  ,7528000,0,25371,19,0,0.01,0.02,25371,97,39830,22,10802,141,47019,22,10802
43391.3834,0.01,0,   ,3021,43412.3834,10,S  ,7553000,0,25371,20,0,0.01,0.02,25371,97,39830,22,10792,141,47019,22,10792
43391.3834,0.01,0,   ,3031,43412.3834,10,S  ,7578000,0,25371,21,0,0.01,0.02,25371,97,39830,22,10782,141,47019,22,10782
43391.38341,0.01,0,   ,3041,43412.38341,10,S  ,7603000,0,25371,22,0,0.01,0.02,25371,97,39830,22,10772,141,47019,22,10772
43391.38341,0.01,0,   ,3051,43412.38341,10,S  ,7628000,0,25371,23,0,0.01,0.02,25371,97,39830,22,10762,141,47019,22,10762
43391.38348,0.01,0,   ,3071,43412.38348,20,S  ,7678000,0,25371,24,0,0.01,0.02,25371,97,39830,22,10742,141,47019,22,10742
43391.38348,0.01,0,   ,3121,43412.38348,50,S  ,7803000,0,25371,25,0,0.01,0.02,25371,97,39830,22,10692,141,47019,22,10692
43391.38348,0.01,0,   ,3141,43412.38348,20,S  ,7853000,0,25371,26,0,0.01,0.02,25371,97,39830,22,10672,141,47019,22,10672
43391.38348,0.01,0,   ,3151,43412.38348,10,S  ,7878000,0,25371,27,0,0.01,0.02,25371,97,39830,22,10662,141,47019,22,10662
43391.38348,0.01,0,   ,3171,43412.38348,20,S  ,7928000,0,25371,28,0,0.01,0.02,25371,97,39830,22,10642,141,47019,22,10642
43391.38348,0.01,0,   ,3181,43412.38348,10,S  ,7953000,0,25371,29,0,0.01,0.02,25371,97,39830,22,10632,141,47019,22,10632
43391.38348,0.01,0,   ,3191,43412.38348,10,S  ,7978000,0,25371,30,0,0.01,0.02,25371,97,39830,22,10622,141,47019,22,10622
43391.38348,0.01,0,   ,3201,43412.38348,10,S  ,8003000,0,25371,31,0,0.01,0.02,25371,97,39830,22,10612,141,47019,22,10612
43391.38348,0.01,0,   ,3211,43412.38348,10,S  ,8028000,0,25371,32,0,0.01,0.02,25371,97,39830,22,10602,141,47019,22,10602
43391.38348,0.01,0,   ,3221,43412.38348,10,S  ,8053000,0,25371,33,0,0.01,0.02,25371,97,39830,22,10592,141,47019,22,10592
43391.38353,0.01,0,   ,3241,43412.38353,20,S  ,8103000,0,25371,34,0,0.01,0.02,25371,97,39830,22,10572,141,47019,22,10572
43391.38353,0.01,0,   ,3291,43412.38353,50,S  ,8228000,0,25371,35,0,0.01,0.02,25371,97,39830,22,10522,141,47019,22,10522
43391.38353,0.01,0,   ,3311,43412.38353,20,S  ,8278000,0,25371,36,0,0.01,0.02,25371,97,39830,22,10502,141,47019,22,10502
43391.38353,0.01,0,   ,3321,43412.38353,10,S  ,8303000,0,25371,37,0,0.01,0.02,25371,97,39830,22,10492,141,47019,22,10492
43391.38353,0.01,0,   ,3341,43412.38353,20,S  ,8353000,0,25371,38,0,0.01,0.02,25371,97,39830,22,10472,141,47019,22,10472
43391.38353,0.01,0,   ,3351,43412.38353,10,S  ,8378000,0,25371,39,0,0.01,0.02,25371,97,39830,22,10462,141,47019,22,10462
43391.38353,0.01,0,   ,3361,43412.38353,10,S  ,8403000,0,25371,40,0,0.01,0.02,25371,97,39830,22,10452,141,47019,22,10452
43391.38353,0.01,0,   ,3371,43412.38353,10,S  ,8428000,0,25371,41,0,0.01,0.02,25371,97,39830,22,10442,141,47019,22,10442
43391.38354,0.01,0,   ,3381,43412.38354,10,S  ,8453000,0,25371,42,0,0.01,0.02,25371,97,39830,22,10432,141,47019,22,10432
