,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43398.375,0.35,-61.96,▼  ,825,43412.375,825,B  ,72188000,0,37385,1,-0.57,0,0,37385,0,0,0,0,0,0,0,0
43398.375,0.34,-63.04,▼  ,828,43412.375,3,S  ,72443000,0,37385,2,-0.58,0.34,0.35,37385,2,26,3,13,26,804,46,970
43398.375,0.35,-61.96,▼  ,848,43412.375,20,B  ,74193000,0,37385,3,-0.57,0.34,0.35,37385,3,16,3,13,27,794,46,970
43398.37501,0.34,-63.04,▼  ,850,43412.37501,2,S  ,74363000,0,37385,4,-0.58,0.34,0.35,37385,3,16,2,11,28,813,45,968
43398.37502,0.34,-63.04,▼  ,854,43412.37502,4,S  ,74703000,0,37385,5,-0.58,0.34,0.35,37385,3,16,1,7,28,813,45,973
43398.37502,0.34,-63.04,▼  ,861,43412.37502,7,SS ,75298000,0,37385,6,-0.58,0.33,0.34,37385,1,33,9,82,15,191,49,1044
43398.37503,0.34,-63.04,▼  ,875,43412.37503,14,B  ,76488000,0,37385,7,-0.58,0.33,0.34,37385,1,19,9,82,16,196,49,1044
43398.37503,0.34,-63.04,▼  ,888,43412.37503,13,B  ,77593000,0,37385,8,-0.58,0.33,0.34,37385,1,6,9,82,16,183,49,1044
43398.37503,0.34,-63.04,▼  ,889,43412.37503,1,B  ,77678000,0,37385,9,-0.58,0.33,0.34,37385,1,5,9,82,16,182,49,1044
43398.37503,0.34,-63.04,▼  ,892,43412.37503,3,B  ,77933000,0,37385,10,-0.58,0.33,0.34,37385,1,2,9,82,16,179,49,1044
43398.37503,0.34,-63.04,▼  ,894,43412.37503,2,BB ,78103000,0,37385,11,-0.58,0.33,0.35,37385,3,16,9,82,29,832,49,1044
43398.37503,0.34,-63.04,▼  ,895,43412.37503,1,S  ,78188000,0,37385,12,-0.58,0.33,0.35,37385,3,16,1,1,29,832,45,967
43398.37503,0.33,-64.13,▼  ,898,43412.37503,3,SS ,78435000,0,37385,13,-0.59,0.33,0.35,37385,3,16,8,79,29,832,48,1041
43398.37503,0.35,-61.96,▼  ,899,43412.37503,1,B  ,78523000,0,37385,14,-0.57,0.33,0.35,37385,3,15,8,79,29,831,48,1041
43398.37503,0.33,-64.13,▼  ,901,43412.37503,2,S  ,78688000,0,37385,15,-0.59,0.33,0.35,37385,3,15,6,77,29,831,46,1039
43398.37505,0.34,-63.04,▼  ,906,43412.37505,5,B  ,79113000,0,37385,16,-0.58,0.33,0.35,37385,1,5,6,77,16,181,47,1063
43398.37505,0.35,-61.96,▼  ,911,43412.37505,5,BB ,79550000,0,37385,17,-0.57,0.33,0.35,37385,1,10,6,77,27,826,47,1063
43398.37505,0.35,-61.96,▼  ,921,43412.37505,10,BB ,80425000,0,37385,18,-0.57,0.35,0.36,37385,1,25,1,50,28,836,46,1042
43398.37505,0.35,-61.96,▼  ,971,43412.37505,50,SS ,84800000,0,37385,19,-0.57,0.33,0.36,37385,1,25,8,80,28,836,50,1070
43398.37505,0.33,-64.13,▼  ,974,43412.37505,3,S  ,85048000,0,37385,20,-0.59,0.33,0.34,37385,1,30,7,77,27,846,49,1067
43398.37506,0.34,-63.04,▼  ,1004,43412.37506,30,BB ,87598000,0,37385,21,-0.58,0.33,0.36,37385,1,25,7,77,28,836,49,1067
43398.37507,0.35,-61.96,▼  ,1005,43412.37507,1,B  ,87685000,0,37385,22,-0.57,0.33,0.35,37385,1,154,9,233,28,1125,54,1534
43398.37507,0.34,-63.04,▼  ,1006,43412.37507,1,BB ,87770000,0,37385,23,-0.58,0.33,0.36,37385,2,180,9,233,28,1126,54,1534
43398.37507,0.35,-61.96,▼  ,1007,43412.37507,1,B  ,87858000,0,37385,24,-0.57,0.34,0.35,37385,2,157,1,1,17,630,50,1457
43398.37508,0.34,-63.04,▼  ,1008,43412.37508,1,S  ,87943000,0,37385,25,-0.58,0.34,0.35,37385,2,157,1,1,17,630,50,1457
43398.37508,0.33,-64.13,▼  ,1009,43412.37508,1,SS ,88025000,0,37385,26,-0.59,0.33,0.35,37385,2,157,9,232,17,630,54,1533
43398.37508,0.33,-64.13,▼  ,1031,43412.37508,22,S  ,89840000,0,37385,27,-0.59,0.33,0.35,37385,2,157,9,210,17,630,54,1511
43398.37509,0.34,-63.04,▼  ,1032,43412.37509,1,SS ,89925000,0,37385,28,-0.58,0.33,0.35,37385,2,157,9,95,17,630,55,1547
43398.37509,0.34,-63.04,▼  ,1033,43412.37509,1,B  ,90010000,0,37385,29,-0.58,0.33,0.34,37385,1,1,9,95,10,510,55,1547
43398.37509,0.34,-63.04,▼  ,1034,43412.37509,1,BB ,90095000,0,37385,30,-0.58,0.33,0.35,37385,3,167,9,95,18,640,55,1547
43398.37509,0.34,-63.04,▼  ,1035,43412.37509,1,BB ,90180000,0,37385,31,-0.58,0.33,0.35,37385,3,167,9,95,18,640,55,1547
43398.37509,0.34,-63.04,▼  ,1037,43412.37509,2,SS ,90350000,0,37385,32,-0.58,0.33,0.34,37385,1,18,9,95,10,527,55,1547
43398.37509,0.34,-63.04,▼  ,1055,43412.37509,18,BB ,91880000,0,37385,33,-0.58,0.33,0.35,37385,3,167,9,95,18,640,55,1547
43398.3751,0.34,-63.04,▼  ,1056,43412.3751,1,BB ,91965000,0,37385,34,-0.58,0.33,0.35,37385,3,167,10,97,19,680,56,1549
43398.3751,0.34,-63.04,▼  ,1057,43412.3751,1,BB ,92050000,0,37385,35,-0.58,0.33,0.35,37385,3,167,10,97,19,680,56,1549
43398.3751,0.33,-64.13,▼  ,1058,43412.3751,1,S  ,92133000,0,37385,36,-0.59,0.33,0.34,37385,1,156,11,102,11,705,57,1554
43398.3751,0.34,-63.04,▼  ,1059,43412.3751,1,B  ,92218000,0,37385,37,-0.58,0.33,0.34,37385,1,155,11,102,11,704,57,1554
43398.3751,0.34,-63.04,▼  ,1113,43412.3751,54,B  ,96808000,0,37385,38,-0.58,0.33,0.34,37385,1,101,11,102,11,650,57,1554
43398.3751,0.33,-64.13,▼  ,1115,43412.3751,2,S  ,96973000,0,37385,39,-0.59,0.33,0.34,37385,1,101,11,100,11,650,57,1552
