,KOSPI 200 콜옵션 1811 292.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43396.375,0.14,-44,▼  ,613,43412.375,613,B  ,21455000,0,76788,1,-0.11,0,0,76788,0,0,0,0,0,0,0,0
43396.37501,0.14,-44,▼  ,614,43412.37501,1,S  ,21490000,0,76788,2,-0.11,0.14,0.15,76788,3,164,3,114,33,1587,109,3397
43396.37509,0.14,-44,▼  ,615,43412.37509,1,S  ,21525000,0,76788,3,-0.11,0.14,0.15,76788,9,654,5,115,44,2053,121,3017
43396.37513,0.14,-44,▼  ,619,43412.37513,4,S  ,21665000,0,76788,4,-0.11,0.14,0.15,76788,9,654,5,111,44,2053,121,3013
43396.37513,0.14,-44,▼  ,730,43412.37513,111,SS ,25550000,0,76788,5,-0.11,0.13,0.15,76788,9,654,24,566,44,2053,139,4839
43396.37515,0.14,-44,▼  ,736,43412.37515,6,B  ,25760000,0,76788,6,-0.11,0.13,0.14,76788,2,79,24,566,41,2389,138,4797
43396.37515,0.14,-44,▼  ,737,43412.37515,1,B  ,25795000,0,76788,7,-0.11,0.13,0.14,76788,2,78,24,566,41,2388,138,4797
43396.37515,0.14,-44,▼  ,738,43412.37515,1,B  ,25830000,0,76788,8,-0.11,0.13,0.14,76788,2,77,24,566,41,2387,138,4797
43396.37515,0.14,-44,▼  ,815,43412.37515,77,BB ,28525000,0,76788,9,-0.11,0.13,0.15,76788,10,871,24,566,49,2603,138,4797
43396.37516,0.14,-44,▼  ,818,43412.37516,3,S  ,28630000,0,76788,10,-0.11,0.14,0.15,76788,10,871,1,2,47,2540,120,3544
43396.37517,0.14,-44,▼  ,819,43412.37517,1,S  ,28665000,0,76788,11,-0.11,0.14,0.15,76788,10,871,1,1,47,2540,121,3765
43396.37524,0.14,-44,▼  ,820,43412.37524,1,S  ,28700000,0,79120,12,-0.11,0.14,0.15,79120,15,1454,9,501,62,4570,142,6613
