,KOSPI 200 콜옵션 1811 272.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43389.37571,9,11.66,▲  ,1,43412.37571,1,BB ,2250000,0,881,1,0.94,0,0,881,1,4,1,4,0,0,0,0
43389.37683,9.19,14.02,▲  ,4,43412.37683,3,B  ,9143000,0,881,2,1.13,0,0,881,1,3,1,4,5,28,5,50
43389.37731,8.98,11.41,▲  ,7,43412.37731,3,BB ,15878000,0,884,3,0.92,8.87,9.04,884,1,4,1,4,5,36,5,36
43389.37797,8.98,11.41,▲  ,8,43412.37797,1,B  ,18123000,0,887,4,0.92,8.87,9.04,887,1,1,1,4,5,9,7,92
43389.37806,9.01,11.79,▲  ,9,43412.37806,1,BB ,20375000,0,888,5,0.95,8.94,9.08,888,1,4,1,4,5,59,7,150
43389.37892,8.91,10.55,▲  ,10,43412.37892,1,BB ,22603000,9,889,6,0.85,8.87,8.93,889,1,1,1,2,5,18,5,33
43389.37892,8.93,10.79,▲  ,11,43412.37892,1,BB ,24835000,10,889,7,0.87,8.87,8.98,889,1,2,1,2,5,33,5,33
43389.3795,8.71,8.06,▲  ,12,43412.3795,1,SS ,27013000,1000,891,8,0.65,8.66,8.8,891,1,4,1,4,5,68,5,98
43389.38041,8.75,8.56,▲  ,13,43412.38041,1,SS ,29200000,500,891,9,0.69,8.69,8.82,891,1,4,1,4,5,42,5,68
43389.38146,8.84,9.68,▲  ,14,43412.38146,1,BB ,31410000,550,890,10,0.78,8.8,8.91,890,1,2,1,4,5,42,5,80
43389.38211,8.68,7.69,▲  ,15,43412.38211,1,BB ,33580000,600,890,11,0.62,8.61,8.74,890,1,4,1,4,5,59,5,68
43389.38488,8.66,7.44,▲  ,17,43412.38488,2,BB ,37910000,700,891,12,0.6,8.61,8.67,891,6,12,1,4,10,52,5,32
43389.38488,8.66,7.44,▲  ,19,43412.38488,2,BB ,42240000,800,891,13,0.6,8.61,8.67,891,5,10,1,4,9,50,5,32
43389.38488,8.66,7.44,▲  ,21,43412.38488,2,BB ,46570000,900,891,14,0.6,8.61,8.67,891,4,8,1,4,8,48,5,32
43389.38488,8.66,7.44,▲  ,23,43412.38488,2,BB ,50900000,1000,891,15,0.6,8.61,8.67,891,3,6,1,4,7,46,5,32
43389.38488,8.66,7.44,▲  ,24,43412.38488,1,B  ,53065000,1050,891,16,0.6,8.61,8.66,891,1,1,1,4,6,35,5,32
43389.38492,8.66,7.44,▲  ,28,43412.38492,4,B  ,61725000,1250,891,17,0.6,8.61,8.66,891,1,1,1,4,5,41,5,33
43389.38493,8.66,7.44,▲  ,29,43412.38493,1,BB ,63890000,1300,891,18,0.6,8.61,8.72,891,1,4,1,4,5,68,5,33
43389.38519,8.64,7.2,▲  ,31,43412.38519,2,BB ,68210000,1400,901,19,0.58,8.59,8.65,901,6,12,2,6,10,44,6,43
43389.38519,8.64,7.2,▲  ,32,43412.38519,1,B  ,70370000,1450,901,20,0.58,8.59,8.64,901,1,1,2,6,9,27,6,43
43389.38519,8.64,7.2,▲  ,33,43412.38519,1,BB ,72530000,1500,901,21,0.58,8.59,8.65,901,5,10,2,6,9,42,6,43
43389.38524,8.62,6.95,▲  ,35,43412.38524,2,BB ,76840000,1600,901,22,0.56,8.57,8.63,901,4,8,2,6,8,40,6,43
43389.38524,8.62,6.95,▲  ,37,43412.38524,2,BB ,81150000,1700,901,23,0.56,8.57,8.63,901,3,6,2,6,7,38,6,43
43389.38524,8.62,6.95,▲  ,39,43412.38524,2,BB ,85460000,1800,901,24,0.56,8.57,8.63,901,2,4,2,6,6,36,6,43
43389.38524,8.62,6.95,▲  ,41,43412.38524,2,BB ,89770000,1900,901,25,0.56,8.57,8.63,901,1,2,2,6,5,34,6,43
43389.38524,8.63,7.07,▲  ,43,43412.38524,2,BB ,94085000,2000,901,26,0.57,8.57,8.69,901,1,2,2,6,5,42,6,43
43389.38549,8.55,6.08,▲  ,47,43412.38549,4,SS ,102635000,666.67,912,27,0.49,8.39,8.6,912,7,14,1,10,11,31,5,77
