,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
╜├░г,╟Ў└ч░б,╡ю╢Ї└▓,╡ю╢Ї▒╕║╨,░┼╖б╖о,├╝░с╜├░г,├╝░с╖о,├╝░с╝║╟т,░┼╖б┤ы▒▌,├╝░с░н╡╡,╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с╣°╚г,┤ы║ё,├╝░с╕┼╝Ў╚г░б,├╝░с╕┼╡╡╚г░б,├╝░с╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с┐ь╝▒╚г░б╕┼╡╡░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╡╡└▄╖о,├╝░с┐ь╝▒╚г░б╕┼╝Ў░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╝Ў└▄╖о,├╝░с5╚г░б╕┼╡╡░╟╝Ў,├╝░с5╚г░б╕┼╡╡└▄╖о,├╝░с5╚г░б╕┼╝Ў░╟╝Ў,├╝░с5╚г░б╕┼╝Ў└▄╖о
43390.375,1.41,54.95,бу  ,406,43412.375,406,B  ,143115000,0,33219,1,0.5,0,0,33219,0,0,0,0,0,0,0,0
43390.375,1.41,54.95,бу  ,413,43412.375,7,S  ,145583000,0,33219,2,0.5,1.41,1.42,33219,3,3,1,1,24,52,16,36
43390.37501,1.41,54.95,бу  ,414,43412.37501,1,S  ,145935000,0,33219,3,0.5,1.41,1.42,33219,3,3,1,1,24,52,16,36
43390.37501,1.42,56.04,бу  ,415,43412.37501,1,B  ,146290000,0,33219,4,0.51,1.4,1.42,33219,2,2,11,25,23,51,21,79
43390.37501,1.42,56.04,бу  ,417,43412.37501,2,BB ,147000000,0,33219,5,0.51,1.4,1.43,33219,5,9,11,25,25,53,21,79
43390.37501,1.43,57.14,бу  ,426,43412.37501,9,BB ,150218000,0,33219,6,0.52,1.4,1.44,33219,4,4,11,25,24,52,22,80
43390.37501,1.4,53.85,бу  ,431,43412.37501,5,S  ,151968000,0,33219,7,0.49,1.4,1.44,33219,4,4,6,20,24,52,17,75
43390.37501,1.4,53.85,бу  ,434,43412.37501,3,S  ,153018000,0,33219,8,0.49,1.4,1.44,33219,4,4,5,17,24,52,16,72
43390.37501,1.4,53.85,бу  ,435,43412.37501,1,S  ,153368000,0,33219,9,0.49,1.4,1.44,33219,4,4,5,16,24,52,16,71
43390.37501,1.4,53.85,бу  ,438,43412.37501,3,S  ,154418000,0,33219,10,0.49,1.4,1.41,33219,1,20,3,13,24,109,14,68
43390.37501,1.41,54.95,бу  ,458,43412.37501,20,BB ,161468000,0,33219,11,0.5,1.4,1.44,33219,7,49,3,13,27,97,14,68
43390.37501,1.4,53.85,бу  ,461,43412.37501,3,S  ,162518000,0,33219,12,0.49,1.4,1.44,33219,7,49,2,10,27,97,13,65
43390.37501,1.4,53.85,бу  ,464,43412.37501,3,S  ,163568000,0,33219,13,0.49,1.4,1.44,33219,7,49,3,37,27,97,14,92
43390.37501,1.4,53.85,бу  ,467,43412.37501,3,S  ,164618000,0,33219,14,0.49,1.4,1.44,33219,7,49,2,34,27,97,13,89
43390.37501,1.4,53.85,бу  ,470,43412.37501,3,S  ,165668000,0,33219,15,0.49,1.4,1.44,33219,7,49,2,31,27,97,13,86
43390.37501,1.4,53.85,бу  ,473,43412.37501,3,S  ,166718000,0,33219,16,0.49,1.4,1.44,33219,7,49,1,28,27,97,12,83
43390.37501,1.4,53.85,бу  ,476,43412.37501,3,S  ,167768000,0,33219,17,0.49,1.4,1.44,33219,7,49,1,25,27,97,12,80
43390.37501,1.4,53.85,бу  ,479,43412.37501,3,S  ,168818000,0,33219,18,0.49,1.4,1.44,33219,7,49,1,22,27,97,12,77
43390.37501,1.4,53.85,бу  ,484,43412.37501,5,B  ,170568000,0,33219,19,0.49,1.38,1.4,33219,2,40,1,2,22,84,12,56
43390.37501,1.4,53.85,бу  ,489,43412.37501,5,B  ,172318000,0,33219,20,0.49,1.38,1.4,33219,2,35,1,2,22,79,12,56
43390.37501,1.39,52.75,бу  ,504,43412.37501,15,B  ,177530000,0,33219,21,0.48,1.38,1.39,33219,1,20,1,2,21,64,12,56
43390.37501,1.39,52.75,бу  ,519,43412.37501,15,B  ,182743000,0,33219,22,0.48,1.38,1.39,33219,1,5,1,2,21,49,12,56
43390.37501,1.39,52.75,бу  ,524,43412.37501,5,B  ,184480000,0,33219,23,0.48,1.38,1.39,33219,1,5,1,2,21,49,12,56
43390.37501,1.44,58.24,бу  ,527,43412.37501,3,B  ,185560000,0,33219,24,0.53,1.38,1.44,33219,1,1,1,2,21,49,12,56
43390.37501,1.44,58.24,бу  ,530,43412.37501,3,B  ,186640000,0,33219,25,0.53,1.38,1.44,33219,1,28,1,2,21,76,12,56
43390.37501,1.44,58.24,бу  ,533,43412.37501,3,B  ,187720000,0,33219,26,0.53,1.38,1.44,33219,1,25,1,2,21,73,12,56
43390.37501,1.44,58.24,бу  ,536,43412.37501,3,B  ,188800000,0,33219,27,0.53,1.38,1.44,33219,1,22,1,2,21,70,12,56
43390.37501,1.44,58.24,бу  ,539,43412.37501,3,B  ,189880000,0,33219,28,0.53,1.38,1.44,33219,1,19,1,2,21,67,12,56
43390.37501,1.44,58.24,бу  ,542,43412.37501,3,B  ,190960000,0,33219,29,0.53,1.38,1.44,33219,1,16,1,2,21,64,12,56
43390.37501,1.44,58.24,бу  ,545,43412.37501,3,B  ,192040000,0,33219,30,0.53,1.38,1.44,33219,1,13,1,2,21,61,12,56
43390.37501,1.38,51.65,бу  ,547,43412.37501,2,S  ,192730000,0,33219,31,0.47,1.38,1.44,33219,1,13,1,2,21,61,12,56
43390.37501,1.37,50.55,бу  ,549,43412.37501,2,S  ,193415000,0,33219,32,0.46,1.38,1.44,33219,1,13,1,2,21,61,12,56
43390.37501,1.36,49.45,бу  ,555,43412.37501,6,S  ,195455000,0,33219,33,0.45,1.38,1.44,33219,1,13,1,2,21,61,12,56
43390.37501,1.35,48.35,бу  ,600,43412.37501,45,S  ,210643000,0,33219,34,0.44,1.38,1.44,33219,1,13,1,2,21,61,12,56
43390.37501,1.34,47.25,бу  ,601,43412.37501,1,S  ,210978000,0,33219,35,0.43,1.38,1.44,33219,1,13,1,2,21,61,12,56
43390.37501,1.33,46.15,бу  ,614,43412.37501,13,S  ,215300000,0,33219,36,0.42,1.38,1.44,33219,1,13,1,2,21,61,12,56
43390.37501,1.31,43.96,бу  ,622,43412.37501,8,SS ,217920000,0,33219,37,0.4,1.31,1.44,33219,1,13,2,8,21,61,29,159
43390.37501,1.35,48.35,бу  ,625,43412.37501,3,S  ,218933000,0,33219,38,0.44,1.35,1.44,33219,1,13,1,29,21,61,28,186
43390.37501,1.35,48.35,бу  ,628,43412.37501,3,S  ,219945000,0,33219,39,0.44,1.35,1.44,33219,1,13,1,26,21,61,28,183
43390.37501,1.35,48.35,бу  ,631,43412.37501,3,S  ,220958000,0,33219,40,0.44,1.35,1.44,33219,1,13,1,23,21,61,28,180
43390.37501,1.35,48.35,бу  ,634,43412.37501,3,S  ,221970000,0,33219,41,0.44,1.35,1.44,33219,1,13,1,20,21,61,28,177
43390.37501,1.35,48.35,бу  ,637,43412.37501,3,S  ,222983000,0,33219,42,0.44,1.35,1.44,33219,1,13,1,17,21,61,28,174
43390.37501,1.35,48.35,бу  ,640,43412.37501,3,S  ,223995000,0,33219,43,0.44,1.35,1.44,33219,1,13,1,14,21,61,28,171
43390.37501,1.35,48.35,бу  ,643,43412.37501,3,S  ,225008000,0,33219,44,0.44,1.35,1.44,33219,1,13,1,11,21,61,28,168
43390.37501,1.44,58.24,бу  ,646,43412.37501,3,B  ,226088000,0,33219,45,0.53,1.35,1.44,33219,1,10,1,11,21,58,28,168
43390.37501,1.44,58.24,бу  ,649,43412.37501,3,B  ,227168000,0,33219,46,0.53,1.35,1.44,33219,1,7,1,11,21,55,28,168
43390.37501,1.44,58.24,бу  ,652,43412.37501,3,B  ,228248000,0,33219,47,0.53,1.35,1.44,33219,1,4,1,11,21,52,28,168
43390.37501,1.45,59.34,бу  ,655,43412.37501,3,B  ,229335000,0,33219,48,0.54,1.35,1.45,33219,5,8,1,11,22,56,28,168
43390.37501,1.35,48.35,бу  ,658,43412.37501,3,S  ,230348000,0,33219,49,0.44,1.35,1.45,33219,5,8,1,8,22,56,28,165
43390.37502,1.43,57.14,бу  ,668,43412.37502,10,SS ,233923000,0,33219,50,0.52,1.4,1.45,33219,5,8,1,1,22,56,24,146
43390.37502,1.41,54.95,бу  ,671,43412.37502,3,B  ,234980000,0,33219,51,0.5,1.4,1.41,33219,1,17,1,1,18,62,24,146
43390.37502,1.4,53.85,бу  ,672,43412.37502,1,SS ,235330000,0,33219,52,0.49,1.37,1.4,33219,1,16,1,1,18,61,25,147
43390.37502,1.4,53.85,бу  ,675,43412.37502,3,B  ,236380000,0,33219,53,0.49,1.37,1.4,33219,1,13,1,1,18,58,25,147
43390.37502,1.4,53.85,бу  ,688,43412.37502,13,BB ,240930000,0,33219,54,0.49,1.37,1.45,33219,5,8,1,1,22,56,25,147
43390.37502,1.42,56.04,бу  ,689,43412.37502,1,SS ,241285000,0,33219,55,0.51,1.37,1.45,33219,5,8,1,1,22,56,25,147
43390.37502,1.45,59.34,бу  ,697,43412.37502,8,B  ,244185000,0,33219,56,0.54,1.37,1.45,33219,5,8,1,1,22,56,25,147
43390.37502,1.46,60.44,бу  ,722,43412.37502,25,B  ,253310000,0,33219,57,0.55,1.37,1.45,33219,5,8,1,1,22,56,25,147
43390.37502,1.47,61.54,бу  ,726,43412.37502,4,B  ,254780000,0,33219,58,0.56,1.37,1.45,33219,5,8,1,1,22,56,25,147
43390.37502,1.48,62.64,бу  ,729,43412.37502,3,BB ,255890000,0,33219,59,0.57,1.37,1.48,33219,4,5,1,1,20,43,25,147
43390.37502,1.45,59.34,бу  ,736,43412.37502,7,B  ,258428000,0,33219,60,0.54,1.37,1.45,33219,1,23,1,1,21,72,24,146
43390.37503,1.48,62.64,бу  ,739,43412.37503,3,B  ,259538000,0,33219,61,0.57,1.37,1.48,33219,2,2,1,1,19,47,24,146
43390.37503,1.37,50.55,бу  ,740,43412.37503,1,SS ,259880000,0,33219,62,0.46,1.35,1.47,33219,1,30,1,8,19,76,25,147
43390.37503,1.47,61.54,бу  ,750,43412.37503,10,B  ,263555000,0,33219,63,0.56,1.37,1.47,33219,1,20,1,30,19,66,25,169
43390.37503,1.37,50.55,бу  ,755,43412.37503,5,S  ,265268000,0,33219,64,0.46,1.37,1.47,33219,1,20,1,25,19,66,25,164
43390.37503,1.47,61.54,бу  ,756,43412.37503,1,B  ,265635000,0,33219,65,0.56,1.37,1.47,33219,2,21,1,25,20,67,25,164
43390.37503,1.39,52.75,бу  ,757,43412.37503,1,S  ,265983000,0,33219,66,0.48,1.37,1.47,33219,2,21,1,1,20,67,24,163
43390.37503,1.37,50.55,бу  ,776,43412.37503,19,SS ,272490000,0,33219,67,0.46,1.37,1.47,33219,2,21,1,6,20,67,25,145
43390.37506,1.44,58.24,бу  ,777,43412.37506,1,B  ,272850000,0,33219,68,0.53,1.4,1.44,33219,1,2,1,5,7,26,8,37
43390.37506,1.4,53.85,бу  ,778,43412.37506,1,S  ,273200000,0,33647,69,0.49,1.4,1.44,33647,2,7,2,9,9,36,9,44
43390.37507,1.4,53.85,бу  ,779,43412.37507,1,S  ,273550000,0,33647,70,0.49,1.4,1.44,33647,2,7,2,8,9,36,9,43
43390.37507,1.44,58.24,бу  ,786,43412.37507,7,BB ,276070000,0,33647,71,0.53,1.44,1.45,33647,3,80,1,4,13,114,10,63
43390.37507,1.44,58.24,бу  ,790,43412.37507,4,SS ,277510000,0,33647,72,0.53,1.4,1.45,33647,3,80,3,11,13,114,10,65
43390.37508,1.42,56.04,бу  ,791,43412.37508,1,S  ,277865000,0,33647,73,0.51,1.42,1.43,33647,2,6,1,5,9,43,10,33
43390.37508,1.41,54.95,бу  ,792,43412.37508,1,S  ,278218000,0,33647,74,0.5,1.41,1.43,33647,2,6,2,5,9,48,14,74
43390.37508,1.41,54.95,бу  ,793,43412.37508,1,S  ,278570000,0,33647,75,0.5,1.41,1.43,33647,2,6,2,4,10,122,14,73
43390.37508,1.43,57.14,бу  ,794,43412.37508,1,B  ,278928000,0,33647,76,0.52,1.41,1.43,33647,1,5,2,4,10,195,18,369
43390.37508,1.42,56.04,бу  ,796,43412.37508,2,S  ,279638000,0,33647,77,0.51,1.42,1.43,33647,1,5,1,3,10,195,12,248
43390.37508,1.42,56.04,бу  ,797,43412.37508,1,S  ,279993000,0,33647,78,0.51,1.42,1.43,33647,1,5,2,7,11,269,13,252
43390.37509,1.42,56.04,бу  ,801,43412.37509,4,S  ,281413000,0,33647,79,0.51,1.42,1.43,33647,1,5,2,4,11,269,13,249
43390.37509,1.42,56.04,бу  ,802,43412.37509,1,S  ,281768000,0,33647,80,0.51,1.42,1.44,33647,2,15,1,5,12,266,14,257
43390.37509,1.44,58.24,бу  ,805,43412.37509,3,B  ,282848000,0,33647,81,0.53,1.43,1.44,33647,3,13,2,25,12,190,14,275
43390.37509,1.44,58.24,бу  ,808,43412.37509,3,B  ,283928000,0,33647,82,0.53,1.43,1.44,33647,2,10,2,25,11,187,14,275
43390.3751,1.43,57.14,бу  ,813,43412.3751,5,S  ,285715000,0,33647,83,0.52,1.43,1.44,33647,5,18,1,15,16,269,14,338
43390.3751,1.43,57.14,бу  ,817,43412.3751,4,S  ,287145000,0,33647,84,0.52,1.43,1.44,33647,5,18,2,16,17,342,16,349
43390.3751,1.43,57.14,бу  ,818,43412.3751,1,S  ,287503000,0,33647,85,0.52,1.43,1.44,33647,5,18,2,15,17,342,16,348
43390.3751,1.43,57.14,бу  ,825,43412.3751,7,S  ,290005000,0,33647,86,0.52,1.43,1.44,33647,5,18,2,8,16,323,16,341
43390.3751,1.43,57.14,бу  ,830,43412.3751,5,S  ,291793000,0,33647,87,0.52,1.43,1.44,33647,5,18,1,3,16,323,15,336
43390.3751,1.43,57.14,бу  ,833,43412.3751,3,SS ,292865000,0,33647,88,0.52,1.42,1.44,33647,5,18,3,88,16,323,18,431
43390.3751,1.43,57.14,бу  ,838,43412.3751,5,B  ,294653000,0,33647,89,0.52,1.42,1.44,33647,1,5,2,15,14,253,17,358
43390.3751,1.43,57.14,бу  ,839,43412.3751,1,BB ,295010000,0,33647,90,0.52,1.42,1.44,33647,5,18,3,20,16,323,18,363
43390.3751,1.44,58.24,бу  ,840,43412.3751,1,B  ,295370000,0,33647,91,0.53,1.42,1.44,33647,6,90,4,40,17,395,19,383
43390.3751,1.43,57.14,бу  ,847,43412.3751,7,B  ,297873000,0,33647,92,0.52,1.42,1.43,33647,1,1,3,35,14,248,17,377
43390.3751,1.43,57.14,бу  ,848,43412.3751,1,BB ,298230000,0,33647,93,0.52,1.42,1.44,33647,5,17,3,35,16,322,17,377
43390.3751,1.42,56.04,бу  ,855,43412.3751,7,S  ,300715000,0,33647,94,0.51,1.42,1.44,33647,5,17,3,28,16,322,17,370
43390.3751,1.42,56.04,бу  ,856,43412.3751,1,S  ,301070000,0,33647,95,0.51,1.42,1.44,33647,5,17,3,27,16,322,17,369
43390.3751,1.42,56.04,бу  ,859,43412.3751,3,S  ,302135000,0,33647,96,0.51,1.42,1.44,33647,5,17,2,24,16,322,16,366
43390.37512,1.43,57.14,бу  ,860,43412.37512,1,B  ,302493000,0,33647,97,0.52,1.42,1.43,33647,1,4,2,24,14,251,17,367
43390.37512,1.43,57.14,бу  ,863,43412.37512,3,B  ,303565000,0,33647,98,0.52,1.42,1.43,33647,2,8,2,24,15,255,17,367
43390.37512,1.43,57.14,бу  ,871,43412.37512,8,B  ,306425000,0,33647,99,0.52,1.42,1.43,33647,2,8,2,24,15,255,17,367
43390.37512,1.43,57.14,бу  ,876,43412.37512,5,S  ,308213000,0,33647,100,0.52,1.43,1.44,33647,5,17,1,15,17,323,14,269
43390.37512,1.43,57.14,бу  ,891,43412.37512,15,S  ,313575000,0,33647,101,0.52,1.43,1.44,33647,5,17,1,15,17,323,13,195
43390.37512,1.42,56.04,бу  ,900,43412.37512,9,SS ,316770000,0,33647,102,0.51,1.41,1.44,33647,5,17,2,4,17,323,20,312
43390.37512,1.42,56.04,бу  ,901,43412.37512,1,BB ,317125000,0,33647,103,0.51,1.41,1.43,33647,1,5,2,4,14,180,20,312
43390.37512,1.41,54.95,бу  ,902,43412.37512,1,S  ,317478000,0,33647,104,0.5,1.41,1.42,33647,2,6,2,3,16,259,20,311
43390.37512,1.41,54.95,бу  ,905,43412.37512,3,SS ,318535000,0,33647,105,0.5,1.4,1.42,33647,2,6,5,13,16,259,20,315
43390.37513,1.41,54.95,бу  ,906,43412.37513,1,B  ,318888000,0,33647,106,0.5,1.4,1.41,33647,1,2,5,13,13,180,19,309
43390.37513,1.41,54.95,бу  ,908,43412.37513,2,B  ,319593000,0,33647,107,0.5,1.4,1.41,33647,1,2,5,13,15,182,19,309
43390.37513,1.41,54.95,бу  ,913,43412.37513,5,SS ,321355000,0,33647,108,0.5,1.4,1.42,33647,3,7,5,13,20,263,19,309
43390.37513,1.42,56.04,бу  ,914,43412.37513,1,B  ,321710000,0,33647,109,0.51,1.4,1.42,33647,2,6,5,13,19,262,19,309
43390.37513,1.41,54.95,бу  ,915,43412.37513,1,S  ,322063000,0,33647,110,0.5,1.41,1.42,33647,2,6,1,4,20,263,18,306
43390.37513,1.41,54.95,бу  ,916,43412.37513,1,S  ,322415000,0,33647,111,0.5,1.41,1.42,33647,3,7,1,3,21,264,18,305
43390.37513,1.42,56.04,бу  ,918,43412.37513,2,B  ,323125000,0,33647,112,0.51,1.4,1.42,33647,3,5,5,13,21,262,19,309
43390.37513,1.42,56.04,бу  ,919,43412.37513,1,B  ,323480000,0,33647,113,0.51,1.4,1.42,33647,3,4,5,13,22,262,19,309
43390.37513,1.42,56.04,бу  ,922,43412.37513,3,B  ,324545000,0,33647,114,0.51,1.4,1.42,33647,1,1,5,13,20,259,19,309
43390.37514,1.41,54.95,бу  ,923,43412.37514,1,S  ,324898000,0,33647,115,0.5,1.41,1.42,33647,2,6,1,4,21,264,18,306
43390.37514,1.41,54.95,бу  ,927,43412.37514,4,S  ,326308000,0,33647,116,0.5,1.41,1.42,33647,2,6,1,4,21,264,18,306
43390.37514,1.4,53.85,бу  ,928,43412.37514,1,S  ,326658000,0,33647,117,0.49,1.4,1.42,33647,2,6,5,12,21,264,19,308
43390.37514,1.41,54.95,бу  ,930,43412.37514,2,SS ,327363000,0,33647,118,0.5,1.4,1.42,33647,2,6,5,12,21,264,19,308
43390.37514,1.42,56.04,бу  ,932,43412.37514,2,B  ,328073000,0,33647,119,0.51,1.4,1.42,33647,1,4,5,12,20,262,19,308
43390.37514,1.41,54.95,бу  ,933,43412.37514,1,B  ,328425000,0,33647,120,0.5,1.4,1.41,33647,1,4,4,7,19,337,19,308
43390.37515,1.4,53.85,бу  ,945,43412.37515,12,SS ,332625000,0,33647,121,0.49,1.39,1.41,33647,1,4,1,5,20,265,16,307
43390.37515,1.4,53.85,бу  ,948,43412.37515,3,BB ,333675000,0,33647,122,0.49,1.39,1.41,33647,1,4,1,5,20,334,15,301
43390.37515,1.41,54.95,бу  ,951,43412.37515,3,B  ,334733000,0,33647,123,0.5,1.4,1.41,33647,1,1,2,15,20,331,16,310
43390.37515,1.41,54.95,бу  ,952,43412.37515,1,BB ,335085000,0,33647,124,0.5,1.41,1.42,33647,2,78,1,9,24,412,13,228
43390.37515,1.41,54.95,бу  ,961,43412.37515,9,BB ,338258000,0,33647,125,0.5,1.41,1.42,33647,2,78,1,9,24,412,13,228
43390.37515,1.41,54.95,бу  ,962,43412.37515,1,B  ,338610000,0,33647,126,0.5,1.39,1.41,33647,2,78,1,5,21,408,17,380
43390.37515,1.39,52.75,бу  ,964,43412.37515,2,S  ,339305000,0,33647,127,0.48,1.39,1.4,33647,2,8,1,3,19,339,16,304
43390.37515,1.4,53.85,бу  ,965,43412.37515,1,B  ,339655000,0,33647,128,0.49,1.39,1.4,33647,2,7,1,3,19,338,16,304
43390.37515,1.39,52.75,бу  ,968,43412.37515,3,SS ,340698000,0,33647,129,0.48,1.38,1.4,33647,2,7,3,23,19,338,19,311
43390.37515,1.39,52.75,бу  ,971,43412.37515,3,BB ,341740000,0,33647,130,0.48,1.38,1.4,33647,2,7,3,23,19,338,19,311
43390.37516,1.39,52.75,бу  ,972,43412.37516,1,B  ,342088000,0,33647,131,0.48,1.38,1.39,33647,3,7,2,18,16,356,18,304
43390.37516,1.38,51.65,бу  ,975,43412.37516,3,S  ,343123000,0,33647,132,0.47,1.38,1.39,33647,3,7,1,15,16,356,17,301
43390.37516,1.38,51.65,бу  ,978,43412.37516,3,S  ,344158000,0,33647,133,0.47,1.38,1.39,33647,4,12,1,12,17,361,17,298
