,KOSPI 200 콜옵션 1811 272.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43395.37613,6.55,-17.92,▼  ,15,43412.37613,15,BB ,24563000,0,2324,1,-1.43,0,0,2324,1,4,1,12,0,0,0,0
43395.3769,6.6,-17.29,▼  ,16,43412.3769,1,BB ,26213000,0,2324,2,-1.38,6.54,6.63,2324,1,12,1,12,6,68,7,54
43395.37712,6.78,-15.04,▼  ,18,43412.37712,2,SS ,29603000,0,2324,3,-1.2,6.7,6.84,2324,2,16,2,13,6,68,7,69
43395.37818,6.52,-18.3,▼  ,19,43412.37818,1,SS ,31233000,0,2322,4,-1.46,6.49,6.55,2322,1,1,1,12,7,54,6,68
43395.37863,6.45,-19.17,▼  ,20,43412.37863,1,BB ,32845000,66.67,2322,5,-1.53,6.41,6.49,2322,1,4,1,12,6,53,6,54
43395.3788,6.49,-18.67,▼  ,22,43412.3788,2,BB ,36090000,133.33,2323,6,-1.49,6.44,6.51,2323,1,12,1,4,6,53,6,54
43395.37936,6.7,-16.04,▼  ,23,43412.37936,1,BB ,37765000,166.67,2323,7,-1.28,6.62,6.74,2323,2,14,1,4,7,55,6,53
43395.37994,6.79,-14.91,▼  ,24,43412.37994,1,SS ,39463000,125,2324,8,-1.19,6.75,6.8,2324,1,1,1,12,7,44,7,70
43395.37999,6.75,-15.41,▼  ,25,43412.37999,1,SS ,41150000,100,2324,9,-1.23,6.71,6.8,2324,2,5,1,12,9,60,6,68
43395.38013,6.8,-14.79,▼  ,29,43412.38013,4,BB ,47950000,180,2325,10,-1.18,6.75,6.84,2325,1,12,1,12,7,54,6,68
43395.38028,6.67,-16.42,▼  ,41,43412.38028,12,SS ,67960000,52.94,2329,11,-1.31,6.65,6.75,2329,1,1,1,12,6,43,6,106
43395.38093,6.55,-17.92,▼  ,42,43412.38093,1,SS ,69598000,50,2329,12,-1.43,6.52,6.6,2329,1,1,1,12,6,53,7,70
43395.38155,6.46,-19.05,▼  ,43,43412.38155,1,BB ,71213000,55.56,2329,13,-1.52,6.41,6.49,2329,1,12,1,4,6,53,6,54
43395.38178,6.46,-19.05,▼  ,44,43412.38178,1,BB ,72828000,61.11,2330,14,-1.52,6.41,6.51,2330,1,12,1,4,6,53,5,52
43395.38249,6.56,-17.79,▼  ,56,43412.38249,12,BB ,92508000,127.78,2331,15,-1.42,6.48,6.57,2331,1,12,1,4,6,42,6,54
43395.3826,6.58,-17.54,▼  ,57,43412.3826,1,BB ,94153000,133.33,2331,16,-1.4,6.55,6.62,2331,1,12,1,1,7,103,7,54
43395.38271,6.57,-17.67,▼  ,58,43412.38271,1,BB ,95795000,138.89,2331,17,-1.41,6.53,6.61,2331,1,4,1,12,6,54,8,71
43395.38594,6.34,-20.55,▼  ,59,43412.38594,1,S  ,97380000,131.58,2331,18,-1.64,6.34,6.45,2331,1,4,1,3,5,52,5,51
43395.3865,6.35,-20.43,▼  ,64,43412.3865,5,BB ,105318000,157.89,2331,19,-1.63,6.31,6.4,2331,2,13,1,12,8,56,8,119
43395.38936,6.59,-17.42,▼  ,65,43412.38936,1,S  ,106965000,150,2331,20,-1.39,6.59,6.67,2331,1,12,1,2,6,102,5,50
43395.39022,6.57,-17.67,▼  ,66,43412.39022,1,SS ,108608000,142.86,2332,21,-1.41,6.54,6.64,2332,2,16,1,12,6,102,6,66
43395.39097,6.63,-16.92,▼  ,68,43412.39097,2,B  ,111923000,152.38,2333,22,-1.35,6.54,6.64,2333,1,2,2,14,6,44,7,68
43395.3926,6.73,-15.66,▼  ,72,43412.3926,4,BB ,118653000,171.43,2335,23,-1.25,6.65,6.74,2335,1,12,1,1,7,53,7,42
43395.39551,6.53,-18.17,▼  ,73,43412.39551,1,SS ,120285000,163.64,2335,24,-1.45,6.47,6.57,2335,1,4,2,13,7,55,7,67
43395.39584,6.47,-18.92,▼  ,74,43412.39584,1,S  ,121903000,156.52,2334,25,-1.51,6.47,6.55,2334,2,16,1,1,7,57,7,42
43395.39653,6.5,-18.55,▼  ,75,43412.39653,1,SS ,123528000,150,2335,26,-1.48,6.47,6.56,2335,2,16,2,2,6,53,8,54
43395.39685,6.5,-18.55,▼  ,76,43412.39685,1,SS ,125153000,144,2334,27,-1.48,6.47,6.55,2334,1,12,2,2,6,53,7,52
43395.39689,6.47,-18.92,▼  ,78,43412.39689,2,SS ,128388000,133.33,2333,28,-1.51,6.44,6.52,2333,1,4,1,12,6,54,6,51
43395.39747,6.5,-18.55,▼  ,80,43412.39747,2,B  ,131638000,140.74,2335,29,-1.48,6.44,6.5,2335,1,2,2,14,7,56,9,57
43395.39747,6.5,-18.55,▼  ,82,43412.39747,2,BB ,134888000,148.15,2335,30,-1.48,6.44,6.54,2335,1,12,2,14,7,55,9,57
43395.39782,6.5,-18.55,▼  ,86,43412.39782,4,SS ,141388000,129.03,2339,31,-1.48,6.46,6.55,2339,1,12,1,12,6,53,8,55
43395.39806,6.5,-18.55,▼  ,90,43412.39806,4,SS ,147888000,114.29,2335,32,-1.48,6.46,6.55,2335,1,12,1,12,7,55,8,55
43395.39861,6.43,-19.42,▼  ,92,43412.39861,2,S  ,151103000,108.11,2335,33,-1.55,6.43,6.49,2335,1,12,1,2,7,55,8,55
43395.39861,6.43,-19.42,▼  ,94,43412.39861,2,SS ,154318000,102.56,2335,34,-1.55,6.4,6.48,2335,1,4,1,12,6,54,8,54
43395.39917,6.39,-19.92,▼  ,98,43412.39917,4,SS ,160708000,93.02,2333,35,-1.59,6.37,6.45,2333,2,16,1,1,7,55,7,42
43395.39921,6.37,-20.18,▼  ,99,43412.39921,1,SS ,162300000,90.91,2333,36,-1.61,6.34,6.43,2333,1,4,1,1,5,42,6,51
43395.39968,6.34,-20.55,▼  ,100,43412.39968,1,SS ,163885000,88.89,2333,37,-1.64,6.3,6.41,2333,1,4,2,14,5,52,7,67
43395.4008,6.48,-18.8,▼  ,101,43412.4008,1,BB ,165505000,91.11,2333,38,-1.5,6.43,6.51,2333,1,4,2,4,5,52,8,56
43395.40139,6.58,-17.54,▼  ,103,43412.40139,2,BB ,168795000,95.56,2332,39,-1.4,6.53,6.6,2332,1,1,3,16,7,54,10,60
43395.40167,6.54,-18.05,▼  ,108,43412.40167,5,SS ,176970000,86,2333,40,-1.44,6.53,6.6,2333,2,5,2,4,7,47,9,58
43395.40167,6.53,-18.17,▼  ,109,43412.40167,1,S  ,178603000,84.31,2333,41,-1.45,6.53,6.59,2333,1,4,2,3,8,59,9,57
43395.40167,6.53,-18.17,▼  ,110,43412.40167,1,S  ,180235000,82.69,2333,42,-1.45,6.53,6.59,2333,1,4,1,2,8,59,8,56
43395.40167,6.53,-18.17,▼  ,112,43412.40167,2,SS ,183500000,79.63,2333,43,-1.45,6.5,6.59,2333,1,4,3,16,8,59,8,55
43395.40211,6.61,-17.17,▼  ,117,43412.40211,5,SS ,191763000,72.88,2328,44,-1.37,6.58,6.67,2328,1,2,1,12,7,55,8,56
43395.40237,6.63,-16.92,▼  ,118,43412.40237,1,BB ,193420000,74.58,2323,45,-1.35,6.58,6.67,2323,1,12,1,12,8,119,5,50
43395.40252,6.66,-16.54,▼  ,122,43412.40252,4,S  ,200080000,69.84,2323,46,-1.32,6.66,6.7,2323,2,6,1,1,8,60,6,51
43395.40252,6.66,-16.54,▼  ,123,43412.40252,1,SS ,201745000,68.75,2323,47,-1.32,6.62,6.7,2323,2,6,1,12,8,60,8,56
43395.40278,6.65,-16.67,▼  ,124,43412.40278,1,BB ,203408000,70.31,2322,48,-1.33,6.62,6.7,2322,1,1,1,12,6,53,8,56
43395.40291,6.65,-16.67,▼  ,125,43412.40291,1,S  ,205070000,69.23,2323,49,-1.33,6.65,6.71,2323,3,18,1,4,7,70,5,42
43395.40292,6.65,-16.67,▼  ,126,43412.40292,1,S  ,206733000,68.18,2323,50,-1.33,6.65,6.69,2323,1,12,1,3,7,70,6,43
43395.40292,6.65,-16.67,▼  ,129,43412.40292,3,SS ,211720000,65.22,2323,51,-1.33,6.61,6.69,2323,1,12,1,2,7,70,6,52
43395.40353,6.78,-15.04,▼  ,130,43412.40353,1,BB ,213415000,66.67,2320,52,-1.2,6.75,6.8,2320,1,4,1,3,6,56,7,57
43395.40353,6.8,-14.79,▼  ,134,43412.40353,4,BB ,220215000,72.46,2320,53,-1.18,6.75,6.83,2320,1,12,2,7,7,69,8,51
43395.40358,6.84,-14.29,▼  ,137,43412.40358,3,SS ,225345000,69.44,2320,54,-1.14,6.8,6.87,2320,1,12,1,4,7,118,7,58
43395.40388,6.76,-15.29,▼  ,138,43412.40388,1,SS ,227035000,68.49,2325,55,-1.22,6.73,6.8,2325,1,4,1,12,5,42,7,56
43395.4039,6.7,-16.04,▼  ,142,43412.4039,4,SS ,233735000,64.94,2325,56,-1.28,6.68,6.75,2325,1,4,2,14,8,62,8,70
43395.40421,6.7,-16.04,▼  ,146,43412.40421,4,BB ,240435000,70.13,2322,57,-1.28,6.65,6.74,2322,2,14,4,20,7,58,10,76
43395.40428,6.65,-16.67,▼  ,150,43412.40428,4,SS ,247085000,66.67,2322,58,-1.33,6.61,6.7,2322,2,5,1,2,9,63,5,50
43395.40435,6.65,-16.67,▼  ,151,43412.40435,1,BB ,248748000,67.9,2322,59,-1.33,6.6,6.69,2322,1,4,2,16,6,56,8,58
