,KOSPI 200 콜옵션 1811 262.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43397.37786,12.4,9.73,▲  ,1,43412.37786,1,BB ,3100000,0,65,1,1.1,0,0,65,1,10,2,60,0,0,0,0
43397.37834,12.45,10.18,▲  ,2,43412.37834,1,SS ,6213000,0,65,2,1.15,12.25,12.6,65,1,1,1,2,5,65,6,67
43397.43975,11,-2.65,▼  ,3,43412.43975,1,BB ,8963000,100,65,3,-0.3,10.5,11.35,65,1,10,1,10,8,84,5,72
43397.44486,12.15,7.52,▲  ,4,43412.44486,1,SS ,12000000,50,66,4,0.85,11.6,12.2,66,1,10,1,1,8,104,5,72
43397.4451,11.95,5.75,▲  ,5,43412.4451,1,SS ,14988000,33.33,67,5,0.65,11.75,12,67,1,1,1,1,8,75,5,72
43397.4456,11.85,4.87,▲  ,6,43412.4456,1,SS ,17950000,25,67,6,0.55,11.8,11.95,67,1,1,1,1,8,75,5,72
43397.44583,11.8,4.42,▲  ,7,43412.44583,1,SS ,20900000,20,68,7,0.5,11.6,11.95,68,1,1,1,1,8,75,5,81
43397.4466,11.6,2.65,▲  ,8,43412.4466,1,SS ,23800000,16.67,69,8,0.3,11.3,11.75,69,1,1,1,50,8,75,5,90
43397.45853,11,-2.65,▼  ,12,43412.45853,4,BB ,34800000,83.33,69,9,-0.3,10.7,11.15,69,2,5,1,10,7,95,5,90
43397.46933,10.55,-6.64,▼  ,13,43412.46933,1,BB ,37438000,100,69,10,-0.75,10.2,10.75,69,1,10,1,10,6,100,5,72
43397.49087,10.7,-5.31,▼  ,14,43412.49087,1,BB ,40113000,116.67,70,11,-0.6,10.55,10.95,70,1,10,1,1,5,81,5,41
43397.50009,11,-2.65,▼  ,15,43412.50009,1,BB ,42863000,133.33,71,12,-0.3,10.9,11.15,71,1,10,1,4,6,91,6,85
43397.50243,11.2,-0.88,▼  ,23,43412.50243,8,BB ,65263000,266.67,72,13,-0.1,11.05,11.45,72,1,10,1,1,5,90,6,91
43397.51427,12.2,7.96,▲  ,24,43412.51427,1,SS ,68313000,228.57,67,14,0.9,11.75,12.35,67,1,2,1,10,8,67,6,91
43397.51453,12.1,7.08,▲  ,25,43412.51453,1,SS ,71338000,200,66,15,0.8,12,12.2,66,2,3,1,1,6,66,6,91
43397.51519,12.1,7.08,▲  ,26,43412.51519,1,SS ,74363000,177.78,66,16,0.8,12,12.15,66,1,2,1,1,5,56,6,82
43397.51552,12.05,6.64,▲  ,27,43412.51552,1,S  ,77375000,160,66,17,0.75,12.05,12.15,66,1,2,1,2,5,16,6,74
43397.51556,12.05,6.64,▲  ,28,43412.51556,1,S  ,80388000,145.45,66,18,0.75,12.05,12.15,66,2,6,1,1,6,20,6,73
43397.51556,12.05,6.64,▲  ,29,43412.51556,1,SS ,83400000,133.33,66,19,0.75,12,12.15,66,2,6,1,1,6,20,6,82
43397.51564,12,6.19,▲  ,30,43412.51564,1,SS ,86400000,123.08,66,20,0.7,11.9,12.1,66,2,3,1,1,6,66,6,91
43397.51594,11.95,5.75,▲  ,31,43412.51594,1,SS ,89388000,114.29,65,21,0.65,11.9,12,65,3,7,1,1,7,70,5,23
43397.51596,11.9,5.31,▲  ,32,43412.51596,1,SS ,92363000,106.67,65,22,0.6,11.85,12,65,3,7,1,1,7,70,6,82
43397.51645,12.05,6.64,▲  ,33,43412.51645,1,SS ,95375000,100,67,23,0.75,12,12.1,67,2,3,1,2,6,66,5,25
43397.51711,12,6.19,▲  ,35,43412.51711,2,SS ,101375000,88.89,68,24,0.7,11.9,12.1,68,1,1,1,2,5,64,6,92
43397.56597,11.4,0.88,▲  ,36,43412.56597,1,SS ,104225000,84.21,67,25,0.1,11.2,11.5,67,1,2,1,10,5,73,5,90
43397.58538,11.05,-2.21,▼  ,38,43412.58538,2,B  ,109750000,94.74,68,26,-0.25,10.95,11.05,68,1,1,1,1,6,74,6,91
43397.58538,11.05,-2.21,▼  ,39,43412.58538,1,B  ,112513000,100,68,27,-0.25,10.95,11.05,68,1,1,1,1,6,74,6,91
43397.63032,10,-11.5,▼  ,40,43412.63032,1,BB ,115013000,105.26,67,28,-1.3,9.92,10.45,67,1,1,1,10,5,81,5,72
43397.6424,10.5,-7.08,▼  ,41,43412.6424,1,BB ,117638000,110.53,67,29,-0.8,9.92,10.7,67,1,10,1,10,5,90,5,72
