,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
╜├░г,╟Ў└ч░б,╡ю╢Ї└▓,╡ю╢Ї▒╕║╨,░┼╖б╖о,├╝░с╜├░г,├╝░с╖о,├╝░с╝║╟т,░┼╖б┤ы▒▌,├╝░с░н╡╡,╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с╣°╚г,┤ы║ё,├╝░с╕┼╝Ў╚г░б,├╝░с╕┼╡╡╚г░б,├╝░с╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с┐ь╝▒╚г░б╕┼╡╡░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╡╡└▄╖о,├╝░с┐ь╝▒╚г░б╕┼╝Ў░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╝Ў└▄╖о,├╝░с5╚г░б╕┼╡╡░╟╝Ў,├╝░с5╚г░б╕┼╡╡└▄╖о,├╝░с5╚г░б╕┼╝Ў░╟╝Ў,├╝░с5╚г░б╕┼╝Ў└▄╖о
43389.375,1.8,9.09,бу  ,136,43412.375,136,B  ,61200000,0,18723,1,0.15,0,0,18723,0,0,0,0,0,0,0,0
43389.375,1.81,9.7,бу  ,138,43412.375,2,BB ,62105000,0,18723,2,0.16,0,0,18723,2,2,2,8,14,31,9,25
43389.375,1.83,10.91,бу  ,141,43412.375,3,BB ,63478000,0,18723,3,0.18,1.76,1.83,18723,1,2,2,8,12,28,9,25
43389.37501,1.81,9.7,бу  ,145,43412.37501,4,SS ,65288000,0,18723,4,0.16,1.76,1.83,18723,1,2,2,8,12,28,9,25
43389.37502,1.81,9.7,бу  ,146,43412.37502,1,BB ,65740000,0,18723,5,0.16,1.76,1.83,18723,1,2,2,8,13,50,9,45
43389.37503,1.81,9.7,бу  ,147,43412.37503,1,BB ,66193000,0,18723,6,0.16,1.76,1.83,18723,1,2,2,8,13,40,9,45
43389.37503,1.83,10.91,бу  ,149,43412.37503,2,BB ,67108000,0,18723,7,0.18,1.76,1.85,18723,7,18,2,8,14,41,9,45
43389.37505,1.85,12.12,бу  ,167,43412.37505,18,B  ,75433000,0,18723,8,0.2,1.76,1.85,18723,7,18,3,20,14,41,11,69
43389.37505,1.87,13.33,бу  ,168,43412.37505,1,B  ,75900000,0,18723,9,0.22,1.76,1.87,18723,3,3,3,20,8,34,11,69
43389.37505,1.87,13.33,бу  ,169,43412.37505,1,B  ,76368000,0,18723,10,0.22,1.76,1.87,18723,2,2,3,20,7,33,11,69
43389.37505,1.87,13.33,бу  ,170,43412.37505,1,B  ,76835000,0,18723,11,0.22,1.76,1.87,18723,1,1,3,20,6,32,11,69
43389.37505,1.87,13.33,бу  ,171,43412.37505,1,B  ,77303000,0,18723,12,0.22,1.76,1.87,18723,1,1,3,20,5,20,11,69
43389.37505,1.8,9.09,бу  ,175,43412.37505,4,BB ,79103000,0,18723,13,0.15,1.76,1.89,18723,1,4,3,20,6,35,11,69
43389.37506,1.86,12.73,бу  ,176,43412.37506,1,B  ,79568000,0,18723,14,0.21,1.76,1.89,18723,1,1,1,3,6,34,6,74
43389.37507,1.88,13.94,бу  ,177,43412.37507,1,B  ,80038000,0,18723,15,0.23,1.83,1.88,18723,1,2,1,3,6,25,8,60
43389.37507,1.88,13.94,бу  ,179,43412.37507,2,BB ,80978000,0,18723,16,0.23,1.83,1.89,18723,1,4,1,3,7,38,8,60
43389.37507,1.85,12.12,бу  ,180,43412.37507,1,BB ,81440000,0,18723,17,0.2,1.83,1.88,18723,1,3,1,3,5,22,9,72
43389.37507,1.88,13.94,бу  ,182,43412.37507,2,B  ,82380000,0,18723,18,0.23,1.83,1.88,18723,1,1,1,3,5,20,10,75
43389.37507,1.88,13.94,бу  ,183,43412.37507,1,B  ,82850000,0,18723,19,0.23,1.83,1.88,18723,1,1,1,3,5,20,11,80
43389.37507,1.89,14.55,бу  ,187,43412.37507,4,BB ,84740000,0,18723,20,0.24,1.83,1.91,18723,1,2,1,3,7,46,11,80
43389.37507,1.91,15.76,бу  ,189,43412.37507,2,BB ,85695000,0,18723,21,0.26,1.83,1.91,18723,1,2,2,5,5,22,12,82
43389.37507,1.87,13.33,бу  ,190,43412.37507,1,S  ,86163000,0,18723,22,0.22,1.87,1.91,18723,1,3,1,2,10,33,5,15
43389.37507,1.91,15.76,бу  ,193,43412.37507,3,BB ,87595000,0,18723,23,0.26,1.87,1.92,18723,1,1,2,32,12,44,6,45
43389.37508,1.91,15.76,бу  ,195,43412.37508,2,B  ,88550000,0,18723,24,0.26,1.87,1.91,18723,1,1,2,32,9,19,8,53
43389.37508,1.91,15.76,бу  ,196,43412.37508,1,B  ,89028000,0,18723,25,0.26,1.87,1.91,18723,1,1,2,32,9,19,8,53
43389.37508,1.91,15.76,бу  ,198,43412.37508,2,B  ,89983000,0,18723,26,0.26,1.89,1.91,18723,1,1,1,12,6,15,8,78
43389.37508,1.91,15.76,бу  ,199,43412.37508,1,BB ,90460000,0,18723,27,0.26,1.89,1.92,18723,2,4,1,12,10,24,8,78
43389.37509,1.92,16.36,бу  ,202,43412.37509,3,B  ,91900000,0,18723,28,0.27,1.91,1.92,18723,1,1,1,2,9,21,7,44
43389.37509,1.91,15.76,бу  ,203,43412.37509,1,S  ,92378000,0,18723,29,0.26,1.91,1.92,18723,1,1,1,1,9,21,7,43
43389.37509,1.91,15.76,бу  ,204,43412.37509,1,SS ,92855000,0,18723,30,0.26,1.9,1.92,18723,1,1,1,3,9,21,7,47
43389.37509,1.91,15.76,бу  ,206,43412.37509,2,B  ,93810000,0,18723,31,0.26,1.9,1.91,18723,1,1,1,3,5,12,7,47
43389.37509,1.91,15.76,бу  ,207,43412.37509,1,BB ,94288000,0,18723,32,0.26,1.91,1.92,18723,1,1,1,1,9,21,7,45
43389.37509,1.91,15.76,бу  ,208,43412.37509,1,SS ,94765000,0,18723,33,0.26,1.9,1.91,18723,1,2,1,3,5,13,7,47
43389.37509,1.9,15.15,бу  ,210,43412.37509,2,BB ,95715000,0,18723,34,0.25,1.89,1.91,18723,1,2,1,3,5,13,8,51
43389.37509,1.89,14.55,бу  ,211,43412.37509,1,S  ,96188000,0,18723,35,0.24,1.89,1.91,18723,1,3,2,3,7,38,9,51
43389.37509,1.89,14.55,бу  ,214,43412.37509,3,S  ,97605000,0,18723,36,0.24,1.89,1.91,18723,1,3,2,3,7,38,9,51
43389.37509,1.89,14.55,бу  ,215,43412.37509,1,SS ,98078000,0,18723,37,0.24,1.88,1.91,18723,1,3,2,5,8,42,8,53
43389.3751,1.88,13.94,бу  ,217,43412.3751,2,S  ,99018000,0,18723,38,0.23,1.88,1.91,18723,1,3,2,3,8,42,8,51
43389.3751,1.91,15.76,бу  ,220,43412.3751,3,B  ,100450000,0,18723,39,0.26,1.88,1.91,18723,1,3,2,5,8,42,9,51
43389.3751,1.91,15.76,бу  ,224,43412.3751,4,SS ,102360000,0,18723,40,0.26,1.9,1.92,18723,2,5,1,3,7,39,10,63
43389.37512,1.91,15.76,бу  ,226,43412.37512,2,B  ,103315000,0,18723,41,0.26,1.9,1.91,18723,1,1,2,6,7,28,9,49
43389.37512,1.9,15.15,бу  ,232,43412.37512,6,SS ,106165000,0,18723,42,0.25,1.89,1.91,18723,1,3,1,3,7,30,10,62
43389.37512,1.91,15.76,бу  ,234,43412.37512,2,B  ,107120000,0,18723,43,0.26,1.89,1.91,18723,1,1,1,3,7,28,9,50
43389.37513,1.91,15.76,бу  ,236,43412.37513,2,BB ,108075000,0,18723,44,0.26,1.89,1.92,18723,2,5,2,5,7,39,10,52
43389.37513,1.89,14.55,бу  ,241,43412.37513,5,SS ,110438000,0,18723,45,0.24,1.88,1.92,18723,2,5,3,4,9,56,9,52
43389.37513,1.88,13.94,бу  ,245,43412.37513,4,SS ,112318000,0,18723,46,0.23,1.87,1.92,18723,2,5,1,1,9,56,9,43
43389.37514,1.87,13.33,бу  ,249,43412.37514,4,SS ,114188000,0,18723,47,0.22,1.86,1.9,18723,1,3,2,8,9,37,10,40
43389.37514,1.87,13.33,бу  ,250,43412.37514,1,SS ,114655000,0,18723,48,0.22,1.86,1.9,18723,1,3,1,3,9,37,9,35
43389.37514,1.86,12.73,бу  ,253,43412.37514,3,SS ,116050000,0,18723,49,0.21,1.85,1.9,18723,2,4,2,7,10,38,9,36
43389.37514,1.85,12.12,бу  ,260,43412.37514,7,SS ,119288000,0,18723,50,0.2,1.84,1.9,18723,2,4,1,5,10,38,9,46
43389.37514,1.84,11.52,бу  ,261,43412.37514,1,S  ,119748000,0,18723,51,0.19,1.84,1.86,18723,1,3,1,2,6,17,9,32
43389.37514,1.84,11.52,бу  ,263,43412.37514,2,SS ,120668000,0,18723,52,0.19,1.83,1.86,18723,1,3,3,11,8,51,9,35
43389.37514,1.86,12.73,бу  ,264,43412.37514,1,B  ,121133000,0,18723,53,0.21,1.83,1.86,18723,1,2,3,11,7,38,9,35
43389.37514,1.86,12.73,бу  ,265,43412.37514,1,B  ,121598000,0,18723,54,0.21,1.83,1.86,18723,1,1,3,11,7,37,9,35
43389.37514,1.83,10.91,бу  ,276,43412.37514,11,S  ,126630000,0,18723,55,0.18,1.83,1.86,18723,1,1,3,11,8,29,9,35
43389.37515,1.82,10.3,бу  ,281,43412.37515,5,SS ,128905000,0,18723,56,0.17,1.81,1.84,18723,1,3,2,7,6,23,9,40
43389.37515,1.84,11.52,бу  ,284,43412.37515,3,B  ,130285000,0,18723,57,0.19,1.81,1.84,18723,1,3,2,7,6,23,11,44
43389.37515,1.85,12.12,бу  ,287,43412.37515,3,B  ,131673000,0,18723,58,0.2,1.81,1.84,18723,1,3,2,7,6,23,11,44
43389.37515,1.86,12.73,бу  ,300,43412.37515,13,B  ,137718000,0,18723,59,0.21,1.81,1.84,18723,1,3,2,7,6,23,11,44
43389.37515,1.87,13.33,бу  ,301,43412.37515,1,BB ,138185000,0,18723,60,0.22,1.81,1.87,18723,1,2,2,7,10,53,11,44
43389.37516,1.85,12.12,бу  ,304,43412.37516,3,B  ,139573000,0,18655,61,0.2,1.81,1.87,18655,1,3,2,7,7,52,11,44
43389.37516,1.86,12.73,бу  ,311,43412.37516,7,BB ,142828000,0,18655,62,0.21,1.81,1.86,18655,2,25,2,7,9,59,11,44
43389.37516,1.81,9.7,бу  ,312,43412.37516,1,S  ,143280000,0,18655,63,0.16,1.81,1.86,18655,2,25,2,6,9,59,11,43
43389.37516,1.81,9.7,бу  ,316,43412.37516,4,S  ,145090000,0,18655,64,0.16,1.81,1.86,18655,2,25,1,2,9,59,10,39
43389.37516,1.81,9.7,бу  ,318,43412.37516,2,S  ,145995000,0,18655,65,0.16,1.81,1.86,18655,2,25,1,2,9,59,10,39
43389.37516,1.8,9.09,бу  ,323,43412.37516,5,S  ,148245000,0,18655,66,0.15,1.8,1.85,18655,1,3,1,1,7,45,9,48
43389.37516,1.84,11.52,бу  ,324,43412.37516,1,SS ,148705000,0,18655,67,0.19,1.8,1.85,18655,1,3,1,1,8,56,9,48
43389.37516,1.85,12.12,бу  ,327,43412.37516,3,BB ,150093000,0,18655,68,0.2,1.79,1.86,18655,2,25,1,3,10,60,9,57
43389.37516,1.85,12.12,бу  ,330,43412.37516,3,BB ,151480000,0,18655,69,0.2,1.79,1.86,18655,3,29,1,3,11,64,9,57
43389.37519,1.83,10.91,бу  ,333,43412.37519,3,BB ,152853000,0,18655,70,0.18,1.81,1.84,18655,3,5,2,5,11,64,8,48
43389.37519,1.83,10.91,бу  ,334,43412.37519,1,SS ,153310000,0,18655,71,0.18,1.81,1.84,18655,3,5,2,5,11,64,8,48
43389.37519,1.83,10.91,бу  ,337,43412.37519,3,BB ,154683000,0,18655,72,0.18,1.82,1.84,18655,3,5,1,3,11,64,8,41
43389.37519,1.82,10.3,бу  ,340,43412.37519,3,SS ,156048000,0,18655,73,0.17,1.81,1.84,18655,3,5,2,5,11,64,8,50
43389.37519,1.81,9.7,бу  ,345,43412.37519,5,SS ,158310000,0,18655,74,0.16,1.8,1.84,18655,3,5,2,4,11,64,9,65
43389.3752,1.82,10.3,бу  ,346,43412.3752,1,B  ,158765000,0,18655,75,0.17,1.81,1.82,18655,1,2,2,4,12,46,8,40
43389.3752,1.83,10.91,бу  ,347,43412.3752,1,B  ,159223000,0,18655,76,0.18,1.81,1.82,18655,1,1,1,3,11,53,9,32
43389.3752,1.84,11.52,бу  ,349,43412.3752,2,B  ,160143000,0,18655,77,0.19,1.82,1.84,18655,2,3,1,3,13,65,9,32
43389.3752,1.83,10.91,бу  ,351,43412.3752,2,B  ,161058000,0,18655,78,0.18,1.82,1.83,18655,1,1,1,3,10,51,9,32
43389.3752,1.83,10.91,бу  ,352,43412.3752,1,B  ,161515000,0,18655,79,0.18,1.82,1.83,18655,1,1,1,3,10,51,9,32
43389.3752,1.84,11.52,бу  ,355,43412.3752,3,BB ,162895000,0,18655,80,0.19,1.82,1.85,18655,3,6,1,3,14,77,9,32
43389.3752,1.85,12.12,бу  ,361,43412.3752,6,BB ,165670000,0,18655,81,0.2,1.82,1.86,18655,3,29,1,3,16,94,9,32
43389.37521,1.84,11.52,бу  ,362,43412.37521,1,SS ,166130000,0,18655,82,0.19,1.82,1.85,18655,1,3,2,49,16,61,13,81
43389.37522,1.84,11.52,бу  ,363,43412.37522,1,SS ,166590000,0,18655,83,0.19,1.83,1.85,18655,1,3,2,4,19,67,11,66
43389.37522,1.84,11.52,бу  ,367,43412.37522,4,BB ,168430000,0,18655,84,0.19,1.84,1.85,18655,1,3,1,6,10,54,10,66
43389.37522,1.84,11.52,бу  ,373,43412.37522,6,SS ,171190000,0,18655,85,0.19,1.83,1.85,18655,1,3,2,4,10,54,12,67
43389.37524,1.84,11.52,бу  ,374,43412.37524,1,SS ,171650000,0,18655,86,0.19,1.83,1.85,18655,2,4,3,6,12,56,15,75
43389.37524,1.83,10.91,бу  ,377,43412.37524,3,SS ,173023000,0,18655,87,0.18,1.82,1.84,18655,1,20,3,50,13,76,15,77
43389.37524,1.84,11.52,бу  ,379,43412.37524,2,B  ,173943000,0,18655,88,0.19,1.82,1.84,18655,1,18,3,50,13,74,15,77
43389.37524,1.84,11.52,бу  ,381,43412.37524,2,B  ,174863000,0,18655,89,0.19,1.82,1.84,18655,1,16,3,50,12,60,16,79
43389.37527,1.84,11.52,бу  ,399,43412.37527,18,BB ,183143000,0,18655,90,0.19,1.84,1.85,18655,3,5,1,28,12,55,13,53
43389.37527,1.84,11.52,бу  ,427,43412.37527,28,SS ,196023000,0,18655,91,0.19,1.82,1.85,18655,3,5,2,4,12,55,15,33
43389.37528,1.85,12.12,бу  ,428,43412.37528,1,B  ,196485000,0,18655,92,0.2,1.84,1.85,18655,3,4,1,2,12,54,13,25
43389.3753,1.85,12.12,бу  ,429,43412.3753,1,B  ,196948000,0,18698,93,0.2,1.84,1.85,18698,4,7,6,9,13,57,20,34
43389.3753,1.85,12.12,бу  ,435,43412.3753,6,BB ,199723000,0,18698,94,0.2,1.84,1.86,18698,5,13,6,9,17,70,20,34
43389.3753,1.86,12.73,бу  ,437,43412.3753,2,B  ,200653000,0,18698,95,0.21,1.85,1.86,18698,3,8,2,5,12,52,18,33
43389.3753,1.86,12.73,бу  ,439,43412.3753,2,B  ,201583000,0,18698,96,0.21,1.85,1.86,18698,2,6,1,3,11,50,17,31
43389.3753,1.86,12.73,бу  ,440,43412.3753,1,B  ,202048000,0,18698,97,0.21,1.85,1.86,18698,2,5,1,3,10,37,17,31
43389.37531,1.85,12.12,бу  ,443,43412.37531,3,SS ,203435000,0,18698,98,0.2,1.84,1.86,18698,2,5,6,9,10,37,21,38
43389.37531,1.85,12.12,бу  ,446,43412.37531,3,SS ,204823000,0,18698,99,0.2,1.84,1.85,18698,1,3,6,9,7,27,22,48
43389.37531,1.85,12.12,бу  ,449,43412.37531,3,BB ,206210000,0,18698,100,0.2,1.84,1.86,18698,3,8,6,9,11,40,22,48
43389.37532,1.85,12.12,бу  ,452,43412.37532,3,SS ,207598000,0,18698,101,0.2,1.84,1.86,18698,2,5,6,9,13,52,22,48
43389.37534,1.85,12.12,бу  ,453,43412.37534,1,S  ,208060000,0,18698,102,0.2,1.85,1.86,18698,3,9,1,6,15,57,18,35
43389.37536,1.86,12.73,бу  ,457,43412.37536,4,B  ,209920000,0,18698,103,0.21,1.85,1.86,18698,2,5,1,6,18,64,24,56
43389.37536,1.85,12.12,бу  ,461,43412.37536,4,S  ,211770000,0,18698,104,0.2,1.85,1.86,18698,2,5,1,2,18,64,24,52
43389.37537,1.86,12.73,бу  ,462,43412.37537,1,B  ,212235000,0,18698,105,0.21,1.85,1.86,18698,1,4,3,17,17,63,26,67
43389.37537,1.86,12.73,бу  ,466,43412.37537,4,BB ,214095000,0,18698,106,0.21,1.86,1.87,18698,5,11,1,1,21,81,21,53
43389.37537,1.86,12.73,бу  ,467,43412.37537,1,SS ,214560000,0,18698,107,0.21,1.85,1.87,18698,5,11,3,17,21,81,27,69
43389.37538,1.85,12.12,бу  ,468,43412.37538,1,S  ,215023000,0,18698,108,0.2,1.85,1.87,18698,6,14,5,22,22,75,29,72
43389.37538,1.86,12.73,бу  ,471,43412.37538,3,SS ,216418000,0,18698,109,0.21,1.85,1.87,18698,6,14,5,22,22,75,29,72
43389.37538,1.85,12.12,бу  ,479,43412.37538,8,SS ,220118000,0,18698,110,0.2,1.84,1.86,18698,2,6,9,13,19,59,33,93
43389.37538,1.84,11.52,бу  ,480,43412.37538,1,S  ,220578000,0,18698,111,0.19,1.84,1.86,18698,2,6,9,12,19,59,33,92
43389.37538,1.85,12.12,бу  ,486,43412.37538,6,SS ,223353000,0,18698,112,0.2,1.84,1.86,18698,2,6,9,12,19,59,34,94
43389.37539,1.85,12.12,бу  ,487,43412.37539,1,BB ,223815000,0,18698,113,0.2,1.84,1.86,18698,3,7,9,12,20,60,34,94
43389.37541,1.85,12.12,бу  ,488,43412.37541,1,BB ,224278000,0,18698,114,0.2,1.84,1.86,18698,4,21,9,12,21,92,34,83
43389.37541,1.86,12.73,бу  ,489,43412.37541,1,BB ,224743000,0,18698,115,0.21,1.86,1.87,18698,4,6,1,1,21,90,24,64
43389.37541,1.86,12.73,бу  ,490,43412.37541,1,S  ,225208000,0,18698,116,0.21,1.86,1.87,18698,4,6,1,2,20,78,23,63
43389.37541,1.86,12.73,бу  ,492,43412.37541,2,SS ,226138000,0,18698,117,0.21,1.85,1.87,18698,5,9,3,21,20,69,29,77
43389.37542,1.87,13.33,бу  ,500,43412.37542,8,B  ,229878000,0,18698,118,0.22,1.85,1.87,18698,1,2,2,21,16,62,29,87
43389.37542,1.87,13.33,бу  ,501,43412.37542,1,B  ,230345000,0,18698,119,0.22,1.85,1.87,18698,3,6,3,22,19,69,30,88
43389.37544,1.87,13.33,бу  ,507,43412.37544,6,B  ,233150000,0,18693,120,0.22,1.85,1.87,18693,3,6,1,1,20,83,27,110
43389.37544,1.88,13.94,бу  ,521,43412.37544,14,BB ,239730000,0,18693,121,0.23,1.86,1.88,18693,1,10,1,1,19,87,27,110
43389.37544,1.87,13.33,бу  ,522,43412.37544,1,B  ,240198000,0,18693,122,0.22,1.86,1.87,18693,1,3,1,1,17,70,27,110
43389.37545,1.87,13.33,бу  ,527,43412.37545,5,BB ,242535000,0,18693,123,0.22,1.86,1.88,18693,4,20,1,1,22,97,27,93
43389.37545,1.86,12.73,бу  ,528,43412.37545,1,SS ,243000000,0,18693,124,0.21,1.85,1.88,18693,4,20,5,37,22,97,34,110
43389.37545,1.87,13.33,бу  ,529,43412.37545,1,B  ,243468000,0,18693,125,0.22,1.85,1.87,18693,1,3,5,37,18,76,34,110
43389.37546,1.87,13.33,бу  ,531,43412.37546,2,B  ,244403000,0,18693,126,0.22,1.85,1.87,18693,5,26,7,39,24,122,36,112
43389.37547,1.86,12.73,бу  ,532,43412.37547,1,SS ,244868000,0,18693,127,0.21,1.85,1.87,18693,5,26,7,39,25,134,37,113
43389.37549,1.86,12.73,бу  ,537,43412.37549,5,BB ,247193000,0,18693,128,0.21,1.85,1.87,18693,5,26,7,39,25,134,37,113
43389.37549,1.85,12.12,бу  ,542,43412.37549,5,S  ,249505000,0,18693,129,0.2,1.85,1.87,18693,6,27,6,37,26,135,36,111
43389.3755,1.86,12.73,бу  ,543,43412.3755,1,SS ,249970000,0,18693,130,0.21,1.85,1.87,18693,8,33,6,37,29,143,39,117
43389.37551,1.86,12.73,бу  ,544,43412.37551,1,BB ,250435000,0,18693,131,0.21,1.85,1.87,18693,7,32,6,35,30,145,39,115
43389.37552,1.86,12.73,бу  ,545,43412.37552,1,B  ,250900000,0,18693,132,0.21,1.85,1.86,18693,1,3,7,39,26,126,40,119
43389.37553,1.85,12.12,бу  ,551,43412.37553,6,S  ,253675000,0,18693,133,0.2,1.85,1.86,18693,1,3,6,33,26,126,39,113
43389.37556,1.86,12.73,бу  ,563,43412.37556,12,BB ,259255000,0,18693,134,0.21,1.85,1.87,18693,9,35,6,33,32,148,41,119
43389.37556,1.87,13.33,бу  ,567,43412.37556,4,B  ,261125000,0,18693,135,0.22,1.86,1.87,18693,6,28,3,9,29,141,36,112
43389.37556,1.87,13.33,бу  ,571,43412.37556,4,B  ,262995000,0,18693,136,0.22,1.86,1.87,18693,6,24,3,7,29,137,36,110
43389.37556,1.87,13.33,бу  ,595,43412.37556,24,BB ,274215000,0,18693,137,0.22,1.86,1.88,18693,4,22,6,14,26,130,39,117
43389.37556,1.87,13.33,бу  ,597,43412.37556,2,BB ,275150000,0,18693,138,0.22,1.86,1.88,18693,3,6,6,14,23,90,39,117
43389.37556,1.87,13.33,бу  ,599,43412.37556,2,S  ,276085000,0,18693,139,0.22,1.87,1.88,18693,1,3,2,4,21,87,32,95
43389.37556,1.87,13.33,бу  ,601,43412.37556,2,S  ,277020000,0,18693,140,0.22,1.87,1.88,18693,1,3,1,2,21,87,31,93
43389.37556,1.87,13.33,бу  ,603,43412.37556,2,SS ,277955000,0,18693,141,0.22,1.86,1.88,18693,1,3,4,10,21,87,37,113
43389.37556,1.87,13.33,бу  ,606,43412.37556,3,BB ,279358000,0,18693,142,0.22,1.86,1.88,18693,2,19,4,10,23,105,37,115
43389.37556,1.87,13.33,бу  ,609,43412.37556,3,BB ,280760000,0,18693,143,0.22,1.86,1.88,18693,3,21,4,10,24,107,37,115
43389.37556,1.86,12.73,бу  ,616,43412.37556,7,SS ,284015000,0,18693,144,0.21,1.85,1.87,18693,3,7,7,36,24,94,42,124
43389.37556,1.86,12.73,бу  ,617,43412.37556,1,BB ,284480000,0,18693,145,0.21,1.85,1.87,18693,4,11,7,36,24,82,42,124
43389.37556,1.86,12.73,бу  ,620,43412.37556,3,SS ,285875000,0,18693,146,0.21,1.85,1.87,18693,4,11,7,36,24,82,42,124
43389.37556,1.87,13.33,бу  ,630,43412.37556,10,B  ,290550000,0,18693,147,0.22,1.85,1.87,18693,1,1,7,36,21,72,42,124
43389.37556,1.86,12.73,бу  ,631,43412.37556,1,S  ,291015000,0,18693,148,0.21,1.86,1.87,18693,3,4,1,3,21,71,34,108
43389.37557,1.86,12.73,бу  ,634,43412.37557,3,SS ,292410000,0,18716,149,0.21,1.85,1.87,18716,4,7,8,46,22,74,43,134
43389.37557,1.86,12.73,бу  ,637,43412.37557,3,SS ,293805000,0,18716,150,0.21,1.85,1.87,18716,2,3,8,46,20,70,43,134
43389.37557,1.86,12.73,бу  ,640,43412.37557,3,SS ,295200000,0,18716,151,0.21,1.85,1.87,18716,2,4,8,46,20,71,43,134
43389.37558,1.86,12.73,бу  ,643,43412.37558,3,SS ,296595000,0,18716,152,0.21,1.85,1.87,18716,3,7,10,50,22,86,45,138
43389.37558,1.86,12.73,бу  ,646,43412.37558,3,SS ,297990000,0,18716,153,0.21,1.85,1.87,18716,2,4,9,48,21,83,44,136
43389.37559,1.87,13.33,бу  ,650,43412.37559,4,BB ,299860000,0,18716,154,0.22,1.86,1.88,18716,3,21,2,4,24,112,38,131
43389.37559,1.87,13.33,бу  ,653,43412.37559,3,BB ,301263000,0,18716,155,0.22,1.86,1.88,18716,3,21,3,5,24,112,39,132
43389.37559,1.88,13.94,бу  ,656,43412.37559,3,B  ,302673000,0,18716,156,0.23,1.86,1.88,18716,1,3,2,4,22,94,37,135
43389.37559,1.89,14.55,бу  ,662,43412.37559,6,BB ,305508000,0,18716,157,0.24,1.89,1.9,18716,8,25,1,4,22,108,32,123
43389.37559,1.89,14.55,бу  ,663,43412.37559,1,S  ,305980000,0,18716,158,0.24,1.89,1.9,18716,8,25,2,10,22,108,34,132
43389.37559,1.89,14.55,бу  ,673,43412.37559,10,SS ,310705000,0,18716,159,0.24,1.87,1.9,18716,8,25,3,7,22,108,38,138
43389.37559,1.87,13.33,бу  ,680,43412.37559,7,SS ,313978000,0,18716,160,0.22,1.86,1.87,18716,1,5,5,24,23,113,42,155
43389.37559,1.87,13.33,бу  ,685,43412.37559,5,B  ,316315000,0,18716,161,0.22,1.86,1.87,18716,1,5,5,24,23,113,42,155
43389.37559,1.88,13.94,бу  ,689,43412.37559,4,B  ,318195000,0,18716,162,0.23,1.86,1.87,18716,2,4,2,4,24,112,37,137
43389.37559,1.89,14.55,бу  ,693,43412.37559,4,BB ,320085000,0,18716,163,0.24,1.87,1.89,18716,2,24,2,4,22,122,37,137
