,KOSPI 200 ─▌┐╔╝╟ 1811 277.5,,,,,,,,,,,,,,,,,,,,,,
╜├░г,╟Ў└ч░б,╡ю╢Ї└▓,╡ю╢Ї▒╕║╨,░┼╖б╖о,├╝░с╜├░г,├╝░с╖о,├╝░с╝║╟т,░┼╖б┤ы▒▌,├╝░с░н╡╡,╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с╣°╚г,┤ы║ё,├╝░с╕┼╝Ў╚г░б,├╝░с╕┼╡╡╚г░б,├╝░с╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с┐ь╝▒╚г░б╕┼╡╡░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╡╡└▄╖о,├╝░с┐ь╝▒╚г░б╕┼╝Ў░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╝Ў└▄╖о,├╝░с5╚г░б╕┼╡╡░╟╝Ў,├╝░с5╚г░б╕┼╡╡└▄╖о,├╝░с5╚г░б╕┼╝Ў░╟╝Ў,├╝░с5╚г░б╕┼╝Ў└▄╖о
43390.39813,6.79,49.56,бу  ,972,43412.39813,1,S  ,1554615000,57.12,5630,522,2.25,6.79,6.82,5630,1,1,1,1,8,12,9,13
43390.39813,6.79,49.56,бу  ,973,43412.39813,1,SS ,1556313000,57.03,5630,523,2.25,6.78,6.82,5630,1,1,2,2,8,12,9,13
43390.39818,6.78,49.34,бу  ,974,43412.39818,1,S  ,1558008000,56.93,5631,524,2.24,6.78,6.82,5631,1,1,1,1,8,11,8,12
43390.39832,6.77,49.12,бу  ,975,43412.39832,1,SS ,1559700000,56.84,5632,525,2.23,6.76,6.79,5632,2,2,2,2,11,11,7,27
43390.39846,6.74,48.46,бу  ,976,43412.39846,1,BB ,1561385000,57,5631,526,2.2,6.73,6.75,5631,1,1,1,1,10,11,6,7
43390.39854,6.72,48.02,бу  ,977,43412.39854,1,BB ,1563065000,57.17,5631,527,2.18,6.71,6.73,5631,2,2,1,1,10,10,7,10
43390.39854,6.71,47.8,бу  ,978,43412.39854,1,SS ,1564743000,57.07,5631,528,2.17,6.7,6.73,5631,1,1,2,2,11,12,8,65
43390.39854,6.7,47.58,бу  ,980,43412.39854,2,SS ,1568093000,56.89,5631,529,2.16,6.69,6.73,5631,1,1,2,2,12,16,8,131
43390.3986,6.65,46.48,бу  ,983,43412.3986,3,BB ,1573080000,57.37,5631,530,2.11,6.63,6.66,5631,2,2,2,2,11,12,9,10
43390.39863,6.67,46.92,бу  ,984,43412.39863,1,BB ,1574748000,57.54,5631,531,2.13,6.65,6.68,5631,2,2,3,4,11,15,10,12
43390.39865,6.69,47.36,бу  ,985,43412.39865,1,BB ,1576420000,57.7,5631,532,2.15,6.66,6.7,5631,2,2,2,2,10,14,11,12
43390.39865,6.67,46.92,бу  ,987,43412.39865,2,SS ,1579755000,57.51,5631,533,2.13,6.66,6.69,5631,1,1,2,2,9,9,10,11
43390.39872,6.67,46.92,бу  ,989,43412.39872,2,SS ,1583090000,57.33,5630,534,2.13,6.66,6.7,5630,2,2,2,2,9,12,10,12
43390.39874,6.67,46.92,бу  ,990,43412.39874,1,SS ,1584758000,57.23,5630,535,2.13,6.66,6.69,5630,2,2,2,2,10,14,10,12
43390.39875,6.68,47.14,бу  ,991,43412.39875,1,B  ,1586428000,57.4,5630,536,2.14,6.66,6.69,5630,1,1,3,4,10,11,9,11
43390.39887,6.69,47.36,бу  ,992,43412.39887,1,SS ,1588100000,57.3,5629,537,2.15,6.68,6.71,5629,2,2,2,2,10,11,9,13
43390.39898,6.67,46.92,бу  ,994,43412.39898,2,SS ,1591435000,57.12,5628,538,2.13,6.66,6.69,5628,1,1,2,2,11,13,11,16
43390.39899,6.68,47.14,бу  ,995,43412.39899,1,BB ,1593105000,57.28,5628,539,2.14,6.66,6.69,5628,2,2,2,2,12,14,11,16
43390.39902,6.68,47.14,бу  ,996,43412.39902,1,BB ,1594775000,57.44,5628,540,2.14,6.66,6.69,5628,2,2,2,2,12,14,11,16
43390.39911,6.71,47.8,бу  ,997,43412.39911,1,SS ,1596453000,57.35,5631,541,2.17,6.7,6.73,5631,2,2,2,2,9,13,9,9
43390.39911,6.71,47.8,бу  ,998,43412.39911,1,SS ,1598130000,57.26,5631,542,2.17,6.7,6.73,5631,1,1,2,2,8,12,10,11
43390.3992,6.72,48.02,бу  ,1000,43412.3992,2,SS ,1601490000,57.07,5631,543,2.18,6.71,6.74,5631,1,1,2,2,8,12,11,15
43390.39921,6.76,48.9,бу  ,1002,43412.39921,2,B  ,1604870000,57.39,5631,544,2.22,6.71,6.74,5631,2,2,2,2,10,14,11,12
43390.39921,6.77,49.12,бу  ,1004,43412.39921,2,BB ,1608255000,57.71,5631,545,2.23,6.73,6.8,5631,4,8,2,2,9,28,11,12
43390.39922,6.79,49.56,бу  ,1005,43412.39922,1,BB ,1609953000,57.87,5631,546,2.25,6.77,6.8,5631,2,2,2,2,8,12,9,14
43390.39926,6.8,49.78,бу  ,1006,43412.39926,1,BB ,1611653000,58.03,5631,547,2.26,6.78,6.81,5631,2,2,2,2,7,11,9,13
43390.39928,6.79,49.56,бу  ,1007,43412.39928,1,S  ,1613350000,57.94,5631,548,2.25,6.78,6.81,5631,2,2,1,1,9,13,7,8
43390.39961,6.71,47.8,бу  ,1009,43412.39961,2,SS ,1616705000,57.75,5630,549,2.17,6.7,6.74,5630,2,2,3,4,9,13,9,13
43390.39961,6.7,47.58,бу  ,1012,43412.39961,3,SS ,1621730000,57.48,5630,550,2.16,6.69,6.73,5630,2,2,2,2,10,14,9,13
43390.39977,6.7,47.58,бу  ,1013,43412.39977,1,B  ,1623405000,57.64,5628,551,2.16,6.69,6.7,5628,1,9,2,2,7,19,9,10
43390.39977,6.7,47.58,бу  ,1014,43412.39977,1,B  ,1625080000,57.8,5628,552,2.16,6.69,6.7,5628,1,8,2,2,7,18,9,10
43390.39977,6.7,47.58,бу  ,1021,43412.39977,7,B  ,1636805000,58.9,5628,553,2.16,6.69,6.7,5628,1,1,2,2,7,11,9,10
43390.39981,6.7,47.58,бу  ,1022,43412.39981,1,BB ,1638480000,59.06,5628,554,2.16,6.69,6.71,5628,1,1,1,1,7,11,8,9
43390.4,6.66,46.7,бу  ,1023,43412.4,1,SS ,1640145000,58.96,5636,555,2.12,6.65,6.68,5636,2,2,1,1,11,13,6,9
43390.40007,6.64,46.26,бу  ,1024,43412.40007,1,BB ,1641805000,59.12,5636,556,2.1,6.62,6.65,5636,3,4,2,2,10,11,9,13
43390.40015,6.62,45.81,бу  ,1025,43412.40015,1,SS ,1643460000,59.03,5636,557,2.08,6.61,6.64,5636,2,2,2,2,12,17,9,13
43390.40027,6.62,45.81,бу  ,1026,43412.40027,1,B  ,1645115000,59.18,5636,558,2.08,6.61,6.62,5636,1,5,1,1,10,15,9,15
43390.40027,6.62,45.81,бу  ,1031,43412.40027,5,BB ,1653390000,59.97,5636,559,2.08,6.61,6.63,5636,2,2,2,2,10,11,10,16
43390.40037,6.64,46.26,бу  ,1033,43412.40037,2,BB ,1656710000,60.28,5642,560,2.1,6.62,6.65,5642,3,4,2,2,10,15,11,17
43390.40044,6.66,46.7,бу  ,1034,43412.40044,1,B  ,1658375000,60.44,5642,561,2.12,6.62,6.65,5642,1,1,1,1,10,14,9,9
43390.40045,6.64,46.26,бу  ,1036,43412.40045,2,SS ,1661695000,60.25,5642,562,2.1,6.63,6.67,5642,2,2,2,2,10,14,10,16
43390.40049,6.59,45.15,бу  ,1037,43412.40049,1,S  ,1663343000,60.16,5642,563,2.05,6.59,6.61,5642,1,1,1,1,8,11,5,47
43390.4005,6.56,44.49,бу  ,1038,43412.4005,1,SS ,1664983000,60.06,5642,564,2.02,6.55,6.58,5642,2,2,3,4,11,17,10,14
43390.40056,6.55,44.27,бу  ,1039,43412.40056,1,BB ,1666620000,60.22,5642,565,2.01,6.53,6.56,5642,2,2,1,1,10,13,7,11
43390.40056,6.56,44.49,бу  ,1040,43412.40056,1,B  ,1668260000,60.37,5642,566,2.02,6.53,6.56,5642,1,1,1,1,9,10,8,12
43390.4006,6.55,44.27,бу  ,1042,43412.4006,2,BB ,1671535000,60.69,5642,567,2.01,6.54,6.56,5642,2,2,1,1,10,13,7,11
43390.4006,6.56,44.49,бу  ,1043,43412.4006,1,B  ,1673175000,60.84,5642,568,2.02,6.54,6.56,5642,1,1,2,2,9,12,8,12
43390.40075,6.56,44.49,бу  ,1044,43412.40075,1,B  ,1674815000,61,5644,569,2.02,6.53,6.56,5644,1,1,2,2,8,9,8,12
43390.40076,6.56,44.49,бу  ,1045,43412.40076,1,S  ,1676455000,60.9,5644,570,2.02,6.53,6.56,5644,2,2,1,1,9,13,9,10
43390.40082,6.57,44.71,бу  ,1046,43412.40082,1,B  ,1678098000,61.06,5644,571,2.03,6.53,6.56,5644,1,1,2,2,7,11,9,13
43390.40086,6.56,44.49,бу  ,1047,43412.40086,1,SS ,1679738000,60.96,5642,572,2.02,6.55,6.57,5642,2,2,2,2,9,13,10,11
43390.4009,6.54,44.05,бу  ,1049,43412.4009,2,SS ,1683008000,60.78,5642,573,2,6.53,6.57,5642,2,2,2,2,9,13,8,12
43390.40094,6.5,43.17,бу  ,1051,43412.40094,2,SS ,1686258000,60.59,5642,574,1.96,6.49,6.52,5642,2,2,2,2,11,12,8,12
43390.40094,6.5,43.17,бу  ,1052,43412.40094,1,SS ,1687883000,60.49,5642,575,1.96,6.49,6.52,5642,2,2,2,2,11,12,8,12
43390.40095,6.52,43.61,бу  ,1054,43412.40095,2,BB ,1691143000,60.8,5642,576,1.98,6.5,6.53,5642,2,2,1,1,10,12,6,6
43390.4012,6.52,43.61,бу  ,1060,43412.4012,6,BB ,1700923000,61.73,5643,577,1.98,6.51,6.53,5643,2,2,2,2,10,12,9,13
43390.40125,6.52,43.61,бу  ,1061,43412.40125,1,BB ,1702553000,61.88,5643,578,1.98,6.5,6.53,5643,2,2,3,6,10,12,9,31
43390.40126,6.52,43.61,бу  ,1062,43412.40126,1,BB ,1704183000,62.04,5643,579,1.98,6.5,6.53,5643,2,2,3,6,10,12,9,31
43390.40131,6.53,43.83,бу  ,1064,43412.40131,2,B  ,1707448000,62.35,5643,580,1.99,6.5,6.53,5643,2,2,1,1,10,12,8,13
43390.40131,6.52,43.61,бу  ,1066,43412.40131,2,BB ,1710708000,62.65,5643,581,1.98,6.51,6.54,5643,2,2,1,1,10,15,8,13
43390.40142,6.54,44.05,бу  ,1067,43412.40142,1,B  ,1712343000,62.81,5648,582,2,6.51,6.54,5648,1,1,2,2,9,14,9,14
43390.40148,6.53,43.83,бу  ,1069,43412.40148,2,S  ,1715608000,62.62,5648,583,1.99,6.51,6.54,5648,2,2,2,2,9,23,10,11
43390.40148,6.52,43.61,бу  ,1071,43412.40148,2,SS ,1718868000,62.42,5648,584,1.98,6.51,6.55,5648,2,2,2,2,9,23,9,14
43390.40148,6.51,43.39,бу  ,1073,43412.40148,2,S  ,1722123000,62.23,5648,585,1.97,6.51,6.55,5648,1,2,2,2,8,13,8,12
43390.40148,6.5,43.17,бу  ,1074,43412.40148,1,S  ,1723748000,62.14,5648,586,1.96,6.51,6.55,5648,1,2,1,1,7,9,7,26
43390.40148,6.5,43.17,бу  ,1075,43412.40148,1,BB ,1725373000,62.29,5648,587,1.96,6.5,6.51,5648,1,1,1,1,7,8,6,25
43390.40148,6.5,43.17,бу  ,1076,43412.40148,1,SS ,1726998000,62.2,5648,588,1.96,6.48,6.51,5648,1,1,1,1,7,8,6,25
43390.4015,6.47,42.51,бу  ,1077,43412.4015,1,BB ,1728615000,62.35,5648,589,1.93,6.45,6.48,5648,1,1,2,2,5,11,9,9
43390.40154,6.49,42.95,бу  ,1079,43412.40154,2,BB ,1731860000,62.65,5648,590,1.95,6.46,6.5,5648,3,4,2,2,10,12,7,12
43390.40156,6.51,43.39,бу  ,1080,43412.40156,1,S  ,1733488000,62.56,5648,591,1.97,6.51,6.54,5648,2,2,1,1,8,22,10,11
43390.40157,6.54,44.05,бу  ,1082,43412.40157,2,BB ,1736758000,62.86,5648,592,2,6.52,6.55,5648,2,3,2,2,7,21,11,12
43390.40157,6.55,44.27,бу  ,1083,43412.40157,1,B  ,1738395000,63.01,5648,593,2.01,6.53,6.55,5648,1,2,2,2,6,20,11,12
43390.4016,6.55,44.27,бу  ,1084,43412.4016,1,S  ,1740033000,62.92,5648,594,2.01,6.53,6.55,5648,2,2,1,1,8,61,9,9
43390.4016,6.55,44.27,бу  ,1085,43412.4016,1,SS ,1741670000,62.82,5648,595,2.01,6.54,6.6,5648,2,6,2,2,7,60,10,11
43390.40162,6.58,44.93,бу  ,1086,43412.40162,1,SS ,1743315000,62.73,5648,596,2.04,6.57,6.6,5648,2,2,2,2,7,11,10,11
43390.40162,6.57,44.71,бу  ,1087,43412.40162,1,SS ,1744958000,62.63,5648,597,2.03,6.56,6.6,5648,2,2,2,2,7,11,11,16
43390.40184,6.59,45.15,бу  ,1089,43412.40184,2,BB ,1748253000,62.93,5651,598,2.05,6.57,6.6,5651,4,5,1,1,11,15,10,14
43390.40205,6.62,45.81,бу  ,1090,43412.40205,1,BB ,1749908000,63.09,5649,599,2.08,6.6,6.63,5649,2,2,2,2,9,38,10,10
43390.40207,6.64,46.26,бу  ,1092,43412.40207,2,BB ,1753228000,63.39,5649,600,2.1,6.62,6.65,5649,3,4,1,1,8,22,10,11
43390.40207,6.65,46.48,бу  ,1096,43412.40207,4,BB ,1759878000,63.99,5649,601,2.11,6.62,6.66,5649,1,1,1,1,6,19,10,11
43390.40208,6.65,46.48,бу  ,1097,43412.40208,1,S  ,1761540000,63.9,5649,602,2.11,6.65,6.67,5649,1,11,1,1,6,73,10,13
43390.40208,6.67,46.92,бу  ,1108,43412.40208,11,B  ,1779883000,65.56,5649,603,2.13,6.65,6.67,5649,1,11,2,2,6,73,11,14
43390.40208,6.71,47.8,бу  ,1109,43412.40208,1,SS ,1781560000,65.46,5649,604,2.17,6.7,6.72,5649,1,1,2,2,7,65,10,10
43390.40211,6.7,47.58,бу  ,1110,43412.40211,1,S  ,1783235000,65.36,5649,605,2.16,6.7,6.72,5649,2,2,1,1,9,10,9,12
43390.40212,6.71,47.8,бу  ,1112,43412.40212,2,SS ,1786590000,65.17,5649,606,2.17,6.7,6.73,5649,2,2,3,6,9,13,10,17
43390.40212,6.72,48.02,бу  ,1114,43412.40212,2,BB ,1789950000,65.47,5649,607,2.18,6.7,6.73,5649,2,2,3,6,9,13,9,15
43390.40214,6.7,47.58,бу  ,1119,43412.40214,5,SS ,1798325000,64.98,5649,608,2.16,6.69,6.72,5649,2,2,2,2,10,14,8,12
43390.40219,6.7,47.58,бу  ,1121,43412.40219,2,BB ,1801675000,65.28,5652,609,2.16,6.67,6.71,5652,2,2,2,2,10,11,9,14
43390.40229,6.67,46.92,бу  ,1123,43412.40229,2,SS ,1805010000,65.08,5652,610,2.13,6.66,6.69,5652,2,2,2,2,10,10,7,26
43390.40229,6.66,46.7,бу  ,1124,43412.40229,1,S  ,1806675000,64.99,5652,611,2.12,6.66,6.69,5652,2,2,1,1,10,10,6,64
43390.4023,6.65,46.48,бу  ,1125,43412.4023,1,BB ,1808338000,65.13,5652,612,2.11,6.62,6.66,5652,2,2,2,2,10,11,9,67
43390.4023,6.65,46.48,бу  ,1126,43412.4023,1,B  ,1810000000,65.28,5653,613,2.11,6.62,6.65,5653,1,1,1,1,9,9,8,66
43390.4023,6.65,46.48,бу  ,1127,43412.4023,1,BB ,1811663000,65.43,5653,614,2.11,6.63,6.66,5653,2,2,1,1,10,11,9,28
43390.40236,6.66,46.7,бу  ,1129,43412.40236,2,BB ,1814993000,65.73,5653,615,2.12,6.64,6.67,5653,2,2,1,1,9,13,10,14
43390.40248,6.62,45.81,бу  ,1131,43412.40248,2,BB ,1818303000,66.02,5655,616,2.08,6.59,6.63,5655,2,2,1,1,10,11,6,10
43390.40253,6.63,46.04,бу  ,1133,43412.40253,2,BB ,1821618000,66.32,5655,617,2.09,6.61,6.64,5655,3,6,1,1,10,17,7,12
43390.40262,6.58,44.93,бу  ,1134,43412.40262,1,S  ,1823263000,66.22,5657,618,2.04,6.61,6.64,5657,2,2,1,1,10,13,5,9
43390.40263,6.57,44.71,бу  ,1136,43412.40263,2,BB ,1826548000,66.52,5657,619,2.03,6.55,6.58,5657,2,2,2,2,10,11,8,11
43390.40267,6.59,45.15,бу  ,1137,43412.40267,1,BB ,1828195000,66.67,5657,620,2.05,6.58,6.6,5657,2,2,1,1,8,15,9,15
43390.40278,6.53,43.83,бу  ,1138,43412.40278,1,S  ,1829828000,66.57,5659,621,1.99,6.53,6.56,5659,1,1,1,1,9,10,8,29
43390.40284,6.56,44.49,бу  ,1140,43412.40284,2,S  ,1833108000,66.37,5659,622,2.02,6.53,6.56,5659,2,2,2,2,8,31,11,14
43390.40284,6.55,44.27,бу  ,1146,43412.40284,6,SS ,1842933000,65.79,5659,623,2.01,6.54,6.58,5659,2,2,2,2,8,31,11,36
43390.40287,6.53,43.83,бу  ,1148,43412.40287,2,BB ,1846198000,66.08,5660,624,1.99,6.51,6.54,5660,2,2,2,2,11,26,8,34
43390.40287,6.54,44.05,бу  ,1150,43412.40287,2,BB ,1849468000,66.37,5660,625,2,6.51,6.55,5660,3,4,2,2,11,37,8,34
43390.40289,6.5,43.17,бу  ,1151,43412.40289,1,S  ,1851093000,66.28,5660,626,1.96,6.51,6.55,5660,1,1,1,1,10,11,6,53
43390.40292,6.5,43.17,бу  ,1152,43412.40292,1,BB ,1852718000,66.42,5660,627,1.96,6.47,6.51,5660,2,2,1,1,10,11,6,32
43390.40297,6.5,43.17,бу  ,1154,43412.40297,2,BB ,1855968000,66.72,5659,628,1.96,6.48,6.51,5659,2,2,2,2,10,11,10,47
43390.40299,6.5,43.17,бу  ,1158,43412.40299,4,BB ,1862468000,67.3,5659,629,1.96,6.49,6.51,5659,2,2,2,2,10,11,10,36
43390.40299,6.5,43.17,бу  ,1160,43412.40299,2,BB ,1865718000,67.59,5659,630,1.96,6.48,6.51,5659,2,2,2,2,10,11,10,47
43390.40301,6.46,42.29,бу  ,1162,43412.40301,2,SS ,1868948000,67.39,5659,631,1.92,6.45,6.49,5659,1,1,1,2,7,10,8,56
43390.40301,6.44,41.85,бу  ,1164,43412.40301,2,SS ,1872168000,67.2,5659,632,1.9,6.43,6.47,5659,2,2,2,2,8,14,7,54
43390.40301,6.43,41.63,бу  ,1165,43412.40301,1,BB ,1873775000,67.34,5659,633,1.89,6.41,6.44,5659,1,1,2,2,8,8,9,37
43390.40308,6.46,42.29,бу  ,1166,43412.40308,1,B  ,1875390000,67.49,5659,634,1.92,6.44,6.46,5659,1,1,1,1,9,48,9,12
43390.40308,6.46,42.29,бу  ,1168,43412.40308,2,SS ,1878620000,67.29,5659,635,1.92,6.45,6.5,5659,2,16,2,2,8,58,9,9
43390.40318,6.44,41.85,бу  ,1169,43412.40318,1,SS ,1880230000,67.2,5660,636,1.9,6.43,6.46,5660,2,2,2,2,10,24,9,35
43390.40318,6.43,41.63,бу  ,1171,43412.40318,2,SS ,1883445000,67,5660,637,1.89,6.42,6.44,5660,1,2,2,2,9,10,8,45
43390.40325,6.44,41.85,бу  ,1172,43412.40325,1,BB ,1885055000,67.15,5659,638,1.9,6.42,6.45,5659,1,1,2,2,9,31,10,22
43390.40328,6.44,41.85,бу  ,1173,43412.40328,1,B  ,1886665000,67.29,5659,639,1.9,6.42,6.45,5659,1,1,2,2,8,19,9,32
43390.40331,6.43,41.63,бу  ,1174,43412.40331,1,BB ,1888273000,67.44,5659,640,1.89,6.41,6.44,5659,2,2,2,2,9,34,10,47
43390.40338,6.34,39.65,бу  ,1175,43412.40338,1,SS ,1889858000,67.34,5660,641,1.8,6.33,6.36,5660,1,1,2,2,10,11,7,32
43390.40338,6.34,39.65,бу  ,1176,43412.40338,1,SS ,1891443000,67.24,5660,642,1.8,6.33,6.36,5660,1,1,2,2,10,11,7,32
43390.40339,6.36,40.09,бу  ,1177,43412.40339,1,S  ,1893033000,67.14,5660,643,1.82,6.36,6.38,5660,1,1,1,1,7,30,8,8
43390.40339,6.38,40.53,бу  ,1178,43412.40339,1,B  ,1894628000,67.29,5660,644,1.84,6.36,6.38,5660,1,1,2,2,7,30,9,9
43390.40339,6.37,40.31,бу  ,1179,43412.40339,1,SS ,1896220000,67.19,5660,645,1.83,6.36,6.39,5660,2,2,2,2,9,46,8,8
43390.40339,6.39,40.75,бу  ,1180,43412.40339,1,SS ,1897818000,67.1,5660,646,1.85,6.38,6.44,5660,3,17,2,2,8,55,11,15
43390.40341,6.41,41.19,бу  ,1181,43412.40341,1,B  ,1899420000,67.24,5660,647,1.87,6.39,6.41,5660,1,1,2,2,10,33,11,12
43390.40341,6.41,41.19,бу  ,1182,43412.40341,1,BB ,1901023000,67.38,5660,648,1.87,6.39,6.42,5660,2,2,2,2,11,48,11,12
43390.40345,6.41,41.19,бу  ,1183,43412.40345,1,B  ,1902625000,67.53,5660,649,1.87,6.39,6.42,5660,1,1,2,2,9,24,10,11
43390.40345,6.41,41.19,бу  ,1184,43412.40345,1,B  ,1904228000,67.67,5660,650,1.87,6.39,6.41,5660,1,1,2,2,9,24,10,11
43390.40346,6.39,40.75,бу  ,1186,43412.40346,2,SS ,1907423000,67.48,5660,651,1.85,6.38,6.41,5660,1,1,2,2,9,24,9,21
43390.40347,6.39,40.75,бу  ,1187,43412.40347,1,BB ,1909020000,67.62,5660,652,1.85,6.37,6.4,5660,2,2,2,2,10,11,8,31
43390.40347,6.38,40.53,бу  ,1188,43412.40347,1,SS ,1910615000,67.52,5660,653,1.84,6.37,6.4,5660,2,2,2,2,10,11,8,31
43390.40347,6.37,40.31,бу  ,1189,43412.40347,1,S  ,1912208000,67.43,5660,654,1.83,6.37,6.4,5660,2,2,1,1,10,11,7,30
43390.4035,6.37,40.31,бу  ,1190,43412.4035,1,BB ,1913800000,67.57,5660,655,1.83,6.34,6.38,5660,2,2,2,2,10,11,8,55
43390.40352,6.35,39.87,бу  ,1192,43412.40352,2,BB ,1916975000,67.85,5660,656,1.81,6.31,6.36,5660,2,2,1,12,10,11,8,55
43390.40352,6.36,40.09,бу  ,1193,43412.40352,1,B  ,1918565000,67.99,5660,657,1.82,6.32,6.36,5660,1,1,2,2,9,10,10,47
43390.40353,6.34,39.65,бу  ,1195,43412.40353,2,B  ,1921735000,68.28,5660,658,1.8,6.32,6.36,5660,2,2,1,1,12,16,7,22
43390.40353,6.35,39.87,бу  ,1199,43412.40353,4,BB ,1928085000,68.85,5660,659,1.81,6.31,6.36,5660,2,2,1,1,10,14,7,22
43390.40353,6.36,40.09,бу  ,1200,43412.40353,1,BB ,1929675000,68.99,5662,660,1.82,6.32,6.37,5662,1,1,1,1,9,35,6,10
43390.40367,6.42,41.41,бу  ,1202,43412.40367,2,S  ,1932885000,68.79,5667,661,1.88,6.32,6.37,5667,1,2,2,2,7,55,11,12
43390.40367,6.41,41.19,бу  ,1203,43412.40367,1,SS ,1934488000,68.7,5667,662,1.87,6.4,6.44,5667,1,1,2,2,8,45,12,38
43390.40372,6.44,41.85,бу  ,1204,43412.40372,1,S  ,1936098000,68.6,5667,663,1.9,6.4,6.44,5667,1,1,1,1,6,53,9,10
43390.40375,6.41,41.19,бу  ,1206,43412.40375,2,S  ,1939303000,68.41,5667,664,1.87,6.4,6.44,5667,1,1,2,2,6,42,11,48
43390.40375,6.4,40.97,бу  ,1207,43412.40375,1,SS ,1940903000,68.31,5667,665,1.86,6.36,6.42,5667,2,2,3,17,10,20,9,57
43390.40375,6.42,41.41,бу  ,1208,43412.40375,1,BB ,1942508000,68.45,5667,666,1.88,6.36,6.43,5667,1,1,4,21,8,29,10,61
43390.40382,6.4,40.97,бу  ,1209,43412.40382,1,SS ,1944108000,68.35,5667,667,1.86,6.39,6.42,5667,2,2,2,2,10,35,10,25
43390.40394,6.45,42.07,бу  ,1210,43412.40394,1,SS ,1945720000,68.26,5667,668,1.91,6.44,6.49,5667,2,16,2,2,7,54,9,11
43390.40395,6.43,41.63,бу  ,1211,43412.40395,1,S  ,1947328000,68.16,5667,669,1.89,6.44,6.49,5667,1,1,1,1,9,35,7,20
43390.40395,6.42,41.41,бу  ,1214,43412.40395,3,SS ,1952143000,67.88,5667,670,1.88,6.41,6.45,5667,1,1,1,1,9,35,9,47
43390.40395,6.44,41.85,бу  ,1215,43412.40395,1,BB ,1953753000,68.02,5667,671,1.9,6.42,6.45,5667,3,4,2,2,11,49,9,32
43390.40395,6.45,42.07,бу  ,1219,43412.40395,4,BB ,1960203000,68.58,5667,672,1.91,6.42,6.45,5667,3,4,2,2,11,49,9,32
43390.40409,6.49,42.95,бу  ,1221,43412.40409,2,B  ,1963448000,68.85,5668,673,1.95,6.42,6.45,5668,2,2,2,2,10,35,11,15
43390.40409,6.5,43.17,бу  ,1223,43412.40409,2,BB ,1966698000,69.13,5668,674,1.96,6.47,6.51,5668,2,2,2,2,8,55,11,15
43390.40409,6.48,42.73,бу  ,1224,43412.40409,1,SS ,1968318000,69.04,5668,675,1.94,6.47,6.51,5668,2,2,2,2,8,25,11,15
43390.4041,6.48,42.73,бу  ,1225,43412.4041,1,SS ,1969938000,68.94,5668,676,1.94,6.47,6.5,5668,3,6,2,2,10,19,13,39
43390.40411,6.48,42.73,бу  ,1226,43412.40411,1,SS ,1971558000,68.85,5668,677,1.94,6.47,6.5,5668,3,6,2,2,12,43,13,39
43390.40413,6.49,42.95,бу  ,1227,43412.40413,1,BB ,1973180000,68.98,5668,678,1.95,6.47,6.5,5668,3,6,2,2,12,43,13,39
43390.40413,6.5,43.17,бу  ,1233,43412.40413,6,BB ,1982930000,69.82,5668,679,1.96,6.47,6.5,5668,3,6,2,2,12,43,13,39
43390.40414,6.49,42.95,бу  ,1234,43412.40414,1,S  ,1984553000,69.72,5668,680,1.95,6.47,6.5,5668,1,1,1,1,8,56,8,9
43390.40417,6.49,42.95,бу  ,1235,43412.40417,1,S  ,1986175000,69.63,5668,681,1.95,6.47,6.5,5668,1,1,1,1,6,32,9,10
43390.40425,6.48,42.73,бу  ,1237,43412.40425,2,S  ,1989415000,69.43,5675,682,1.94,6.47,6.5,5675,1,1,2,2,8,45,10,22
43390.40426,6.48,42.73,бу  ,1238,43412.40426,1,SS ,1991035000,69.34,5675,683,1.94,6.47,6.5,5675,1,2,2,2,9,36,11,37
43390.40433,6.46,42.29,бу  ,1239,43412.40433,1,S  ,1992650000,69.24,5677,684,1.92,6.47,6.5,5677,2,2,1,1,11,12,9,46
43390.40439,6.44,41.85,бу  ,1241,43412.40439,2,BB ,1995870000,69.52,5677,685,1.9,6.4,6.45,5677,2,2,4,16,9,9,9,57
43390.40442,6.44,41.85,бу  ,1242,43412.40442,1,BB ,1997480000,69.66,5677,686,1.9,6.41,6.45,5677,2,2,2,2,11,36,9,46
43390.40455,6.42,41.41,бу  ,1243,43412.40455,1,S  ,1999085000,69.56,5678,687,1.88,6.42,6.45,5678,2,3,1,1,10,48,8,34
43390.40465,6.44,41.85,бу  ,1244,43412.40465,1,S  ,2000695000,69.46,5678,688,1.9,6.42,6.45,5678,1,1,1,1,10,58,8,9
43390.40465,6.43,41.63,бу  ,1246,43412.40465,2,SS ,2003910000,69.27,5678,689,1.89,6.42,6.43,5678,1,1,2,2,9,46,9,32
43390.40465,6.43,41.63,бу  ,1247,43412.40465,1,BB ,2005518000,69.41,5678,690,1.89,6.42,6.48,5678,1,1,2,2,10,58,9,32
43390.40475,6.47,42.51,бу  ,1248,43412.40475,1,B  ,2007135000,69.55,5680,691,1.93,6.45,6.47,5680,1,1,1,4,7,10,7,55
