,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43388.375,4.2,-10.45,▼  ,77,43412.375,77,B  ,80850000,0,7512,1,-0.49,0,0,7512,0,0,0,0,0,0,0,0
43388.375,4.16,-11.3,▼  ,92,43412.375,15,SS ,96450000,0,7512,2,-0.53,4.15,4.2,7512,1,25,2,10,5,29,6,22
43388.375,4.15,-11.51,▼  ,102,43412.375,10,SS ,106825000,0,7512,3,-0.54,4.1,4.2,7512,1,25,1,5,5,29,5,14
43388.37503,4.14,-11.73,▼  ,103,43412.37503,1,SS ,107860000,0,7512,4,-0.55,4.1,4.26,7512,1,1,1,5,9,53,5,24
43388.37503,4.1,-12.58,▼  ,108,43412.37503,5,SS ,112985000,0,7512,5,-0.59,4.05,4.26,7512,1,1,1,5,9,53,5,31
43388.37505,4.05,-13.65,▼  ,113,43412.37505,5,SS ,118048000,0,7512,6,-0.64,4.02,4.17,7512,1,12,1,1,5,49,7,52
43388.37505,4.02,-14.29,▼  ,114,43412.37505,1,SS ,119053000,0,7512,7,-0.67,4,4.17,7512,1,12,1,1,5,49,7,56
43388.37506,4,-14.71,▼  ,115,43412.37506,1,SS ,120053000,0,7512,8,-0.69,3.97,4.17,7512,1,12,1,2,5,49,7,45
43388.37506,4.1,-12.58,▼  ,116,43412.37506,1,SS ,121078000,0,7512,9,-0.59,3.97,4.17,7512,1,12,1,2,5,49,7,45
43388.37506,4.1,-12.58,▼  ,117,43412.37506,1,B  ,122103000,0,7512,10,-0.59,3.97,4.1,7512,1,29,1,2,5,66,7,45
43388.37509,3.99,-14.93,▼  ,118,43412.37509,1,BB ,123100000,0,7512,11,-0.7,3.97,4.05,7512,1,12,1,2,5,77,6,33
43388.37513,3.97,-15.35,▼  ,120,43412.37513,2,S  ,125085000,0,7512,12,-0.72,3.97,4.05,7512,1,12,1,2,5,77,6,33
43388.37513,3.96,-15.57,▼  ,121,43412.37513,1,SS ,126075000,0,7512,13,-0.73,3.95,4.05,7512,1,12,1,5,5,77,7,48
43388.37513,3.96,-15.57,▼  ,122,43412.37513,1,SS ,127065000,0,7512,14,-0.73,3.95,4.05,7512,1,12,1,5,5,77,7,48
43388.37513,3.95,-15.78,▼  ,127,43412.37513,5,SS ,132003000,0,7512,15,-0.74,3.9,4.05,7512,1,12,2,2,5,77,7,55
43388.37517,3.9,-16.84,▼  ,129,43412.37517,2,SS ,133953000,0,7471,16,-0.79,3.85,3.97,7471,1,12,1,5,5,77,8,61
43388.37521,3.98,-15.14,▼  ,133,43412.37521,4,B  ,137933000,0,7471,17,-0.71,3.9,3.98,7471,1,8,1,1,5,73,6,47
