,KOSPI 200 콜옵션 1811 297.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43389.375,0.13,18.18,▲  ,506,43412.375,506,B  ,16445000,0,38187,1,0.02,0,0,38187,0,0,0,0,0,0,0,0
43389.37505,0.13,18.18,▲  ,507,43412.37505,1,B  ,16478000,0,38187,2,0.02,0.12,0.13,38187,7,1269,11,150,43,2272,65,5764
43389.37512,0.12,9.09,▲  ,727,43412.37512,220,S  ,23078000,0,38187,3,0.01,0.12,0.13,38187,7,1269,12,220,43,2272,72,5923
43389.37519,0.12,9.09,▲  ,732,43412.37519,5,SS ,23228000,0,39417,4,0.01,0.11,0.12,39417,1,89,14,1567,47,2618,86,10741
43389.3752,0.12,9.09,▲  ,752,43412.3752,20,S  ,23828000,0,39417,5,0.01,0.12,0.13,39417,9,1751,1,74,54,3683,69,7113
43389.37521,0.12,9.09,▲  ,753,43412.37521,1,S  ,23858000,0,39417,6,0.01,0.12,0.13,39417,9,1751,2,98,54,3683,70,7137
43389.37534,0.12,9.09,▲  ,758,43412.37534,5,S  ,24008000,0,39417,7,0.01,0.12,0.13,39417,10,1187,9,908,61,4590,77,7947
43389.37569,0.13,18.18,▲  ,764,43412.37569,6,B  ,24203000,0,39422,8,0.02,0.12,0.13,39422,7,445,18,2053,65,5731,91,10520
43389.37569,0.13,18.18,▲  ,780,43412.37569,16,B  ,24723000,0,39422,9,0.02,0.12,0.13,39422,7,429,18,2053,64,4946,91,10520
43389.37569,0.13,18.18,▲  ,815,43412.37569,35,B  ,25860000,0,39422,10,0.02,0.12,0.13,39422,7,394,18,2053,64,4911,91,10520
43389.37569,0.13,18.18,▲  ,855,43412.37569,40,B  ,27160000,0,39422,11,0.02,0.12,0.13,39422,7,354,18,2053,64,4871,91,10520
43389.37569,0.13,18.18,▲  ,867,43412.37569,12,B  ,27550000,0,39422,12,0.02,0.12,0.13,39422,7,342,18,2053,64,4859,91,10520
